Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:06:57
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.5462308, -0.0095674, , , , , , , 0.5462308, -0.0258488, , , , , , , 0.5462308, 0.0070497, , , , , , , 0.5462308, -0.036759, , , , , , , 0.5462308, 0.0555581, , , , , , , 0.5462308, -0.0287022, , , , , , , 0.5462308, 0.0221561, , , , , , , 0.5462308, -0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.54675, -0.0052033, , , , , , , 0.54675, -0.0159457, , , , , , , 0.54675, 0.0052033, , , , , , , 0.54675, -0.0347448, , , , , , , 0.54675, 0.0515297, , , , , , , 0.54675, -0.0354162, , , , , , , 0.54675, 0.0251774, , , , , , , 0.54675, -0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5472692, -0.0011749, , , , , , , 0.5472692, -0.0102388, , , , , , , 0.5472692, 0.0065461, , , , , , , 0.5472692, -0.0464942, , , , , , , 0.5472692, 0.047837, , , , , , , 0.5472692, -0.0428016, , , , , , , 0.5472692, 0.0243381, , , , , , , 0.5472692, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5477885, 0.0020142, , , , , , , 0.5477885, -0.0068818, , , , , , , 0.5477885, 0.0050355, , , , , , , 0.5477885, -0.0733501, , , , , , , 0.5477885, 0.0441444, , , , , , , 0.5477885, -0.0250095, , , , , , , 0.5477885, 0.0179599, , , , , , , 0.5477885, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5483077, 0.0038605, , , , , , , 0.5483077, -0.0028534, , , , , , , 0.5483077, -0.0115816, , , , , , , 0.5483077, -0.114641, , , , , , , 0.5483077, 0.040116, , , , , , , 0.5483077, 0.0149386, , , , , , , 0.5483077, 0.0090639, , , , , , , 0.5483077, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5488269, 0.0050355, , , , , , , 0.5488269, 0.002182, , , , , , , 0.5488269, -0.0337377, , , , , , , 0.5488269, -0.1524071, , , , , , , 0.5488269, 0.0397803, , , , , , , 0.5488269, 0.0424659, , , , , , , 0.5488269, 0.0001678, , , , , , , 0.5488269, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5493462, 0.0052033, , , , , , , 0.5493462, 0.0075532, , , , , , , 0.5493462, -0.0451514, , , , , , , 0.5493462, -0.1613031, , , , , , , 0.5493462, 0.0428016, , , , , , , 0.5493462, 0.0397803, , , , , , , 0.5493462, -0.0062104, , , , , , , 0.5493462, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5498654, 0.0045319, , , , , , , 0.5498654, 0.012253, , , , , , , 0.5498654, -0.0528725, , , , , , , 0.5498654, -0.1344472, , , , , , , 0.5498654, 0.0428016, , , , , , , 0.5498654, 0.0129244, , , , , , , 0.5498654, -0.0109102, , , , , , , 0.5498654, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5503846, 0.0062104, , , , , , , 0.5503846, 0.0146029, , , , , , , 0.5503846, -0.0491798, , , , , , , 0.5503846, -0.1010452, , , , , , , 0.5503846, 0.0384375, , , , , , , 0.5503846, -0.008896, , , , , , , 0.5503846, -0.0142672, , , , , , , 0.5503846, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5509038, 0.008896, , , , , , , 0.5509038, 0.0162814, , , , , , , 0.5509038, -0.0240024, , , , , , , 0.5509038, -0.0871138, , , , , , , 0.5509038, 0.0293736, , , , , , , 0.5509038, -0.0001678, , , , , , , 0.5509038, -0.0176242, , , , , , , 0.5509038, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5514231, 0.0109102, , , , , , , 0.5514231, 0.0162814, , , , , , , 0.5514231, 0.0041962, , , , , , , 0.5514231, -0.0871138, , , , , , , 0.5514231, 0.0186313, , , , , , , 0.5514231, 0.0265202, , , , , , , 0.5514231, -0.018967, , , , , , , 0.5514231, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5519423, 0.0099031, , , , , , , 0.5519423, 0.0162814, , , , , , , 0.5519423, 0.0105745, , , , , , , 0.5519423, -0.0867781, , , , , , , 0.5519423, 0.0109102, , , , , , , 0.5519423, 0.0495155, , , , , , , 0.5519423, -0.0223239, , , , , , , 0.5519423, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5524615, 0.0085603, , , , , , , 0.5524615, 0.0186313, , , , , , , 0.5524615, -0.0135958, , , , , , , 0.5524615, -0.0850996, , , , , , , 0.5524615, 0.005539, , , , , , , 0.5524615, 0.0441444, , , , , , , 0.5524615, -0.0290379, , , , , , , 0.5524615, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5529808, 0.0105745, , , , , , , 0.5529808, 0.0226596, , , , , , , 0.5529808, -0.0458228, , , , , , , 0.5529808, -0.0835889, , , , , , , 0.5529808, -0.0028534, , , , , , , 0.5529808, 0.0140993, , , , , , , 0.5529808, -0.0330663, , , , , , , 0.5529808, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5535, 0.0099031, , , , , , , 0.5535, 0.0251774, , , , , , , 0.5535, -0.0491798, , , , , , , 0.5535, -0.0827497, , , , , , , 0.5535, -0.018967, , , , , , , 0.5535, -0.0078889, , , , , , , 0.5535, -0.0340734, , , , , , , 0.5535, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5540192, 0.0083925, , , , , , , 0.5540192, 0.0270237, , , , , , , 0.5540192, -0.0340734, , , , , , , 0.5540192, -0.0829175, , , , , , , 0.5540192, -0.0391089, , , , , , , 0.5540192, -0.0072175, , , , , , , 0.5540192, -0.0317235, , , , , , , 0.5540192, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5545385, 0.0092317, , , , , , , 0.5545385, 0.0307164, , , , , , , 0.5545385, -0.0203098, , , , , , , 0.5545385, -0.0802319, , , , , , , 0.5545385, -0.0518654, , , , , , , 0.5545385, 0.0038605, , , , , , , 0.5545385, -0.0297093, , , , , , , 0.5545385, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5550577, 0.0119173, , , , , , , 0.5550577, 0.033402, , , , , , , 0.5550577, -0.0115816, , , , , , , 0.5550577, -0.0775463, , , , , , , 0.5550577, -0.054551, , , , , , , 0.5550577, -0.0015106, , , , , , , 0.5550577, -0.0260166, , , , , , , 0.5550577, 0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5555769, 0.0105745, , , , , , , 0.5555769, 0.0345769, , , , , , , 0.5555769, -0.0117494, , , , , , , 0.5555769, -0.0755322, , , , , , , 0.5555769, -0.0498512, , , , , , , 0.5555769, -0.0231632, , , , , , , 0.5555769, -0.0182956, , , , , , , 0.5555769, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5560962, 0.0087282, , , , , , , 0.5560962, 0.0337377, , , , , , , 0.5560962, -0.0114137, , , , , , , 0.5560962, -0.0740215, , , , , , , 0.5560962, -0.0428016, , , , , , , 0.5560962, -0.036759, , , , , , , 0.5560962, -0.008896, , , , , , , 0.5560962, 0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5566154, 0.0099031, , , , , , , 0.5566154, 0.0330663, , , , , , , 0.5566154, -0.0127565, , , , , , , 0.5566154, -0.0713359, , , , , , , 0.5566154, -0.033402, , , , , , , 0.5566154, -0.0354162, , , , , , , 0.5566154, 0.0063783, , , , , , , 0.5566154, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5571346, 0.0104067, , , , , , , 0.5571346, 0.0323949, , , , , , , 0.5571346, -0.0327306, , , , , , , 0.5571346, -0.0669718, , , , , , , 0.5571346, -0.0248417, , , , , , , 0.5571346, -0.0297093, , , , , , , 0.5571346, 0.0290379, , , , , , , 0.5571346, 0.0248417, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5576538, 0.0092317, , , , , , , 0.5576538, 0.0280308, , , , , , , 0.5576538, -0.0557259, , , , , , , 0.5576538, -0.0616007, , , , , , , 0.5576538, -0.0198062, , , , , , , 0.5576538, -0.0283665, , , , , , , 0.5576538, 0.0535439, , , , , , , 0.5576538, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5581731, 0.0085603, , , , , , , 0.5581731, 0.0203098, , , , , , , 0.5581731, -0.0632792, , , , , , , 0.5581731, -0.0555581, , , , , , , 0.5581731, -0.0184634, , , , , , , 0.5581731, -0.0310521, , , , , , , 0.5581731, 0.0730144, , , , , , , 0.5581731, 0.0290379, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5586923, 0.0092317, , , , , , , 0.5586923, 0.0092317, , , , , , , 0.5586923, -0.0607614, , , , , , , 0.5586923, -0.0468299, , , , , , , 0.5586923, -0.0179599, , , , , , , 0.5586923, -0.033402, , , , , , , 0.5586923, 0.0814069, , , , , , , 0.5586923, 0.0313878, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5592115, 0.0102388, , , , , , , 0.5592115, -0.0001678, , , , , , , 0.5592115, -0.051194, , , , , , , 0.5592115, -0.0387732, , , , , , , 0.5592115, -0.018967, , , , , , , 0.5592115, -0.033402, , , , , , , 0.5592115, 0.0767071, , , , , , , 0.5592115, 0.0344091, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5597308, 0.0115816, , , , , , , 0.5597308, -0.0057069, , , , , , , 0.5597308, -0.0391089, , , , , , , 0.5597308, -0.0337377, , , , , , , 0.5597308, -0.0219883, , , , , , , 0.5597308, -0.0350805, , , , , , , 0.5597308, 0.0656291, , , , , , , 0.5597308, 0.0370947, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.56025, 0.0132601, , , , , , , 0.56025, -0.0070497, , , , , , , 0.56025, -0.0238346, , , , , , , 0.56025, -0.0298772, , , , , , , 0.56025, -0.0243381, , , , , , , 0.56025, -0.0384375, , , , , , , 0.56025, 0.0501869, , , , , , , 0.56025, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5607692, 0.0115816, , , , , , , 0.5607692, -0.0052033, , , , , , , 0.5607692, -0.0137636, , , , , , , 0.5607692, -0.0250095, , , , , , , 0.5607692, -0.023331, , , , , , , 0.5607692, -0.036759, , , , , , , 0.5607692, 0.0347448, , , , , , , 0.5607692, 0.0399481, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5612885, 0.0099031, , , , , , , 0.5612885, -0.0030213, , , , , , , 0.5612885, -0.0159457, , , , , , , 0.5612885, -0.0186313, , , , , , , 0.5612885, -0.0216526, , , , , , , 0.5612885, -0.0339055, , , , , , , 0.5612885, 0.0229953, , , , , , , 0.5612885, 0.0411231, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5618077, 0.0092317, , , , , , , 0.5618077, 0.0001678, , , , , , , 0.5618077, -0.0206455, , , , , , , 0.5618077, -0.0139315, , , , , , , 0.5618077, -0.0209812, , , , , , , 0.5618077, -0.0364233, , , , , , , 0.5618077, 0.0092317, , , , , , , 0.5618077, 0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5623269, 0.0099031, , , , , , , 0.5623269, 0.0011749, , , , , , , 0.5623269, -0.0166171, , , , , , , 0.5623269, -0.0119173, , , , , , , 0.5623269, -0.0199741, , , , , , , 0.5623269, -0.0384375, , , , , , , 0.5623269, -0.0036927, , , , , , , 0.5623269, 0.0407874, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5628462, 0.008896, , , , , , , 0.5628462, 0.0008392, , , , , , , 0.5628462, -0.0077211, , , , , , , 0.5628462, -0.0090639, , , , , , , 0.5628462, -0.0184634, , , , , , , 0.5628462, -0.0354162, , , , , , , 0.5628462, -0.0135958, , , , , , , 0.5628462, 0.0428016, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5633654, 0.0078889, , , , , , , 0.5633654, -0.0008392, , , , , , , 0.5633654, -0.0112459, , , , , , , 0.5633654, -0.0048676, , , , , , , 0.5633654, -0.0199741, , , , , , , 0.5633654, -0.0350805, , , , , , , 0.5633654, -0.0229953, , , , , , , 0.5633654, 0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5638846, 0.0065461, , , , , , , 0.5638846, -0.0031891, , , , , , , 0.5638846, -0.0216526, , , , , , , 0.5638846, -0.0010071, , , , , , , 0.5638846, -0.0186313, , , , , , , 0.5638846, -0.0354162, , , , , , , 0.5638846, -0.0323949, , , , , , , 0.5638846, 0.043473, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5644038, 0.0045319, , , , , , , 0.5644038, -0.0078889, , , , , , , 0.5644038, -0.0320592, , , , , , , 0.5644038, 0.0023499, , , , , , , 0.5644038, -0.0149386, , , , , , , 0.5644038, -0.0347448, , , , , , , 0.5644038, -0.0407874, , , , , , , 0.5644038, 0.0446479, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5649231, 0.0025177, , , , , , , 0.5649231, -0.0135958, , , , , , , 0.5649231, -0.0386053, , , , , , , 0.5649231, 0.0052033, , , , , , , 0.5649231, -0.0109102, , , , , , , 0.5649231, -0.0411231, , , , , , , 0.5649231, -0.0454871, , , , , , , 0.5649231, 0.0453193, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5654423, 0.0011749, , , , , , , 0.5654423, -0.0152743, , , , , , , 0.5654423, -0.0399481, , , , , , , 0.5654423, 0.0068818, , , , , , , 0.5654423, -0.008896, , , , , , , 0.5654423, -0.0527047, , , , , , , 0.5654423, -0.047837, , , , , , , 0.5654423, 0.0448157, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5659615, 0.0010071, , , , , , , 0.5659615, -0.011078, , , , , , , 0.5659615, -0.0339055, , , , , , , 0.5659615, 0.0072175, , , , , , , 0.5659615, -0.0099031, , , , , , , 0.5659615, -0.0431373, , , , , , , 0.5659615, -0.0522011, , , , , , , 0.5659615, 0.0421302, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5664808, -0.0001678, , , , , , , 0.5664808, -0.0057069, , , , , , , 0.5664808, -0.0236667, , , , , , , 0.5664808, 0.0090639, , , , , , , 0.5664808, -0.0109102, , , , , , , 0.5664808, -0.0193027, , , , , , , 0.5664808, -0.0508583, , , , , , , 0.5664808, 0.0411231, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.567, -0.0015106, , , , , , , 0.567, -0.0018463, , , , , , , 0.567, -0.0196384, , , , , , , 0.567, 0.0137636, , , , , , , 0.567, -0.0099031, , , , , , , 0.567, -0.0193027, , , , , , , 0.567, -0.0411231, , , , , , , 0.567, 0.0428016, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5675192, -0.0031891, , , , , , , 0.5675192, -0.0001678, , , , , , , 0.5675192, -0.0221561, , , , , , , 0.5675192, 0.0169528, , , , , , , 0.5675192, -0.008896, , , , , , , 0.5675192, -0.0428016, , , , , , , 0.5675192, -0.0303807, , , , , , , 0.5675192, 0.0424659, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5680385, -0.0045319, , , , , , , 0.5680385, 0.0011749, , , , , , , 0.5680385, -0.0273594, , , , , , , 0.5680385, 0.017792, , , , , , , 0.5680385, -0.008896, , , , , , , 0.5680385, -0.0676432, , , , , , , 0.5680385, -0.0218204, , , , , , , 0.5680385, 0.0404517, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5685577, -0.005539, , , , , , , 0.5685577, 0.0045319, , , , , , , 0.5685577, -0.0344091, , , , , , , 0.5685577, 0.0166171, , , , , , , 0.5685577, -0.0085603, , , , , , , 0.5685577, -0.0844282, , , , , , , 0.5685577, -0.0152743, , , , , , , 0.5685577, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5690769, -0.0058747, , , , , , , 0.5690769, 0.0072175, , , , , , , 0.5690769, -0.0387732, , , , , , , 0.5690769, 0.0166171, , , , , , , 0.5690769, -0.0068818, , , , , , , 0.5690769, -0.0773785, , , , , , , 0.5690769, -0.011078, , , , , , , 0.5690769, 0.0374304, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5695962, -0.0078889, , , , , , , 0.5695962, 0.0090639, , , , , , , 0.5695962, -0.0377661, , , , , , , 0.5695962, 0.0176242, , , , , , , 0.5695962, -0.0050355, , , , , , , 0.5695962, -0.0417945, , , , , , , 0.5695962, -0.0112459, , , , , , , 0.5695962, 0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5701154, -0.0104067, , , , , , , 0.5701154, 0.0092317, , , , , , , 0.5701154, -0.0323949, , , , , , , 0.5701154, 0.0179599, , , , , , , 0.5701154, -0.0075532, , , , , , , 0.5701154, 0.0166171, , , , , , , 0.5701154, -0.0117494, , , , , , , 0.5701154, 0.0364233, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5706346, -0.012253, , , , , , , 0.5706346, 0.0085603, , , , , , , 0.5706346, -0.023331, , , , , , , 0.5706346, 0.0182956, , , , , , , 0.5706346, -0.008896, , , , , , , 0.5706346, 0.0622721, , , , , , , 0.5706346, -0.012253, , , , , , , 0.5706346, 0.0357519, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5711538, -0.0152743, , , , , , , 0.5711538, 0.0090639, , , , , , , 0.5711538, -0.0162814, , , , , , , 0.5711538, 0.0186313, , , , , , , 0.5711538, -0.005539, , , , , , , 0.5711538, 0.0632792, , , , , , , 0.5711538, -0.0149386, , , , , , , 0.5711538, 0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5716731, -0.0182956, , , , , , , 0.5716731, 0.0095674, , , , , , , 0.5716731, -0.0176242, , , , , , , 0.5716731, 0.0186313, , , , , , , 0.5716731, -0.0046998, , , , , , , 0.5716731, 0.0404517, , , , , , , 0.5716731, -0.0199741, , , , , , , 0.5716731, 0.0307164, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5721923, -0.0193027, , , , , , , 0.5721923, 0.0102388, , , , , , , 0.5721923, -0.0263523, , , , , , , 0.5721923, 0.0199741, , , , , , , 0.5721923, -0.0070497, , , , , , , 0.5721923, 0.030045, , , , , , , 0.5721923, -0.0256809, , , , , , , 0.5721923, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5727115, -0.0206455, , , , , , , 0.5727115, 0.0112459, , , , , , , 0.5727115, -0.0310521, , , , , , , 0.5727115, 0.0193027, , , , , , , 0.5727115, -0.0095674, , , , , , , 0.5727115, 0.0270237, , , , , , , 0.5727115, -0.0263523, , , , , , , 0.5727115, 0.0280308, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5732308, -0.0216526, , , , , , , 0.5732308, 0.0139315, , , , , , , 0.5732308, -0.0327306, , , , , , , 0.5732308, 0.0176242, , , , , , , 0.5732308, -0.0112459, , , , , , , 0.5732308, 0.0125887, , , , , , , 0.5732308, -0.0283665, , , , , , , 0.5732308, 0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.57375, -0.0218204, , , , , , , 0.57375, 0.0159457, , , , , , , 0.57375, -0.0360876, , , , , , , 0.57375, 0.0169528, , , , , , , 0.57375, -0.011078, , , , , , , 0.57375, -0.0050355, , , , , , , 0.57375, -0.0347448, , , , , , , 0.57375, 0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5742692, -0.0224918, , , , , , , 0.5742692, 0.0196384, , , , , , , 0.5742692, -0.0407874, , , , , , , 0.5742692, 0.0176242, , , , , , , 0.5742692, -0.0095674, , , , , , , 0.5742692, -0.0152743, , , , , , , 0.5742692, -0.0392767, , , , , , , 0.5742692, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5747885, -0.0243381, , , , , , , 0.5747885, 0.0253452, , , , , , , 0.5747885, -0.0414588, , , , , , , 0.5747885, 0.0179599, , , , , , , 0.5747885, -0.0062104, , , , , , , 0.5747885, -0.023331, , , , , , , 0.5747885, -0.0404517, , , , , , , 0.5747885, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5753077, -0.0271916, , , , , , , 0.5753077, 0.0307164, , , , , , , 0.5753077, -0.0364233, , , , , , , 0.5753077, 0.018967, , , , , , , 0.5753077, -0.0043641, , , , , , , 0.5753077, -0.0290379, , , , , , , 0.5753077, -0.036759, , , , , , , 0.5753077, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5758269, -0.0297093, , , , , , , 0.5758269, 0.0323949, , , , , , , 0.5758269, -0.0318914, , , , , , , 0.5758269, 0.0196384, , , , , , , 0.5758269, -0.0048676, , , , , , , 0.5758269, -0.0317235, , , , , , , 0.5758269, -0.0323949, , , , , , , 0.5758269, 0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5763462, -0.0317235, , , , , , , 0.5763462, 0.0317235, , , , , , , 0.5763462, -0.0337377, , , , , , , 0.5763462, 0.0186313, , , , , , , 0.5763462, -0.0068818, , , , , , , 0.5763462, -0.0273594, , , , , , , 0.5763462, -0.0337377, , , , , , , 0.5763462, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5768654, -0.0323949, , , , , , , 0.5768654, 0.030045, , , , , , , 0.5768654, -0.0345769, , , , , , , 0.5768654, 0.0176242, , , , , , , 0.5768654, -0.008896, , , , , , , 0.5768654, -0.0135958, , , , , , , 0.5768654, -0.0424659, , , , , , , 0.5768654, 0.0171206, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5773846, -0.0303807, , , , , , , 0.5773846, 0.024506, , , , , , , 0.5773846, -0.0293736, , , , , , , 0.5773846, 0.0172885, , , , , , , 0.5773846, -0.0072175, , , , , , , 0.5773846, -0.0030213, , , , , , , 0.5773846, -0.0505226, , , , , , , 0.5773846, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5779038, -0.0290379, , , , , , , 0.5779038, 0.0172885, , , , , , , 0.5779038, -0.021149, , , , , , , 0.5779038, 0.0166171, , , , , , , 0.5779038, -0.0043641, , , , , , , 0.5779038, -0.0085603, , , , , , , 0.5779038, -0.0498512, , , , , , , 0.5779038, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5784231, -0.030045, , , , , , , 0.5784231, 0.0105745, , , , , , , 0.5784231, -0.0204776, , , , , , , 0.5784231, 0.0151064, , , , , , , 0.5784231, -0.0041962, , , , , , , 0.5784231, -0.0162814, , , , , , , 0.5784231, -0.0404517, , , , , , , 0.5784231, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5789423, -0.0310521, , , , , , , 0.5789423, 0.0045319, , , , , , , 0.5789423, -0.0287022, , , , , , , 0.5789423, 0.0139315, , , , , , , 0.5789423, -0.0041962, , , , , , , 0.5789423, -0.0176242, , , , , , , 0.5789423, -0.023331, , , , , , , 0.5789423, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5794615, -0.0320592, , , , , , , 0.5794615, -0.0031891, , , , , , , 0.5794615, -0.0347448, , , , , , , 0.5794615, 0.0129244, , , , , , , 0.5794615, -0.002182, , , , , , , 0.5794615, -0.0213169, , , , , , , 0.5794615, -0.0036927, , , , , , , 0.5794615, 0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5799808, -0.0330663, , , , , , , 0.5799808, -0.0112459, , , , , , , 0.5799808, -0.0357519, , , , , , , 0.5799808, 0.0119173, , , , , , , 0.5799808, 0.0003357, , , , , , , 0.5799808, -0.0283665, , , , , , , 0.5799808, 0.01561, , , , , , , 0.5799808, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5805, -0.0340734, , , , , , , 0.5805, -0.0213169, , , , , , , 0.5805, -0.0357519, , , , , , , 0.5805, 0.0146029, , , , , , , 0.5805, 0.0025177, , , , , , , 0.5805, -0.0270237, , , , , , , 0.5805, 0.0307164, , , , , , , 0.5805, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
