file,shot_type,n_samples,fs_used,player,Rectus Femoris right__mean,Rectus Femoris right__std,Rectus Femoris right__rms,Rectus Femoris right__rms_rel,Rectus Femoris right__mav,Rectus Femoris right__mav_rel,Rectus Femoris right__wl,Rectus Femoris right__peak,Rectus Femoris right__peak_rel,Rectus Femoris right__iEMG,Rectus Femoris right__iEMG_rel,Rectus Femoris right__mnf,Rectus Femoris right__mdf,Rectus Femoris right__bp_20_60,Rectus Femoris right__bp_60_100,Rectus Femoris right__bp_100_200,Rectus Femoris right__mrms_mean,Rectus Femoris right__mrms_mean_rel,Rectus Femoris right__mrms_peak,Rectus Femoris right__mrms_peak_rel,Rectus Femoris left__mean,Rectus Femoris left__std,Rectus Femoris left__rms,Rectus Femoris left__rms_rel,Rectus Femoris left__mav,Rectus Femoris left__mav_rel,Rectus Femoris left__wl,Rectus Femoris left__peak,Rectus Femoris left__peak_rel,Rectus Femoris left__iEMG,Rectus Femoris left__iEMG_rel,Rectus Femoris left__mnf,Rectus Femoris left__mdf,Rectus Femoris left__bp_20_60,Rectus Femoris left__bp_60_100,Rectus Femoris left__bp_100_200,Rectus Femoris left__mrms_mean,Rectus Femoris left__mrms_mean_rel,Rectus Femoris left__mrms_peak,Rectus Femoris left__mrms_peak_rel,Hamstrings right__mean,Hamstrings right__std,Hamstrings right__rms,Hamstrings right__rms_rel,Hamstrings right__mav,Hamstrings right__mav_rel,Hamstrings right__wl,Hamstrings right__peak,Hamstrings right__peak_rel,Hamstrings right__iEMG,Hamstrings right__iEMG_rel,Hamstrings right__mnf,Hamstrings right__mdf,Hamstrings right__bp_20_60,Hamstrings right__bp_60_100,Hamstrings right__bp_100_200,Hamstrings right__mrms_mean,Hamstrings right__mrms_mean_rel,Hamstrings right__mrms_peak,Hamstrings right__mrms_peak_rel,Hamstrings left__mean,Hamstrings left__std,Hamstrings left__rms,Hamstrings left__rms_rel,Hamstrings left__mav,Hamstrings left__mav_rel,Hamstrings left__wl,Hamstrings left__peak,Hamstrings left__peak_rel,Hamstrings left__iEMG,Hamstrings left__iEMG_rel,Hamstrings left__mnf,Hamstrings left__mdf,Hamstrings left__bp_20_60,Hamstrings left__bp_60_100,Hamstrings left__bp_100_200,Hamstrings left__mrms_mean,Hamstrings left__mrms_mean_rel,Hamstrings left__mrms_peak,Hamstrings left__mrms_peak_rel,TibilaisÂ Anterior right__mean,TibilaisÂ Anterior right__std,TibilaisÂ Anterior right__rms,TibilaisÂ Anterior right__rms_rel,TibilaisÂ Anterior right__mav,TibilaisÂ Anterior right__mav_rel,TibilaisÂ Anterior right__wl,TibilaisÂ Anterior right__peak,TibilaisÂ Anterior right__peak_rel,TibilaisÂ Anterior right__iEMG,TibilaisÂ Anterior right__iEMG_rel,TibilaisÂ Anterior right__mnf,TibilaisÂ Anterior right__mdf,TibilaisÂ Anterior right__bp_20_60,TibilaisÂ Anterior right__bp_60_100,TibilaisÂ Anterior right__bp_100_200,TibilaisÂ Anterior right__mrms_mean,TibilaisÂ Anterior right__mrms_mean_rel,TibilaisÂ Anterior right__mrms_peak,TibilaisÂ Anterior right__mrms_peak_rel,TibilaisÂ Anterior left__mean,TibilaisÂ Anterior left__std,TibilaisÂ Anterior left__rms,TibilaisÂ Anterior left__rms_rel,TibilaisÂ Anterior left__mav,TibilaisÂ Anterior left__mav_rel,TibilaisÂ Anterior left__wl,TibilaisÂ Anterior left__peak,TibilaisÂ Anterior left__peak_rel,TibilaisÂ Anterior left__iEMG,TibilaisÂ Anterior left__iEMG_rel,TibilaisÂ Anterior left__mnf,TibilaisÂ Anterior left__mdf,TibilaisÂ Anterior left__bp_20_60,TibilaisÂ Anterior left__bp_60_100,TibilaisÂ Anterior left__bp_100_200,TibilaisÂ Anterior left__mrms_mean,TibilaisÂ Anterior left__mrms_mean_rel,TibilaisÂ Anterior left__mrms_peak,TibilaisÂ Anterior left__mrms_peak_rel,Gastrocnemius right__mean,Gastrocnemius right__std,Gastrocnemius right__rms,Gastrocnemius right__rms_rel,Gastrocnemius right__mav,Gastrocnemius right__mav_rel,Gastrocnemius right__wl,Gastrocnemius right__peak,Gastrocnemius right__peak_rel,Gastrocnemius right__iEMG,Gastrocnemius right__iEMG_rel,Gastrocnemius right__mnf,Gastrocnemius right__mdf,Gastrocnemius right__bp_20_60,Gastrocnemius right__bp_60_100,Gastrocnemius right__bp_100_200,Gastrocnemius right__mrms_mean,Gastrocnemius right__mrms_mean_rel,Gastrocnemius right__mrms_peak,Gastrocnemius right__mrms_peak_rel,Gastrocnemius left__mean,Gastrocnemius left__std,Gastrocnemius left__rms,Gastrocnemius left__rms_rel,Gastrocnemius left__mav,Gastrocnemius left__mav_rel,Gastrocnemius left__wl,Gastrocnemius left__peak,Gastrocnemius left__peak_rel,Gastrocnemius left__iEMG,Gastrocnemius left__iEMG_rel,Gastrocnemius left__mnf,Gastrocnemius left__mdf,Gastrocnemius left__bp_20_60,Gastrocnemius left__bp_60_100,Gastrocnemius left__bp_100_200,Gastrocnemius left__mrms_mean,Gastrocnemius left__mrms_mean_rel,Gastrocnemius left__mrms_peak,Gastrocnemius left__mrms_peak_rel,trial_peak_of_channel_peaks,gmm_label,gmm_confidence,_proxy_score,performance_level
artifacts\training\filtered\shortpass\Player01_1.csv,shortpass,6438,2148.1481,Player01,0.0090444352803277,0.0137445074378189,0.0164533672616974,0.1444623917846718,0.0090686288378119,0.0796235683116087,0.3477684311262702,0.0708520628260855,0.6220889800814038,58.37826355592968,512.5676372129718,4.63516610727788,4.1956017578125,9.597323121936494e-10,2.485270096264276e-12,2.5254727127762056e-13,0.0092972754105639,0.0816311106126928,0.0688162757794111,0.6042145437274866,0.0155981370904036,0.0186973130810313,0.0243493613292244,0.2137900965863476,0.0155981370904036,0.136953375903215,0.3706044074339253,0.0822548402693318,0.722206632367354,100.39770217410424,881.5029747448737,4.429067996740606,4.1956017578125,1.609139897362959e-09,4.131161438484715e-12,4.198230309766068e-13,0.0157154472784565,0.1379833723821907,0.0789612691072709,0.6932887117972615,0.0232071037067383,0.0220772147127114,0.0320308144124758,0.2812341077202584,0.0232071037067383,0.2037609478076197,0.5271442515425314,0.0879521937565538,0.7722300287041546,149.39067808673624,1311.666744167561,4.128068590457267,4.1956017578125,2.340260667078651e-09,6.634051415201176e-12,6.781769530858021e-13,0.0234192952538576,0.2056240131562373,0.0856663088414431,0.7521597052907746,0.0066463410008374,0.0059845631216424,0.0089436482744087,0.078526225085226,0.0066463410008374,0.0583556120960523,0.1293468753825988,0.0274305752954376,0.2408434973935918,42.78489684238054,375.6561457483127,4.468201876023681,4.1956017578125,1.5744468287413462e-10,4.4726607445422344e-13,4.5723618761763424e-14,0.0066974979659627,0.0588047759310841,0.0266206628917444,0.2337323765444295,0.0208543912677404,0.0196217440131501,0.0286342185726378,0.2514116190378878,0.0208984266199889,0.1834905065960696,0.6175235606861174,0.0866162672344138,0.7605004454785862,134.53024620715422,1181.1905019411342,4.5569634851577145,4.1956017578125,1.963942392450112e-09,4.903813725404651e-12,4.973350935103948e-13,0.0213040347768468,0.1870517912580535,0.0841231575340473,0.7386106654373336,0.0306947908476198,0.0246218431269805,0.0393497820089103,0.3454954560241282,0.0306947908476198,0.2695036724488658,0.6178772014221392,0.1138937758016773,1.0,197.59626764279665,1734.9171739364417,4.240610025689917,4.1956017578125,3.358767999765551e-09,8.693260454884577e-12,8.837309170122375e-13,0.0309684478785579,0.2719064115714552,0.1103176596009339,0.9686013026122656,0.0137942983878192,0.0102500342435751,0.0171856297529841,0.1508917377795027,0.0138166770414865,0.1213119588338655,0.2582492584000301,0.0415664205155668,0.3649577882811279,88.94654111879495,780.9605089717734,3.973963450286377,4.1956017578125,6.303588238163894e-10,1.685877451424117e-12,1.7172537998167822e-13,0.0139398291953607,0.1223932484215299,0.0406469949296087,0.3568851295297047,0.0069684346491287,0.0050990392893681,0.0086347717476316,0.0758142548778724,0.006970515889227,0.0612019036173214,0.1357049926794984,0.0257190714644568,0.2258163036867027,44.872168360240266,393.98262147683965,4.059561985779826,4.1956017578125,1.2207776706817084e-10,3.226056744606282e-13,3.2864939515849694e-14,0.0070226623915235,0.0616597556986091,0.0251309572369019,0.2206525954558072,0.1138937758016773,3,1.0,2.623861588886972,Average
artifacts\training\filtered\shortpass\Player01_2.csv,shortpass,6438,2148.1481,Player01,0.0250815375025819,0.0410435596619338,0.0481004918188592,0.1664914283277516,0.0251320539703756,0.086990203303855,0.880268602311667,0.2094529152716307,0.72498458357369,161.79202227240555,560.0147495707469,4.007459170927438,4.1956017578125,1.1648574845611054e-08,2.99409778630485e-11,3.0434345074571922e-12,0.0257162430104811,0.089012271353946,0.203418247050104,0.7040966364094547,0.0337128981386148,0.0443192000610577,0.055684387353698,0.1927417545123315,0.0337200847051278,0.1167161676232243,0.7256458618496893,0.1907642713049205,0.660297115527751,217.086794011154,751.407917867452,4.219452145025996,4.1956017578125,6.501835255444964e-09,1.859226978426369e-11,1.903308301657529e-12,0.0340160188313181,0.1177404917724638,0.1865759440408864,0.6457999542280469,0.0486313787217441,0.0440275857634884,0.0656006044525433,0.2270650033184386,0.0486313787217441,0.1683290003649498,1.2918251331310873,0.1758403294594279,0.6086405045414542,313.0722269134419,1083.6446834028463,4.094801053516425,4.1956017578125,1.2739917190318465e-08,3.1563651266889223e-11,3.199545309288517e-12,0.0492647605205183,0.1705213405337745,0.1688541276508387,0.5844589905129037,0.0172585211227321,0.0209321872226003,0.0271295597691113,0.0939042197920207,0.0172585211227321,0.0597373482867744,0.4458192549283359,0.1135592652716963,0.3930655084803487,111.10816807141792,384.5814647956957,4.231839586876381,4.1956017578125,2.6741110702598915e-09,7.204790335351427e-12,7.34085111856954e-13,0.0174451670934471,0.0603833906260708,0.1105499213826979,0.3826491916514991,0.0474667222761193,0.046560224251373,0.066490181274955,0.2301441176927438,0.0478401551853506,0.1655903186650457,1.3187209127484252,0.2131012980678493,0.73761282166149,307.94158937401414,1065.8858801168394,4.027860588360849,4.1956017578125,1.9159949298201613e-08,4.7978688281735575e-11,4.8682807200351e-12,0.0486715582053375,0.1684680746105547,0.2070244402712225,0.7165788426719376,0.0497850648645923,0.0402210444339753,0.0640022272966455,0.2215325007258659,0.0497850648645923,0.17232228289703,0.8005274053058893,0.171915046752376,0.5950538259073065,320.46211541015964,1109.223488202488,4.135648200718214,4.1956017578125,5.495374641599112e-09,1.515509795693764e-11,1.5487113524718378e-12,0.0500354899512965,0.1731890854763362,0.1689717805257471,0.5848662253342052,0.0319921476270245,0.0563174306054057,0.0647699814712342,0.2241899473402004,0.0320399139304802,0.1109005507443146,1.305317813268395,0.2889067161113519,1.0,206.2663202367124,713.9547429462048,4.234583093501658,4.1956017578125,2.1209184240299135e-08,5.443829802762483e-11,5.530040087372373e-12,0.0329977258225029,0.1142158488616956,0.2786009271962767,0.9643283165798644,0.0168366801212903,0.0209256016613717,0.0268580453942027,0.092964420335078,0.0168560902632895,0.05834440434674,0.4835437434927381,0.1174648751790856,0.4065840931638699,108.51373924423952,375.601303786983,4.161159188834587,4.1956017578125,3.095242331290187e-09,8.136454693550265e-12,8.277932734460071e-13,0.0171101094079183,0.0592236471281051,0.1138050080412004,0.3939161040387068,0.2889067161113519,0,1.0,1.7009398485158775,Below-Average
artifacts\training\filtered\shortpass\Player01_3.csv,shortpass,6438,2148.1481,Player01,0.0114673146846815,0.0217972060405666,0.0246296061124093,0.0868211617395821,0.0116349150320498,0.0410139258912039,0.4208919910278174,0.0963339235582164,0.3395841216495315,74.900452960884,264.0295712081424,3.9126578943869226,4.1956017578125,3.8444331298967974e-09,9.914902503258377e-12,1.008227703432661e-12,0.0119068679724478,0.0419725798833173,0.0938125774279859,0.3306961922537011,0.0178159548857716,0.0376809014627802,0.0416804340613147,0.1469265765151694,0.0178159548857716,0.0628025431516479,0.4904033675725682,0.2088550199701451,0.7362292107390027,114.66427012867253,404.1999330869027,4.263709556147635,4.1956017578125,2.517531451522012e-09,6.50767134856222e-12,6.610197532445936e-13,0.0180057962573694,0.0634717478621551,0.2025995587626498,0.7141782527670036,0.0303237088829255,0.0505883334363596,0.0589805629024064,0.207910795157272,0.0303237088829255,0.1068932901911904,0.9160505893259115,0.2836820611348785,1.0,195.2217068365805,688.1707854757904,4.314075906632306,4.1956017578125,1.467355916917878e-08,4.085768782666171e-11,4.173328289619893e-12,0.0308109653152257,0.1086109047289265,0.2747589247518222,0.9685452920520986,0.0112651554067868,0.0148383704129735,0.0186301090402517,0.0656724960532274,0.0112651554067868,0.0397104961861891,0.3209405042009948,0.0790712602165364,0.2787319716312321,72.5118047326965,255.60941161598612,3.9829427309212178,4.1956017578125,8.161781428277725e-10,2.1668816664513407e-12,2.2042830717294495e-13,0.0113993877672608,0.0401836750679871,0.0773693147262935,0.2727324893818639,0.0277223833141714,0.0381423131300481,0.0471525883438915,0.1662163203244371,0.0277619464486269,0.0978628903694668,0.804466125989453,0.1924584203299698,0.6784299985696458,178.67244913587166,629.8334424851795,4.671532285766347,4.1956017578125,4.897940532641688e-09,1.2922872832355455e-11,1.315285182130404e-12,0.0281390488924276,0.0991922040465178,0.1869816216117217,0.6591238827851723,0.0319451523563105,0.0244948658998124,0.0402553252938998,0.1419029639479394,0.0319578713745523,0.1126538324161348,0.7213397978509146,0.1092715658562161,0.3851902563703604,205.71206447581133,725.1500629008902,4.248786643333745,4.1956017578125,3.169903136386557e-09,7.711217078911016e-12,7.807383580517672e-13,0.0322602408027581,0.1137197067509313,0.107204873694821,0.3779050154456181,0.0109705666098979,0.0173598664075264,0.0205357808088558,0.0723901283243003,0.0109877451948314,0.0387326049129601,0.3816027856058468,0.1085839496261776,0.3827663589011737,70.7314291440194,249.33345753713232,4.322594980051354,4.1956017578125,2.059345404930968e-09,5.0480088071368446e-12,5.114456040127233e-13,0.0112223873009542,0.0395597354871813,0.1041419511000536,0.3671079894281319,0.0087418663411571,0.0133927349055193,0.0159932978267826,0.0563775437995657,0.009003039484272,0.0317363722198545,0.3407756521630086,0.069095855922731,0.2435679423870194,57.941091014026725,204.24658077508207,3.8554968202313735,4.1956017578125,1.0976556706481856e-09,2.5550276189111842e-12,2.573427393625793e-13,0.0092479441152915,0.0325996789444313,0.0667861989245293,0.2354262326540816,0.2836820611348785,0,1.0,-0.4392183396998445,Below-Average
artifacts\training\filtered\shortpass\Player01_4.csv,shortpass,6438,2148.1481,Player01,0.0231327344545596,0.037669785422182,0.0442056120543355,0.1247143101354739,0.0231327344545596,0.0652628226366694,0.7481937239188158,0.1648378400969402,0.465045874416193,148.92479479365485,420.1514735714673,4.325108647224958,4.1956017578125,1.0014719692709131e-08,2.577981929026433e-11,2.6187163199000925e-12,0.0235982711032436,0.0665762097675169,0.160825107718001,0.4537250233490807,0.0354499313345911,0.0534396066752154,0.0641286924334884,0.1809219523281797,0.0357935394704172,0.1009818974313271,0.8529740392536177,0.2445022383442359,0.6897976651516576,230.40701953931,650.0317755332943,3.922481345835695,4.1956017578125,1.0308560924842962e-08,2.784349456503262e-11,2.8369679720903545e-12,0.0362274055793948,0.1022059346057428,0.2393048491538317,0.6751346217672543,0.0485996111323637,0.0650483342441856,0.081198571355414,0.2290800497938889,0.0485996111323637,0.1371108032114804,1.4179116684416666,0.3544550100651328,1.0,312.86608308011176,882.6679668672792,4.24845616218863,4.1956017578125,2.8429979921470623e-08,7.407329320735604e-11,7.528492660443759e-12,0.0494356057781405,0.1394693384896901,0.3425080733694278,0.9662949137225916,0.0172114940956458,0.0178987256255004,0.0248314298424677,0.0700552373005106,0.017235688400539,0.0486258845583024,0.4002149251325531,0.0930763025233619,0.2625898911860737,110.95696040757338,313.0353846238046,3.992458988469617,4.1956017578125,1.8203442617008375e-09,4.873285773788772e-12,4.963503368990322e-13,0.0174129925166849,0.0491261006960665,0.0911785587460744,0.2572359147337765,0.0408805968380713,0.0469666273112664,0.0622662611598956,0.1756676006595418,0.0408805968380713,0.1153336690897931,1.069844634323276,0.2270285374685106,0.6405002920590487,263.17984119000414,742.4915256287211,4.009499207163782,4.1956017578125,1.5253786366955372e-08,4.170749331359455e-11,4.254452781961678e-12,0.041415077364515,0.1168415629303837,0.2227827083917142,0.6285218210084741,0.0476827678841986,0.0411278589725243,0.0629694142958485,0.1776513591507075,0.0477092646365089,0.1345989287265035,0.9488383535773938,0.1601402328027666,0.4517928319685482,307.1345000170596,866.4978383592947,4.044976379107009,4.1956017578125,4.455052394314323e-09,1.1480872460169585e-11,1.1678427649118621e-12,0.0480584202935392,0.1355839780194058,0.1566014017314579,0.4418089666800921,0.0246009285150891,0.0498676865448486,0.0556056817702993,0.1568765575074861,0.0246450144693571,0.0695293161883323,1.0533196232383624,0.2839533573194935,0.8010984448133931,158.6597784477397,447.6161260030863,4.849119986706213,4.1956017578125,8.853001558975854e-09,1.893692161815552e-11,1.89563589754619e-12,0.0254359083179443,0.0717606116309946,0.2725089724991911,0.768811174228053,0.0199057761759202,0.0247552023048485,0.0317657042471879,0.089618437728813,0.0199644806003129,0.0563244418428289,0.641814616331654,0.1017715967520881,0.2871213380039037,128.52810299864592,362.6076634522059,3.918650764421975,4.1956017578125,5.4286594727519245e-09,1.448753329839822e-11,1.4758571420216769e-12,0.0203424151022957,0.0573906829488957,0.0985049146567367,0.2779052682557258,0.3544550100651328,0,1.0,0.7930647865049947,Below-Average
artifacts\training\filtered\shortpass\Player01_5.csv,shortpass,6438,2148.1481,Player01,0.0130448901156598,0.0247454525856532,0.0279733191058632,0.1048929298680233,0.0130494076924594,0.048932005555876,0.5342032599629717,0.1477364250275398,0.5539745359040411,83.97539990242598,314.8866853900842,4.884342713468768,4.1956017578125,1.6251838630726151e-09,3.5654292167101684e-12,3.579388086085064e-13,0.0134029623085746,0.0502577466812799,0.1410388243986176,0.5288602135601361,0.0082184122629527,0.0108185150777618,0.0135861167598255,0.050944529931325,0.0082184122629527,0.0308169844937607,0.1865618685151952,0.0487464909439586,0.1827871135543999,52.9030932972344,198.37332974424183,4.155384848935961,4.1956017578125,2.9154744974420267e-10,7.755168004099175e-13,7.91337692927094e-14,0.0083028861380318,0.0311337403360266,0.0471364736537156,0.17674995256994,0.0262753852483102,0.0444172785721202,0.0516070780581545,0.1935135976879124,0.0262973104559526,0.0986083178379684,0.72890508193326,0.2666845052479642,1.0,169.1863487240637,634.4063693042594,4.709206026843878,4.1956017578125,6.007339594210418e-09,1.7724389944715334e-11,1.8172472165921786e-12,0.0266466595630856,0.0999182893595916,0.2577165229264708,0.9663723158075684,0.0100486982395907,0.0065372422732743,0.011987988690762,0.0449519505440168,0.0100486982395907,0.0376800978003855,0.1822577982884817,0.0243252818933811,0.0912137053885577,64.68846588509821,242.56552072626283,4.13421332619759,4.1956017578125,1.9695621136451771e-10,5.214806364458732e-13,5.310063520675328e-14,0.0101121413836878,0.0379179936767813,0.0239301691932207,0.0897321318723426,0.0279749827402522,0.0293880556995996,0.0405740985989853,0.1521426922095057,0.0279751880963768,0.1048999381136349,0.5645917813585832,0.1533071667720157,0.5748634200906053,180.04282805678142,675.1154435814594,4.300181572282437,4.1956017578125,4.812409834499402e-09,1.2644201782266784e-11,1.2873610139313046e-12,0.0282366091229313,0.1058802013888163,0.1481298938373356,0.5554499452437399,0.0225839958921623,0.010216765092459,0.0247874798923105,0.0929468319475967,0.0225839958921623,0.0846843196651553,0.4481530309865448,0.0538224433198296,0.2018206617208048,145.35464448075402,545.0434562953058,4.459981765448001,4.1956017578125,5.89605419065251e-10,1.443915298933368e-12,1.4626904433292458e-13,0.0227319501868288,0.0852391111575553,0.0532410629428341,0.1996406311395196,0.0158990641479914,0.0360667207389345,0.0394155881047364,0.1477985684548401,0.016146363879778,0.0605448144231894,0.617941401283422,0.2462492401820682,0.9233728819494208,103.8998058081676,389.5982097331121,4.989978138410919,4.1956017578125,2.894963474956656e-09,3.850405166939596e-12,3.661486279680607e-13,0.0164834082576773,0.0618086462966829,0.2330783320316686,0.873985280153234,0.0123909250279264,0.0127050153242487,0.0177468993753018,0.066546421055849,0.0123909862758632,0.0464630904009293,0.2863565050065599,0.0558419767731485,0.2093934055944736,79.77088660304841,299.1208151702595,4.561844931711907,4.1956017578125,8.216165467510001e-10,2.2727637397726442e-12,2.323715060550864e-13,0.0125379054200957,0.047014000338857,0.0551004943099735,0.2066130323497456,0.2666845052479642,2,1.0,0.9001577324171979,Poor
artifacts\training\filtered\shortpass\Player02_1.csv,shortpass,6438,2148.1481,Player02,0.0126890277510742,0.0206233594200991,0.0242143424242353,0.0842773305759934,0.0126890277510742,0.0441638004340316,0.3493571162961297,0.0927412501746497,0.3227832852969443,81.69095725203249,284.32305485645657,3.870601045211568,4.1956017578125,2.386926465381667e-09,6.165060539752134e-12,6.264875956972181e-13,0.0128559969853135,0.0447449321081225,0.0908282906590645,0.3161252840739953,0.0159560100786874,0.0269843367479602,0.031348822742784,0.109108686545109,0.0159560100786874,0.0555344395695638,0.5241077423565748,0.146997286202282,0.5116198766002562,102.72422790325108,357.5287555404002,4.608938451819636,4.1956017578125,3.191224215106708e-09,8.233480782436928e-12,8.368673816482512e-13,0.0163163054665691,0.0567884374265992,0.1430391264352001,0.4978436140316274,0.0379103979017024,0.0582481208220484,0.0694985024900922,0.2418875625972719,0.0379103979017024,0.1319460623895143,0.9189903144439064,0.2873173872350064,1.0,244.0630359969179,849.4544599115775,3.972164562119788,4.1956017578125,1.4763258668147681e-08,4.040746348742314e-11,4.127064453936978e-12,0.0383065399195737,0.1333248234233786,0.2802139395391436,0.9752766521921188,0.0147138616235363,0.0275254291695118,0.0312113276686909,0.1086301388476783,0.0147204689708281,0.0512341738607967,0.4450574127086633,0.1531993127832324,0.5332058538383047,94.76841190221862,329.83876407279314,3.940255892733702,4.1956017578125,4.755642530528445e-09,1.3007490378752072e-11,1.3262615018458054e-12,0.0149877123358034,0.0521643067968752,0.1490604306080377,0.5188005920648175,0.0402383461154414,0.0391967663606461,0.0561739351589075,0.1955117847182739,0.0402383461154414,0.1400484199813817,0.6293166148723552,0.1967548336180146,0.6847996061480343,259.0482940382693,901.6102246063696,4.685859939648916,4.1956017578125,4.373709032551719e-09,1.2650352872948706e-11,1.2959510492362733e-12,0.0404439242018699,0.1407639286681578,0.1933111950307533,0.6728141199218053,0.0232362390265737,0.0391852381150823,0.0455566207069375,0.1585585235385539,0.0232362390265737,0.0808730695005522,0.6971442952294769,0.2379435235563932,0.8281556707940245,149.59293945702734,520.653973978506,4.773638410367022,4.1956017578125,5.910699698048045e-09,1.5591265171988658e-11,1.585693667652554e-12,0.0236675740278133,0.0823743187127581,0.2290187324749664,0.7970931890997758,0.019881304178391,0.0316162087277355,0.0373477028764749,0.1299876183473957,0.0199607129685658,0.0694726941542154,0.679829157491287,0.1907380206179163,0.663858259513913,128.49355529459774,447.21816709790215,4.919882378896536,4.1956017578125,3.604623033178207e-09,8.003977139816642e-12,8.03737945040835e-13,0.0204532399653906,0.0711869203678275,0.1819453350350428,0.6332555672526138,0.0119554831020967,0.0146424070818362,0.0189032711813254,0.0657922980688385,0.0119832353177431,0.041707309930191,0.3069201227126448,0.0620381984401317,0.2159221863916944,77.14740552643862,268.50935221451533,4.0999175640082335,4.1956017578125,1.5561042233551759e-09,3.938593757920947e-12,4.0009094558852266e-13,0.0121496683134995,0.0422865752414833,0.0597274208584953,0.2078795906968285,0.2873173872350064,0,1.0,0.7968357733842608,Below-Average
artifacts\training\filtered\shortpass\Player02_2.csv,shortpass,6438,2148.1481,Player02,0.01717410527896,0.0289726469793071,0.0336803231148449,0.1286539470010682,0.0171775533276365,0.0656157611043737,0.4798970460970674,0.1224123497104735,0.4675974128343814,110.58782163911908,422.4294314401007,4.211115813218839,4.1956017578125,3.699409645952758e-09,1.011643319417516e-11,1.032128951971526e-12,0.0174432825452788,0.0666308081562267,0.1195896968092968,0.4568152883425193,0.017033585660959,0.0229488759954245,0.0285796072387743,0.109169952511174,0.0170336221973618,0.0650659650723395,0.3863433913026851,0.1104241598170575,0.4218042670285298,109.6588260380913,418.8808030492355,3.9225207977683456,4.1956017578125,2.490060150805801e-09,6.431234480563581e-12,6.538699780053194e-13,0.0172184918475322,0.0657721403098524,0.1073026524439431,0.4098805618201588,0.0346148576683178,0.0575131898450474,0.0671264134119376,0.2564131586274716,0.0346186595307693,0.1322382559494082,0.8857028585020702,0.2594725519511655,0.9911474968078228,222.8731423668403,851.343063077293,4.011202495420539,4.1956017578125,1.3101108842551532e-08,3.6029835822250143e-11,3.676864296979562e-12,0.0350403225991599,0.1338489476838091,0.2546425842006497,0.972697720869722,0.0143765902769147,0.0251476928708694,0.0289670986589589,0.1106501135080212,0.0145291530210102,0.0554992562381795,0.5190971530360798,0.1481510496757047,0.5659155118001163,93.53753040316695,357.2997930591638,4.753459249321749,4.1956017578125,2.844703776164669e-09,7.386649868646266e-12,7.509253364801693e-13,0.0148656971202938,0.0567848058620688,0.1429286019665152,0.5459665193720192,0.0358436471882191,0.0427224956210552,0.0557671827856187,0.213022545954661,0.0358436471882191,0.136917531044873,0.5431694585416683,0.1844914907663536,0.7047307234633052,230.7571999486668,881.4590189969261,4.244222343445902,4.1956017578125,5.2186466510137695e-09,1.5020086477960592e-11,1.5382904433418505e-12,0.0360131271579304,0.1375649199362039,0.1812823601697122,0.6924723102559264,0.0224535246666797,0.0223724955205004,0.0316968346333196,0.1210773088224722,0.0224535246666797,0.085769206031784,0.4518775395768294,0.1221117945231178,0.4664493356317635,144.55070845003982,552.1627307578142,3.802344156471327,4.1956017578125,2.616556390560329e-09,6.870937121014904e-12,6.995325322896495e-13,0.0226259941249034,0.0864280143354325,0.1184488113231777,0.4524572713376065,0.0241591611901005,0.054755801872164,0.059848666719259,0.2286132223235829,0.0245559170263537,0.0938000397709572,1.06219781467761,0.2617900491973654,1.0,158.0896336757802,603.8794605084292,3.79336112447232,4.1956017578125,2.6795026253471666e-08,6.504782670285994e-11,6.583321719534276e-12,0.0253706878563313,0.096912346111384,0.2500770934257686,0.9552582086007162,0.0108057773545329,0.0145739062457886,0.018142865470944,0.0693031134169122,0.010805967792542,0.0412772289308648,0.290263526962864,0.0868217847969851,0.331646619354617,69.56340246818903,265.7221031947806,4.769064278821386,4.1956017578125,9.89713867389443e-10,2.5069504727154255e-12,2.5435498926011657e-13,0.010982697517954,0.041952310836972,0.0837167425182727,0.3197858084176379,0.2617900491973654,0,1.0,0.30236254959579695,Below-Average
