Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:08:10
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.4101923, -0.0473335, , , , , , , 0.4101923, 0.0186313, , , , , , , 0.4101923, -0.0250095, , , , , , , 0.4101923, -0.0193027, , , , , , , 0.4101923, -0.0082246, , , , , , , 0.4101923, -0.0323949, , , , , , , 0.4101923, -0.0263523, , , , , , , 0.4101923, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4107115, -0.0532082, , , , , , , 0.4107115, 0.0184634, , , , , , , 0.4107115, -0.024506, , , , , , , 0.4107115, -0.0169528, , , , , , , 0.4107115, -0.008896, , , , , , , 0.4107115, -0.0337377, , , , , , , 0.4107115, -0.0290379, , , , , , , 0.4107115, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4112308, -0.0619364, , , , , , , 0.4112308, 0.0172885, , , , , , , 0.4112308, -0.024506, , , , , , , 0.4112308, -0.0182956, , , , , , , 0.4112308, -0.0102388, , , , , , , 0.4112308, -0.0340734, , , , , , , 0.4112308, -0.0310521, , , , , , , 0.4112308, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.41175, -0.0520333, , , , , , , 0.41175, 0.0172885, , , , , , , 0.41175, -0.0253452, , , , , , , 0.41175, -0.0216526, , , , , , , 0.41175, -0.0114137, , , , , , , 0.41175, -0.0313878, , , , , , , 0.41175, -0.0271916, , , , , , , 0.41175, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4122692, -0.0303807, , , , , , , 0.4122692, 0.0179599, , , , , , , 0.4122692, -0.0250095, , , , , , , 0.4122692, -0.0250095, , , , , , , 0.4122692, -0.0102388, , , , , , , 0.4122692, -0.0224918, , , , , , , 0.4122692, -0.0229953, , , , , , , 0.4122692, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4127885, -0.018967, , , , , , , 0.4127885, 0.018967, , , , , , , 0.4127885, -0.0246738, , , , , , , 0.4127885, -0.0273594, , , , , , , 0.4127885, -0.0082246, , , , , , , 0.4127885, -0.0182956, , , , , , , 0.4127885, -0.018967, , , , , , , 0.4127885, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4133077, -0.0323949, , , , , , , 0.4133077, 0.0184634, , , , , , , 0.4133077, -0.024506, , , , , , , 0.4133077, -0.0253452, , , , , , , 0.4133077, -0.0095674, , , , , , , 0.4133077, -0.0196384, , , , , , , 0.4133077, -0.0139315, , , , , , , 0.4133077, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4138269, -0.0533761, , , , , , , 0.4138269, 0.0172885, , , , , , , 0.4138269, -0.0256809, , , , , , , 0.4138269, -0.0226596, , , , , , , 0.4138269, -0.0109102, , , , , , , 0.4138269, -0.0142672, , , , , , , 0.4138269, -0.0090639, , , , , , , 0.4138269, -0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4143462, -0.057908, , , , , , , 0.4143462, 0.0182956, , , , , , , 0.4143462, -0.0251774, , , , , , , 0.4143462, -0.0223239, , , , , , , 0.4143462, -0.0109102, , , , , , , 0.4143462, -0.0097353, , , , , , , 0.4143462, -0.0068818, , , , , , , 0.4143462, -0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4148654, -0.0505226, , , , , , , 0.4148654, 0.0206455, , , , , , , 0.4148654, -0.0248417, , , , , , , 0.4148654, -0.0223239, , , , , , , 0.4148654, -0.0102388, , , , , , , 0.4148654, -0.0152743, , , , , , , 0.4148654, -0.0068818, , , , , , , 0.4148654, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4153846, -0.0461585, , , , , , , 0.4153846, 0.0206455, , , , , , , 0.4153846, -0.0270237, , , , , , , 0.4153846, -0.0216526, , , , , , , 0.4153846, -0.0082246, , , , , , , 0.4153846, -0.0159457, , , , , , , 0.4153846, -0.0062104, , , , , , , 0.4153846, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4159038, -0.0522011, , , , , , , 0.4159038, 0.0199741, , , , , , , 0.4159038, -0.0276951, , , , , , , 0.4159038, -0.0206455, , , , , , , 0.4159038, -0.0090639, , , , , , , 0.4159038, -0.0072175, , , , , , , 0.4159038, -0.0035248, , , , , , , 0.4159038, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4164231, -0.0558938, , , , , , , 0.4164231, 0.0184634, , , , , , , 0.4164231, -0.0263523, , , , , , , 0.4164231, -0.0208133, , , , , , , 0.4164231, -0.0099031, , , , , , , 0.4164231, -0.0016785, , , , , , , 0.4164231, -0.0001678, , , , , , , 0.4164231, -0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4169423, -0.0407874, , , , , , , 0.4169423, 0.0179599, , , , , , , 0.4169423, -0.0280308, , , , , , , 0.4169423, -0.0213169, , , , , , , 0.4169423, -0.0092317, , , , , , , 0.4169423, -0.0077211, , , , , , , 0.4169423, 0.0031891, , , , , , , 0.4169423, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4174615, -0.0172885, , , , , , , 0.4174615, 0.0172885, , , , , , , 0.4174615, -0.0290379, , , , , , , 0.4174615, -0.0204776, , , , , , , 0.4174615, -0.0090639, , , , , , , 0.4174615, -0.0127565, , , , , , , 0.4174615, 0.0035248, , , , , , , 0.4174615, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4179808, -0.0179599, , , , , , , 0.4179808, 0.0171206, , , , , , , 0.4179808, -0.0258488, , , , , , , 0.4179808, -0.0206455, , , , , , , 0.4179808, -0.0092317, , , , , , , 0.4179808, -0.0028534, , , , , , , 0.4179808, 0.0035248, , , , , , , 0.4179808, 0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4185, -0.0357519, , , , , , , 0.4185, 0.0179599, , , , , , , 0.4185, -0.023331, , , , , , , 0.4185, -0.0219883, , , , , , , 0.4185, -0.0097353, , , , , , , 0.4185, 0.01561, , , , , , , 0.4185, 0.0035248, , , , , , , 0.4185, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4190192, -0.0337377, , , , , , , 0.4190192, 0.017792, , , , , , , 0.4190192, -0.0246738, , , , , , , 0.4190192, -0.0236667, , , , , , , 0.4190192, -0.0102388, , , , , , , 0.4190192, 0.0169528, , , , , , , 0.4190192, 0.0025177, , , , , , , 0.4190192, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4195385, -0.0169528, , , , , , , 0.4195385, 0.0184634, , , , , , , 0.4195385, -0.0271916, , , , , , , 0.4195385, -0.0199741, , , , , , , 0.4195385, -0.0125887, , , , , , , 0.4195385, 0.0010071, , , , , , , 0.4195385, 0.0005035, , , , , , , 0.4195385, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4200577, -0.0063783, , , , , , , 0.4200577, 0.0193027, , , , , , , 0.4200577, -0.026688, , , , , , , 0.4200577, -0.0146029, , , , , , , 0.4200577, -0.01561, , , , , , , 0.4200577, -0.008896, , , , , , , 0.4200577, -0.0006714, , , , , , , 0.4200577, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4205769, -0.0045319, , , , , , , 0.4205769, 0.0203098, , , , , , , 0.4205769, -0.0270237, , , , , , , 0.4205769, -0.0135958, , , , , , , 0.4205769, -0.0149386, , , , , , , 0.4205769, -0.0035248, , , , , , , 0.4205769, 0.0001678, , , , , , , 0.4205769, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4210962, -0.0016785, , , , , , , 0.4210962, 0.0199741, , , , , , , 0.4210962, -0.0287022, , , , , , , 0.4210962, -0.0167849, , , , , , , 0.4210962, -0.0135958, , , , , , , 0.4210962, 0.0025177, , , , , , , 0.4210962, 0.0005035, , , , , , , 0.4210962, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4216154, 0.005539, , , , , , , 0.4216154, 0.0186313, , , , , , , 0.4216154, -0.0298772, , , , , , , 0.4216154, -0.018967, , , , , , , 0.4216154, -0.0124208, , , , , , , 0.4216154, 0.0018463, , , , , , , 0.4216154, 0.0011749, , , , , , , 0.4216154, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4221346, 0.0083925, , , , , , , 0.4221346, 0.0179599, , , , , , , 0.4221346, -0.0290379, , , , , , , 0.4221346, -0.018967, , , , , , , 0.4221346, -0.0129244, , , , , , , 0.4221346, -0.0015106, , , , , , , 0.4221346, 0.0003357, , , , , , , 0.4221346, 0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4226538, 0.0025177, , , , , , , 0.4226538, 0.0193027, , , , , , , 0.4226538, -0.0276951, , , , , , , 0.4226538, -0.0176242, , , , , , , 0.4226538, -0.0135958, , , , , , , 0.4226538, -0.0095674, , , , , , , 0.4226538, -0.0008392, , , , , , , 0.4226538, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4231731, -0.0015106, , , , , , , 0.4231731, 0.0214847, , , , , , , 0.4231731, -0.0283665, , , , , , , 0.4231731, -0.0146029, , , , , , , 0.4231731, -0.0130922, , , , , , , 0.4231731, -0.0203098, , , , , , , 0.4231731, -0.0001678, , , , , , , 0.4231731, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4236923, 0.0038605, , , , , , , 0.4236923, 0.0219883, , , , , , , 0.4236923, -0.0290379, , , , , , , 0.4236923, -0.0109102, , , , , , , 0.4236923, -0.0115816, , , , , , , 0.4236923, -0.0310521, , , , , , , 0.4236923, 0.0036927, , , , , , , 0.4236923, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4242115, 0.0112459, , , , , , , 0.4242115, 0.0209812, , , , , , , 0.4242115, -0.0287022, , , , , , , 0.4242115, -0.010071, , , , , , , 0.4242115, -0.0104067, , , , , , , 0.4242115, -0.0370947, , , , , , , 0.4242115, 0.0065461, , , , , , , 0.4242115, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4247308, 0.0159457, , , , , , , 0.4247308, 0.0213169, , , , , , , 0.4247308, -0.0275273, , , , , , , 0.4247308, -0.0130922, , , , , , , 0.4247308, -0.0109102, , , , , , , 0.4247308, -0.0377661, , , , , , , 0.4247308, 0.0092317, , , , , , , 0.4247308, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.42525, 0.0159457, , , , , , , 0.42525, 0.0223239, , , , , , , 0.42525, -0.0280308, , , , , , , 0.42525, -0.0182956, , , , , , , 0.42525, -0.0129244, , , , , , , 0.42525, -0.0340734, , , , , , , 0.42525, 0.0119173, , , , , , , 0.42525, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4257692, 0.0139315, , , , , , , 0.4257692, 0.0206455, , , , , , , 0.4257692, -0.0290379, , , , , , , 0.4257692, -0.0203098, , , , , , , 0.4257692, -0.0130922, , , , , , , 0.4257692, -0.0293736, , , , , , , 0.4257692, 0.0119173, , , , , , , 0.4257692, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4262885, 0.0092317, , , , , , , 0.4262885, 0.0191348, , , , , , , 0.4262885, -0.0283665, , , , , , , 0.4262885, -0.0176242, , , , , , , 0.4262885, -0.0135958, , , , , , , 0.4262885, -0.0292058, , , , , , , 0.4262885, 0.0082246, , , , , , , 0.4262885, -0.0191348, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4268077, -0.0050355, , , , , , , 0.4268077, 0.0182956, , , , , , , 0.4268077, -0.0265202, , , , , , , 0.4268077, -0.0176242, , , , , , , 0.4268077, -0.0152743, , , , , , , 0.4268077, -0.0307164, , , , , , , 0.4268077, 0.0025177, , , , , , , 0.4268077, -0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4273269, -0.0276951, , , , , , , 0.4273269, 0.0172885, , , , , , , 0.4273269, -0.0246738, , , , , , , 0.4273269, -0.0193027, , , , , , , 0.4273269, -0.0169528, , , , , , , 0.4273269, -0.026688, , , , , , , 0.4273269, 0.0011749, , , , , , , 0.4273269, -0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4278462, -0.0411231, , , , , , , 0.4278462, 0.0172885, , , , , , , 0.4278462, -0.0250095, , , , , , , 0.4278462, -0.0191348, , , , , , , 0.4278462, -0.0169528, , , , , , , 0.4278462, -0.0105745, , , , , , , 0.4278462, 0.0036927, , , , , , , 0.4278462, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4283654, -0.0344091, , , , , , , 0.4283654, 0.0172885, , , , , , , 0.4283654, -0.0240024, , , , , , , 0.4283654, -0.0172885, , , , , , , 0.4283654, -0.0166171, , , , , , , 0.4283654, 0.0058747, , , , , , , 0.4283654, 0.0043641, , , , , , , 0.4283654, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4288846, -0.0209812, , , , , , , 0.4288846, 0.018967, , , , , , , 0.4288846, -0.0229953, , , , , , , 0.4288846, -0.0166171, , , , , , , 0.4288846, -0.0142672, , , , , , , 0.4288846, 0.0030213, , , , , , , 0.4288846, 0.0035248, , , , , , , 0.4288846, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4294038, -0.0162814, , , , , , , 0.4294038, 0.0206455, , , , , , , 0.4294038, -0.0256809, , , , , , , 0.4294038, -0.018967, , , , , , , 0.4294038, -0.0149386, , , , , , , 0.4294038, -0.018967, , , , , , , 0.4294038, 0.005539, , , , , , , 0.4294038, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4299231, -0.0206455, , , , , , , 0.4299231, 0.0199741, , , , , , , 0.4299231, -0.0280308, , , , , , , 0.4299231, -0.0199741, , , , , , , 0.4299231, -0.0161135, , , , , , , 0.4299231, -0.0397803, , , , , , , 0.4299231, 0.0083925, , , , , , , 0.4299231, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4304423, -0.0283665, , , , , , , 0.4304423, 0.0193027, , , , , , , 0.4304423, -0.0298772, , , , , , , 0.4304423, -0.0179599, , , , , , , 0.4304423, -0.0149386, , , , , , , 0.4304423, -0.0471656, , , , , , , 0.4304423, 0.0082246, , , , , , , 0.4304423, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4309615, -0.0320592, , , , , , , 0.4309615, 0.018967, , , , , , , 0.4309615, -0.0293736, , , , , , , 0.4309615, -0.011078, , , , , , , 0.4309615, -0.0146029, , , , , , , 0.4309615, -0.0426337, , , , , , , 0.4309615, 0.0045319, , , , , , , 0.4309615, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4314808, -0.0270237, , , , , , , 0.4314808, 0.0186313, , , , , , , 0.4314808, -0.0273594, , , , , , , 0.4314808, -0.0043641, , , , , , , 0.4314808, -0.0142672, , , , , , , 0.4314808, -0.0370947, , , , , , , 0.4314808, 0.0011749, , , , , , , 0.4314808, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.432, -0.0203098, , , , , , , 0.432, 0.0172885, , , , , , , 0.432, -0.0260166, , , , , , , 0.432, -0.0038605, , , , , , , 0.432, -0.0130922, , , , , , , 0.432, -0.0327306, , , , , , , 0.432, -0.0028534, , , , , , , 0.432, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4325192, -0.018967, , , , , , , 0.4325192, 0.0159457, , , , , , , 0.4325192, -0.0250095, , , , , , , 0.4325192, -0.0077211, , , , , , , 0.4325192, -0.0125887, , , , , , , 0.4325192, -0.0270237, , , , , , , 0.4325192, -0.008896, , , , , , , 0.4325192, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4330385, -0.0209812, , , , , , , 0.4330385, 0.0166171, , , , , , , 0.4330385, -0.0256809, , , , , , , 0.4330385, -0.0095674, , , , , , , 0.4330385, -0.012253, , , , , , , 0.4330385, -0.0186313, , , , , , , 0.4330385, -0.0172885, , , , , , , 0.4330385, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4335577, -0.0313878, , , , , , , 0.4335577, 0.0186313, , , , , , , 0.4335577, -0.0260166, , , , , , , 0.4335577, -0.0102388, , , , , , , 0.4335577, -0.0114137, , , , , , , 0.4335577, -0.0159457, , , , , , , 0.4335577, -0.0263523, , , , , , , 0.4335577, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4340769, -0.0404517, , , , , , , 0.4340769, 0.0193027, , , , , , , 0.4340769, -0.0255131, , , , , , , 0.4340769, -0.0102388, , , , , , , 0.4340769, -0.0102388, , , , , , , 0.4340769, -0.0169528, , , , , , , 0.4340769, -0.0340734, , , , , , , 0.4340769, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4345962, -0.0330663, , , , , , , 0.4345962, 0.0193027, , , , , , , 0.4345962, -0.0250095, , , , , , , 0.4345962, -0.0109102, , , , , , , 0.4345962, -0.008896, , , , , , , 0.4345962, -0.0129244, , , , , , , 0.4345962, -0.0424659, , , , , , , 0.4345962, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4351154, -0.0159457, , , , , , , 0.4351154, 0.0193027, , , , , , , 0.4351154, -0.0248417, , , , , , , 0.4351154, -0.0102388, , , , , , , 0.4351154, -0.0104067, , , , , , , 0.4351154, -0.0075532, , , , , , , 0.4351154, -0.0485084, , , , , , , 0.4351154, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4356346, 0.0028534, , , , , , , 0.4356346, 0.0199741, , , , , , , 0.4356346, -0.0250095, , , , , , , 0.4356346, -0.008896, , , , , , , 0.4356346, -0.012253, , , , , , , 0.4356346, -0.0095674, , , , , , , 0.4356346, -0.0485084, , , , , , , 0.4356346, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4361538, 0.0149386, , , , , , , 0.4361538, 0.0199741, , , , , , , 0.4361538, -0.0251774, , , , , , , 0.4361538, -0.008896, , , , , , , 0.4361538, -0.0109102, , , , , , , 0.4361538, -0.0157778, , , , , , , 0.4361538, -0.0439765, , , , , , , 0.4361538, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4366731, 0.0112459, , , , , , , 0.4366731, 0.0216526, , , , , , , 0.4366731, -0.0276951, , , , , , , 0.4366731, -0.0095674, , , , , , , 0.4366731, -0.0085603, , , , , , , 0.4366731, -0.0218204, , , , , , , 0.4366731, -0.0340734, , , , , , , 0.4366731, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4371923, 0.0011749, , , , , , , 0.4371923, 0.0226596, , , , , , , 0.4371923, -0.0287022, , , , , , , 0.4371923, -0.0092317, , , , , , , 0.4371923, -0.0095674, , , , , , , 0.4371923, -0.0243381, , , , , , , 0.4371923, -0.0270237, , , , , , , 0.4371923, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4377115, -0.0016785, , , , , , , 0.4377115, 0.0209812, , , , , , , 0.4377115, -0.0283665, , , , , , , 0.4377115, -0.0102388, , , , , , , 0.4377115, -0.008896, , , , , , , 0.4377115, -0.0206455, , , , , , , 0.4377115, -0.0243381, , , , , , , 0.4377115, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4382308, -0.0030213, , , , , , , 0.4382308, 0.0186313, , , , , , , 0.4382308, -0.0280308, , , , , , , 0.4382308, -0.0102388, , , , , , , 0.4382308, -0.0075532, , , , , , , 0.4382308, -0.0162814, , , , , , , 0.4382308, -0.018967, , , , , , , 0.4382308, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.43875, -0.012253, , , , , , , 0.43875, 0.0152743, , , , , , , 0.43875, -0.0263523, , , , , , , 0.43875, -0.0109102, , , , , , , 0.43875, -0.0065461, , , , , , , 0.43875, -0.0149386, , , , , , , 0.43875, -0.0109102, , , , , , , 0.43875, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4392692, -0.0246738, , , , , , , 0.4392692, 0.01561, , , , , , , 0.4392692, -0.0256809, , , , , , , 0.4392692, -0.012253, , , , , , , 0.4392692, -0.0052033, , , , , , , 0.4392692, -0.0162814, , , , , , , 0.4392692, -0.0060426, , , , , , , 0.4392692, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4397885, -0.0323949, , , , , , , 0.4397885, 0.0172885, , , , , , , 0.4397885, -0.0270237, , , , , , , 0.4397885, -0.0130922, , , , , , , 0.4397885, -0.005539, , , , , , , 0.4397885, -0.0182956, , , , , , , 0.4397885, -0.003357, , , , , , , 0.4397885, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4403077, -0.0448157, , , , , , , 0.4403077, 0.0186313, , , , , , , 0.4403077, -0.0283665, , , , , , , 0.4403077, -0.0124208, , , , , , , 0.4403077, -0.0075532, , , , , , , 0.4403077, -0.0193027, , , , , , , 0.4403077, -0.002182, , , , , , , 0.4403077, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4408269, -0.0555581, , , , , , , 0.4408269, 0.0206455, , , , , , , 0.4408269, -0.0270237, , , , , , , 0.4408269, -0.0129244, , , , , , , 0.4408269, -0.0082246, , , , , , , 0.4408269, -0.0176242, , , , , , , 0.4408269, -0.0015106, , , , , , , 0.4408269, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4413462, -0.0542153, , , , , , , 0.4413462, 0.0203098, , , , , , , 0.4413462, -0.0250095, , , , , , , 0.4413462, -0.0157778, , , , , , , 0.4413462, -0.0095674, , , , , , , 0.4413462, -0.0176242, , , , , , , 0.4413462, -0.0038605, , , , , , , 0.4413462, -0.0010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4418654, -0.0471656, , , , , , , 0.4418654, 0.0179599, , , , , , , 0.4418654, -0.0263523, , , , , , , 0.4418654, -0.0149386, , , , , , , 0.4418654, -0.0102388, , , , , , , 0.4418654, -0.0213169, , , , , , , 0.4418654, -0.0065461, , , , , , , 0.4418654, -0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4423846, -0.0522011, , , , , , , 0.4423846, 0.0182956, , , , , , , 0.4423846, -0.0292058, , , , , , , 0.4423846, -0.012253, , , , , , , 0.4423846, -0.011078, , , , , , , 0.4423846, -0.0256809, , , , , , , 0.4423846, -0.0082246, , , , , , , 0.4423846, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4429038, -0.0616007, , , , , , , 0.4429038, 0.0204776, , , , , , , 0.4429038, -0.0283665, , , , , , , 0.4429038, -0.0115816, , , , , , , 0.4429038, -0.0119173, , , , , , , 0.4429038, -0.0276951, , , , , , , 0.4429038, -0.0065461, , , , , , , 0.4429038, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4434231, -0.0498512, , , , , , , 0.4434231, 0.0223239, , , , , , , 0.4434231, -0.0265202, , , , , , , 0.4434231, -0.0109102, , , , , , , 0.4434231, -0.0119173, , , , , , , 0.4434231, -0.0292058, , , , , , , 0.4434231, -0.0057069, , , , , , , 0.4434231, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4439423, -0.0208133, , , , , , , 0.4439423, 0.0229953, , , , , , , 0.4439423, -0.0256809, , , , , , , 0.4439423, -0.0085603, , , , , , , 0.4439423, -0.0135958, , , , , , , 0.4439423, -0.0313878, , , , , , , 0.4439423, -0.0062104, , , , , , , 0.4439423, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4444615, -0.0041962, , , , , , , 0.4444615, 0.0219883, , , , , , , 0.4444615, -0.0256809, , , , , , , 0.4444615, -0.0048676, , , , , , , 0.4444615, -0.0162814, , , , , , , 0.4444615, -0.0297093, , , , , , , 0.4444615, -0.005539, , , , , , , 0.4444615, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
