Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:25:48
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.3063462, 0.0642863, , , , , , , 0.3063462, -0.0105745, , , , , , , 0.3063462, -0.0219883, , , , , , , 0.3063462, -0.0528725, , , , , , , 0.3063462, -0.0068818, , , , , , , 0.3063462, 0.0092317, , , , , , , 0.3063462, -0.0757, , , , , , , 0.3063462, 0.0328985, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3068654, 0.0621042, , , , , , , 0.3068654, -0.0129244, , , , , , , 0.3068654, -0.0209812, , , , , , , 0.3068654, -0.0518654, , , , , , , 0.3068654, -0.0031891, , , , , , , 0.3068654, 0.0290379, , , , , , , 0.3068654, -0.06009, , , , , , , 0.3068654, 0.0337377, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3073846, 0.0572366, , , , , , , 0.3073846, -0.0216526, , , , , , , 0.3073846, -0.018967, , , , , , , 0.3073846, -0.0535439, , , , , , , 0.3073846, 0.0030213, , , , , , , 0.3073846, 0.0317235, , , , , , , 0.3073846, -0.040116, , , , , , , 0.3073846, 0.043473, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3079038, 0.0508583, , , , , , , 0.3079038, -0.0325628, , , , , , , 0.3079038, -0.0171206, , , , , , , 0.3079038, -0.0553902, , , , , , , 0.3079038, 0.0112459, , , , , , , 0.3079038, 0.017792, , , , , , , 0.3079038, -0.0146029, , , , , , , 0.3079038, 0.0562295, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3084231, 0.0471656, , , , , , , 0.3084231, -0.0453193, , , , , , , 0.3084231, -0.0198062, , , , , , , 0.3084231, -0.0569009, , , , , , , 0.3084231, 0.0162814, , , , , , , 0.3084231, 0.0025177, , , , , , , 0.3084231, 0.0130922, , , , , , , 0.3084231, 0.057908, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3089423, 0.043473, , , , , , , 0.3089423, -0.0589151, , , , , , , 0.3089423, -0.026688, , , , , , , 0.3089423, -0.0569009, , , , , , , 0.3089423, 0.0186313, , , , , , , 0.3089423, -0.0068818, , , , , , , 0.3089423, 0.0381018, , , , , , , 0.3089423, 0.0481727, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3094615, 0.0387732, , , , , , , 0.3094615, -0.0736858, , , , , , , 0.3094615, -0.0325628, , , , , , , 0.3094615, -0.0558938, , , , , , , 0.3094615, 0.0209812, , , , , , , 0.3094615, -0.012253, , , , , , , 0.3094615, 0.0595865, , , , , , , 0.3094615, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3099808, 0.0327306, , , , , , , 0.3099808, -0.0874495, , , , , , , 0.3099808, -0.0339055, , , , , , , 0.3099808, -0.054551, , , , , , , 0.3099808, 0.023331, , , , , , , 0.3099808, -0.0191348, , , , , , , 0.3099808, 0.0775463, , , , , , , 0.3099808, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3105, 0.0263523, , , , , , , 0.3105, -0.093492, , , , , , , 0.3105, -0.0317235, , , , , , , 0.3105, -0.0530404, , , , , , , 0.3105, 0.0260166, , , , , , , 0.3105, -0.0256809, , , , , , , 0.3105, 0.0887922, , , , , , , 0.3105, 0.0075532, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3110192, 0.0196384, , , , , , , 0.3110192, -0.0921492, , , , , , , 0.3110192, -0.0297093, , , , , , , 0.3110192, -0.0518654, , , , , , , 0.3110192, 0.0253452, , , , , , , 0.3110192, -0.0223239, , , , , , , 0.3110192, 0.0884565, , , , , , , 0.3110192, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3115385, 0.0142672, , , , , , , 0.3115385, -0.082414, , , , , , , 0.3115385, -0.0287022, , , , , , , 0.3115385, -0.0518654, , , , , , , 0.3115385, 0.0193027, , , , , , , 0.3115385, -0.0164492, , , , , , , 0.3115385, 0.0773785, , , , , , , 0.3115385, -0.017792, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3120577, 0.0072175, , , , , , , 0.3120577, -0.068986, , , , , , , 0.3120577, -0.027863, , , , , , , 0.3120577, -0.0525368, , , , , , , 0.3120577, 0.0130922, , , , , , , 0.3120577, -0.0179599, , , , , , , 0.3120577, 0.0636149, , , , , , , 0.3120577, -0.0270237, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3125769, -0.0008392, , , , , , , 0.3125769, -0.0607614, , , , , , , 0.3125769, -0.0290379, , , , , , , 0.3125769, -0.0518654, , , , , , , 0.3125769, 0.0052033, , , , , , , 0.3125769, -0.0238346, , , , , , , 0.3125769, 0.0532082, , , , , , , 0.3125769, -0.0370947, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3130962, -0.0083925, , , , , , , 0.3130962, -0.0602579, , , , , , , 0.3130962, -0.0292058, , , , , , , 0.3130962, -0.0525368, , , , , , , 0.3130962, 0.0011749, , , , , , , 0.3130962, -0.0263523, , , , , , , 0.3130962, 0.0431373, , , , , , , 0.3130962, -0.0453193, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3136154, -0.0142672, , , , , , , 0.3136154, -0.0610971, , , , , , , 0.3136154, -0.0283665, , , , , , , 0.3136154, -0.0533761, , , , , , , 0.3136154, -0.0003357, , , , , , , 0.3136154, -0.0250095, , , , , , , 0.3136154, 0.030045, , , , , , , 0.3136154, -0.0498512, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3141346, -0.0196384, , , , , , , 0.3141346, -0.0636149, , , , , , , 0.3141346, -0.0270237, , , , , , , 0.3141346, -0.0515297, , , , , , , 0.3141346, -0.0041962, , , , , , , 0.3141346, -0.0256809, , , , , , , 0.3141346, 0.0162814, , , , , , , 0.3141346, -0.0525368, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3146538, -0.0271916, , , , , , , 0.3146538, -0.0696574, , , , , , , 0.3146538, -0.0258488, , , , , , , 0.3146538, -0.0485084, , , , , , , 0.3146538, -0.0095674, , , , , , , 0.3146538, -0.0270237, , , , , , , 0.3146538, 0.0082246, , , , , , , 0.3146538, -0.0528725, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3151731, -0.0340734, , , , , , , 0.3151731, -0.0753643, , , , , , , 0.3151731, -0.0246738, , , , , , , 0.3151731, -0.0451514, , , , , , , 0.3151731, -0.0132601, , , , , , , 0.3151731, -0.0229953, , , , , , , 0.3151731, 0.0031891, , , , , , , 0.3151731, -0.051194, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3156923, -0.0391089, , , , , , , 0.3156923, -0.0793927, , , , , , , 0.3156923, -0.023331, , , , , , , 0.3156923, -0.0394446, , , , , , , 0.3156923, -0.0152743, , , , , , , 0.3156923, -0.0149386, , , , , , , 0.3156923, -0.0068818, , , , , , , 0.3156923, -0.0466621, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3162115, -0.0459907, , , , , , , 0.3162115, -0.0829175, , , , , , , 0.3162115, -0.0203098, , , , , , , 0.3162115, -0.0352483, , , , , , , 0.3162115, -0.0169528, , , , , , , 0.3162115, -0.0068818, , , , , , , 0.3162115, -0.0209812, , , , , , , 0.3162115, -0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3167308, -0.0525368, , , , , , , 0.3167308, -0.0834211, , , , , , , 0.3167308, -0.0162814, , , , , , , 0.3167308, -0.0317235, , , , , , , 0.3167308, -0.018967, , , , , , , 0.3167308, -0.0028534, , , , , , , 0.3167308, -0.0337377, , , , , , , 0.3167308, -0.0488441, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.31725, -0.0585794, , , , , , , 0.31725, -0.0770428, , , , , , , 0.31725, -0.0176242, , , , , , , 0.31725, -0.0287022, , , , , , , 0.31725, -0.0206455, , , , , , , 0.31725, -0.005539, , , , , , , 0.31725, -0.0431373, , , , , , , 0.31725, -0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3177692, -0.0649577, , , , , , , 0.3177692, -0.0683146, , , , , , , 0.3177692, -0.0270237, , , , , , , 0.3177692, -0.0297093, , , , , , , 0.3177692, -0.0240024, , , , , , , 0.3177692, -0.0142672, , , , , , , 0.3177692, -0.051194, , , , , , , 0.3177692, -0.0451514, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3182885, -0.0699931, , , , , , , 0.3182885, -0.0605936, , , , , , , 0.3182885, -0.033402, , , , , , , 0.3182885, -0.0340734, , , , , , , 0.3182885, -0.0258488, , , , , , , 0.3182885, -0.0229953, , , , , , , 0.3182885, -0.06009, , , , , , , 0.3182885, -0.054551, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3188077, -0.0733501, , , , , , , 0.3188077, -0.051194, , , , , , , 0.3188077, -0.0327306, , , , , , , 0.3188077, -0.0369268, , , , , , , 0.3188077, -0.0263523, , , , , , , 0.3188077, -0.0285344, , , , , , , 0.3188077, -0.0627756, , , , , , , 0.3188077, -0.0676432, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3193269, -0.0757, , , , , , , 0.3193269, -0.040116, , , , , , , 0.3193269, -0.0305486, , , , , , , 0.3193269, -0.0357519, , , , , , , 0.3193269, -0.026688, , , , , , , 0.3193269, -0.0323949, , , , , , , 0.3193269, -0.0609293, , , , , , , 0.3193269, -0.0736858, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3198462, -0.079057, , , , , , , 0.3198462, -0.030045, , , , , , , 0.3198462, -0.0287022, , , , , , , 0.3198462, -0.0305486, , , , , , , 0.3198462, -0.0263523, , , , , , , 0.3198462, -0.0350805, , , , , , , 0.3198462, -0.0565652, , , , , , , 0.3198462, -0.0785534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3203654, -0.0834211, , , , , , , 0.3203654, -0.0236667, , , , , , , 0.3203654, -0.0256809, , , , , , , 0.3203654, -0.0206455, , , , , , , 0.3203654, -0.0236667, , , , , , , 0.3203654, -0.0377661, , , , , , , 0.3203654, -0.0498512, , , , , , , 0.3203654, -0.0874495, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3208846, -0.0887922, , , , , , , 0.3208846, -0.0224918, , , , , , , 0.3208846, -0.0229953, , , , , , , 0.3208846, -0.0115816, , , , , , , 0.3208846, -0.023331, , , , , , , 0.3208846, -0.0386053, , , , , , , 0.3208846, -0.0397803, , , , , , , 0.3208846, -0.0763714, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3214038, -0.0928206, , , , , , , 0.3214038, -0.0236667, , , , , , , 0.3214038, -0.0238346, , , , , , , 0.3214038, -0.0129244, , , , , , , 0.3214038, -0.0238346, , , , , , , 0.3214038, -0.0377661, , , , , , , 0.3214038, -0.0223239, , , , , , , 0.3214038, -0.0674754, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3219231, -0.0955062, , , , , , , 0.3219231, -0.0236667, , , , , , , 0.3219231, -0.0256809, , , , , , , 0.3219231, -0.024506, , , , , , , 0.3219231, -0.0229953, , , , , , , 0.3219231, -0.0323949, , , , , , , 0.3219231, -0.0045319, , , , , , , 0.3219231, -0.1008774, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3224423, -0.0978561, , , , , , , 0.3224423, -0.0166171, , , , , , , 0.3224423, -0.0270237, , , , , , , 0.3224423, -0.0287022, , , , , , , 0.3224423, -0.0209812, , , , , , , 0.3224423, -0.0246738, , , , , , , 0.3224423, 0.0048676, , , , , , , 0.3224423, -0.1326009, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3229615, -0.100206, , , , , , , 0.3229615, -0.0031891, , , , , , , 0.3229615, -0.0297093, , , , , , , 0.3229615, -0.0182956, , , , , , , 0.3229615, -0.0203098, , , , , , , 0.3229615, -0.0218204, , , , , , , 0.3229615, 0.003357, , , , , , , 0.3229615, -0.1159838, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3234808, -0.103563, , , , , , , 0.3234808, 0.0142672, , , , , , , 0.3234808, -0.0313878, , , , , , , 0.3234808, -0.0142672, , , , , , , 0.3234808, -0.0176242, , , , , , , 0.3234808, -0.0231632, , , , , , , 0.3234808, -0.0031891, , , , , , , 0.3234808, -0.0874495, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.324, -0.1049058, , , , , , , 0.324, 0.0280308, , , , , , , 0.324, -0.0293736, , , , , , , 0.324, -0.0204776, , , , , , , 0.324, -0.0132601, , , , , , , 0.324, -0.026688, , , , , , , 0.324, -0.0130922, , , , , , , 0.324, -0.0834211, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3245192, -0.1062486, , , , , , , 0.3245192, 0.0330663, , , , , , , 0.3245192, -0.0260166, , , , , , , 0.3245192, -0.0330663, , , , , , , 0.3245192, -0.0112459, , , , , , , 0.3245192, -0.0290379, , , , , , , 0.3245192, -0.0280308, , , , , , , 0.3245192, -0.0867781, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3250385, -0.1089342, , , , , , , 0.3250385, 0.036759, , , , , , , 0.3250385, -0.0250095, , , , , , , 0.3250385, -0.0525368, , , , , , , 0.3250385, -0.0115816, , , , , , , 0.3250385, -0.0327306, , , , , , , 0.3250385, -0.0431373, , , , , , , 0.3250385, -0.0626078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3255577, -0.112459, , , , , , , 0.3255577, 0.0481727, , , , , , , 0.3255577, -0.0276951, , , , , , , 0.3255577, -0.068986, , , , , , , 0.3255577, -0.0130922, , , , , , , 0.3255577, -0.0384375, , , , , , , 0.3255577, -0.0480049, , , , , , , 0.3255577, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3260769, -0.1156481, , , , , , , 0.3260769, 0.0616007, , , , , , , 0.3260769, -0.0310521, , , , , , , 0.3260769, -0.0753643, , , , , , , 0.3260769, -0.0112459, , , , , , , 0.3260769, -0.04448, , , , , , , 0.3260769, -0.0417945, , , , , , , 0.3260769, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3265962, -0.1196765, , , , , , , 0.3265962, 0.0710002, , , , , , , 0.3265962, -0.0287022, , , , , , , 0.3265962, -0.076875, , , , , , , 0.3265962, -0.0075532, , , , , , , 0.3265962, -0.0458228, , , , , , , 0.3265962, -0.0287022, , , , , , , 0.3265962, -0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3271154, -0.1226978, , , , , , , 0.3271154, 0.0763714, , , , , , , 0.3271154, -0.0229953, , , , , , , 0.3271154, -0.0770428, , , , , , , 0.3271154, -0.0048676, , , , , , , 0.3271154, -0.0404517, , , , , , , 0.3271154, -0.0102388, , , , , , , 0.3271154, -0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3276346, -0.1233692, , , , , , , 0.3276346, 0.0770428, , , , , , , 0.3276346, -0.0223239, , , , , , , 0.3276346, -0.0642863, , , , , , , 0.3276346, -0.0041962, , , , , , , 0.3276346, -0.0320592, , , , , , , 0.3276346, 0.011078, , , , , , , 0.3276346, 0.0297093, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3281538, -0.1250477, , , , , , , 0.3281538, 0.0679789, , , , , , , 0.3281538, -0.0263523, , , , , , , 0.3281538, -0.0379339, , , , , , , 0.3281538, -0.0052033, , , , , , , 0.3281538, -0.0290379, , , , , , , 0.3281538, 0.0305486, , , , , , , 0.3281538, 0.0399481, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3286731, -0.1245441, , , , , , , 0.3286731, 0.0515297, , , , , , , 0.3286731, -0.0270237, , , , , , , 0.3286731, -0.0176242, , , , , , , 0.3286731, -0.0025177, , , , , , , 0.3286731, -0.0344091, , , , , , , 0.3286731, 0.0461585, , , , , , , 0.3286731, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3291923, -0.1196765, , , , , , , 0.3291923, 0.033402, , , , , , , 0.3291923, -0.0204776, , , , , , , 0.3291923, -0.0124208, , , , , , , 0.3291923, 0.0018463, , , , , , , 0.3291923, -0.0357519, , , , , , , 0.3291923, 0.0548867, , , , , , , 0.3291923, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3297115, -0.1156481, , , , , , , 0.3297115, 0.0186313, , , , , , , 0.3297115, -0.0149386, , , , , , , 0.3297115, -0.0139315, , , , , , , 0.3297115, 0.0035248, , , , , , , 0.3297115, -0.0256809, , , , , , , 0.3297115, 0.0515297, , , , , , , 0.3297115, 0.0555581, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3302308, -0.1122911, , , , , , , 0.3302308, 0.0102388, , , , , , , 0.3302308, -0.0149386, , , , , , , 0.3302308, -0.0135958, , , , , , , 0.3302308, -0.0001678, , , , , , , 0.3302308, -0.0182956, , , , , , , 0.3302308, 0.036759, , , , , , , 0.3302308, 0.0626078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.33075, -0.1082628, , , , , , , 0.33075, 0.0025177, , , , , , , 0.33075, -0.0182956, , , , , , , 0.33075, -0.0112459, , , , , , , 0.33075, -0.0035248, , , , , , , 0.33075, -0.0243381, , , , , , , 0.33075, 0.021149, , , , , , , 0.33075, 0.0565652, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3312692, -0.1049058, , , , , , , 0.3312692, -0.0062104, , , , , , , 0.3312692, -0.0196384, , , , , , , 0.3312692, -0.0125887, , , , , , , 0.3312692, -0.005539, , , , , , , 0.3312692, -0.0337377, , , , , , , 0.3312692, 0.0099031, , , , , , , 0.3312692, 0.0706645, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3317885, -0.1025559, , , , , , , 0.3317885, -0.0209812, , , , , , , 0.3317885, -0.0260166, , , , , , , 0.3317885, -0.012253, , , , , , , 0.3317885, -0.0095674, , , , , , , 0.3317885, -0.0290379, , , , , , , 0.3317885, 0.0018463, , , , , , , 0.3317885, 0.0877852, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3323077, -0.1022202, , , , , , , 0.3323077, -0.0488441, , , , , , , 0.3323077, -0.0431373, , , , , , , 0.3323077, -0.0060426, , , , , , , 0.3323077, -0.0149386, , , , , , , 0.3323077, -0.0015106, , , , , , , 0.3323077, -0.0041962, , , , , , , 0.3323077, 0.0908064, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3328269, -0.1008774, , , , , , , 0.3328269, -0.0783856, , , , , , , 0.3328269, -0.0626078, , , , , , , 0.3328269, -0.0011749, , , , , , , 0.3328269, -0.0179599, , , , , , , 0.3328269, 0.0260166, , , , , , , 0.3328269, -0.0102388, , , , , , , 0.3328269, 0.0827497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3333462, -0.0948348, , , , , , , 0.3333462, -0.0867781, , , , , , , 0.3333462, -0.0699931, , , , , , , 0.3333462, -0.0041962, , , , , , , 0.3333462, -0.0209812, , , , , , , 0.3333462, 0.030045, , , , , , , 0.3333462, -0.0169528, , , , , , , 0.3333462, 0.0716716, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3338654, -0.0869459, , , , , , , 0.3338654, -0.0767071, , , , , , , 0.3338654, -0.0696574, , , , , , , 0.3338654, -0.0115816, , , , , , , 0.3338654, -0.0226596, , , , , , , 0.3338654, 0.0223239, , , , , , , 0.3338654, -0.0236667, , , , , , , 0.3338654, 0.0605936, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3343846, -0.0814069, , , , , , , 0.3343846, -0.0696574, , , , , , , 0.3343846, -0.0773785, , , , , , , 0.3343846, -0.0149386, , , , , , , 0.3343846, -0.0226596, , , , , , , 0.3343846, 0.0253452, , , , , , , 0.3343846, -0.0263523, , , , , , , 0.3343846, 0.0491798, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3349038, -0.0783856, , , , , , , 0.3349038, -0.0636149, , , , , , , 0.3349038, -0.0757, , , , , , , 0.3349038, -0.0105745, , , , , , , 0.3349038, -0.0229953, , , , , , , 0.3349038, 0.0273594, , , , , , , 0.3349038, -0.0270237, , , , , , , 0.3349038, 0.040116, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3354231, -0.0757, , , , , , , 0.3354231, -0.0498512, , , , , , , 0.3354231, -0.0404517, , , , , , , 0.3354231, -0.0015106, , , , , , , 0.3354231, -0.0253452, , , , , , , 0.3354231, 0.0105745, , , , , , , 0.3354231, -0.0270237, , , , , , , 0.3354231, 0.0330663, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3359423, -0.0740215, , , , , , , 0.3359423, -0.0347448, , , , , , , 0.3359423, 0.0030213, , , , , , , 0.3359423, 0.0038605, , , , , , , 0.3359423, -0.0263523, , , , , , , 0.3359423, -0.0102388, , , , , , , 0.3359423, -0.0250095, , , , , , , 0.3359423, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3364615, -0.0810712, , , , , , , 0.3364615, -0.0250095, , , , , , , 0.3364615, 0.0303807, , , , , , , 0.3364615, 0.0041962, , , , , , , 0.3364615, -0.0256809, , , , , , , 0.3364615, -0.0176242, , , , , , , 0.3364615, -0.023331, , , , , , , 0.3364615, 0.0191348, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3369808, -0.0921492, , , , , , , 0.3369808, -0.0216526, , , , , , , 0.3369808, 0.0407874, , , , , , , 0.3369808, 0.0052033, , , , , , , 0.3369808, -0.0260166, , , , , , , 0.3369808, -0.0135958, , , , , , , 0.3369808, -0.0206455, , , , , , , 0.3369808, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3375, -0.0991989, , , , , , , 0.3375, -0.0182956, , , , , , , 0.3375, 0.0327306, , , , , , , 0.3375, 0.0031891, , , , , , , 0.3375, -0.0263523, , , , , , , 0.3375, -0.0115816, , , , , , , 0.3375, -0.0169528, , , , , , , 0.3375, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3380192, -0.100206, , , , , , , 0.3380192, -0.005539, , , , , , , 0.3380192, 0.012253, , , , , , , 0.3380192, -0.0043641, , , , , , , 0.3380192, -0.026688, , , , , , , 0.3380192, -0.0115816, , , , , , , 0.3380192, -0.0149386, , , , , , , 0.3380192, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3385385, -0.0948348, , , , , , , 0.3385385, 0.0213169, , , , , , , 0.3385385, -0.0075532, , , , , , , 0.3385385, -0.0099031, , , , , , , 0.3385385, -0.0260166, , , , , , , 0.3385385, -0.0078889, , , , , , , 0.3385385, -0.0129244, , , , , , , 0.3385385, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3390577, -0.0881209, , , , , , , 0.3390577, 0.0555581, , , , , , , 0.3390577, -0.0146029, , , , , , , 0.3390577, -0.0115816, , , , , , , 0.3390577, -0.0256809, , , , , , , 0.3390577, -0.0005035, , , , , , , 0.3390577, -0.0105745, , , , , , , 0.3390577, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3395769, -0.0807355, , , , , , , 0.3395769, 0.0891279, , , , , , , 0.3395769, -0.0068818, , , , , , , 0.3395769, -0.01561, , , , , , , 0.3395769, -0.0250095, , , , , , , 0.3395769, 0.0045319, , , , , , , 0.3395769, -0.0095674, , , , , , , 0.3395769, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3400962, -0.0736858, , , , , , , 0.3400962, 0.1196765, , , , , , , 0.3400962, 0.0065461, , , , , , , 0.3400962, -0.0209812, , , , , , , 0.3400962, -0.0223239, , , , , , , 0.3400962, -0.0001678, , , , , , , 0.3400962, -0.0105745, , , , , , , 0.3400962, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3406154, -0.0647898, , , , , , , 0.3406154, 0.1502251, , , , , , , 0.3406154, 0.0068818, , , , , , , 0.3406154, -0.0229953, , , , , , , 0.3406154, -0.0213169, , , , , , , 0.3406154, -0.005539, , , , , , , 0.3406154, -0.0115816, , , , , , , 0.3406154, -0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
