Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:19:06
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.6651346, -0.0793927, , , , , , , 0.6651346, 0.3456016, , , , , , , 0.6651346, -0.0243381, , , , , , , 0.6651346, 0.0313878, , , , , , , 0.6651346, -0.0016785, , , , , , , 0.6651346, -0.0182956, , , , , , , 0.6651346, -0.0095674, , , , , , , 0.6651346, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6656538, -0.0928206, , , , , , , 0.6656538, 0.3791714, , , , , , , 0.6656538, -0.0243381, , , , , , , 0.6656538, 0.0132601, , , , , , , 0.6656538, -0.0011749, , , , , , , 0.6656538, -0.0196384, , , , , , , 0.6656538, -0.012253, , , , , , , 0.6656538, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6661731, -0.0867781, , , , , , , 0.6661731, 0.4110628, , , , , , , 0.6661731, -0.0250095, , , , , , , 0.6661731, -0.0310521, , , , , , , 0.6661731, -0.0001678, , , , , , , 0.6661731, -0.0203098, , , , , , , 0.6661731, -0.01561, , , , , , , 0.6661731, 0.0172885, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6666923, -0.0710002, , , , , , , 0.6666923, 0.4402686, , , , , , , 0.6666923, -0.0256809, , , , , , , 0.6666923, -0.0686503, , , , , , , 0.6666923, -0.0010071, , , , , , , 0.6666923, -0.0203098, , , , , , , 0.6666923, -0.0162814, , , , , , , 0.6666923, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6672115, -0.0599222, , , , , , , 0.6672115, 0.4637675, , , , , , , 0.6672115, -0.0256809, , , , , , , 0.6672115, -0.0861067, , , , , , , 0.6672115, -0.0018463, , , , , , , 0.6672115, -0.0171206, , , , , , , 0.6672115, -0.0169528, , , , , , , 0.6672115, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6677308, -0.061265, , , , , , , 0.6677308, 0.4775311, , , , , , , 0.6677308, -0.0253452, , , , , , , 0.6677308, -0.1018845, , , , , , , 0.6677308, -0.0001678, , , , , , , 0.6677308, -0.0162814, , , , , , , 0.6677308, -0.018967, , , , , , , 0.6677308, 0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.66825, -0.0713359, , , , , , , 0.66825, 0.4852522, , , , , , , 0.66825, -0.0240024, , , , , , , 0.66825, -0.1223621, , , , , , , 0.66825, 0.0018463, , , , , , , 0.66825, -0.0166171, , , , , , , 0.66825, -0.0196384, , , , , , , 0.66825, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6687692, -0.0795605, , , , , , , 0.6687692, 0.4936446, , , , , , , 0.6687692, -0.0223239, , , , , , , 0.6687692, -0.1320974, , , , , , , 0.6687692, -0.0031891, , , , , , , 0.6687692, -0.0162814, , , , , , , 0.6687692, -0.0199741, , , , , , , 0.6687692, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6692885, -0.0861067, , , , , , , 0.6692885, 0.5028763, , , , , , , 0.6692885, -0.021149, , , , , , , 0.6692885, -0.1178302, , , , , , , 0.6692885, -0.0070497, , , , , , , 0.6692885, -0.0152743, , , , , , , 0.6692885, -0.0198062, , , , , , , 0.6692885, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6698077, -0.0864424, , , , , , , 0.6698077, 0.5097581, , , , , , , 0.6698077, -0.0196384, , , , , , , 0.6698077, -0.0867781, , , , , , , 0.6698077, -0.0082246, , , , , , , 0.6698077, -0.0146029, , , , , , , 0.6698077, -0.0206455, , , , , , , 0.6698077, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6703269, -0.082414, , , , , , , 0.6703269, 0.51664, , , , , , , 0.6703269, -0.0162814, , , , , , , 0.6703269, -0.0637827, , , , , , , 0.6703269, -0.0082246, , , , , , , 0.6703269, -0.01561, , , , , , , 0.6703269, -0.0219883, , , , , , , 0.6703269, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6708462, -0.0840925, , , , , , , 0.6708462, 0.5248646, , , , , , , 0.6708462, -0.0132601, , , , , , , 0.6708462, -0.0543832, , , , , , , 0.6708462, -0.0102388, , , , , , , 0.6708462, -0.0151064, , , , , , , 0.6708462, -0.0224918, , , , , , , 0.6708462, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6713654, -0.0978561, , , , , , , 0.6713654, 0.5339284, , , , , , , 0.6713654, -0.0152743, , , , , , , 0.6713654, -0.0501869, , , , , , , 0.6713654, -0.0146029, , , , , , , 0.6713654, -0.0129244, , , , , , , 0.6713654, -0.0243381, , , , , , , 0.6713654, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6718846, -0.1164874, , , , , , , 0.6718846, 0.5406424, , , , , , , 0.6718846, -0.0203098, , , , , , , 0.6718846, -0.0317235, , , , , , , 0.6718846, -0.0169528, , , , , , , 0.6718846, -0.0119173, , , , , , , 0.6718846, -0.0263523, , , , , , , 0.6718846, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6724038, -0.1290761, , , , , , , 0.6724038, 0.5448386, , , , , , , 0.6724038, -0.0270237, , , , , , , 0.6724038, 0.0240024, , , , , , , 0.6724038, -0.0191348, , , , , , , 0.6724038, -0.0142672, , , , , , , 0.6724038, -0.0273594, , , , , , , 0.6724038, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6729231, -0.1310903, , , , , , , 0.6729231, 0.5460136, , , , , , , 0.6729231, -0.0318914, , , , , , , 0.6729231, 0.0998703, , , , , , , 0.6729231, -0.0236667, , , , , , , 0.6729231, -0.0166171, , , , , , , 0.6729231, -0.0263523, , , , , , , 0.6729231, -0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6734423, -0.1242084, , , , , , , 0.6734423, 0.5480278, , , , , , , 0.6734423, -0.0308843, , , , , , , 0.6734423, 0.1290761, , , , , , , 0.6734423, -0.0273594, , , , , , , 0.6734423, -0.0169528, , , , , , , 0.6734423, -0.0243381, , , , , , , 0.6734423, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6739615, -0.1143053, , , , , , , 0.6739615, 0.5527276, , , , , , , 0.6739615, -0.0250095, , , , , , , 0.6739615, 0.0958419, , , , , , , 0.6739615, -0.0271916, , , , , , , 0.6739615, -0.01561, , , , , , , 0.6739615, -0.0231632, , , , , , , 0.6739615, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6744808, -0.1032273, , , , , , , 0.6744808, 0.5584344, , , , , , , 0.6744808, -0.0206455, , , , , , , 0.6744808, 0.0481727, , , , , , , 0.6744808, -0.0276951, , , , , , , 0.6744808, -0.0129244, , , , , , , 0.6744808, -0.023331, , , , , , , 0.6744808, -0.0077211, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.675, -0.100206, , , , , , , 0.675, 0.5643091, , , , , , , 0.675, -0.0181277, , , , , , , 0.675, 0.0243381, , , , , , , 0.675, -0.0303807, , , , , , , 0.675, -0.0115816, , , , , , , 0.675, -0.0243381, , , , , , , 0.675, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6755192, -0.1156481, , , , , , , 0.6755192, 0.5725338, , , , , , , 0.6755192, -0.0186313, , , , , , , 0.6755192, 0.0397803, , , , , , , 0.6755192, -0.0340734, , , , , , , 0.6755192, -0.012253, , , , , , , 0.6755192, -0.0250095, , , , , , , 0.6755192, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6760385, -0.1317617, , , , , , , 0.6760385, 0.5824369, , , , , , , 0.6760385, -0.0226596, , , , , , , 0.6760385, 0.0693217, , , , , , , 0.6760385, -0.0354162, , , , , , , 0.6760385, -0.0129244, , , , , , , 0.6760385, -0.0236667, , , , , , , 0.6760385, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6765577, -0.1294118, , , , , , , 0.6765577, 0.5903258, , , , , , , 0.6765577, -0.0283665, , , , , , , 0.6765577, 0.0750286, , , , , , , 0.6765577, -0.0337377, , , , , , , 0.6765577, -0.014435, , , , , , , 0.6765577, -0.0243381, , , , , , , 0.6765577, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6770769, -0.1166552, , , , , , , 0.6770769, 0.5946899, , , , , , , 0.6770769, -0.0317235, , , , , , , 0.6770769, 0.0629435, , , , , , , 0.6770769, -0.0307164, , , , , , , 0.6770769, -0.0162814, , , , , , , 0.6770769, -0.0250095, , , , , , , 0.6770769, 0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6775962, -0.1052415, , , , , , , 0.6775962, 0.595697, , , , , , , 0.6775962, -0.0313878, , , , , , , 0.6775962, 0.04448, , , , , , , 0.6775962, -0.0275273, , , , , , , 0.6775962, -0.0182956, , , , , , , 0.6775962, -0.0250095, , , , , , , 0.6775962, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6781154, -0.0981918, , , , , , , 0.6781154, 0.5930114, , , , , , , 0.6781154, -0.0305486, , , , , , , 0.6781154, 0.0216526, , , , , , , 0.6781154, -0.0240024, , , , , , , 0.6781154, -0.0186313, , , , , , , 0.6781154, -0.0236667, , , , , , , 0.6781154, -0.0020142, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6786346, -0.0908064, , , , , , , 0.6786346, 0.5884794, , , , , , , 0.6786346, -0.0330663, , , , , , , 0.6786346, -0.0011749, , , , , , , 0.6786346, -0.0213169, , , , , , , 0.6786346, -0.0182956, , , , , , , 0.6786346, -0.0246738, , , , , , , 0.6786346, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6791538, -0.0802319, , , , , , , 0.6791538, 0.5826047, , , , , , , 0.6791538, -0.0332341, , , , , , , 0.6791538, -0.0193027, , , , , , , 0.6791538, -0.018967, , , , , , , 0.6791538, -0.0171206, , , , , , , 0.6791538, -0.0243381, , , , , , , 0.6791538, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6796731, -0.0693217, , , , , , , 0.6796731, 0.5735409, , , , , , , 0.6796731, -0.0263523, , , , , , , 0.6796731, -0.0323949, , , , , , , 0.6796731, -0.0176242, , , , , , , 0.6796731, -0.0162814, , , , , , , 0.6796731, -0.0218204, , , , , , , 0.6796731, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6801923, -0.061265, , , , , , , 0.6801923, 0.5570916, , , , , , , 0.6801923, -0.0276951, , , , , , , 0.6801923, -0.0458228, , , , , , , 0.6801923, -0.0186313, , , , , , , 0.6801923, -0.0154421, , , , , , , 0.6801923, -0.0204776, , , , , , , 0.6801923, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6807115, -0.0575723, , , , , , , 0.6807115, 0.5329213, , , , , , , 0.6807115, -0.0337377, , , , , , , 0.6807115, -0.0589151, , , , , , , 0.6807115, -0.0169528, , , , , , , 0.6807115, -0.0142672, , , , , , , 0.6807115, -0.0223239, , , , , , , 0.6807115, -0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6812308, -0.0555581, , , , , , , 0.6812308, 0.5006943, , , , , , , 0.6812308, -0.0310521, , , , , , , 0.6812308, -0.070161, , , , , , , 0.6812308, -0.0130922, , , , , , , 0.6812308, -0.0146029, , , , , , , 0.6812308, -0.0236667, , , , , , , 0.6812308, -0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.68175, -0.051194, , , , , , , 0.68175, 0.4641032, , , , , , , 0.68175, -0.0236667, , , , , , , 0.68175, -0.0803998, , , , , , , 0.68175, -0.0092317, , , , , , , 0.68175, -0.0162814, , , , , , , 0.68175, -0.0236667, , , , , , , 0.68175, -0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6822692, -0.0459907, , , , , , , 0.6822692, 0.4244907, , , , , , , 0.6822692, -0.0219883, , , , , , , 0.6822692, -0.0903029, , , , , , , 0.6822692, -0.0078889, , , , , , , 0.6822692, -0.0162814, , , , , , , 0.6822692, -0.0231632, , , , , , , 0.6822692, -0.0229953, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6827885, -0.04448, , , , , , , 0.6827885, 0.3811856, , , , , , , 0.6827885, -0.0246738, , , , , , , 0.6827885, -0.096849, , , , , , , 0.6827885, -0.0077211, , , , , , , 0.6827885, -0.0166171, , , , , , , 0.6827885, -0.0229953, , , , , , , 0.6827885, -0.0276951, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6833077, -0.0473335, , , , , , , 0.6833077, 0.3365377, , , , , , , 0.6833077, -0.0276951, , , , , , , 0.6833077, -0.0988632, , , , , , , 0.6833077, -0.0083925, , , , , , , 0.6833077, -0.01561, , , , , , , 0.6833077, -0.0229953, , , , , , , 0.6833077, -0.0310521, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6838269, -0.0495155, , , , , , , 0.6838269, 0.2932326, , , , , , , 0.6838269, -0.0310521, , , , , , , 0.6838269, -0.100206, , , , , , , 0.6838269, -0.0075532, , , , , , , 0.6838269, -0.0139315, , , , , , , 0.6838269, -0.0250095, , , , , , , 0.6838269, -0.0344091, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6843462, -0.0501869, , , , , , , 0.6843462, 0.2474098, , , , , , , 0.6843462, -0.0297093, , , , , , , 0.6843462, -0.0998703, , , , , , , 0.6843462, -0.0065461, , , , , , , 0.6843462, -0.0142672, , , , , , , 0.6843462, -0.0283665, , , , , , , 0.6843462, -0.0377661, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6848654, -0.0485084, , , , , , , 0.6848654, 0.2007477, , , , , , , 0.6848654, -0.0236667, , , , , , , 0.6848654, -0.0981918, , , , , , , 0.6848654, -0.0062104, , , , , , , 0.6848654, -0.01561, , , , , , , 0.6848654, -0.0263523, , , , , , , 0.6848654, -0.0417945, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6853846, -0.0454871, , , , , , , 0.6853846, 0.1576104, , , , , , , 0.6853846, -0.0203098, , , , , , , 0.6853846, -0.096849, , , , , , , 0.6853846, -0.0075532, , , , , , , 0.6853846, -0.0149386, , , , , , , 0.6853846, -0.0213169, , , , , , , 0.6853846, -0.04448, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6859038, -0.0433051, , , , , , , 0.6859038, 0.1164874, , , , , , , 0.6859038, -0.0209812, , , , , , , 0.6859038, -0.0961776, , , , , , , 0.6859038, -0.0095674, , , , , , , 0.6859038, -0.0130922, , , , , , , 0.6859038, -0.0179599, , , , , , , 0.6859038, -0.0453193, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6864231, -0.0421302, , , , , , , 0.6864231, 0.0743572, , , , , , , 0.6864231, -0.0186313, , , , , , , 0.6864231, -0.0918135, , , , , , , 0.6864231, -0.0105745, , , , , , , 0.6864231, -0.0125887, , , , , , , 0.6864231, -0.0196384, , , , , , , 0.6864231, -0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6869423, -0.0426337, , , , , , , 0.6869423, 0.0325628, , , , , , , 0.6869423, -0.0146029, , , , , , , 0.6869423, -0.0827497, , , , , , , 0.6869423, -0.011078, , , , , , , 0.6869423, -0.0166171, , , , , , , 0.6869423, -0.0219883, , , , , , , 0.6869423, -0.0384375, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6874615, -0.043473, , , , , , , 0.6874615, -0.0041962, , , , , , , 0.6874615, -0.0129244, , , , , , , 0.6874615, -0.0726787, , , , , , , 0.6874615, -0.0102388, , , , , , , 0.6874615, -0.0199741, , , , , , , 0.6874615, -0.0223239, , , , , , , 0.6874615, -0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6879808, -0.0451514, , , , , , , 0.6879808, -0.0387732, , , , , , , 0.6879808, -0.0164492, , , , , , , 0.6879808, -0.064622, , , , , , , 0.6879808, -0.0102388, , , , , , , 0.6879808, -0.0196384, , , , , , , 0.6879808, -0.0216526, , , , , , , 0.6879808, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6885, -0.0475013, , , , , , , 0.6885, -0.0753643, , , , , , , 0.6885, -0.0236667, , , , , , , 0.6885, -0.0582437, , , , , , , 0.6885, -0.0102388, , , , , , , 0.6885, -0.0176242, , , , , , , 0.6885, -0.0218204, , , , , , , 0.6885, -0.0149386, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6890192, -0.0498512, , , , , , , 0.6890192, -0.1062486, , , , , , , 0.6890192, -0.0347448, , , , , , , 0.6890192, -0.0525368, , , , , , , 0.6890192, -0.0102388, , , , , , , 0.6890192, -0.0149386, , , , , , , 0.6890192, -0.021149, , , , , , , 0.6890192, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6895385, -0.0501869, , , , , , , 0.6895385, -0.1310903, , , , , , , 0.6895385, -0.0438087, , , , , , , 0.6895385, -0.0453193, , , , , , , 0.6895385, -0.0119173, , , , , , , 0.6895385, -0.01561, , , , , , , 0.6895385, -0.0209812, , , , , , , 0.6895385, -0.0063783, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6900577, -0.0491798, , , , , , , 0.6900577, -0.1520714, , , , , , , 0.6900577, -0.0451514, , , , , , , 0.6900577, -0.0386053, , , , , , , 0.6900577, -0.0129244, , , , , , , 0.6900577, -0.018967, , , , , , , 0.6900577, -0.0213169, , , , , , , 0.6900577, -0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6905769, -0.047837, , , , , , , 0.6905769, -0.1680171, , , , , , , 0.6905769, -0.0370947, , , , , , , 0.6905769, -0.0303807, , , , , , , 0.6905769, -0.0135958, , , , , , , 0.6905769, -0.0216526, , , , , , , 0.6905769, -0.0203098, , , , , , , 0.6905769, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6910962, -0.0448157, , , , , , , 0.6910962, -0.1754025, , , , , , , 0.6910962, -0.0283665, , , , , , , 0.6910962, -0.0229953, , , , , , , 0.6910962, -0.0169528, , , , , , , 0.6910962, -0.0219883, , , , , , , 0.6910962, -0.0182956, , , , , , , 0.6910962, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6916154, -0.040116, , , , , , , 0.6916154, -0.1760739, , , , , , , 0.6916154, -0.0243381, , , , , , , 0.6916154, -0.018967, , , , , , , 0.6916154, -0.0203098, , , , , , , 0.6916154, -0.0216526, , , , , , , 0.6916154, -0.0179599, , , , , , , 0.6916154, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6921346, -0.0364233, , , , , , , 0.6921346, -0.1747311, , , , , , , 0.6921346, -0.023331, , , , , , , 0.6921346, -0.0142672, , , , , , , 0.6921346, -0.0193027, , , , , , , 0.6921346, -0.0209812, , , , , , , 0.6921346, -0.0193027, , , , , , , 0.6921346, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6926538, -0.0354162, , , , , , , 0.6926538, -0.1723812, , , , , , , 0.6926538, -0.0256809, , , , , , , 0.6926538, -0.0073854, , , , , , , 0.6926538, -0.0169528, , , , , , , 0.6926538, -0.0223239, , , , , , , 0.6926538, -0.0203098, , , , , , , 0.6926538, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6931731, -0.0374304, , , , , , , 0.6931731, -0.1646601, , , , , , , 0.6931731, -0.0263523, , , , , , , 0.6931731, -0.0018463, , , , , , , 0.6931731, -0.01561, , , , , , , 0.6931731, -0.0238346, , , , , , , 0.6931731, -0.0206455, , , , , , , 0.6931731, 0.033402, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6936923, -0.0407874, , , , , , , 0.6936923, -0.1529107, , , , , , , 0.6936923, -0.0250095, , , , , , , 0.6936923, 0.0016785, , , , , , , 0.6936923, -0.0172885, , , , , , , 0.6936923, -0.0256809, , , , , , , 0.6936923, -0.0184634, , , , , , , 0.6936923, 0.0372625, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6942115, -0.0438087, , , , , , , 0.6942115, -0.1408255, , , , , , , 0.6942115, -0.0246738, , , , , , , 0.6942115, 0.005539, , , , , , , 0.6942115, -0.0203098, , , , , , , 0.6942115, -0.0270237, , , , , , , 0.6942115, -0.0169528, , , , , , , 0.6942115, 0.0340734, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6947308, -0.0438087, , , , , , , 0.6947308, -0.1258869, , , , , , , 0.6947308, -0.0250095, , , , , , , 0.6947308, 0.0085603, , , , , , , 0.6947308, -0.0236667, , , , , , , 0.6947308, -0.0236667, , , , , , , 0.6947308, -0.0176242, , , , , , , 0.6947308, 0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.69525, -0.0397803, , , , , , , 0.69525, -0.1122911, , , , , , , 0.69525, -0.023331, , , , , , , 0.69525, 0.0073854, , , , , , , 0.69525, -0.0243381, , , , , , , 0.69525, -0.0206455, , , , , , , 0.69525, -0.018967, , , , , , , 0.69525, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6957692, -0.0344091, , , , , , , 0.6957692, -0.1008774, , , , , , , 0.6957692, -0.0216526, , , , , , , 0.6957692, 0.0068818, , , , , , , 0.6957692, -0.021149, , , , , , , 0.6957692, -0.018967, , , , , , , 0.6957692, -0.0193027, , , , , , , 0.6957692, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6962885, -0.0260166, , , , , , , 0.6962885, -0.0861067, , , , , , , 0.6962885, -0.0221561, , , , , , , 0.6962885, 0.0078889, , , , , , , 0.6962885, -0.0182956, , , , , , , 0.6962885, -0.0164492, , , , , , , 0.6962885, -0.0179599, , , , , , , 0.6962885, 0.0240024, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6968077, -0.0182956, , , , , , , 0.6968077, -0.0666361, , , , , , , 0.6968077, -0.0219883, , , , , , , 0.6968077, 0.0062104, , , , , , , 0.6968077, -0.0157778, , , , , , , 0.6968077, -0.0099031, , , , , , , 0.6968077, -0.0166171, , , , , , , 0.6968077, 0.0213169, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6973269, -0.0139315, , , , , , , 0.6973269, -0.0485084, , , , , , , 0.6973269, -0.0224918, , , , , , , 0.6973269, 0.0025177, , , , , , , 0.6973269, -0.0142672, , , , , , , 0.6973269, -0.0001678, , , , , , , 0.6973269, -0.0176242, , , , , , , 0.6973269, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6978462, -0.0082246, , , , , , , 0.6978462, -0.0318914, , , , , , , 0.6978462, -0.0219883, , , , , , , 0.6978462, -0.0008392, , , , , , , 0.6978462, -0.01561, , , , , , , 0.6978462, 0.0050355, , , , , , , 0.6978462, -0.0186313, , , , , , , 0.6978462, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6983654, 0.0008392, , , , , , , 0.6983654, -0.0199741, , , , , , , 0.6983654, -0.0223239, , , , , , , 0.6983654, -0.0028534, , , , , , , 0.6983654, -0.0169528, , , , , , , 0.6983654, 0.0038605, , , , , , , 0.6983654, -0.0182956, , , , , , , 0.6983654, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6988846, 0.008896, , , , , , , 0.6988846, -0.0176242, , , , , , , 0.6988846, -0.0229953, , , , , , , 0.6988846, -0.0031891, , , , , , , 0.6988846, -0.0179599, , , , , , , 0.6988846, 0.0077211, , , , , , , 0.6988846, -0.0179599, , , , , , , 0.6988846, -0.0020142, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.6994038, 0.0146029, , , , , , , 0.6994038, -0.0213169, , , , , , , 0.6994038, -0.0226596, , , , , , , 0.6994038, -0.005539, , , , , , , 0.6994038, -0.0182956, , , , , , , 0.6994038, 0.0132601, , , , , , , 0.6994038, -0.0193027, , , , , , , 0.6994038, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
