Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 14:18:35
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.3987692, 0, , , , , , , 0.3987692, 0.0045319, , , , , , , 0.3987692, -0.0276951, , , , , , , 0.3987692, -0.3754788, , , , , , , 0.3987692, -0.0041962, , , , , , , 0.3987692, 0, , , , , , , 0.3987692, 0.0224918, , , , , , , 0.3987692, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3992885, 0, , , , , , , 0.3992885, 0.0011749, , , , , , , 0.3992885, -0.0303807, , , , , , , 0.3992885, -0.3338521, , , , , , , 0.3992885, -0.0035248, , , , , , , 0.3992885, 0, , , , , , , 0.3992885, 0.0203098, , , , , , , 0.3992885, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3998077, 0, , , , , , , 0.3998077, -0.0005035, , , , , , , 0.3998077, -0.0290379, , , , , , , 0.3998077, -0.2863508, , , , , , , 0.3998077, -0.0057069, , , , , , , 0.3998077, 0, , , , , , , 0.3998077, 0.0166171, , , , , , , 0.3998077, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4003269, 0, , , , , , , 0.4003269, 0.0025177, , , , , , , 0.4003269, -0.0276951, , , , , , , 0.4003269, -0.2495918, , , , , , , 0.4003269, -0.0065461, , , , , , , 0.4003269, 0, , , , , , , 0.4003269, 0.0146029, , , , , , , 0.4003269, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4008462, 0, , , , , , , 0.4008462, 0.0065461, , , , , , , 0.4008462, -0.0270237, , , , , , , 0.4008462, -0.2324712, , , , , , , 0.4008462, -0.0052033, , , , , , , 0.4008462, 0, , , , , , , 0.4008462, 0.011078, , , , , , , 0.4008462, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4013654, 0, , , , , , , 0.4013654, 0.0092317, , , , , , , 0.4013654, -0.026688, , , , , , , 0.4013654, -0.2072938, , , , , , , 0.4013654, -0.0016785, , , , , , , 0.4013654, 0, , , , , , , 0.4013654, 0.0011749, , , , , , , 0.4013654, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4018846, 0, , , , , , , 0.4018846, 0.0105745, , , , , , , 0.4018846, -0.0256809, , , , , , , 0.4018846, -0.1386435, , , , , , , 0.4018846, -0.0001678, , , , , , , 0.4018846, 0, , , , , , , 0.4018846, -0.0104067, , , , , , , 0.4018846, 0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4024038, 0, , , , , , , 0.4024038, 0.0139315, , , , , , , 0.4024038, -0.0256809, , , , , , , 0.4024038, -0.0807355, , , , , , , 0.4024038, -0.0001678, , , , , , , 0.4024038, 0, , , , , , , 0.4024038, -0.0152743, , , , , , , 0.4024038, 0.0256809, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4029231, 0, , , , , , , 0.4029231, 0.0169528, , , , , , , 0.4029231, -0.0263523, , , , , , , 0.4029231, -0.0903029, , , , , , , 0.4029231, 0.0016785, , , , , , , 0.4029231, 0, , , , , , , 0.4029231, -0.01561, , , , , , , 0.4029231, 0.0293736, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4034423, 0, , , , , , , 0.4034423, 0.0176242, , , , , , , 0.4034423, -0.0283665, , , , , , , 0.4034423, -0.1384756, , , , , , , 0.4034423, 0.0031891, , , , , , , 0.4034423, 0, , , , , , , 0.4034423, -0.0149386, , , , , , , 0.4034423, 0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4039615, 0, , , , , , , 0.4039615, 0.0172885, , , , , , , 0.4039615, -0.0303807, , , , , , , 0.4039615, -0.1482109, , , , , , , 0.4039615, 0.0043641, , , , , , , 0.4039615, 0, , , , , , , 0.4039615, -0.0095674, , , , , , , 0.4039615, 0.0216526, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4044808, 0, , , , , , , 0.4044808, 0.0179599, , , , , , , 0.4044808, -0.0290379, , , , , , , 0.4044808, -0.1331044, , , , , , , 0.4044808, 0.0058747, , , , , , , 0.4044808, 0, , , , , , , 0.4044808, -0.0015106, , , , , , , 0.4044808, 0.0209812, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.405, 0.1198444, , , , , , , 0.405, 0.0193027, , , , , , , 0.405, -0.0263523, , , , , , , 0.405, -0.1388113, , , , , , , 0.405, 0.0077211, , , , , , , 0.405, -0.0303807, , , , , , , 0.405, 0.0099031, , , , , , , 0.405, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4055192, 0.1232013, , , , , , , 0.4055192, 0.0193027, , , , , , , 0.4055192, -0.0256809, , , , , , , 0.4055192, -0.1559319, , , , , , , 0.4055192, 0.0085603, , , , , , , 0.4055192, -0.0276951, , , , , , , 0.4055192, 0.023331, , , , , , , 0.4055192, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4060385, 0.1163195, , , , , , , 0.4060385, 0.0213169, , , , , , , 0.4060385, -0.0271916, , , , , , , 0.4060385, -0.1401541, , , , , , , 0.4060385, 0.008896, , , , , , , 0.4060385, -0.0203098, , , , , , , 0.4060385, 0.0362554, , , , , , , 0.4060385, -0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4065577, 0.0938277, , , , , , , 0.4065577, 0.0236667, , , , , , , 0.4065577, -0.0297093, , , , , , , 0.4065577, -0.085771, , , , , , , 0.4065577, 0.0070497, , , , , , , 0.4065577, -0.01561, , , , , , , 0.4065577, 0.0428016, , , , , , , 0.4065577, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4070769, 0.0726787, , , , , , , 0.4070769, 0.0246738, , , , , , , 0.4070769, -0.0273594, , , , , , , 0.4070769, 0.0018463, , , , , , , 0.4070769, 0.0052033, , , , , , , 0.4070769, -0.01561, , , , , , , 0.4070769, 0.0448157, , , , , , , 0.4070769, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4075962, 0.0605936, , , , , , , 0.4075962, 0.0246738, , , , , , , 0.4075962, -0.0276951, , , , , , , 0.4075962, 0.0911421, , , , , , , 0.4075962, 0.0052033, , , , , , , 0.4075962, -0.0169528, , , , , , , 0.4075962, 0.0438087, , , , , , , 0.4075962, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4081154, 0.0397803, , , , , , , 0.4081154, 0.0253452, , , , , , , 0.4081154, -0.0276951, , , , , , , 0.4081154, 0.1230335, , , , , , , 0.4081154, 0.0041962, , , , , , , 0.4081154, -0.012253, , , , , , , 0.4081154, 0.0391089, , , , , , , 0.4081154, 0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4086346, -0.0082246, , , , , , , 0.4086346, 0.0258488, , , , , , , 0.4086346, -0.0265202, , , , , , , 0.4086346, 0.1030594, , , , , , , 0.4086346, 0.0005035, , , , , , , 0.4086346, -0.0099031, , , , , , , 0.4086346, 0.0273594, , , , , , , 0.4086346, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4091538, -0.064622, , , , , , , 0.4091538, 0.0240024, , , , , , , 0.4091538, -0.0246738, , , , , , , 0.4091538, 0.0706645, , , , , , , 0.4091538, -0.0015106, , , , , , , 0.4091538, -0.0157778, , , , , , , 0.4091538, 0.0157778, , , , , , , 0.4091538, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4096731, -0.1015488, , , , , , , 0.4096731, 0.0223239, , , , , , , 0.4096731, -0.0260166, , , , , , , 0.4096731, -0.0003357, , , , , , , 0.4096731, -0.0025177, , , , , , , 0.4096731, -0.0243381, , , , , , , 0.4096731, 0.0102388, , , , , , , 0.4096731, -0.026688, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4101923, -0.1186694, , , , , , , 0.4101923, 0.0199741, , , , , , , 0.4101923, -0.0287022, , , , , , , 0.4101923, -0.0407874, , , , , , , 0.4101923, -0.0041962, , , , , , , 0.4101923, -0.0360876, , , , , , , 0.4101923, 0.0078889, , , , , , , 0.4101923, -0.0323949, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4107115, -0.1260548, , , , , , , 0.4107115, 0.0146029, , , , , , , 0.4107115, -0.0293736, , , , , , , 0.4107115, 0.030045, , , , , , , 0.4107115, -0.0058747, , , , , , , 0.4107115, -0.0453193, , , , , , , 0.4107115, 0.0065461, , , , , , , 0.4107115, -0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4112308, -0.1156481, , , , , , , 0.4112308, 0.0125887, , , , , , , 0.4112308, -0.0297093, , , , , , , 0.4112308, 0.1431754, , , , , , , 0.4112308, -0.0075532, , , , , , , 0.4112308, -0.0485084, , , , , , , 0.4112308, 0.0045319, , , , , , , 0.4112308, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.41175, -0.0884565, , , , , , , 0.41175, 0.0151064, , , , , , , 0.41175, -0.0283665, , , , , , , 0.41175, 0.2173648, , , , , , , 0.41175, -0.0102388, , , , , , , 0.41175, -0.0533761, , , , , , , 0.41175, -0.002182, , , , , , , 0.41175, 0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4122692, -0.0589151, , , , , , , 0.4122692, 0.0196384, , , , , , , 0.4122692, -0.0276951, , , , , , , 0.4122692, 0.2368353, , , , , , , 0.4122692, -0.0115816, , , , , , , 0.4122692, -0.0547189, , , , , , , 0.4122692, -0.0087282, , , , , , , 0.4122692, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4127885, -0.0229953, , , , , , , 0.4127885, 0.0263523, , , , , , , 0.4127885, -0.0287022, , , , , , , 0.4127885, 0.1592889, , , , , , , 0.4127885, -0.0102388, , , , , , , 0.4127885, -0.0454871, , , , , , , 0.4127885, -0.0060426, , , , , , , 0.4127885, 0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4133077, 0.0226596, , , , , , , 0.4133077, 0.0347448, , , , , , , 0.4133077, -0.0283665, , , , , , , 0.4133077, 0.090135, , , , , , , 0.4133077, -0.008896, , , , , , , 0.4133077, -0.030045, , , , , , , 0.4133077, -0.0048676, , , , , , , 0.4133077, 0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4138269, 0.0649577, , , , , , , 0.4138269, 0.0397803, , , , , , , 0.4138269, -0.0280308, , , , , , , 0.4138269, 0.1472038, , , , , , , 0.4138269, -0.0085603, , , , , , , 0.4138269, -0.0176242, , , , , , , 0.4138269, -0.0142672, , , , , , , 0.4138269, 0.0394446, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4143462, 0.0891279, , , , , , , 0.4143462, 0.0412909, , , , , , , 0.4143462, -0.0287022, , , , , , , 0.4143462, 0.2442206, , , , , , , 0.4143462, -0.0078889, , , , , , , 0.4143462, 0.0018463, , , , , , , 0.4143462, -0.0357519, , , , , , , 0.4143462, 0.0522011, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4148654, 0.0919814, , , , , , , 0.4148654, 0.040116, , , , , , , 0.4148654, -0.0297093, , , , , , , 0.4148654, 0.290547, , , , , , , 0.4148654, -0.0062104, , , , , , , 0.4148654, 0.0179599, , , , , , , 0.4148654, -0.0485084, , , , , , , 0.4148654, 0.0522011, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4153846, 0.0803998, , , , , , , 0.4153846, 0.0386053, , , , , , , 0.4153846, -0.0287022, , , , , , , 0.4153846, 0.3254597, , , , , , , 0.4153846, -0.0052033, , , , , , , 0.4153846, 0.0078889, , , , , , , 0.4153846, -0.0391089, , , , , , , 0.4153846, 0.0381018, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4159038, 0.0770428, , , , , , , 0.4159038, 0.0391089, , , , , , , 0.4159038, -0.0287022, , , , , , , 0.4159038, 0.3915923, , , , , , , 0.4159038, -0.0028534, , , , , , , 0.4159038, -0.0152743, , , , , , , 0.4159038, -0.0253452, , , , , , , 0.4159038, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4164231, 0.0558938, , , , , , , 0.4164231, 0.0394446, , , , , , , 0.4164231, -0.0280308, , , , , , , 0.4164231, 0.3791714, , , , , , , 0.4164231, 0.0001678, , , , , , , 0.4164231, -0.0293736, , , , , , , 0.4164231, -0.0166171, , , , , , , 0.4164231, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4169423, -0.0062104, , , , , , , 0.4169423, 0.0372625, , , , , , , 0.4169423, -0.0283665, , , , , , , 0.4169423, 0.2908827, , , , , , , 0.4169423, 0.0015106, , , , , , , 0.4169423, -0.0270237, , , , , , , 0.4169423, -0.0058747, , , , , , , 0.4169423, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4174615, -0.0652934, , , , , , , 0.4174615, 0.033402, , , , , , , 0.4174615, -0.0270237, , , , , , , 0.4174615, 0.2737621, , , , , , , 0.4174615, 0.0010071, , , , , , , 0.4174615, -0.0129244, , , , , , , 0.4174615, 0.0085603, , , , , , , 0.4174615, -0.0186313, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4179808, -0.0548867, , , , , , , 0.4179808, 0.033402, , , , , , , 0.4179808, -0.0246738, , , , , , , 0.4179808, 0.3318379, , , , , , , 0.4179808, -0.0001678, , , , , , , 0.4179808, 0.0008392, , , , , , , 0.4179808, 0.0196384, , , , , , , 0.4179808, -0.0283665, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4185, 0.0330663, , , , , , , 0.4185, 0.0360876, , , , , , , 0.4185, -0.0250095, , , , , , , 0.4185, 0.3754788, , , , , , , 0.4185, 0.0011749, , , , , , , 0.4185, -0.0045319, , , , , , , 0.4185, 0.0243381, , , , , , , 0.4185, -0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4190192, 0.1084306, , , , , , , 0.4190192, 0.0397803, , , , , , , 0.4190192, -0.0258488, , , , , , , 0.4190192, 0.3677577, , , , , , , 0.4190192, 0.002182, , , , , , , 0.4190192, -0.0184634, , , , , , , 0.4190192, 0.0226596, , , , , , , 0.4190192, -0.0251774, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4195385, 0.0948348, , , , , , , 0.4195385, 0.0421302, , , , , , , 0.4195385, -0.0256809, , , , , , , 0.4195385, 0.3190814, , , , , , , 0.4195385, 0.0025177, , , , , , , 0.4195385, -0.0149386, , , , , , , 0.4195385, 0.0186313, , , , , , , 0.4195385, -0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4200577, 0.0159457, , , , , , , 0.4200577, 0.0428016, , , , , , , 0.4200577, -0.0256809, , , , , , , 0.4200577, 0.2720836, , , , , , , 0.4200577, 0.0018463, , , , , , , 0.4200577, -0.0048676, , , , , , , 0.4200577, 0.0206455, , , , , , , 0.4200577, 0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4205769, -0.0663005, , , , , , , 0.4205769, 0.0412909, , , , , , , 0.4205769, -0.0276951, , , , , , , 0.4205769, 0.290547, , , , , , , 0.4205769, 0.0020142, , , , , , , 0.4205769, -0.0052033, , , , , , , 0.4205769, 0.026688, , , , , , , 0.4205769, 0.0354162, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4210962, -0.1196765, , , , , , , 0.4210962, 0.0399481, , , , , , , 0.4210962, -0.0290379, , , , , , , 0.4210962, 0.3257954, , , , , , , 0.4210962, 0.0031891, , , , , , , 0.4210962, -0.0090639, , , , , , , 0.4210962, 0.0290379, , , , , , , 0.4210962, 0.0609293, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4216154, -0.1616388, , , , , , , 0.4216154, 0.0411231, , , , , , , 0.4216154, -0.0297093, , , , , , , 0.4216154, 0.265034, , , , , , , 0.4216154, 0.0052033, , , , , , , 0.4216154, -0.0062104, , , , , , , 0.4216154, 0.0219883, , , , , , , 0.4216154, 0.0703288, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4221346, -0.2069581, , , , , , , 0.4221346, 0.0412909, , , , , , , 0.4221346, -0.0298772, , , , , , , 0.4221346, 0.1332723, , , , , , , 0.4221346, 0.0065461, , , , , , , 0.4221346, -0.0015106, , , , , , , 0.4221346, 0.0102388, , , , , , , 0.4221346, 0.0543832, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4226538, -0.2425422, , , , , , , 0.4226538, 0.0387732, , , , , , , 0.4226538, -0.0298772, , , , , , , 0.4226538, 0.0656291, , , , , , , 0.4226538, 0.0078889, , , , , , , 0.4226538, -0.0035248, , , , , , , 0.4226538, -0.0008392, , , , , , , 0.4226538, 0.0261845, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4231731, -0.239353, , , , , , , 0.4231731, 0.0374304, , , , , , , 0.4231731, -0.0293736, , , , , , , 0.4231731, 0.0817426, , , , , , , 0.4231731, 0.0075532, , , , , , , 0.4231731, -0.0062104, , , , , , , 0.4231731, -0.0102388, , , , , , , 0.4231731, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4236923, -0.1842985, , , , , , , 0.4236923, 0.0370947, , , , , , , 0.4236923, -0.0280308, , , , , , , 0.4236923, 0.1153124, , , , , , , 0.4236923, 0.0072175, , , , , , , 0.4236923, -0.0169528, , , , , , , 0.4236923, -0.0146029, , , , , , , 0.4236923, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4242115, -0.110277, , , , , , , 0.4242115, 0.0357519, , , , , , , 0.4242115, -0.0250095, , , , , , , 0.4242115, 0.1728847, , , , , , , 0.4242115, 0.0058747, , , , , , , 0.4242115, -0.0297093, , , , , , , 0.4242115, -0.01561, , , , , , , 0.4242115, 0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4247308, -0.0757, , , , , , , 0.4247308, 0.0352483, , , , , , , 0.4247308, -0.0229953, , , , , , , 0.4247308, 0.2569772, , , , , , , 0.4247308, 0.0045319, , , , , , , 0.4247308, -0.0332341, , , , , , , 0.4247308, -0.0119173, , , , , , , 0.4247308, -0.0184634, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.42525, -0.0914778, , , , , , , 0.42525, 0.0354162, , , , , , , 0.42525, -0.0226596, , , , , , , 0.42525, 0.2986038, , , , , , , 0.42525, 0.0035248, , , , , , , 0.42525, -0.0303807, , , , , , , 0.42525, -0.0031891, , , , , , , 0.42525, -0.0431373, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4257692, -0.1122911, , , , , , , 0.4257692, 0.0347448, , , , , , , 0.4257692, -0.0229953, , , , , , , 0.4257692, 0.2744335, , , , , , , 0.4257692, 0.0031891, , , , , , , 0.4257692, -0.0287022, , , , , , , 0.4257692, 0.0048676, , , , , , , 0.4257692, -0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4262885, -0.1038987, , , , , , , 0.4262885, 0.033402, , , , , , , 0.4262885, -0.0223239, , , , , , , 0.4262885, 0.212665, , , , , , , 0.4262885, 0.0028534, , , , , , , 0.4262885, -0.0318914, , , , , , , 0.4262885, 0.0065461, , , , , , , 0.4262885, -0.0411231, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4268077, -0.0726787, , , , , , , 0.4268077, 0.0347448, , , , , , , 0.4268077, -0.0203098, , , , , , , 0.4268077, 0.1690242, , , , , , , 0.4268077, 0.0016785, , , , , , , 0.4268077, -0.0357519, , , , , , , 0.4268077, 0.0068818, , , , , , , 0.4268077, -0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4273269, -0.036759, , , , , , , 0.4273269, 0.0377661, , , , , , , 0.4273269, -0.0209812, , , , , , , 0.4273269, 0.1579461, , , , , , , 0.4273269, 0.0008392, , , , , , , 0.4273269, -0.0384375, , , , , , , 0.4273269, 0.0052033, , , , , , , 0.4273269, -0.0632792, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4278462, -0.0036927, , , , , , , 0.4278462, 0.0411231, , , , , , , 0.4278462, -0.0223239, , , , , , , 0.4278462, 0.156939, , , , , , , 0.4278462, -0.0005035, , , , , , , 0.4278462, -0.0431373, , , , , , , 0.4278462, -0.0003357, , , , , , , 0.4278462, -0.0770428, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4283654, 0.0327306, , , , , , , 0.4283654, 0.0421302, , , , , , , 0.4283654, -0.0226596, , , , , , , 0.4283654, 0.1710384, , , , , , , 0.4283654, -0.0018463, , , , , , , 0.4283654, -0.0475013, , , , , , , 0.4283654, -0.0063783, , , , , , , 0.4283654, -0.0847639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4288846, 0.0783856, , , , , , , 0.4288846, 0.0399481, , , , , , , 0.4288846, -0.0216526, , , , , , , 0.4288846, 0.1918517, , , , , , , 0.4288846, -0.0015106, , , , , , , 0.4288846, -0.0419623, , , , , , , 0.4288846, -0.0117494, , , , , , , 0.4288846, -0.0840925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4294038, 0.1354543, , , , , , , 0.4294038, 0.0354162, , , , , , , 0.4294038, -0.0209812, , , , , , , 0.4294038, 0.1918517, , , , , , , 0.4294038, -0.0001678, , , , , , , 0.4294038, -0.0364233, , , , , , , 0.4294038, -0.01561, , , , , , , 0.4294038, -0.0644541, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4299231, 0.1896696, , , , , , , 0.4299231, 0.0320592, , , , , , , 0.4299231, -0.0231632, , , , , , , 0.4299231, 0.1381399, , , , , , , 0.4299231, -0.0008392, , , , , , , 0.4299231, -0.0428016, , , , , , , 0.4299231, -0.0164492, , , , , , , 0.4299231, -0.0236667, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4304423, 0.2224002, , , , , , , 0.4304423, 0.0303807, , , , , , , 0.4304423, -0.0250095, , , , , , , 0.4304423, 0.0720073, , , , , , , 0.4304423, -0.0015106, , , , , , , 0.4304423, -0.0458228, , , , , , , 0.4304423, -0.0169528, , , , , , , 0.4304423, 0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4309615, 0.2391852, , , , , , , 0.4309615, 0.0292058, , , , , , , 0.4309615, -0.0243381, , , , , , , 0.4309615, 0.0569009, , , , , , , 0.4309615, -0.0003357, , , , , , , 0.4309615, -0.0330663, , , , , , , 0.4309615, -0.018967, , , , , , , 0.4309615, 0.068986, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4314808, 0.237171, , , , , , , 0.4314808, 0.0287022, , , , , , , 0.4314808, -0.0250095, , , , , , , 0.4314808, 0.0520333, , , , , , , 0.4314808, -0.0003357, , , , , , , 0.4314808, -0.017792, , , , , , , 0.4314808, -0.0203098, , , , , , , 0.4314808, 0.0938277, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.432, 0.202594, , , , , , , 0.432, 0.0287022, , , , , , , 0.432, -0.0253452, , , , , , , 0.432, 0.0196384, , , , , , , 0.432, 0.0011749, , , , , , , 0.432, -0.0099031, , , , , , , 0.432, -0.0196384, , , , , , , 0.432, 0.0961776, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4325192, 0.1445182, , , , , , , 0.4325192, 0.0287022, , , , , , , 0.4325192, -0.0250095, , , , , , , 0.4325192, -0.018967, , , , , , , 0.4325192, 0.0035248, , , , , , , 0.4325192, -0.0078889, , , , , , , 0.4325192, -0.0176242, , , , , , , 0.4325192, 0.0753643, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4330385, 0.0730144, , , , , , , 0.4330385, 0.0283665, , , , , , , 0.4330385, -0.0243381, , , , , , , 0.4330385, -0.0421302, , , , , , , 0.4330385, 0.0045319, , , , , , , 0.4330385, -0.0149386, , , , , , , 0.4330385, -0.0157778, , , , , , , 0.4330385, 0.052369, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
