Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
0.0,0.007048038383369414,-0.008559397269005333,0.001945454577035714,-0.001800429662676715,-0.03182351427385693,0.007392808009988483,0.023545851320846793,-0.01143253385770285
0.0004655,0.007198297601415286,-0.008240576114541303,0.002973974448296873,-0.0017136672252484556,-0.03068288226125574,0.007390186200038332,0.023799149635184903,-0.01101684194539558
0.000931,0.007350017987672371,-0.007921783989925496,0.0040034954969665444,-0.0016264512222030902,-0.029542414007798418,0.007388184499037933,0.024054297412907006,-0.010602131509281887
0.0013966,0.007503190416293963,-0.007603058399120557,0.005033903943541137,-0.0015387833567645174,-0.028402260552965363,0.007386838131929282,0.02431129684989253,-0.010188461821459893
0.0018621,0.007657805412927019,-0.007284436787545774,0.006065086137015999,-0.0014506653021923146,-0.027262572996098397,0.0073861829412651524,0.024570150353163962,-0.009775891913334113
0.0023276,0.007813853154595103,-0.006965956531161765,0.00709692859471767,-0.001362098700575813,-0.026123502452915292,0.00738625538738001,0.024830860548971587,-0.009364480556487144
0.0027931,0.007971323469670102,-0.006647654925634959,0.008129318042066557,-0.0012730851616734689,-0.02498520001208754,0.007387092548339999,0.025093430290676857,-0.008954286243706474
0.0032586,0.00813020583793277,-0.006329569175589766,0.009162141452241018,-0.001183626261799898,-0.023847816691908677,0.007388732119665973,0.025357862666406706,-0.008545367170181978
0.0037241,0.008290489390722112,-0.0060117363839561865,0.01019528608571398,-0.001093723542762851,-0.02271150339707911,0.007391212413823796,0.025624161006452567,-0.008137781214887698
0.0041897,0.008452162911173592,-0.005694193541420322,0.011228639529633476,-0.0010033785108522798,-0.02157641087563169,0.0073945723594764055,0.025892328890390438,-0.007731585922160245
0.0046552,0.008615214834546105,-0.005376977515985003,0.012262089737018736,-0.00091259263588352,-0.020442689676020413,0.00739885150049228,0.026162370153901913,-0.007326838483485303
0.0051207,0.008779633248637687,-0.005060125042647446,0.013295525065743928,-0.000821367350296471,-0.019310490104392876,0.007404089994705085,0.02643428889528041,-0.006923595719503109
0.0055862,0.008945405894289825,-0.004743672713200564,0.01432883431728238,-0.0007297040483125479,-0.018179962182065836,0.007410328612419354,0.026708089481610676,-0.0065219140622430095
0.0060517,0.009112520165980263,-0.004427656966164222,0.01536190677518527,-0.0006376040851510873,-0.017051255603222126,0.007417608734657169,0.02698377655461242,-0.00612184953759652
0.0065172,0.009280963112504084,-0.004112114076852398,0.016394632243270407,-0.0005450687763068129,-0.01592451969284606,0.007425972351140931,0.027261355036140508,-0.005723457748037672
0.0069828,0.009450721437742848,-0.0037970801475818296,0.01742690108349855,-0.0004520993968898922,-0.014799903364913164,0.007435462058007356,0.02754083013333514,-0.005326793855598957
0.0074483,0.009621781501521482,-0.0034825910980273776,0.01845860425351675,-0.00035869718103002013,-0.013677555080848622,0.007446121055247924,0.02782220734341554,-0.004931912565110836
0.0079138,0.00979412932055254,-0.003168682655728909,0.019489633343849854,-0.0002648633213458689,-0.012557622808267206,0.007457993143871016,0.02810549245811105,-0.0045388681077124056
0.0083793,0.009967750569467417,-0.0028553903467541126,0.02051988061472274,-0.00017059896848114635,-0.011440253980006055,0.007471122722780995,0.028390691567723354,-0.004147714224640384
0.0088448,0.010142630581934016,-0.002542749486521282,0.021549239032496552,-7.590523070843113e-05,-0.010325595453460238,0.007485554785369423,0.028677811064813794,-0.003758504151303013
0.0093103,0.010318754351860361,-0.0022307951707857226,0.022577602305702688,1.921682639809985e-05,-0.009213793470229856,0.007501334915813597,0.028966857647509565,-0.0033712906016447903
0.0097759,0.010496106534683585,-0.001919562266793109,0.023604864920658428,0.00011476618021997484,-0.00810499361608644,0.007518509285077513,0.029257838322423135,-0.002986125752807237
0.0102414,0.010674671448743771,-0.0016090854046027846,0.024630922176648272,0.00021074185128071453,-0.0069993407812656,0.007537124646610427,0.029550760407179383,-0.0026030612300903255
0.0107069,0.010854433076742165,-0.001299398968583706,0.02565567022065522,0.0003071429033600896,-0.005896979121092369,0.007557228331738141,0.029845631532545665,-0.0022221480922187116
0.0111724,0.011035375067283328,-0.0009905370890854618,0.02667900608162651,0.00040396844353537,-0.00479805201694529,0.007578868244742373,0.03014245964416037,-0.0018434368169164702
0.0116379,0.011217480736500841,-0.000682533634286555,0.027700827704258905,0.0005012176221486391,-0.003702702037565059,0.007602092857623726,0.03044125300385611,-0.0014669772867935886
0.0121034,0.011400733069766158,-0.0003754222022219193,0.02872103398228913,0.0005988896326993233,-0.002611070900713239,0.0076269512045440664,0.03074202019057434,-0.001092818775546996
0.012569,0.011585114723480255,-6.923611299145528e-05,0.02973952479127609,0.0006969837116612064,-0.0015232994351862224,0.007653492875944353,0.031044770100869583,-0.0007210099344784546
0.0130345,0.011770608026947625,0.0002359915988487925,0.030756201020862472,0.0007954991382233504,-0.00043952754318918763,0.0076817680123342546,0.03134951194900304,-0.00035159877933122933
0.0135,0.01195719498433215,0.0005402281917113375,0.031770964606504054,0.0008944352339545081,0.0006401058369257839,0.0077118272977501545,0.031656255266627284,1.5367322552872575e-05
0.0139655,0.012144857276694409,0.0008434412242164571,0.03278371856065628,0.0009937913623907753,0.0017154627675538638,0.007743721952878378,0.03196500990206542,0.00037984166475473976
0.014431,0.012333576264109917,0.0011455985622446012,0.033794367003408314,0.001093566928546366,0.0027864063483609893,0.00777750372784066,0.032275786019189165,0.000741778213976295
