Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius left
0.0,0.0004679591742878369,0.0018916745241131215,-0.0014249119220709277,0.00024702020903339837,0.0036520844669420747,0.004332561341935285,0.005715635907874082
0.0004655,0.00047729415922973065,0.0019283290152846497,-0.001347195829997674,0.0002819093476239202,0.0036744470532290912,0.004464154163985084,0.005794390898756306
0.000931,0.00048659180605760763,0.0019650946310376125,-0.0012696211808404967,0.0003167757089492185,0.003696740683556718,0.004596270086900663,0.005873229670317664
0.0013966,0.0004958507725088739,0.0020019680815318358,-0.0011921982462752994,0.0003516155130991975,0.003718962723430078,0.004728894121384674,0.005952142157297018
0.0018621,0.0005050697296621322,0.002038946068052685,-0.0011149372565515169,0.0003864250079770995,0.003741110591727981,0.004862011119838013,0.0060311182819322035
0.0023276,0.0005142473625298174,0.002076025284082221,-0.0010378483973059484,0.0004212004708522681,0.003763181762607368,0.004995605779579317,0.0061101479575170325
0.0027931,0.00052338237064909,0.0021132024163684634,-0.0009609418064022404,0.0004559382099035397,0.0037851737673797814,0.005129662646112314,0.006189221091977165
0.0032586,0.0005324734686706917,0.0021504741459916466,-0.0008842275707981492,0.0004906345657521565,0.003807084196356045,0.005264166116439138,0.006268327591462512
0.0037241,0.0005415193869454647,0.002187837149426356,-0.000807715723442673,0.0005252859129831325,0.0038289107006556143,0.005399100442417757,0.006347457363953824
0.0041897,0.0005505188721082416,0.002225288099598461,-0.0007314162402051115,0.0005598886616540423,0.0038506509939773533,0.005534449734161745,0.006426600322881195
0.0046552,0.0005594706876588086,0.002262823666935799,-0.0006553390368380601,0.0005944392587902402,0.0038723028543287503,0.0056701979634806955,0.006505746390752231
0.0051207,0.0005683736145396429,0.0023004405204116126,-0.0005794939659762968,0.0006289341898655574,0.0038938641257107885,0.005806328967359665,0.006584885502787608
0.0055862,0.0005772264517101198,0.0023381353285798034,-0.0005038908141734625,0.0006633699802675693,0.00391533271975592,0.0059428264514760415,0.0066640076105617665
0.0060517,0.0005860280167168875,0.002375904760601076,-0.00042853929897837285,0.0006977431967465647,0.003936706617316917,0.0060796739937522505,0.006743102685646433
0.0065172,0.0005947771462601019,0.0024137454872590904,-0.00035344906605273325,0.0007320504488473804,0.0039579838700046725,0.006216855047942699,0.006822160723254665
0.0069828,0.0006034726967552199,0.0024516541819657395,-0.00027862968633193103,0.0007662883903232977,0.0039791626016733765,0.006354352947253335,0.006901171745883081
0.0074483,0.0006121135448900404,0.002489627521754674,-0.00020409065323047138,0.0008004537205312081,0.004000241009851678,0.0064921509079922165,0.006980125806949921
0.0079138,0.0006206985881766901,0.002527662188262222,-0.00012984137989349796,0.0008345431858072776,0.004021217367118554,0.006630232033249447,0.007059012994426586
0.0083793,0.0006292267454982488,0.002565754868694852,-5.589119649572357e-05,0.0008685535808223608,0.004042090022422676,0.006768579316604893,0.007137823434460273
0.0088448,0.0006376969576497114,0.0026039022567823293,1.7750652411021756e-05,0.0009024817499164446,0.004062857402344148,0.00690717564586202,0.0072165472949852925
0.0093103,0.0006461081878729868,0.0026421010537157176,9.107501050052973e-05,0.0009363245884114443,0.004083518012297605,0.007046003806806258,0.007295174789320619
0.0097759,0.0006544594223856372,0.0026803479690693977,0.00016407281222425503,0.0009700790439017266,0.004104070437675917,0.007185046486986234,0.007373696179751243
0.0102414,0.0006627496709030614,0.0027186397217062786,0.00023673508531177678,0.0010037421175217922,0.004124513344934022,0.007324286279516212,0.007452101781090919
0.0107069,0.0006709779671538317,0.002756973040665415,0.00030905295321888564,0.0010373108651906065,0.004144845482612677,0.007463705686898105,0.0075303819642239195
0.0111724,0.0006791433693878978,0.002795344666031277,0.00038101763752256923,0.001070782398832119,0.0041650656823020975,0.007603287124861334,0.007608527159623458
0.0116379,0.0006872449608773699,0.0028337513497839802,0.00045262046026221803,0.0011041538875715573,0.004185172859545612,0.007743012926218858,0.00768652786084453
0.0121034,0.0006952818504095994,0.002872189856629842,0.0005238528462264058,0.0011374225589071219,0.004205166014683494,0.007882865344737672,0.007764374627988938
0.012569,0.0007032531727722743,0.0029106569648117164,0.0005947063251846289,0.0011705856998567407,0.004225044233637216,0.008022826559022134,0.007842058091140454
0.0130345,0.000711158089230256,0.002949149466898647,0.0006651725340634267,0.0012036406580795828,0.004244806688634441,0.008162878676408615,0.007919568953768163
0.0135,0.0007189957879938872,0.0029876641705544695,0.0007352432190663608,0.0012365848429720468,0.004264452638875113,0.008303003736870011,0.007996897996096288
0.0139655,0.0007267654846785157,0.003026197899285065,0.0008049102377373962,0.0012694157267379642,0.004283981431139115,0.008443183716928817,0.00807403607843883
0.014431,0.0007344664227549991,0.0030647474931640674,0.0008741655609672965,0.0013021308454327564,0.004303392500336008,0.008583400533577448,0.008150974144497466
0.0148966,0.0007420978739909653,0.003103309809536871,0.0009430012749426909,0.0013347277999812934,0.004322685369997348,0.008723636048204543,0.008227703224621144
0.0153621,0.0007496591388826299,0.0031418817237028524,0.0010114095830375106,0.0013672042571691962,0.004341859652712128,0.00886387207052597,0.008304214439025797
0.0158276,0.000757149547076979,0.003180460129575772,0.00107938280764652,0.0013995579506073368,0.00436091505050588,0.00900409036251933,0.008380499000972626
0.0162931,0.0007645684577841439,0.003219041940322342,0.0011469133919606975,0.0014317866816692872,0.00437985135516392,0.009144272642360765,0.008456548219903376
0.0167586,0.0007719152601798064,0.0032576240889789962,0.0012139939016842644,0.0014638883204014868,0.0043986684484992565,0.00928440058836294,0.00853235350453104
