Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,Gastrocnemius right,Gastrocnemius left
0.0,-0.0011419004432009887,0.0005948989467694738,7.292622486789954e-05,0.00015051313822971791,-0.0007281223529441997,0.002026894063371883,0.003991965897611574
0.0004655,-0.001111938603838713,0.000630300484839693,8.044910542935644e-05,0.0001788339280125249,-0.0007054476354437756,0.0020532501273594125,0.004048936592639213
0.000931,-0.0010819941071383773,0.0006657723338453126,8.798487224452379e-05,0.0002071104978569873,-0.0006827093213564567,0.0020795762142211817,0.004106142202632519
0.0013966,-0.0010520704599995077,0.0007013102178654788,9.553268583466745e-05,0.00023533881338669426,-0.0006599092249542022,0.0021058683384760375,0.004163575344161533
0.0018621,-0.0010221711582283357,0.0007369098402447682,0.00010309170453015644,0.00026351485018276844,-0.0006370491632353151,0.002132122515687419,0.004221228549419482
0.0023276,-0.0009922996854745388,0.0007725668847237675,0.00011066108470906676,0.000291634595111607,-0.0006141309554217991,0.0021583347637291967,0.004279094267946697
0.0027931,-0.000962459512176681,0.0008082770165765144,0.00011823998103589604,0.00031969404764970333,-0.0005911564224614237,0.0021845011040548534,0.004337164868392973
0.0032586,-0.0009326540945170312,0.0008440358837541985,0.00012582754670022666,0.00034768922120467744,-0.0005681273865349051,0.0022106175629693033,0.004395432640317768
0.0037241,-0.0009028868733864135,0.0008798391180345314,0.00013342293365517914,0.0003756161444316558,-0.0005450456705685801,0.002236680172902608,0.0044538897960276005
0.0041897,-0.0008731612733597148,0.0009156823361762057,0.00014102529285550195,0.00040347086254416214,-0.0005219130977529218,0.0022626849736848567,0.00451252847244997
0.0046552,-0.0008434807016826561,0.0009515611410778779,0.00014863377449514883,0.0004312494386187029,-0.0004987314910672166,0.00228862801382146,0.0045713407330430925
0.0051207,-0.0008138485472704028,0.0009874711229411162,0.0001562475282442004,0.0004589479548922563,-0.0004755026728107061,0.0023145053517680987,0.0046303185697407325
0.0055862,-0.0007842681797185693,0.0010234078604367727,0.00016386570348499114,0.00048656251405189546,-0.0004522284641404768,0.002340313057204559,0.004689453904931364
0.0060517,-0.0007547429483271513,0.0010593669218742394,0.0001714874495473067,0.0005140892405157944,-0.0004289106846163709,0.002366047212306678,0.004748738593470905
0.0065172,-0.000725276181137904,0.0010953438663730524,0.00017911191594251845,0.000541524281704885,-0.0004055511517531794,0.002391703913015609,0.004808164424728244
0.0069828,-0.0006958711839856608,0.0011313342450362965,0.00018673825259652452,0.0005688638093044538,-0.0003821516805803652,0.0024172792703036137,0.004867723124662762
0.0074483,-0.0006665312395640615,0.001167333602125264,0.00019436561008136802,0.0005961040205149918,-0.00035871408320955106,0.0024427694114355775,0.004927406357933035
0.0079138,-0.000637259606506121,0.0012033374762348158,0.00020199313984540614,0.0006232411392916431,-0.0003352401684099931,0.0024681704812254362,0.004987205730035894
0.0083793,-0.0006080595184800367,0.0012393414014688986,0.00020961999444190824,0.0006502714175716181,-0.0003117317411922403,0.0024934786432866903,0.005047112789474994
0.0088448,-0.000578934183300586,0.0012753409086156838,0.0002172453277559631,0.0006771911364889623,-0.00028819060240016183,0.0025186900812761786,0.0051071190299580415
0.0093103,-0.0005498867820564506,0.0013113315263218227,0.00022486829522957988,0.0007039966075760915,-0.00026461854831150367,0.0025438010001302648,0.005167215892621818
0.0097759,-0.0005209204682537805,0.001347308782265346,0.0002324880540848692,0.0007306841739515323,-0.0002410173702471153,0.002568807627292594,0.005227394768284138
0.0102414,-0.0004920383669762959,0.0013832682043267716,0.00024010376354519544,0.0007572502114933376,-0.0002173888541889732,0.002593706213932566,0.0052876469997219155
0.0107069,-0.0004632435740622094,0.0014192053217580184,0.00024771458505419217,0.0007836911299976895,-0.00019373478040711178,0.0026184930361536525,0.005347963883974491
0.0111724,-0.00043453915529822774,0.0014551156663487376,0.0002553196824925332,0.0008100033743222417,-0.00017005692309556022,0.0026431643961906818,0.005408336674671417
0.0116379,-0.0004059281456308709,0.0014909947735896878,0.00026291822239235313,0.0008361834255137884,-0.00014635705001737282,0.0026677166235952125,0.005468756584383887
0.0121034,-0.0003774135483953276,0.00152683818383278,0.0002705093741492107,0.000862227801919879,-0.00012263692215883415,0.0026921460764080954,0.0055292147869990035
0.012569,-0.0003489983345620496,0.0015626414434474298,0.0002780923102314875,0.0008881330602840248,-9.889829339291448e-05,0.0027164491423183204,0.005589702420116145
