Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
0.0,0.016870154253345926,-0.0018851126081402116,-0.02194854435965693,-0.040215569295274076,0.0671776316293907,-0.004680267944688142,0.003588953206555131,-0.018693625678612807
0.0004655,0.0169528,-0.006736190269377359,-0.008590976391180753,-0.04436727160112482,0.05490797932632901,-0.005501422934237872,0.009734003204070422,-0.017647684266895725
0.000931,0.017352628931581154,-0.009983261164476445,0.005628151783844177,-0.04543900330131414,0.03873918175260729,-0.012509515726324623,0.015818419027638756,-0.018583644134595647
0.0013966,0.01851683121970118,-0.011438514024626471,0.013340948592837111,-0.044565851585224116,0.02593295658328705,-0.01716632487880471,0.01960207646402883,-0.020766566774622894
0.0018621,0.0186313,-0.01378188021372722,0.0224288854212168,-0.0400795332054752,0.010214909371293624,-0.020138805958545395,0.022488612325615748,-0.0241243638152521
0.0023276,0.018765844552823614,-0.016850846981437354,0.0324648241160825,-0.03365598739349845,-0.0066722043047052135,-0.021756408455603383,0.018573750353164654,-0.026178555754790476
0.0027931,0.020181216668094543,-0.026605650253483742,0.036595439639089615,-0.030662358040823717,-0.021209955213769567,-0.02148903597638824,0.013362181918378383,-0.027478640474736835
0.0032586,0.020454198368364096,-0.04170795093645876,0.031793955170639675,-0.029584478903830435,-0.03255092637021195,-0.0196384,-0.008879419499009843,-0.02792541054808478
0.0037241,0.020115346087285654,-0.06140971084121691,0.025740218037878588,-0.026898143766710465,-0.036301203845476644,-0.01973256717496715,-0.03594634923754927,-0.02936274529161192
0.0041897,0.021148505191495005,-0.07620301349819236,0.020647646007230534,-0.0243381,-0.03919040243516829,-0.021036971166064122,-0.0484569291550943,-0.030561960443057076
0.0046552,0.022719459120951548,-0.07645610907687889,0.01445544090979682,-0.024583300008199565,-0.04642855909430297,-0.02146869999385033,-0.03334215000922451,-0.03225629998975055
0.0051207,0.024530028791124748,-0.06654065006247667,-0.0002393068633130867,-0.02088548868482346,-0.058004081957028074,-0.019279165398010636,0.004580418563913967,-0.033066485320925765
0.0055862,0.02536523072409471,-0.05687122465668508,-0.002052177003064098,-0.01985391565543173,-0.060732104349791094,-0.023235668689136544,0.04430426609965168,-0.03643776096197773
0.0060517,0.025954855258714486,-0.0511709197834979,0.001414096007418034,-0.0199741,-0.05463596848253923,-0.024824265776143457,0.057494980146849804,-0.04120792495778761
0.0065172,0.0257032417450996,-0.046135584431394386,0.00999361462741042,-0.018093950470597597,-0.04009193012911126,-0.026889649529402405,0.05750494118058375,-0.051821870812083934
0.0069828,0.023685886258415216,-0.034040884299872384,0.007846558967082393,-0.015803700979271418,-0.02617474557738615,-0.029864164055276223,0.029086088232850527,-0.058811928286496715
0.0074483,0.02321540889813594,-0.026599858307895765,-0.008541034338109989,-0.0149386,-0.014419876212044897,-0.03212518073353984,-0.024569287942680134,-0.05087833876868961
0.0079138,0.021633208999512873,-0.02234429437176495,-0.03846467943223145,-0.012825728457417359,-0.00537060321315677,-0.030697099201921513,-0.08124294421587216,-0.02913657154258264
0.0083793,0.021866777957342032,-0.019076625596589143,-0.06240867039418572,-0.008855552953776455,-0.0005221754844632177,-0.02846265797179402,-0.10795915265726468,-0.01858577016993387
0.0088448,0.022871984134516184,-0.014118204804091157,-0.07019520112843716,-0.0070429254736661265,0.0018419638495578688,-0.025185585231528633,-0.09602091067677601,-0.03027233985752084
0.0093103,0.022762870181372397,-0.003725319920214432,-0.06569142961916369,-0.006347080212761515,0.003193610354241126,-0.019372540239356705,-0.055295250460621885,-0.04527517552950682
0.0097759,0.02510366438108204,0.010812477709550202,-0.05898167347395203,-0.004270817806539445,0.01065617995150538,-0.01561,-0.0004361085944592403,-0.04858658629817037
0.0102414,0.023396296288418068,0.02698247890793329,-0.060494409461367304,0.00035967519635135624,0.0278690024302229,-0.010401738995699603,0.05936300230046075,-0.03691615703046115
0.0107069,0.02159108257003363,0.031999040556850517,-0.06761320855999146,0.0017398408668339535,0.045672480587318744,-0.006576435479899627,0.08876187360647411,-0.031204743978483978
0.0111724,0.01982707889623229,0.028572534946824622,-0.07697083143845151,0.001716634946824622,0.06676417344110121,-0.004189338225683372,0.07040737538785918,-0.03300041472630734
0.0116379,0.016586761096932242,0.021236027988879365,-0.09243220082854564,-0.0015713681721525943,0.08531992926743646,0.0002850765259300416,0.01997808389516083,-0.03421893009763048
0.0121034,0.01562914254257064,0.03145098462545766,-0.10756515143953069,-0.004572302266280575,0.08557652306301325,0.0015985955737255102,-0.03201922611023687,-0.0331049248696102
0.012569,0.015121080562341026,0.05958234681895577,-0.12495842265530503,-0.0050355,0.06981456559517188,0.0026831618149794224,-0.10149980006387549,-0.03677836707466309
0.0130345,0.014644110373625842,0.06825880758853091,-0.12158899807386375,-0.005823190101955904,0.051574782397410916,0.003010994337605334,-0.1395926639243377,-0.03769397877716657
0.0135,0.01381113971478647,0.03761533447269289,-0.10155271469050003,-0.005083034050576437,0.022309282397535806,0.0012794839740042116,-0.11461677785310452,-0.03839947049385484
0.0139655,0.013401844363790147,0.00024999809304005155,-0.07822204881101137,-0.0033390211112487686,-0.011988172181895074,-0.0017504750771833264,-0.05440380392991023,-0.03809089658740076
