Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 14:29:38
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.1988654, 0, , , , , , , 0.1988654, 0.0310521, , , , , , , 0.1988654, -0.0216526, , , , , , , 0.1988654, -0.0327306, , , , , , , 0.1988654, 0.0162814, , , , , , , 0.1988654, -0.0095674, , , , , , , 0.1988654, -0.0085603, , , , , , , 0.1988654, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1993846, 0, , , , , , , 0.1993846, 0.0592508, , , , , , , 0.1993846, -0.0303807, , , , , , , 0.1993846, -0.0243381, , , , , , , 0.1993846, 0.026688, , , , , , , 0.1993846, -0.0223239, , , , , , , 0.1993846, -0.0090639, , , , , , , 0.1993846, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.1999038, 0, , , , , , , 0.1999038, 0.0758679, , , , , , , 0.1999038, -0.0424659, , , , , , , 0.1999038, -0.0045319, , , , , , , 0.1999038, 0.0407874, , , , , , , 0.1999038, -0.0317235, , , , , , , 0.1999038, -0.0068818, , , , , , , 0.1999038, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2004231, 0, , , , , , , 0.2004231, 0.076875, , , , , , , 0.2004231, -0.0481727, , , , , , , 0.2004231, -0.0058747, , , , , , , 0.2004231, 0.0522011, , , , , , , 0.2004231, -0.0263523, , , , , , , 0.2004231, -0.0041962, , , , , , , 0.2004231, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2009423, 0, , , , , , , 0.2009423, 0.0652934, , , , , , , 0.2009423, -0.0486763, , , , , , , 0.2009423, -0.047837, , , , , , , 0.2009423, 0.0592508, , , , , , , 0.2009423, -0.0129244, , , , , , , 0.2009423, -0.0041962, , , , , , , 0.2009423, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2014615, 0, , , , , , , 0.2014615, 0.0562295, , , , , , , 0.2014615, -0.0471656, , , , , , , 0.2014615, -0.0800641, , , , , , , 0.2014615, 0.0602579, , , , , , , 0.2014615, -0.005539, , , , , , , 0.2014615, -0.005539, , , , , , , 0.2014615, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2019808, 0, , , , , , , 0.2019808, 0.0495155, , , , , , , 0.2019808, -0.0491798, , , , , , , 0.2019808, -0.082414, , , , , , , 0.2019808, 0.0538796, , , , , , , 0.2019808, -0.0129244, , , , , , , 0.2019808, -0.0046998, , , , , , , 0.2019808, -0.0036927, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2025, -0.0109102, , , , , , , 0.2025, 0.0448157, , , , , , , 0.2025, -0.0532082, , , , , , , 0.2025, -0.0552224, , , , , , , 0.2025, 0.0310521, , , , , , , 0.2025, -0.0250095, , , , , , , 0.2025, -0.0041962, , , , , , , 0.2025, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2030192, -0.014435, , , , , , , 0.2030192, 0.0424659, , , , , , , 0.2030192, -0.0540475, , , , , , , 0.2030192, -0.0015106, , , , , , , 0.2030192, -0.0112459, , , , , , , 0.2030192, -0.0347448, , , , , , , 0.2030192, -0.0046998, , , , , , , 0.2030192, -0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2035385, -0.0162814, , , , , , , 0.2035385, 0.040116, , , , , , , 0.2035385, -0.0518654, , , , , , , 0.2035385, 0.0508583, , , , , , , 0.2035385, -0.0471656, , , , , , , 0.2035385, -0.0392767, , , , , , , 0.2035385, -0.0031891, , , , , , , 0.2035385, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2040577, -0.0139315, , , , , , , 0.2040577, 0.0414588, , , , , , , 0.2040577, -0.0428016, , , , , , , 0.2040577, 0.0656291, , , , , , , 0.2040577, -0.0629435, , , , , , , 0.2040577, -0.040116, , , , , , , 0.2040577, -0.0001678, , , , , , , 0.2040577, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2045769, -0.0130922, , , , , , , 0.2045769, 0.0461585, , , , , , , 0.2045769, -0.0273594, , , , , , , 0.2045769, 0.0780499, , , , , , , 0.2045769, -0.0639506, , , , , , , 0.2045769, -0.0407874, , , , , , , 0.2045769, 0.002182, , , , , , , 0.2045769, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2050962, -0.014435, , , , , , , 0.2050962, 0.0495155, , , , , , , 0.2050962, -0.0082246, , , , , , , 0.2050962, 0.1129625, , , , , , , 0.2050962, -0.051194, , , , , , , 0.2050962, -0.0421302, , , , , , , 0.2050962, 0.0031891, , , , , , , 0.2050962, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2056154, -0.0149386, , , , , , , 0.2056154, 0.0528725, , , , , , , 0.2056154, 0.0035248, , , , , , , 0.2056154, 0.1052415, , , , , , , 0.2056154, -0.027863, , , , , , , 0.2056154, -0.0406195, , , , , , , 0.2056154, 0.0016785, , , , , , , 0.2056154, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2061346, -0.0149386, , , , , , , 0.2061346, 0.0609293, , , , , , , 0.2061346, -0.0001678, , , , , , , 0.2061346, 0.0236667, , , , , , , 0.2061346, -0.0052033, , , , , , , 0.2061346, -0.0391089, , , , , , , 0.2061346, 0.0025177, , , , , , , 0.2061346, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2066538, -0.0149386, , , , , , , 0.2066538, 0.0710002, , , , , , , 0.2066538, -0.0099031, , , , , , , 0.2066538, -0.0887922, , , , , , , 0.2066538, 0.0041962, , , , , , , 0.2066538, -0.0407874, , , , , , , 0.2066538, 0.005539, , , , , , , 0.2066538, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2071731, -0.01561, , , , , , , 0.2071731, 0.0740215, , , , , , , 0.2071731, -0.0162814, , , , , , , 0.2071731, -0.1804379, , , , , , , 0.2071731, 0.0015106, , , , , , , 0.2071731, -0.0431373, , , , , , , 0.2071731, 0.0062104, , , , , , , 0.2071731, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2076923, -0.0164492, , , , , , , 0.2076923, 0.0642863, , , , , , , 0.2076923, -0.0125887, , , , , , , 0.2076923, -0.1994049, , , , , , , 0.2076923, 0.0008392, , , , , , , 0.2076923, -0.0421302, , , , , , , 0.2076923, 0.0060426, , , , , , , 0.2076923, -0.0046998, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2082115, -0.0162814, , , , , , , 0.2082115, 0.0569009, , , , , , , 0.2082115, 0.0092317, , , , , , , 0.2082115, -0.1362936, , , , , , , 0.2082115, 0.0102388, , , , , , , 0.2082115, -0.0386053, , , , , , , 0.2082115, 0.0028534, , , , , , , 0.2082115, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2087308, -0.01561, , , , , , , 0.2087308, 0.0548867, , , , , , , 0.2087308, 0.0293736, , , , , , , 0.2087308, -0.0622721, , , , , , , 0.2087308, 0.0240024, , , , , , , 0.2087308, -0.0357519, , , , , , , 0.2087308, -0.0015106, , , , , , , 0.2087308, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.20925, -0.0149386, , , , , , , 0.20925, 0.0407874, , , , , , , 0.20925, 0.0206455, , , , , , , 0.20925, -0.0085603, , , , , , , 0.20925, 0.0310521, , , , , , , 0.20925, -0.0340734, , , , , , , 0.20925, -0.0041962, , , , , , , 0.20925, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2097692, -0.0172885, , , , , , , 0.2097692, 0.0062104, , , , , , , 0.2097692, -0.0077211, , , , , , , 0.2097692, 0.0485084, , , , , , , 0.2097692, 0.0236667, , , , , , , 0.2097692, -0.0283665, , , , , , , 0.2097692, -0.0068818, , , , , , , 0.2097692, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2102885, -0.0206455, , , , , , , 0.2102885, -0.0305486, , , , , , , 0.2102885, -0.0327306, , , , , , , 0.2102885, 0.1038987, , , , , , , 0.2102885, 0.0015106, , , , , , , 0.2102885, -0.0179599, , , , , , , 0.2102885, -0.0102388, , , , , , , 0.2102885, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2108077, -0.0224918, , , , , , , 0.2108077, -0.0458228, , , , , , , 0.2108077, -0.0518654, , , , , , , 0.2108077, 0.1044022, , , , , , , 0.2108077, -0.026688, , , , , , , 0.2108077, -0.0082246, , , , , , , 0.2108077, -0.0139315, , , , , , , 0.2108077, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2113269, -0.023331, , , , , , , 0.2113269, -0.043473, , , , , , , 0.2113269, -0.0626078, , , , , , , 0.2113269, 0.0605936, , , , , , , 0.2113269, -0.051194, , , , , , , 0.2113269, 0.0025177, , , , , , , 0.2113269, -0.0162814, , , , , , , 0.2113269, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2118462, -0.0229953, , , , , , , 0.2118462, -0.0411231, , , , , , , 0.2118462, -0.0585794, , , , , , , 0.2118462, 0.0184634, , , , , , , 0.2118462, -0.0607614, , , , , , , 0.2118462, 0.0146029, , , , , , , 0.2118462, -0.0176242, , , , , , , 0.2118462, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2123654, -0.0196384, , , , , , , 0.2123654, -0.047837, , , , , , , 0.2123654, -0.0458228, , , , , , , 0.2123654, -0.0283665, , , , , , , 0.2123654, -0.0565652, , , , , , , 0.2123654, 0.0176242, , , , , , , 0.2123654, -0.0199741, , , , , , , 0.2123654, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2128846, -0.0162814, , , , , , , 0.2128846, -0.0552224, , , , , , , 0.2128846, -0.0256809, , , , , , , 0.2128846, -0.0908064, , , , , , , 0.2128846, -0.0488441, , , , , , , 0.2128846, 0.0105745, , , , , , , 0.2128846, -0.0246738, , , , , , , 0.2128846, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2134038, -0.0149386, , , , , , , 0.2134038, -0.0522011, , , , , , , 0.2134038, -0.005539, , , , , , , 0.2134038, -0.0908064, , , , , , , 0.2134038, -0.0471656, , , , , , , 0.2134038, -0.0015106, , , , , , , 0.2134038, -0.0276951, , , , , , , 0.2134038, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2139231, -0.0166171, , , , , , , 0.2139231, -0.0459907, , , , , , , 0.2139231, -0.0102388, , , , , , , 0.2139231, -0.0052033, , , , , , , 0.2139231, -0.04448, , , , , , , 0.2139231, -0.0146029, , , , , , , 0.2139231, -0.0250095, , , , , , , 0.2139231, 0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2144423, -0.018967, , , , , , , 0.2144423, -0.0421302, , , , , , , 0.2144423, -0.0327306, , , , , , , 0.2144423, 0.0874495, , , , , , , 0.2144423, -0.0350805, , , , , , , 0.2144423, -0.0258488, , , , , , , 0.2144423, -0.0203098, , , , , , , 0.2144423, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2149615, -0.0203098, , , , , , , 0.2149615, -0.0391089, , , , , , , 0.2149615, -0.0411231, , , , , , , 0.2149615, 0.1077592, , , , , , , 0.2149615, -0.0340734, , , , , , , 0.2149615, -0.0270237, , , , , , , 0.2149615, -0.0162814, , , , , , , 0.2149615, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2154808, -0.0209812, , , , , , , 0.2154808, -0.0364233, , , , , , , 0.2154808, -0.0327306, , , , , , , 0.2154808, 0.0475013, , , , , , , 0.2154808, -0.047837, , , , , , , 0.2154808, -0.0157778, , , , , , , 0.2154808, -0.012253, , , , , , , 0.2154808, -0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.216, -0.0216526, , , , , , , 0.216, -0.0320592, , , , , , , 0.216, -0.0276951, , , , , , , 0.216, -0.0142672, , , , , , , 0.216, -0.0716716, , , , , , , 0.216, -0.0085603, , , , , , , 0.216, -0.0083925, , , , , , , 0.216, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2165192, -0.0218204, , , , , , , 0.2165192, -0.0238346, , , , , , , 0.2165192, -0.0303807, , , , , , , 0.2165192, -0.030045, , , , , , , 0.2165192, -0.0995346, , , , , , , 0.2165192, -0.0129244, , , , , , , 0.2165192, -0.0072175, , , , , , , 0.2165192, -0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2170385, -0.0209812, , , , , , , 0.2170385, -0.0062104, , , , , , , 0.2170385, -0.0323949, , , , , , , 0.2170385, -0.0310521, , , , , , , 0.2170385, -0.1132982, , , , , , , 0.2170385, -0.0276951, , , , , , , 0.2170385, -0.0068818, , , , , , , 0.2170385, -0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2175577, -0.0209812, , , , , , , 0.2175577, 0.0112459, , , , , , , 0.2175577, -0.0271916, , , , , , , 0.2175577, -0.0125887, , , , , , , 0.2175577, -0.0981918, , , , , , , 0.2175577, -0.0431373, , , , , , , 0.2175577, -0.0068818, , , , , , , 0.2175577, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2180769, -0.0223239, , , , , , , 0.2180769, 0.012253, , , , , , , 0.2180769, -0.0238346, , , , , , , 0.2180769, 0.0041962, , , , , , , 0.2180769, -0.0666361, , , , , , , 0.2180769, -0.0493477, , , , , , , 0.2180769, -0.0075532, , , , , , , 0.2180769, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2185962, -0.0203098, , , , , , , 0.2185962, 0.0025177, , , , , , , 0.2185962, -0.0246738, , , , , , , 0.2185962, -0.0018463, , , , , , , 0.2185962, -0.0391089, , , , , , , 0.2185962, -0.0475013, , , , , , , 0.2185962, -0.008896, , , , , , , 0.2185962, 0.0124208, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2191154, -0.0179599, , , , , , , 0.2191154, 0.0078889, , , , , , , 0.2191154, -0.0224918, , , , , , , 0.2191154, -0.0102388, , , , , , , 0.2191154, -0.0231632, , , , , , , 0.2191154, -0.0407874, , , , , , , 0.2191154, -0.0072175, , , , , , , 0.2191154, 0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2196346, -0.017792, , , , , , , 0.2196346, 0.0323949, , , , , , , 0.2196346, -0.018967, , , , , , , 0.2196346, 0.0015106, , , , , , , 0.2196346, -0.0184634, , , , , , , 0.2196346, -0.0303807, , , , , , , 0.2196346, -0.002182, , , , , , , 0.2196346, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2201538, -0.0196384, , , , , , , 0.2201538, 0.06009, , , , , , , 0.2201538, -0.0132601, , , , , , , 0.2201538, 0.0151064, , , , , , , 0.2201538, -0.0337377, , , , , , , 0.2201538, -0.0176242, , , , , , , 0.2201538, 0.0011749, , , , , , , 0.2201538, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2206731, -0.0213169, , , , , , , 0.2206731, 0.0763714, , , , , , , 0.2206731, -0.0011749, , , , , , , 0.2206731, -0.018967, , , , , , , 0.2206731, -0.0686503, , , , , , , 0.2206731, -0.0001678, , , , , , , 0.2206731, -0.0003357, , , , , , , 0.2206731, 0.0162814, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2211923, -0.0218204, , , , , , , 0.2211923, 0.0777142, , , , , , , 0.2211923, 0.0070497, , , , , , , 0.2211923, -0.0887922, , , , , , , 0.2211923, -0.1129625, , , , , , , 0.2211923, 0.0193027, , , , , , , 0.2211923, -0.0020142, , , , , , , 0.2211923, 0.0193027, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2217115, -0.0240024, , , , , , , 0.2217115, 0.0743572, , , , , , , 0.2217115, -0.0028534, , , , , , , 0.2217115, -0.149218, , , , , , , 0.2217115, -0.1582818, , , , , , , 0.2217115, 0.0236667, , , , , , , 0.2217115, -0.0068818, , , , , , , 0.2217115, 0.0238346, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2222308, -0.023331, , , , , , , 0.2222308, 0.0731823, , , , , , , 0.2222308, -0.0273594, , , , , , , 0.2222308, -0.1874876, , , , , , , 0.2222308, -0.1807736, , , , , , , 0.2222308, 0.0112459, , , , , , , 0.2222308, -0.0115816, , , , , , , 0.2222308, 0.0265202, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.22275, -0.021149, , , , , , , 0.22275, 0.0696574, , , , , , , 0.22275, -0.0446479, , , , , , , 0.22275, -0.2049439, , , , , , , 0.22275, -0.1613031, , , , , , , 0.22275, 0.0011749, , , , , , , 0.22275, -0.0149386, , , , , , , 0.22275, 0.0260166, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2232692, -0.0228275, , , , , , , 0.2232692, 0.0679789, , , , , , , 0.2232692, -0.0451514, , , , , , , 0.2232692, -0.1801022, , , , , , , 0.2232692, -0.1156481, , , , , , , 0.2232692, -0.0003357, , , , , , , 0.2232692, -0.0216526, , , , , , , 0.2232692, 0.021149, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2237885, -0.0251774, , , , , , , 0.2237885, 0.0795605, , , , , , , 0.2237885, -0.0441444, , , , , , , 0.2237885, -0.0944991, , , , , , , 0.2237885, -0.0710002, , , , , , , 0.2237885, -0.0016785, , , , , , , 0.2237885, -0.0293736, , , , , , , 0.2237885, 0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2243077, -0.0271916, , , , , , , 0.2243077, 0.0978561, , , , , , , 0.2243077, -0.0461585, , , , , , , 0.2243077, 0.0726787, , , , , , , 0.2243077, -0.0381018, , , , , , , 0.2243077, -0.0105745, , , , , , , 0.2243077, -0.0337377, , , , , , , 0.2243077, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2248269, -0.0270237, , , , , , , 0.2248269, 0.1052415, , , , , , , 0.2248269, -0.0458228, , , , , , , 0.2248269, 0.2519417, , , , , , , 0.2248269, -0.0169528, , , , , , , 0.2248269, -0.0256809, , , , , , , 0.2248269, -0.0364233, , , , , , , 0.2248269, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2253462, -0.0270237, , , , , , , 0.2253462, 0.0985275, , , , , , , 0.2253462, -0.0431373, , , , , , , 0.2253462, 0.2892042, , , , , , , 0.2253462, -0.0045319, , , , , , , 0.2253462, -0.0417945, , , , , , , 0.2253462, -0.0386053, , , , , , , 0.2253462, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2258654, -0.0283665, , , , , , , 0.2258654, 0.0817426, , , , , , , 0.2258654, -0.0350805, , , , , , , 0.2258654, 0.1844663, , , , , , , 0.2258654, -0.0005035, , , , , , , 0.2258654, -0.047837, , , , , , , 0.2258654, -0.0397803, , , , , , , 0.2258654, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2263846, -0.0276951, , , , , , , 0.2263846, 0.0632792, , , , , , , 0.2263846, -0.0223239, , , , , , , 0.2263846, 0.0421302, , , , , , , 0.2263846, 0.0023499, , , , , , , 0.2263846, -0.0364233, , , , , , , 0.2263846, -0.0344091, , , , , , , 0.2263846, -0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2269038, -0.0256809, , , , , , , 0.2269038, 0.0508583, , , , , , , 0.2269038, -0.0159457, , , , , , , 0.2269038, -0.0592508, , , , , , , 0.2269038, 0.0124208, , , , , , , 0.2269038, -0.0196384, , , , , , , 0.2269038, -0.0250095, , , , , , , 0.2269038, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2274231, -0.024506, , , , , , , 0.2274231, 0.0448157, , , , , , , 0.2274231, -0.0146029, , , , , , , 0.2274231, -0.0783856, , , , , , , 0.2274231, 0.0293736, , , , , , , 0.2274231, -0.0077211, , , , , , , 0.2274231, -0.0182956, , , , , , , 0.2274231, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2279423, -0.0229953, , , , , , , 0.2279423, 0.0347448, , , , , , , 0.2279423, -0.0139315, , , , , , , 0.2279423, -0.0515297, , , , , , , 0.2279423, 0.0471656, , , , , , , 0.2279423, -0.0008392, , , , , , , 0.2279423, -0.0146029, , , , , , , 0.2279423, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2284615, -0.0208133, , , , , , , 0.2284615, 0.0307164, , , , , , , 0.2284615, -0.0124208, , , , , , , 0.2284615, -0.0475013, , , , , , , 0.2284615, 0.0676432, , , , , , , 0.2284615, 0.0038605, , , , , , , 0.2284615, -0.012253, , , , , , , 0.2284615, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2289808, -0.0182956, , , , , , , 0.2289808, 0.033402, , , , , , , 0.2289808, -0.0117494, , , , , , , 0.2289808, -0.0674754, , , , , , , 0.2289808, 0.0916457, , , , , , , 0.2289808, 0.0112459, , , , , , , 0.2289808, -0.0104067, , , , , , , 0.2289808, 0.0179599, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2295, 0, , , , , , , 0.2295, 0.0270237, , , , , , , 0.2295, -0.0162814, , , , , , , 0.2295, -0.0782177, , , , , , , 0.2295, 0.114641, , , , , , , 0.2295, 0.0112459, , , , , , , 0.2295, -0.0099031, , , , , , , 0.2295, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2300192, 0, , , , , , , 0.2300192, 0.0166171, , , , , , , 0.2300192, -0.0250095, , , , , , , 0.2300192, -0.0817426, , , , , , , 0.2300192, 0.1320974, , , , , , , 0.2300192, 0.0001678, , , , , , , 0.2300192, -0.008896, , , , , , , 0.2300192, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2305385, 0, , , , , , , 0.2305385, 0.0137636, , , , , , , 0.2305385, -0.0330663, , , , , , , 0.2305385, -0.0847639, , , , , , , 0.2305385, 0.1401541, , , , , , , 0.2305385, -0.0082246, , , , , , , 0.2305385, -0.0075532, , , , , , , 0.2305385, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2310577, 0, , , , , , , 0.2310577, 0.008896, , , , , , , 0.2310577, -0.0337377, , , , , , , 0.2310577, -0.0762036, , , , , , , 0.2310577, 0.1327687, , , , , , , 0.2310577, -0.0099031, , , , , , , 0.2310577, -0.0065461, , , , , , , 0.2310577, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2315769, 0, , , , , , , 0.2315769, 0.0001678, , , , , , , 0.2315769, -0.0317235, , , , , , , 0.2315769, -0.1072557, , , , , , , 0.2315769, 0.1226978, , , , , , , 0.2315769, -0.0109102, , , , , , , 0.2315769, -0.0050355, , , , , , , 0.2315769, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2320962, 0, , , , , , , 0.2320962, -0.0072175, , , , , , , 0.2320962, -0.0290379, , , , , , , 0.2320962, -0.1267262, , , , , , , 0.2320962, 0.1309224, , , , , , , 0.2320962, -0.0149386, , , , , , , 0.2320962, -0.002182, , , , , , , 0.2320962, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2326154, 0, , , , , , , 0.2326154, -0.0065461, , , , , , , 0.2326154, -0.0293736, , , , , , , 0.2326154, -0.0506905, , , , , , , 0.2326154, 0.1493858, , , , , , , 0.2326154, -0.0166171, , , , , , , 0.2326154, -0.0001678, , , , , , , 0.2326154, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2331346, 0, , , , , , , 0.2331346, -0.002182, , , , , , , 0.2331346, -0.0229953, , , , , , , 0.2331346, 0.0149386, , , , , , , 0.2331346, 0.1634852, , , , , , , 0.2331346, -0.0119173, , , , , , , 0.2331346, -0.0015106, , , , , , , 0.2331346, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
