Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 14:35:52
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.2616923, -0.0639506, , , , , , , 0.2616923, 0.0203098, , , , , , , 0.2616923, -0.0273594, , , , , , , 0.2616923, 0.0045319, , , , , , , 0.2616923, -0.0224918, , , , , , , 0.2616923, -0.0142672, , , , , , , 0.2616923, -0.0528725, , , , , , , 0.2616923, 0.0263523, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2622115, -0.1075914, , , , , , , 0.2622115, 0.0186313, , , , , , , 0.2622115, -0.027863, , , , , , , 0.2622115, 0.0229953, , , , , , , 0.2622115, -0.0224918, , , , , , , 0.2622115, -0.0112459, , , , , , , 0.2622115, -0.0428016, , , , , , , 0.2622115, 0.0471656, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2627308, -0.1361257, , , , , , , 0.2627308, 0.0186313, , , , , , , 0.2627308, -0.0276951, , , , , , , 0.2627308, 0.0683146, , , , , , , 0.2627308, -0.0216526, , , , , , , 0.2627308, -0.0105745, , , , , , , 0.2627308, -0.0263523, , , , , , , 0.2627308, 0.056733, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.26325, -0.1545892, , , , , , , 0.26325, 0.0196384, , , , , , , 0.26325, -0.0276951, , , , , , , 0.26325, 0.0897993, , , , , , , 0.26325, -0.0194705, , , , , , , 0.26325, -0.0099031, , , , , , , 0.26325, -0.0142672, , , , , , , 0.26325, 0.0594186, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2637692, -0.1592889, , , , , , , 0.2637692, 0.0193027, , , , , , , 0.2637692, -0.0283665, , , , , , , 0.2637692, 0.079057, , , , , , , 0.2637692, -0.0166171, , , , , , , 0.2637692, -0.0085603, , , , , , , 0.2637692, -0.0119173, , , , , , , 0.2637692, 0.043473, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2642885, -0.1639887, , , , , , , 0.2642885, 0.0193027, , , , , , , 0.2642885, -0.0283665, , , , , , , 0.2642885, 0.0357519, , , , , , , 0.2642885, -0.0162814, , , , , , , 0.2642885, -0.0087282, , , , , , , 0.2642885, -0.0115816, , , , , , , 0.2642885, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2648077, -0.1713741, , , , , , , 0.2648077, 0.0216526, , , , , , , 0.2648077, -0.0276951, , , , , , , 0.2648077, -0.0109102, , , , , , , 0.2648077, -0.0166171, , , , , , , 0.2648077, -0.012253, , , , , , , 0.2648077, -0.008896, , , , , , , 0.2648077, -0.0332341, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2653269, -0.1626459, , , , , , , 0.2653269, 0.0223239, , , , , , , 0.2653269, -0.0270237, , , , , , , 0.2653269, -0.0397803, , , , , , , 0.2653269, -0.0182956, , , , , , , 0.2653269, -0.0164492, , , , , , , 0.2653269, -0.0011749, , , , , , , 0.2653269, -0.0595865, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2658462, -0.13579, , , , , , , 0.2658462, 0.0203098, , , , , , , 0.2658462, -0.026688, , , , , , , 0.2658462, -0.0558938, , , , , , , 0.2658462, -0.021149, , , , , , , 0.2658462, -0.0191348, , , , , , , 0.2658462, 0.0045319, , , , , , , 0.2658462, -0.0679789, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2663654, -0.1040665, , , , , , , 0.2663654, 0.0193027, , , , , , , 0.2663654, -0.0253452, , , , , , , 0.2663654, -0.0572366, , , , , , , 0.2663654, -0.0223239, , , , , , , 0.2663654, -0.0250095, , , , , , , 0.2663654, 0.0015106, , , , , , , 0.2663654, -0.0693217, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2668846, -0.0793927, , , , , , , 0.2668846, 0.0179599, , , , , , , 0.2668846, -0.0256809, , , , , , , 0.2668846, -0.0414588, , , , , , , 0.2668846, -0.0226596, , , , , , , 0.2668846, -0.0357519, , , , , , , 0.2668846, -0.0031891, , , , , , , 0.2668846, -0.0706645, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2674038, -0.0654612, , , , , , , 0.2674038, 0.0179599, , , , , , , 0.2674038, -0.0270237, , , , , , , 0.2674038, -0.0280308, , , , , , , 0.2674038, -0.0216526, , , , , , , 0.2674038, -0.0461585, , , , , , , 0.2674038, -0.0045319, , , , , , , 0.2674038, -0.0673075, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2679231, -0.0602579, , , , , , , 0.2679231, 0.0199741, , , , , , , 0.2679231, -0.0292058, , , , , , , 0.2679231, -0.0344091, , , , , , , 0.2679231, -0.0216526, , , , , , , 0.2679231, -0.0451514, , , , , , , 0.2679231, -0.005539, , , , , , , 0.2679231, -0.052369, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2684423, -0.051194, , , , , , , 0.2684423, 0.0240024, , , , , , , 0.2684423, -0.0298772, , , , , , , 0.2684423, -0.0538796, , , , , , , 0.2684423, -0.0219883, , , , , , , 0.2684423, -0.0337377, , , , , , , 0.2684423, -0.0058747, , , , , , , 0.2684423, -0.0350805, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2689615, -0.0327306, , , , , , , 0.2689615, 0.0260166, , , , , , , 0.2689615, -0.0270237, , , , , , , 0.2689615, -0.0632792, , , , , , , 0.2689615, -0.0234989, , , , , , , 0.2689615, -0.021149, , , , , , , 0.2689615, -0.0045319, , , , , , , 0.2689615, -0.0140993, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2694808, -0.0162814, , , , , , , 0.2694808, 0.0253452, , , , , , , 0.2694808, -0.0234989, , , , , , , 0.2694808, -0.0659648, , , , , , , 0.2694808, -0.0250095, , , , , , , 0.2694808, -0.0132601, , , , , , , 0.2694808, -0.0041962, , , , , , , 0.2694808, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.27, -0.0082246, , , , , , , 0.27, 0.0236667, , , , , , , 0.27, -0.023331, , , , , , , 0.27, -0.0807355, , , , , , , 0.27, -0.023331, , , , , , , 0.27, -0.0082246, , , , , , , 0.27, -0.0050355, , , , , , , 0.27, 0.0253452, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2705192, -0.0135958, , , , , , , 0.2705192, 0.0209812, , , , , , , 0.2705192, -0.0246738, , , , , , , 0.2705192, -0.0928206, , , , , , , 0.2705192, -0.0203098, , , , , , , 0.2705192, -0.0068818, , , , , , , 0.2705192, -0.0063783, , , , , , , 0.2705192, 0.0681468, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2710385, -0.0265202, , , , , , , 0.2710385, 0.0176242, , , , , , , 0.2710385, -0.0243381, , , , , , , 0.2710385, -0.0783856, , , , , , , 0.2710385, -0.0186313, , , , , , , 0.2710385, -0.0102388, , , , , , , 0.2710385, -0.0077211, , , , , , , 0.2710385, 0.1270619, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2715577, -0.0229953, , , , , , , 0.2715577, 0.0166171, , , , , , , 0.2715577, -0.0238346, , , , , , , 0.2715577, -0.0268559, , , , , , , 0.2715577, -0.0191348, , , , , , , 0.2715577, -0.0129244, , , , , , , 0.2715577, -0.0075532, , , , , , , 0.2715577, 0.1582818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2720769, 0.0169528, , , , , , , 0.2720769, 0.0182956, , , , , , , 0.2720769, -0.0246738, , , , , , , 0.2720769, 0.0387732, , , , , , , 0.2720769, -0.0209812, , , , , , , 0.2720769, -0.0142672, , , , , , , 0.2720769, -0.0065461, , , , , , , 0.2720769, 0.1500572, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2725962, 0.0730144, , , , , , , 0.2725962, 0.0194705, , , , , , , 0.2725962, -0.0271916, , , , , , , 0.2725962, 0.0636149, , , , , , , 0.2725962, -0.0216526, , , , , , , 0.2725962, -0.0169528, , , , , , , 0.2725962, -0.0072175, , , , , , , 0.2725962, 0.1178302, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2731154, 0.1127947, , , , , , , 0.2731154, 0.0186313, , , , , , , 0.2731154, -0.0283665, , , , , , , 0.2731154, 0.0451514, , , , , , , 0.2731154, -0.0199741, , , , , , , 0.2731154, -0.0182956, , , , , , , 0.2731154, -0.0082246, , , , , , , 0.2731154, 0.0683146, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2736346, 0.1193408, , , , , , , 0.2736346, 0.0179599, , , , , , , 0.2736346, -0.0271916, , , , , , , 0.2736346, 0.0062104, , , , , , , 0.2736346, -0.0172885, , , , , , , 0.2736346, -0.0152743, , , , , , , 0.2736346, -0.0075532, , , , , , , 0.2736346, 0.0243381, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2741538, 0.0958419, , , , , , , 0.2741538, 0.0166171, , , , , , , 0.2741538, -0.0270237, , , , , , , 0.2741538, -0.0099031, , , , , , , 0.2741538, -0.0132601, , , , , , , 0.2741538, -0.0129244, , , , , , , 0.2741538, -0.0062104, , , , , , , 0.2741538, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2746731, 0.0703288, , , , , , , 0.2746731, 0.0142672, , , , , , , 0.2746731, -0.0290379, , , , , , , 0.2746731, 0.0132601, , , , , , , 0.2746731, -0.0095674, , , , , , , 0.2746731, -0.0140993, , , , , , , 0.2746731, -0.0062104, , , , , , , 0.2746731, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2751923, 0.0498512, , , , , , , 0.2751923, 0.0146029, , , , , , , 0.2751923, -0.030045, , , , , , , 0.2751923, 0.0441444, , , , , , , 0.2751923, -0.0068818, , , , , , , 0.2751923, -0.0162814, , , , , , , 0.2751923, -0.0078889, , , , , , , 0.2751923, 0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2757115, 0.026688, , , , , , , 0.2757115, 0.0172885, , , , , , , 0.2757115, -0.0317235, , , , , , , 0.2757115, 0.0562295, , , , , , , 0.2757115, 0.0018463, , , , , , , 0.2757115, -0.0169528, , , , , , , 0.2757115, -0.0102388, , , , , , , 0.2757115, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2762308, 0.0115816, , , , , , , 0.2762308, 0.0196384, , , , , , , 0.2762308, -0.0293736, , , , , , , 0.2762308, 0.0466621, , , , , , , 0.2762308, 0.0142672, , , , , , , 0.2762308, -0.01561, , , , , , , 0.2762308, -0.0102388, , , , , , , 0.2762308, -0.0464942, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.27675, 0.0115816, , , , , , , 0.27675, 0.0203098, , , , , , , 0.27675, -0.0256809, , , , , , , 0.27675, 0.0342412, , , , , , , 0.27675, 0.0236667, , , , , , , 0.27675, -0.0125887, , , , , , , 0.27675, -0.0085603, , , , , , , 0.27675, -0.054551, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2772692, 0.026688, , , , , , , 0.2772692, 0.0191348, , , , , , , 0.2772692, -0.0258488, , , , , , , 0.2772692, 0.0258488, , , , , , , 0.2772692, 0.0276951, , , , , , , 0.2772692, -0.0109102, , , , , , , 0.2772692, -0.008896, , , , , , , 0.2772692, -0.0377661, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2777885, 0.0574044, , , , , , , 0.2777885, 0.0193027, , , , , , , 0.2777885, -0.0297093, , , , , , , 0.2777885, 0.0166171, , , , , , , 0.2777885, 0.0287022, , , , , , , 0.2777885, -0.012253, , , , , , , 0.2777885, -0.008896, , , , , , , 0.2777885, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2783077, 0.079057, , , , , , , 0.2783077, 0.0196384, , , , , , , 0.2783077, -0.030045, , , , , , , 0.2783077, 0.0030213, , , , , , , 0.2783077, 0.0293736, , , , , , , 0.2783077, -0.012253, , , , , , , 0.2783077, -0.0082246, , , , , , , 0.2783077, 0.0125887, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2788269, 0.0753643, , , , , , , 0.2788269, 0.0179599, , , , , , , 0.2788269, -0.0263523, , , , , , , 0.2788269, -0.0109102, , , , , , , 0.2788269, 0.0313878, , , , , , , 0.2788269, -0.0102388, , , , , , , 0.2788269, -0.0082246, , , , , , , 0.2788269, 0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2793462, 0.0629435, , , , , , , 0.2793462, 0.01561, , , , , , , 0.2793462, -0.0229953, , , , , , , 0.2793462, -0.0169528, , , , , , , 0.2793462, 0.0337377, , , , , , , 0.2793462, -0.0082246, , , , , , , 0.2793462, -0.0072175, , , , , , , 0.2793462, 0.0070497, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2798654, 0.0582437, , , , , , , 0.2798654, 0.0152743, , , , , , , 0.2798654, -0.0238346, , , , , , , 0.2798654, -0.0124208, , , , , , , 0.2798654, 0.0359197, , , , , , , 0.2798654, -0.0082246, , , , , , , 0.2798654, -0.0062104, , , , , , , 0.2798654, -0.0041962, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2803846, 0.0518654, , , , , , , 0.2803846, 0.0146029, , , , , , , 0.2803846, -0.0256809, , , , , , , 0.2803846, -0.0046998, , , , , , , 0.2803846, 0.0364233, , , , , , , 0.2803846, -0.0085603, , , , , , , 0.2803846, -0.0068818, , , , , , , 0.2803846, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2809038, 0.0350805, , , , , , , 0.2809038, 0.0142672, , , , , , , 0.2809038, -0.026688, , , , , , , 0.2809038, -0.0038605, , , , , , , 0.2809038, 0.0340734, , , , , , , 0.2809038, -0.0092317, , , , , , , 0.2809038, -0.0082246, , , , , , , 0.2809038, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2814231, 0.0240024, , , , , , , 0.2814231, 0.0129244, , , , , , , 0.2814231, -0.0256809, , , , , , , 0.2814231, -0.008896, , , , , , , 0.2814231, 0.030045, , , , , , , 0.2814231, -0.0112459, , , , , , , 0.2814231, -0.0102388, , , , , , , 0.2814231, -0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2819423, 0.0152743, , , , , , , 0.2819423, 0.0119173, , , , , , , 0.2819423, -0.0260166, , , , , , , 0.2819423, -0.018967, , , , , , , 0.2819423, 0.0246738, , , , , , , 0.2819423, -0.0129244, , , , , , , 0.2819423, -0.0112459, , , , , , , 0.2819423, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2824615, -0.0003357, , , , , , , 0.2824615, 0.0109102, , , , , , , 0.2824615, -0.0273594, , , , , , , 0.2824615, -0.036759, , , , , , , 0.2824615, 0.0182956, , , , , , , 0.2824615, -0.0146029, , , , , , , 0.2824615, -0.0115816, , , , , , , 0.2824615, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2829808, -0.0115816, , , , , , , 0.2829808, 0.0105745, , , , , , , 0.2829808, -0.0283665, , , , , , , 0.2829808, -0.0569009, , , , , , , 0.2829808, 0.0085603, , , , , , , 0.2829808, -0.0142672, , , , , , , 0.2829808, -0.0102388, , , , , , , 0.2829808, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2835, -0.0162814, , , , , , , 0.2835, 0.0115816, , , , , , , 0.2835, -0.0287022, , , , , , , 0.2835, -0.0663005, , , , , , , 0.2835, 0.0050355, , , , , , , 0.2835, -0.0139315, , , , , , , 0.2835, -0.0095674, , , , , , , 0.2835, -0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2840192, -0.0323949, , , , , , , 0.2840192, 0.0115816, , , , , , , 0.2840192, -0.0290379, , , , , , , 0.2840192, -0.0535439, , , , , , , 0.2840192, 0.0095674, , , , , , , 0.2840192, -0.0129244, , , , , , , 0.2840192, -0.0115816, , , , , , , 0.2840192, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2845385, -0.0575723, , , , , , , 0.2845385, 0.0119173, , , , , , , 0.2845385, -0.0293736, , , , , , , 0.2845385, -0.0276951, , , , , , , 0.2845385, 0.0193027, , , , , , , 0.2845385, -0.0125887, , , , , , , 0.2845385, -0.0102388, , , , , , , 0.2845385, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2850577, -0.0820783, , , , , , , 0.2850577, 0.0142672, , , , , , , 0.2850577, -0.0297093, , , , , , , 0.2850577, 0.0035248, , , , , , , 0.2850577, 0.0323949, , , , , , , 0.2850577, -0.0135958, , , , , , , 0.2850577, -0.0083925, , , , , , , 0.2850577, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2855769, -0.0965133, , , , , , , 0.2855769, 0.0159457, , , , , , , 0.2855769, -0.027863, , , , , , , 0.2855769, 0.0224918, , , , , , , 0.2855769, 0.0438087, , , , , , , 0.2855769, -0.0139315, , , , , , , 0.2855769, -0.008896, , , , , , , 0.2855769, 0.0139315, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2860962, -0.1022202, , , , , , , 0.2860962, 0.0166171, , , , , , , 0.2860962, -0.0280308, , , , , , , 0.2860962, 0.0224918, , , , , , , 0.2860962, 0.0518654, , , , , , , 0.2860962, -0.0109102, , , , , , , 0.2860962, -0.0095674, , , , , , , 0.2860962, 0.0090639, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2866154, -0.1012131, , , , , , , 0.2866154, 0.0169528, , , , , , , 0.2866154, -0.0290379, , , , , , , 0.2866154, 0.0263523, , , , , , , 0.2866154, 0.0595865, , , , , , , 0.2866154, -0.0068818, , , , , , , 0.2866154, -0.008896, , , , , , , 0.2866154, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2871346, -0.1008774, , , , , , , 0.2871346, 0.0152743, , , , , , , 0.2871346, -0.0297093, , , , , , , 0.2871346, 0.0374304, , , , , , , 0.2871346, 0.068986, , , , , , , 0.2871346, -0.0028534, , , , , , , 0.2871346, -0.0068818, , , , , , , 0.2871346, -0.0030213, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2876538, -0.1072557, , , , , , , 0.2876538, 0.0139315, , , , , , , 0.2876538, -0.0310521, , , , , , , 0.2876538, 0.0327306, , , , , , , 0.2876538, 0.0787213, , , , , , , 0.2876538, 0.0025177, , , , , , , 0.2876538, -0.005539, , , , , , , 0.2876538, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2881731, -0.1052415, , , , , , , 0.2881731, 0.0146029, , , , , , , 0.2881731, -0.0310521, , , , , , , 0.2881731, -0.0018463, , , , , , , 0.2881731, 0.0877852, , , , , , , 0.2881731, 0.0043641, , , , , , , 0.2881731, -0.0062104, , , , , , , 0.2881731, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2886923, -0.0793927, , , , , , , 0.2886923, 0.0159457, , , , , , , 0.2886923, -0.0307164, , , , , , , 0.2886923, -0.0473335, , , , , , , 0.2886923, 0.0944991, , , , , , , 0.2886923, -0.0003357, , , , , , , 0.2886923, -0.0072175, , , , , , , 0.2886923, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2892115, -0.0424659, , , , , , , 0.2892115, 0.0162814, , , , , , , 0.2892115, -0.0310521, , , , , , , 0.2892115, -0.0686503, , , , , , , 0.2892115, 0.0965133, , , , , , , 0.2892115, -0.0105745, , , , , , , 0.2892115, -0.0068818, , , , , , , 0.2892115, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2897308, -0.0142672, , , , , , , 0.2897308, 0.0149386, , , , , , , 0.2897308, -0.0317235, , , , , , , 0.2897308, -0.0686503, , , , , , , 0.2897308, 0.0955062, , , , , , , 0.2897308, -0.0226596, , , , , , , 0.2897308, -0.0062104, , , , , , , 0.2897308, -0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.29025, -0.0018463, , , , , , , 0.29025, 0.0130922, , , , , , , 0.29025, -0.0323949, , , , , , , 0.29025, -0.068986, , , , , , , 0.29025, 0.0941634, , , , , , , 0.29025, -0.0323949, , , , , , , 0.29025, -0.0058747, , , , , , , 0.29025, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2907692, 0.0010071, , , , , , , 0.2907692, 0.0119173, , , , , , , 0.2907692, -0.0325628, , , , , , , 0.2907692, -0.0703288, , , , , , , 0.2907692, 0.0897993, , , , , , , 0.2907692, -0.0330663, , , , , , , 0.2907692, -0.0062104, , , , , , , 0.2907692, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2912885, -0.0073854, , , , , , , 0.2912885, 0.0119173, , , , , , , 0.2912885, -0.0327306, , , , , , , 0.2912885, -0.0592508, , , , , , , 0.2912885, 0.0803998, , , , , , , 0.2912885, -0.0313878, , , , , , , 0.2912885, -0.0062104, , , , , , , 0.2912885, -0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2918077, -0.0226596, , , , , , , 0.2918077, 0.0105745, , , , , , , 0.2918077, -0.0310521, , , , , , , 0.2918077, -0.0471656, , , , , , , 0.2918077, 0.0642863, , , , , , , 0.2918077, -0.0293736, , , , , , , 0.2918077, -0.0075532, , , , , , , 0.2918077, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2923269, -0.0226596, , , , , , , 0.2923269, 0.0085603, , , , , , , 0.2923269, -0.0290379, , , , , , , 0.2923269, -0.0503548, , , , , , , 0.2923269, 0.0505226, , , , , , , 0.2923269, -0.0297093, , , , , , , 0.2923269, -0.0102388, , , , , , , 0.2923269, -0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2928462, -0.008896, , , , , , , 0.2928462, 0.0068818, , , , , , , 0.2928462, -0.0276951, , , , , , , 0.2928462, -0.0572366, , , , , , , 0.2928462, 0.0397803, , , , , , , 0.2928462, -0.0313878, , , , , , , 0.2928462, -0.0142672, , , , , , , 0.2928462, -0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2933654, 0.0025177, , , , , , , 0.2933654, 0.0077211, , , , , , , 0.2933654, -0.0283665, , , , , , , 0.2933654, -0.0602579, , , , , , , 0.2933654, 0.0260166, , , , , , , 0.2933654, -0.0265202, , , , , , , 0.2933654, -0.0146029, , , , , , , 0.2933654, -0.0104067, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2938846, 0.0041962, , , , , , , 0.2938846, 0.0099031, , , , , , , 0.2938846, -0.0307164, , , , , , , 0.2938846, -0.064622, , , , , , , 0.2938846, 0.0078889, , , , , , , 0.2938846, -0.0159457, , , , , , , 0.2938846, -0.0129244, , , , , , , 0.2938846, -0.0102388, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2944038, -0.0075532, , , , , , , 0.2944038, 0.0104067, , , , , , , 0.2944038, -0.0323949, , , , , , , 0.2944038, -0.0663005, , , , , , , 0.2944038, -0.0142672, , , , , , , 0.2944038, -0.0125887, , , , , , , 0.2944038, -0.011078, , , , , , , 0.2944038, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2949231, -0.0273594, , , , , , , 0.2949231, 0.0099031, , , , , , , 0.2949231, -0.0313878, , , , , , , 0.2949231, -0.0518654, , , , , , , 0.2949231, -0.0384375, , , , , , , 0.2949231, -0.0099031, , , , , , , 0.2949231, -0.0109102, , , , , , , 0.2949231, -0.0092317, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2954423, -0.0481727, , , , , , , 0.2954423, 0.008896, , , , , , , 0.2954423, -0.0303807, , , , , , , 0.2954423, -0.0310521, , , , , , , 0.2954423, -0.0535439, , , , , , , 0.2954423, 0.0015106, , , , , , , 0.2954423, -0.0099031, , , , , , , 0.2954423, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.2959615, -0.0706645, , , , , , , 0.2959615, 0.0043641, , , , , , , 0.2959615, -0.0290379, , , , , , , 0.2959615, -0.0263523, , , , , , , 0.2959615, -0.0609293, , , , , , , 0.2959615, 0.0186313, , , , , , , 0.2959615, -0.0093996, , , , , , , 0.2959615, -0.0087282, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
