Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:13:32
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.5285769, -0.0317235, , , , , , , 0.5285769, -0.0377661, , , , , , , 0.5285769, -0.0283665, , , , , , , 0.5285769, 0.0154421, , , , , , , 0.5285769, 0.0387732, , , , , , , 0.5285769, -0.0292058, , , , , , , 0.5285769, -0.0847639, , , , , , , 0.5285769, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5290962, -0.0276951, , , , , , , 0.5290962, -0.0485084, , , , , , , 0.5290962, -0.0162814, , , , , , , 0.5290962, 0.0213169, , , , , , , 0.5290962, 0.0078889, , , , , , , 0.5290962, -0.0391089, , , , , , , 0.5290962, -0.0673075, , , , , , , 0.5290962, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5296154, -0.0270237, , , , , , , 0.5296154, -0.0555581, , , , , , , 0.5296154, -0.0102388, , , , , , , 0.5296154, 0.0159457, , , , , , , 0.5296154, -0.0203098, , , , , , , 0.5296154, -0.0404517, , , , , , , 0.5296154, -0.0414588, , , , , , , 0.5296154, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5301346, -0.0287022, , , , , , , 0.5301346, -0.0587472, , , , , , , 0.5301346, -0.0176242, , , , , , , 0.5301346, 0.0078889, , , , , , , 0.5301346, -0.0377661, , , , , , , 0.5301346, -0.0515297, , , , , , , 0.5301346, -0.0063783, , , , , , , 0.5301346, -0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5306538, -0.0280308, , , , , , , 0.5306538, -0.0542153, , , , , , , 0.5306538, -0.0345769, , , , , , , 0.5306538, 0.0115816, , , , , , , 0.5306538, -0.0480049, , , , , , , 0.5306538, -0.0770428, , , , , , , 0.5306538, 0.030045, , , , , , , 0.5306538, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5311731, -0.0236667, , , , , , , 0.5311731, -0.0407874, , , , , , , 0.5311731, -0.043473, , , , , , , 0.5311731, 0.0050355, , , , , , , 0.5311731, -0.0592508, , , , , , , 0.5311731, -0.1049058, , , , , , , 0.5311731, 0.0592508, , , , , , , 0.5311731, 0.0050355, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5316923, -0.0203098, , , , , , , 0.5316923, -0.0223239, , , , , , , 0.5316923, -0.0377661, , , , , , , 0.5316923, -0.0357519, , , , , , , 0.5316923, -0.0720073, , , , , , , 0.5316923, -0.1226978, , , , , , , 0.5316923, 0.0793927, , , , , , , 0.5316923, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5322115, -0.0193027, , , , , , , 0.5322115, -0.0005035, , , , , , , 0.5322115, -0.0285344, , , , , , , 0.5322115, -0.0569009, , , , , , , 0.5322115, -0.0758679, , , , , , , 0.5322115, -0.1099413, , , , , , , 0.5322115, 0.0918135, , , , , , , 0.5322115, -0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5327308, -0.0182956, , , , , , , 0.5327308, 0.0226596, , , , , , , 0.5327308, -0.0263523, , , , , , , 0.5327308, -0.0159457, , , , , , , 0.5327308, -0.064622, , , , , , , 0.5327308, -0.0609293, , , , , , , 0.5327308, 0.0958419, , , , , , , 0.5327308, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.53325, -0.01561, , , , , , , 0.53325, 0.043473, , , , , , , 0.53325, -0.0290379, , , , , , , 0.53325, 0.0360876, , , , , , , 0.53325, -0.043473, , , , , , , 0.53325, -0.0204776, , , , , , , 0.53325, 0.0924849, , , , , , , 0.53325, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5337692, -0.0085603, , , , , , , 0.5337692, 0.0642863, , , , , , , 0.5337692, -0.0317235, , , , , , , 0.5337692, 0.0488441, , , , , , , 0.5337692, -0.0219883, , , , , , , 0.5337692, -0.0115816, , , , , , , 0.5337692, 0.0837568, , , , , , , 0.5337692, -0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5342885, 0.0005035, , , , , , , 0.5342885, 0.0867781, , , , , , , 0.5342885, -0.0438087, , , , , , , 0.5342885, 0.0448157, , , , , , , 0.5342885, -0.0090639, , , , , , , 0.5342885, 0.0102388, , , , , , , 0.5342885, 0.0694896, , , , , , , 0.5342885, -0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5348077, 0.0046998, , , , , , , 0.5348077, 0.109102, , , , , , , 0.5348077, -0.0575723, , , , , , , 0.5348077, 0.0360876, , , , , , , 0.5348077, -0.0139315, , , , , , , 0.5348077, 0.0025177, , , , , , , 0.5348077, 0.0535439, , , , , , , 0.5348077, 0.0043641, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5353269, 0.0028534, , , , , , , 0.5353269, 0.1258869, , , , , , , 0.5353269, -0.06009, , , , , , , 0.5353269, 0.023331, , , , , , , 0.5353269, -0.0323949, , , , , , , 0.5353269, -0.0666361, , , , , , , 0.5353269, 0.040116, , , , , , , 0.5353269, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5358462, -0.0011749, , , , , , , 0.5358462, 0.1351186, , , , , , , 0.5358462, -0.0565652, , , , , , , 0.5358462, 0.014435, , , , , , , 0.5358462, -0.0495155, , , , , , , 0.5358462, -0.1230335, , , , , , , 0.5358462, 0.0263523, , , , , , , 0.5358462, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5363654, -0.0028534, , , , , , , 0.5363654, 0.1374685, , , , , , , 0.5363654, -0.043473, , , , , , , 0.5363654, 0.0092317, , , , , , , 0.5363654, -0.0587472, , , , , , , 0.5363654, -0.124712, , , , , , , 0.5363654, 0.0132601, , , , , , , 0.5363654, 0.0083925, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5368846, -0.0011749, , , , , , , 0.5368846, 0.1352865, , , , , , , 0.5368846, -0.0162814, , , , , , , 0.5368846, 0.0068818, , , , , , , 0.5368846, -0.0626078, , , , , , , 0.5368846, -0.1210193, , , , , , , 0.5368846, 0.0028534, , , , , , , 0.5368846, 0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5374038, 0.0045319, , , , , , , 0.5374038, 0.1359579, , , , , , , 0.5374038, 0.0179599, , , , , , , 0.5374038, 0.0112459, , , , , , , 0.5374038, -0.070161, , , , , , , 0.5374038, -0.1505608, , , , , , , 0.5374038, -0.0035248, , , , , , , 0.5374038, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5379231, 0.0085603, , , , , , , 0.5379231, 0.1361257, , , , , , , 0.5379231, 0.0505226, , , , , , , 0.5379231, 0.0213169, , , , , , , 0.5379231, -0.0793927, , , , , , , 0.5379231, -0.1774166, , , , , , , 0.5379231, -0.0083925, , , , , , , 0.5379231, 0.0119173, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5384423, 0.0045319, , , , , , , 0.5384423, 0.1319295, , , , , , , 0.5384423, 0.0730144, , , , , , , 0.5384423, 0.0229953, , , , , , , 0.5384423, -0.0840925, , , , , , , 0.5384423, -0.1606317, , , , , , , 0.5384423, -0.0139315, , , , , , , 0.5384423, 0.0105745, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5389615, -0.0001678, , , , , , , 0.5389615, 0.1270619, , , , , , , 0.5389615, 0.0842603, , , , , , , 0.5389615, 0.0250095, , , , , , , 0.5389615, -0.0894636, , , , , , , 0.5389615, -0.0881209, , , , , , , 0.5389615, -0.0203098, , , , , , , 0.5389615, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5394808, 0.0008392, , , , , , , 0.5394808, 0.1279011, , , , , , , 0.5394808, 0.0837568, , , , , , , 0.5394808, 0.0354162, , , , , , , 0.5394808, -0.090135, , , , , , , 0.5394808, 0.0095674, , , , , , , 0.5394808, -0.0240024, , , , , , , 0.5394808, 0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.54, 0.0045319, , , , , , , 0.54, 0.1334401, , , , , , , 0.54, 0.0683146, , , , , , , 0.54, 0.0323949, , , , , , , 0.54, -0.0767071, , , , , , , 0.54, 0.057908, , , , , , , 0.54, -0.0256809, , , , , , , 0.54, 0.0115816, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5405192, -0.002182, , , , , , , 0.5405192, 0.1339437, , , , , , , 0.5405192, 0.040116, , , , , , , 0.5405192, 0.0176242, , , , , , , 0.5405192, -0.057908, , , , , , , 0.5405192, 0.0621042, , , , , , , 0.5405192, -0.0270237, , , , , , , 0.5405192, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5410385, -0.0149386, , , , , , , 0.5410385, 0.1211872, , , , , , , 0.5410385, 0.0062104, , , , , , , 0.5410385, 0.005539, , , , , , , 0.5410385, -0.0364233, , , , , , , 0.5410385, 0.0911421, , , , , , , 0.5410385, -0.0273594, , , , , , , 0.5410385, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5415577, -0.008896, , , , , , , 0.5415577, 0.0971847, , , , , , , 0.5415577, -0.0221561, , , , , , , 0.5415577, -0.0028534, , , , , , , 0.5415577, -0.0092317, , , , , , , 0.5415577, 0.1220264, , , , , , , 0.5415577, -0.0250095, , , , , , , 0.5415577, -0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5420769, 0.0146029, , , , , , , 0.5420769, 0.0683146, , , , , , , 0.5420769, -0.0377661, , , , , , , 0.5420769, -0.0035248, , , , , , , 0.5420769, 0.0186313, , , , , , , 0.5420769, 0.1428397, , , , , , , 0.5420769, -0.018967, , , , , , , 0.5420769, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5425962, 0.036759, , , , , , , 0.5425962, 0.0397803, , , , , , , 0.5425962, -0.0404517, , , , , , , 0.5425962, -0.005539, , , , , , , 0.5425962, 0.0453193, , , , , , , 0.5425962, 0.1461967, , , , , , , 0.5425962, -0.0142672, , , , , , , 0.5425962, 0.0137636, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5431154, 0.0417945, , , , , , , 0.5431154, 0.017792, , , , , , , 0.5431154, -0.0454871, , , , , , , 0.5431154, -0.0090639, , , , , , , 0.5431154, 0.0676432, , , , , , , 0.5431154, 0.1290761, , , , , , , 0.5431154, -0.0139315, , , , , , , 0.5431154, 0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5436346, 0.0292058, , , , , , , 0.5436346, 0.003357, , , , , , , 0.5436346, -0.0673075, , , , , , , 0.5436346, 0.0005035, , , , , , , 0.5436346, 0.0820783, , , , , , , 0.5436346, 0.082414, , , , , , , 0.5436346, -0.01561, , , , , , , 0.5436346, 0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5441538, 0.0095674, , , , , , , 0.5441538, -0.0058747, , , , , , , 0.5441538, -0.0921492, , , , , , , 0.5441538, 0.0203098, , , , , , , 0.5441538, 0.0961776, , , , , , , 0.5441538, 0.0755322, , , , , , , 0.5441538, -0.0152743, , , , , , , 0.5441538, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5446731, -0.008896, , , , , , , 0.5446731, -0.0149386, , , , , , , 0.5446731, -0.0975204, , , , , , , 0.5446731, 0.0223239, , , , , , , 0.5446731, 0.1072557, , , , , , , 0.5446731, 0.1468681, , , , , , , 0.5446731, -0.01561, , , , , , , 0.5446731, 0.0146029, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5451923, -0.024506, , , , , , , 0.5451923, -0.0283665, , , , , , , 0.5451923, -0.0887922, , , , , , , 0.5451923, -0.0008392, , , , , , , 0.5451923, 0.1075914, , , , , , , 0.5451923, 0.1977264, , , , , , , 0.5451923, -0.0176242, , , , , , , 0.5451923, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5457115, -0.0305486, , , , , , , 0.5457115, -0.0481727, , , , , , , 0.5457115, -0.0814069, , , , , , , 0.5457115, -0.0236667, , , , , , , 0.5457115, 0.1025559, , , , , , , 0.5457115, 0.1639887, , , , , , , 0.5457115, -0.0179599, , , , , , , 0.5457115, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5462308, -0.0085603, , , , , , , 0.5462308, -0.0683146, , , , , , , 0.5462308, -0.0703288, , , , , , , 0.5462308, -0.0236667, , , , , , , 0.5462308, 0.0978561, , , , , , , 0.5462308, 0.0745251, , , , , , , 0.5462308, -0.0169528, , , , , , , 0.5462308, -0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.54675, 0.0428016, , , , , , , 0.54675, -0.0803998, , , , , , , 0.54675, -0.0555581, , , , , , , 0.54675, -0.0062104, , , , , , , 0.54675, 0.0951705, , , , , , , 0.54675, -0.0176242, , , , , , , 0.54675, -0.0176242, , , , , , , 0.54675, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5472692, 0.0844282, , , , , , , 0.5472692, -0.0856031, , , , , , , 0.5472692, -0.0433051, , , , , , , 0.5472692, 0.0253452, , , , , , , 0.5472692, 0.0896315, , , , , , , 0.5472692, -0.0626078, , , , , , , 0.5472692, -0.0203098, , , , , , , 0.5472692, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5477885, 0.079057, , , , , , , 0.5477885, -0.0840925, , , , , , , 0.5477885, -0.0317235, , , , , , , 0.5477885, 0.0387732, , , , , , , 0.5477885, 0.0694896, , , , , , , 0.5477885, -0.0491798, , , , , , , 0.5477885, -0.0258488, , , , , , , 0.5477885, 0.0246738, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5483077, 0.0005035, , , , , , , 0.5483077, -0.0753643, , , , , , , 0.5483077, -0.0221561, , , , , , , 0.5483077, 0.0112459, , , , , , , 0.5483077, 0.036759, , , , , , , 0.5483077, -0.0083925, , , , , , , 0.5483077, -0.0315557, , , , , , , 0.5483077, 0.0152743, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5488269, -0.1599603, , , , , , , 0.5488269, -0.0607614, , , , , , , 0.5488269, -0.0166171, , , , , , , 0.5488269, -0.0223239, , , , , , , 0.5488269, 0.0045319, , , , , , , 0.5488269, 0.018967, , , , , , , 0.5488269, -0.0370947, , , , , , , 0.5488269, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5493462, -0.3066606, , , , , , , 0.5493462, -0.0439765, , , , , , , 0.5493462, -0.0149386, , , , , , , 0.5493462, -0.0283665, , , , , , , 0.5493462, -0.018967, , , , , , , 0.5493462, 0.0078889, , , , , , , 0.5493462, -0.0491798, , , , , , , 0.5493462, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5498654, -0.3157244, , , , , , , 0.5498654, -0.0270237, , , , , , , 0.5498654, -0.0109102, , , , , , , 0.5498654, -0.0149386, , , , , , , 0.5498654, -0.0337377, , , , , , , 0.5498654, -0.0095674, , , , , , , 0.5498654, -0.0659648, , , , , , , 0.5498654, -0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5503846, -0.1478752, , , , , , , 0.5503846, -0.0028534, , , , , , , 0.5503846, 0.0045319, , , , , , , 0.5503846, -0.0063783, , , , , , , 0.5503846, -0.056733, , , , , , , 0.5503846, 0.0345769, , , , , , , 0.5503846, -0.0827497, , , , , , , 0.5503846, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5509038, 0.0587472, , , , , , , 0.5509038, 0.0310521, , , , , , , 0.5509038, 0.0213169, , , , , , , 0.5509038, -0.0135958, , , , , , , 0.5509038, -0.1055772, , , , , , , 0.5509038, 0.0595865, , , , , , , 0.5509038, -0.0944991, , , , , , , 0.5509038, -0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5514231, 0.1394827, , , , , , , 0.5514231, 0.0647898, , , , , , , 0.5514231, 0.0283665, , , , , , , 0.5514231, -0.0330663, , , , , , , 0.5514231, -0.1727169, , , , , , , 0.5514231, 0.0164492, , , , , , , 0.5514231, -0.0978561, , , , , , , 0.5514231, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5519423, 0.0944991, , , , , , , 0.5519423, 0.0955062, , , , , , , 0.5519423, 0.0216526, , , , , , , 0.5519423, -0.0464942, , , , , , , 0.5519423, -0.2220645, , , , , , , 0.5519423, -0.023331, , , , , , , 0.5519423, -0.0938277, , , , , , , 0.5519423, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5524615, 0.0193027, , , , , , , 0.5524615, 0.1201801, , , , , , , 0.5524615, 0.014435, , , , , , , 0.5524615, -0.0426337, , , , , , , 0.5524615, -0.2250858, , , , , , , 0.5524615, -0.0417945, , , , , , , 0.5524615, -0.0864424, , , , , , , 0.5524615, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5529808, -0.005539, , , , , , , 0.5529808, 0.1374685, , , , , , , 0.5529808, 0.0166171, , , , , , , 0.5529808, -0.0374304, , , , , , , 0.5529808, -0.1945373, , , , , , , 0.5529808, -0.0473335, , , , , , , 0.5529808, -0.079057, , , , , , , 0.5529808, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5535, -0.0109102, , , , , , , 0.5535, 0.1495537, , , , , , , 0.5535, 0.0172885, , , , , , , 0.5535, -0.0495155, , , , , , , 0.5535, -0.1606317, , , , , , , 0.5535, -0.0283665, , , , , , , 0.5535, -0.0736858, , , , , , , 0.5535, -0.01561, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5540192, -0.0696574, , , , , , , 0.5540192, 0.1586175, , , , , , , 0.5540192, 0.0112459, , , , , , , 0.5540192, -0.0686503, , , , , , , 0.5540192, -0.1294118, , , , , , , 0.5540192, -0.0068818, , , , , , , 0.5540192, -0.0681468, , , , , , , 0.5540192, -0.0196384, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5545385, -0.1159838, , , , , , , 0.5545385, 0.16701, , , , , , , 0.5545385, 0.0052033, , , , , , , 0.5545385, -0.0716716, , , , , , , 0.5545385, -0.102388, , , , , , , 0.5545385, -0.0135958, , , , , , , 0.5545385, -0.0609293, , , , , , , 0.5545385, -0.0164492, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5550577, -0.0867781, , , , , , , 0.5550577, 0.170367, , , , , , , 0.5550577, -0.002182, , , , , , , 0.5550577, -0.047837, , , , , , , 0.5550577, -0.0820783, , , , , , , 0.5550577, -0.0377661, , , , , , , 0.5550577, -0.0548867, , , , , , , 0.5550577, -0.012253, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5555769, -0.0280308, , , , , , , 0.5555769, 0.16701, , , , , , , 0.5555769, -0.0130922, , , , , , , 0.5555769, -0.0082246, , , , , , , 0.5555769, -0.068986, , , , , , , 0.5555769, -0.0582437, , , , , , , 0.5555769, -0.0491798, , , , , , , 0.5555769, -0.0117494, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5560962, -0.0005035, , , , , , , 0.5560962, 0.1606317, , , , , , , 0.5560962, -0.0218204, , , , , , , 0.5560962, 0.023331, , , , , , , 0.5560962, -0.0602579, , , , , , , 0.5560962, -0.0718395, , , , , , , 0.5560962, -0.0446479, , , , , , , 0.5560962, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5566154, -0.0087282, , , , , , , 0.5566154, 0.1512322, , , , , , , 0.5566154, -0.0320592, , , , , , , 0.5566154, 0.0485084, , , , , , , 0.5566154, -0.051194, , , , , , , 0.5566154, -0.0854353, , , , , , , 0.5566154, -0.0417945, , , , , , , 0.5566154, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5571346, -0.0253452, , , , , , , 0.5571346, 0.1418326, , , , , , , 0.5571346, -0.0520333, , , , , , , 0.5571346, 0.082414, , , , , , , 0.5571346, -0.04448, , , , , , , 0.5571346, -0.0976883, , , , , , , 0.5571346, -0.0387732, , , , , , , 0.5571346, 0.0251774, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5576538, -0.0352483, , , , , , , 0.5576538, 0.131426, , , , , , , 0.5576538, -0.0708324, , , , , , , 0.5576538, 0.0908064, , , , , , , 0.5576538, -0.0417945, , , , , , , 0.5576538, -0.1003738, , , , , , , 0.5576538, -0.0357519, , , , , , , 0.5576538, 0.0327306, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5581731, -0.0377661, , , , , , , 0.5581731, 0.1159838, , , , , , , 0.5581731, -0.0763714, , , , , , , 0.5581731, 0.04448, , , , , , , 0.5581731, -0.0394446, , , , , , , 0.5581731, -0.0887922, , , , , , , 0.5581731, -0.0352483, , , , , , , 0.5581731, 0.0182956, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5586923, -0.0508583, , , , , , , 0.5586923, 0.0985275, , , , , , , 0.5586923, -0.0780499, , , , , , , 0.5586923, -0.0152743, , , , , , , 0.5586923, -0.0285344, , , , , , , 0.5586923, -0.0696574, , , , , , , 0.5586923, -0.0352483, , , , , , , 0.5586923, -0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5592115, -0.0609293, , , , , , , 0.5592115, 0.0793927, , , , , , , 0.5592115, -0.0847639, , , , , , , 0.5592115, -0.0171206, , , , , , , 0.5592115, -0.0041962, , , , , , , 0.5592115, -0.068986, , , , , , , 0.5592115, -0.0318914, , , , , , , 0.5592115, -0.011078, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5597308, -0.0421302, , , , , , , 0.5597308, 0.057908, , , , , , , 0.5597308, -0.0850996, , , , , , , 0.5597308, 0.0508583, , , , , , , 0.5597308, 0.0287022, , , , , , , 0.5597308, -0.0770428, , , , , , , 0.5597308, -0.0250095, , , , , , , 0.5597308, -0.0129244, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.56025, -0.0082246, , , , , , , 0.56025, 0.0354162, , , , , , , 0.56025, -0.0716716, , , , , , , 0.56025, 0.1173266, , , , , , , 0.56025, 0.0585794, , , , , , , 0.56025, -0.0713359, , , , , , , 0.56025, -0.0176242, , , , , , , 0.56025, -0.0109102, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5607692, 0.0193027, , , , , , , 0.5607692, 0.0125887, , , , , , , 0.5607692, -0.0518654, , , , , , , 0.5607692, 0.1326009, , , , , , , 0.5607692, 0.0815747, , , , , , , 0.5607692, -0.0706645, , , , , , , 0.5607692, -0.0095674, , , , , , , 0.5607692, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5612885, 0.018967, , , , , , , 0.5612885, -0.0119173, , , , , , , 0.5612885, -0.0327306, , , , , , , 0.5612885, 0.1210193, , , , , , , 0.5612885, 0.103563, , , , , , , 0.5612885, -0.0834211, , , , , , , 0.5612885, -0.0038605, , , , , , , 0.5612885, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5618077, -0.0132601, , , , , , , 0.5618077, -0.0354162, , , , , , , 0.5618077, -0.0129244, , , , , , , 0.5618077, 0.1099413, , , , , , , 0.5618077, 0.1267262, , , , , , , 0.5618077, -0.0924849, , , , , , , 0.5618077, -0.0005035, , , , , , , 0.5618077, -0.0085603, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5623269, -0.0458228, , , , , , , 0.5623269, -0.0577401, , , , , , , 0.5623269, 0.0095674, , , , , , , 0.5623269, 0.1055772, , , , , , , 0.5623269, 0.1495537, , , , , , , 0.5623269, -0.0740215, , , , , , , 0.5623269, 0.0025177, , , , , , , 0.5623269, -0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.5628462, -0.049012, , , , , , , 0.5628462, -0.0770428, , , , , , , 0.5628462, 0.0297093, , , , , , , 0.5628462, 0.1079271, , , , , , , 0.5628462, 0.1649958, , , , , , , 0.5628462, -0.0454871, , , , , , , 0.5628462, 0.0075532, , , , , , , 0.5628462, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
