file,shot_type,n_samples,fs_used,player,Rectus Femoris right__mean,Rectus Femoris right__std,Rectus Femoris right__rms,Rectus Femoris right__rms_rel,Rectus Femoris right__mav,Rectus Femoris right__mav_rel,Rectus Femoris right__wl,Rectus Femoris right__peak,Rectus Femoris right__peak_rel,Rectus Femoris right__iEMG,Rectus Femoris right__iEMG_rel,Rectus Femoris right__mnf,Rectus Femoris right__mdf,Rectus Femoris right__bp_20_60,Rectus Femoris right__bp_60_100,Rectus Femoris right__bp_100_200,Rectus Femoris right__mrms_mean,Rectus Femoris right__mrms_mean_rel,Rectus Femoris right__mrms_peak,Rectus Femoris right__mrms_peak_rel,Rectus Femoris left__mean,Rectus Femoris left__std,Rectus Femoris left__rms,Rectus Femoris left__rms_rel,Rectus Femoris left__mav,Rectus Femoris left__mav_rel,Rectus Femoris left__wl,Rectus Femoris left__peak,Rectus Femoris left__peak_rel,Rectus Femoris left__iEMG,Rectus Femoris left__iEMG_rel,Rectus Femoris left__mnf,Rectus Femoris left__mdf,Rectus Femoris left__bp_20_60,Rectus Femoris left__bp_60_100,Rectus Femoris left__bp_100_200,Rectus Femoris left__mrms_mean,Rectus Femoris left__mrms_mean_rel,Rectus Femoris left__mrms_peak,Rectus Femoris left__mrms_peak_rel,Hamstrings right__mean,Hamstrings right__std,Hamstrings right__rms,Hamstrings right__rms_rel,Hamstrings right__mav,Hamstrings right__mav_rel,Hamstrings right__wl,Hamstrings right__peak,Hamstrings right__peak_rel,Hamstrings right__iEMG,Hamstrings right__iEMG_rel,Hamstrings right__mnf,Hamstrings right__mdf,Hamstrings right__bp_20_60,Hamstrings right__bp_60_100,Hamstrings right__bp_100_200,Hamstrings right__mrms_mean,Hamstrings right__mrms_mean_rel,Hamstrings right__mrms_peak,Hamstrings right__mrms_peak_rel,Hamstrings left__mean,Hamstrings left__std,Hamstrings left__rms,Hamstrings left__rms_rel,Hamstrings left__mav,Hamstrings left__mav_rel,Hamstrings left__wl,Hamstrings left__peak,Hamstrings left__peak_rel,Hamstrings left__iEMG,Hamstrings left__iEMG_rel,Hamstrings left__mnf,Hamstrings left__mdf,Hamstrings left__bp_20_60,Hamstrings left__bp_60_100,Hamstrings left__bp_100_200,Hamstrings left__mrms_mean,Hamstrings left__mrms_mean_rel,Hamstrings left__mrms_peak,Hamstrings left__mrms_peak_rel,TibilaisÂ Anterior right__mean,TibilaisÂ Anterior right__std,TibilaisÂ Anterior right__rms,TibilaisÂ Anterior right__rms_rel,TibilaisÂ Anterior right__mav,TibilaisÂ Anterior right__mav_rel,TibilaisÂ Anterior right__wl,TibilaisÂ Anterior right__peak,TibilaisÂ Anterior right__peak_rel,TibilaisÂ Anterior right__iEMG,TibilaisÂ Anterior right__iEMG_rel,TibilaisÂ Anterior right__mnf,TibilaisÂ Anterior right__mdf,TibilaisÂ Anterior right__bp_20_60,TibilaisÂ Anterior right__bp_60_100,TibilaisÂ Anterior right__bp_100_200,TibilaisÂ Anterior right__mrms_mean,TibilaisÂ Anterior right__mrms_mean_rel,TibilaisÂ Anterior right__mrms_peak,TibilaisÂ Anterior right__mrms_peak_rel,TibilaisÂ Anterior left__mean,TibilaisÂ Anterior left__std,TibilaisÂ Anterior left__rms,TibilaisÂ Anterior left__rms_rel,TibilaisÂ Anterior left__mav,TibilaisÂ Anterior left__mav_rel,TibilaisÂ Anterior left__wl,TibilaisÂ Anterior left__peak,TibilaisÂ Anterior left__peak_rel,TibilaisÂ Anterior left__iEMG,TibilaisÂ Anterior left__iEMG_rel,TibilaisÂ Anterior left__mnf,TibilaisÂ Anterior left__mdf,TibilaisÂ Anterior left__bp_20_60,TibilaisÂ Anterior left__bp_60_100,TibilaisÂ Anterior left__bp_100_200,TibilaisÂ Anterior left__mrms_mean,TibilaisÂ Anterior left__mrms_mean_rel,TibilaisÂ Anterior left__mrms_peak,TibilaisÂ Anterior left__mrms_peak_rel,Gastrocnemius right__mean,Gastrocnemius right__std,Gastrocnemius right__rms,Gastrocnemius right__rms_rel,Gastrocnemius right__mav,Gastrocnemius right__mav_rel,Gastrocnemius right__wl,Gastrocnemius right__peak,Gastrocnemius right__peak_rel,Gastrocnemius right__iEMG,Gastrocnemius right__iEMG_rel,Gastrocnemius right__mnf,Gastrocnemius right__mdf,Gastrocnemius right__bp_20_60,Gastrocnemius right__bp_60_100,Gastrocnemius right__bp_100_200,Gastrocnemius right__mrms_mean,Gastrocnemius right__mrms_mean_rel,Gastrocnemius right__mrms_peak,Gastrocnemius right__mrms_peak_rel,Gastrocnemius left__mean,Gastrocnemius left__std,Gastrocnemius left__rms,Gastrocnemius left__rms_rel,Gastrocnemius left__mav,Gastrocnemius left__mav_rel,Gastrocnemius left__wl,Gastrocnemius left__peak,Gastrocnemius left__peak_rel,Gastrocnemius left__iEMG,Gastrocnemius left__iEMG_rel,Gastrocnemius left__mnf,Gastrocnemius left__mdf,Gastrocnemius left__bp_20_60,Gastrocnemius left__bp_60_100,Gastrocnemius left__bp_100_200,Gastrocnemius left__mrms_mean,Gastrocnemius left__mrms_mean_rel,Gastrocnemius left__mrms_peak,Gastrocnemius left__mrms_peak_rel,trial_peak_of_channel_peaks
artifacts\training\filtered\curve\Player01_1.csv,curve,6438,2148.1481,Player01,0.019953372359643694,0.03795357431796282,0.04287902601542764,0.19316152809327966,0.02013439754263367,0.09070147710849086,0.815458021910173,0.172102001438325,0.7752854641282627,129.62259004455714,583.9241208372323,4.323473893369339,4.1956017578125,9.376051910114408e-09,2.4163513173198737e-11,2.454316412041979e-12,0.020728285191164167,0.09337682345765004,0.16550714433468883,0.7455769377443646,0.031535720267947154,0.04302828965591077,0.05334730886868774,0.24031907107760186,0.031535720267947154,0.14206218010379243,0.624294343944723,0.2219853323728156,1.0,203.02593151561211,914.5916504728253,4.577561661331094,4.1956017578125,7.91859045238348e-09,2.2451659163395273e-11,2.2967074234568844e-12,0.03175177809316974,0.1430354778569058,0.2172583349335884,0.9787058118268446,0.022886586329011357,0.02877674476036238,0.03676815024988792,0.16563324187625725,0.022977244974195607,0.10350794229776511,0.6857871681716725,0.1437000973742142,0.6473405059613379,147.92258447282916,666.3619748731822,4.321133618420688,4.1956017578125,5.624811009415764e-09,1.4904234948594305e-11,1.5180449009324453e-12,0.023380534438931806,0.1053246815409638,0.13993877992756765,0.6303965150839156,0.01534977852451623,0.017743612115983656,0.023461702233090027,0.10569032639366922,0.01534977852451623,0.06914771512352394,0.31236276607904867,0.086128609833727,0.38799234576939257,98.8157769986514,445.14552354609725,3.9560864446894968,4.1956017578125,1.822920634618356e-09,4.980893097099919e-12,5.079633289124469e-13,0.015472989500186584,0.06970275619021671,0.08499034224083919,0.38286467548270836,0.03543383450547462,0.038320968586481576,0.05219246364339847,0.2351167218370234,0.03548605733640797,0.15985766697779177,0.8949437678639958,0.1572234291664248,0.7082604399392219,228.45740155137733,1029.1553910764346,4.610336505867654,4.1956017578125,6.396532761566195e-09,1.6816354201172744e-11,1.7140912133982767e-12,0.03591846283904934,0.1618055682108118,0.15218536841059627,0.6855649730722161,0.037280105196156106,0.03260208219813858,0.0495247615551115,0.22309925176469145,0.037280105196156106,0.16793949761304788,0.6142690572269324,0.1207242164033238,0.543838708228579,239.99729478581247,1081.1403267975675,4.099189234255606,4.1956017578125,3.765956095737541e-09,1.0232931539347048e-11,1.043863127068545e-12,0.03749220822924676,0.16889497981010781,0.11839504334830266,0.5333462444692646,0.017906218403698423,0.03659608193900376,0.040741942403464584,0.18353438926784632,0.017906218403698423,0.08066397095834078,0.5673582330621678,0.2182889457056366,0.9833485094367809,115.27674530393072,519.2989287703386,4.166310220077178,4.1956017578125,8.277040498883488e-09,2.134160798359281e-11,2.1698002830728357e-12,0.018219871345413533,0.08207691540094181,0.21074416819188818,0.9493607795579561,0.015505140433390288,0.025088441027270487,0.02949303736541869,0.13286029779610078,0.015505140433390288,0.06984758978286916,0.46853772688043455,0.1307193607312757,0.5888648557722621,99.82080437494302,449.672973020118,4.427260431289219,4.1956017578125,3.586648046398527e-09,9.986885408292144e-12,1.0193535870150685e-12,0.015773379879929907,0.07105595541528455,0.1274900812798713,0.5743175907935969,0.2219853323728156
artifacts\training\filtered\curve\Player01_2.csv,curve,6438,2148.1481,Player01,0.025829464323611724,0.049423096355106604,0.055765613782786286,0.21891598819457073,0.025829464323611724,0.10139730065492966,0.7974675494011225,0.2547352262513703,1.0,166.2889143772108,652.7912013751819,4.411504658934562,4.1956017578125,1.2648419913081125e-08,3.33485708107313e-11,3.3916326360815747e-12,0.026231756426379853,0.10297655653048396,0.2470559033713458,0.9698537065602124,0.034304149874562255,0.04188516550955959,0.0541400202103733,0.21253448534419989,0.03431510888644961,0.1347089265643527,0.7385666873790239,0.2102906478522571,0.8255263747650837,220.91367003215396,867.2285858656959,4.187071493426803,4.1956017578125,8.622718223638603e-09,2.4187046965190547e-11,2.471739828353671e-12,0.03463020390134625,0.13594587765091232,0.20669204342334455,0.8113995322318822,0.02253834763774379,0.03532103926135864,0.041899318953202924,0.16448184088939893,0.02253834763774379,0.08847754576158683,0.6813026060512793,0.1686730744868895,0.6621505669594535,145.10031498194084,569.6122876965483,4.436861887660667,4.1956017578125,5.053198729170625e-09,1.3211538351005832e-11,1.343520272203605e-12,0.022890092124557306,0.08985836965465303,0.16493794112960258,0.6474877603572715,0.01870375915310905,0.03085153095609794,0.03607835318847827,0.14163079727684186,0.018708722244156772,0.07344379699451219,0.5638856947203299,0.1806827539229573,0.7092963018183487,120.44314129797402,472.81698362016834,4.001531980949363,4.1956017578125,6.501986190201657e-09,1.6414943634260385e-11,1.6659065709935874e-12,0.019002736858004743,0.07459799391566294,0.17433531283314235,0.6843785031172325,0.031712331494193675,0.036905795511208365,0.04865911745102613,0.1910184082786013,0.031741929353139436,0.12460753787470603,0.6683904510219425,0.1989692394510297,0.7810825474710308,204.34712583808476,802.1942188570221,3.9113713699182995,4.1956017578125,8.845218813414477e-09,2.3361501647939202e-11,2.3789469782096328e-12,0.03204231414753302,0.12578674186158287,0.19337967411042684,0.7591398997153288,0.038282390260743475,0.03157110802797485,0.04962132874268812,0.19479570797060577,0.03828360839758543,0.15028784577994536,0.6280935784079348,0.1267879996508368,0.4977246434135639,246.46773485098186,967.544765904382,3.9794248360457165,4.1956017578125,3.519593960778927e-09,9.45564116453579e-12,9.6410073821835e-13,0.03849517153740503,0.15111836750610363,0.12535686586014477,0.49210652058166393,0.01693387279042226,0.03302861507055635,0.037116646685297225,0.14570676867702181,0.01693387279042226,0.06647636857931881,0.6605228604873107,0.1924312311545353,0.7554166496181647,109.01742611505426,427.96368495763875,4.635882521639251,4.1956017578125,5.25396886764337e-09,1.2712878541165152e-11,1.2861037536534387e-12,0.01736070882937029,0.06815197522873773,0.1851189087878492,0.7267110698116626,0.014034939687079629,0.020324638736262925,0.024699604688730586,0.09696187312687272,0.014034939687079629,0.055096187102250574,0.4540500422961647,0.1069311235684386,0.4197736023478747,90.35250457213226,354.69183395536066,4.42588187428945,4.1956017578125,2.4135435211789916e-09,6.192477829346015e-12,6.289610117674551e-13,0.014335545570023644,0.056276259004231576,0.10296347845567405,0.4041980371967506,0.2547352262513703
artifacts\training\filtered\curve\Player01_3.csv,curve,6438,2148.1481,Player01,0.022679893020329057,0.044403977089459506,0.049860713279844045,0.2035938669753751,0.022679893020329057,0.09260772297180933,0.7252235975301319,0.2258659371483082,0.9222675837778332,146.00890394442453,596.1911776119395,4.299634610014542,4.1956017578125,8.32284045288228e-09,2.177818850985605e-11,2.214213349655072e-12,0.02303732670780812,0.09406721486099873,0.21882611436925262,0.8935222119584404,0.027917236098414334,0.04778892559867823,0.05534576299275864,0.22599070825874845,0.027917236098414334,0.11399311559464488,0.5850133463335463,0.2449028255152438,1.0,179.7290119290767,733.8788825769983,4.321495129327069,4.1956017578125,8.622743149287059e-09,2.4087586769124896e-11,2.4606295402270532e-12,0.02815040489973843,0.11494520261460285,0.23973957149058814,0.9789171316672527,0.026972765601071515,0.031376406727470364,0.04137643028703654,0.16895039981668603,0.026972765601071515,0.11013660436266634,0.5896112671254932,0.1453661080004643,0.5935664796624246,173.63834759139505,709.0091640473419,4.115615138223435,4.1956017578125,4.600154883100863e-09,1.2438098872311036e-11,1.2674707063390345e-12,0.027279985736898604,0.11139106165682265,0.14322295303144636,0.5848154374296165,0.01836226657849364,0.026135911371742312,0.03194148864926671,0.13042515365866422,0.01836226657849364,0.0749777653232943,0.42344161392745033,0.1337606229316754,0.5461783572739938,118.21080025297533,482.68450967960507,4.367740493086467,4.1956017578125,3.0824605055520126e-09,8.968101390142983e-12,9.180982624717152e-13,0.018517998659260165,0.07561365868401353,0.13103648939992973,0.5350550330493163,0.021746827329306394,0.0296647299246334,0.036782070365765265,0.15019046958066146,0.021746827329306394,0.08879778044027825,0.7014603860662754,0.1681964993565422,0.6867887252941185,140.00029569252428,571.6565147747144,4.418733738946853,4.1956017578125,5.286097377657363e-09,1.3090141096827235e-11,1.3271828730907147e-12,0.022154810957794355,0.09046368048708096,0.16259323583215077,0.663909187205479,0.03282390261594534,0.035062782499763176,0.048029233801579245,0.19611547437450735,0.0328635188230001,0.13419003538999402,0.6070393599876683,0.1501537399444342,0.6131155883094864,211.56267785008237,863.8637688437523,4.240058517029338,4.1956017578125,3.356450046127888e-09,8.987409961148745e-12,9.159124736116257e-13,0.03310948699780034,0.13519438547980112,0.1468387920048099,0.5995798198566313,0.015495527155485148,0.030940712405926232,0.03460403222187575,0.14129699054746855,0.015495527155485148,0.06327214528000878,0.5011566879271105,0.1838248565079247,0.7506032489465201,99.75829252666585,407.338266991356,4.672301246550257,4.1956017578125,3.5998957559510445e-09,9.848361357125954e-12,1.0038224702821359e-12,0.015802839018726488,0.06452697712033074,0.17775246216196988,0.7258081314006963,0.011361162403629284,0.018367963091196104,0.021597640595240532,0.08818861338084563,0.012267935957463012,0.05009307643410346,0.3818346889055667,0.0883005178433846,0.3605532833588659,78.9249948432861,322.27065848357665,4.065857744640121,4.1956017578125,3.4453277666959858e-09,8.480295114414278e-12,8.59717760568046e-13,0.012556156931608047,0.05126995535960649,0.08637759409418261,0.3527015007379165,0.2449028255152438
artifacts\training\filtered\curve\Player01_4.csv,curve,6438,2148.1481,Player01,0.027303214947562576,0.05869571810938427,0.06473525214942091,0.20978846156967948,0.027328077137156247,0.0885624921492304,1.1018885188353087,0.3085739399824887,1.0,175.93354574466838,570.1503689995741,4.410596542020097,4.1956017578125,1.5637349994244688e-08,3.828674637010383e-11,3.875292801438262e-12,0.028065679242080047,0.0909528498863927,0.2975219479927317,0.9641836507957081,0.023667990419177755,0.04908812118458846,0.054496031157462585,0.176606071013499,0.023667990419177755,0.0767011965447273,0.6430778086778156,0.2668305639541524,0.8647216416567607,152.37296972164512,493.79727183148435,4.210790374808721,4.1956017578125,1.2456126671711394e-08,3.3043556254143134e-11,3.3650440895226665e-12,0.023993581160168625,0.07775634313620339,0.25986972318750395,0.8421635449910362,0.02097564651411323,0.038300403862802056,0.04366805105267206,0.14151568034277354,0.021082900327587643,0.06832365794980638,0.8671616333009359,0.1900922337005327,0.6160346324492607,135.72318435532878,439.8400732188562,4.211278091909535,4.1956017578125,1.1346160623592143e-08,2.955019607734457e-11,3.0038814649583613e-12,0.021728966097112442,0.07041737256991158,0.1848298806442713,0.5989808493055513,0.017812206241813996,0.024817258299760243,0.030547847726442798,0.09899684895029165,0.017812206241813996,0.05772427264215774,0.4288129460343687,0.1266246467861573,0.41035431181694454,114.66839703893397,371.607521508269,3.8306756859753084,4.1956017578125,3.5586008007124824e-09,9.644021090765813e-12,9.832094216670592e-13,0.01798777881004888,0.05829325318615587,0.12399824323281378,0.40184288809304686,0.02589144418585632,0.0393408710890003,0.047096401349473106,0.15262598439824757,0.02608156362654254,0.08452289790908021,0.7979479623292718,0.1991368449082766,0.645345633917036,167.9061748431504,544.1359528049547,4.279594406794212,4.1956017578125,1.0070215312306766e-08,2.5262159604311987e-11,2.5633345819744763e-12,0.02657255454054096,0.08611405921721364,0.19303392221264518,0.6255678046681442,0.035881799973734536,0.03525002779163851,0.05029978159660718,0.16300722478204624,0.035881799973734536,0.11628266462090349,0.6184582523308806,0.1464032708225157,0.4744511828536912,230.99691996134686,748.5950368150199,4.4416287044439455,4.1956017578125,3.677755322068194e-09,1.0228388081890971e-11,1.0450115534940829e-12,0.03608890955326999,0.11695384761045602,0.1443698979001741,0.46786160201463206,0.017990025201545374,0.034455110231509836,0.0388689545500999,0.12596317936733634,0.018010518245747884,0.058366945202080134,0.6513315258621374,0.2063107962864542,0.6685943612029005,115.94759953441181,375.7530514112492,3.869600967167747,4.1956017578125,1.1815539849230733e-08,2.950364694454706e-11,2.9929153605926753e-12,0.018411708600510807,0.059667088547904125,0.1986978666025981,0.6439230306158519,0.014909526742454998,0.026222842907375154,0.030165070492688326,0.09775637727022628,0.015019724377050049,0.04867463654870662,0.5479657016774939,0.1317609179559619,0.42699949958003325,96.67685857909932,313.30208437104454,4.49119696223009,4.1956017578125,4.182373877019425e-09,8.807559097170588e-12,8.80785486653068e-13,0.015351131416973142,0.049748632103684146,0.12844106543627637,0.41624080582944,0.3085739399824887
artifacts\training\filtered\curve\Player01_5.csv,curve,6438,2148.1481,Player01,0.028723625547881552,0.053443305306693695,0.06067316990828309,0.22236887408352687,0.02873513001183396,0.10531505963895493,0.9516094992022137,0.2362829977429341,0.865983831940908,184.99494593421522,678.0116796389492,4.4140948754025935,4.1956017578125,1.546900878108725e-08,4.112760553488802e-11,4.1854968138472705e-12,0.029274126093968855,0.1072904954386824,0.22875993587373344,0.8384115986120131,0.03407365082066224,0.04573522329152298,0.05703266020250048,0.20902630362629232,0.03419270335549387,0.12531721943203086,0.7966817888392378,0.2513850701539039,0.9213333520571593,220.1269754716664,806.7715559454235,4.358326930469167,4.1956017578125,9.94262215724313e-09,2.517943593593828e-11,2.5569035541096948e-12,0.034567104944811106,0.126689411786533,0.2443917590835748,0.8957026703048178,0.020478118278693853,0.0319138527346264,0.037918957324847374,0.13897404502672078,0.02048531154171139,0.07507924292840931,0.6182362645593317,0.170985740122515,0.626667546344755,131.86711479621312,483.2966843532912,4.756847735537799,4.1956017578125,3.755801376437218e-09,1.0462108129689775e-11,1.068622816835809e-12,0.02082667945042016,0.07633036591444362,0.16590756890967642,0.6080559060314288,0.015883677340396633,0.023539165568371215,0.028396892814338374,0.10407541079756497,0.015883677340396633,0.058214124164424695,0.3466106154164094,0.1263102117333002,0.4629304783456082,102.25194406475396,374.75625072668186,4.104466800093527,4.1956017578125,2.945094297246666e-09,7.544751841944919e-12,7.66500072181488e-13,0.01601090681181231,0.05868042375535944,0.12261556567206239,0.44938949662310174,0.029424389993685133,0.04635343105668238,0.054903873244308406,0.2012242395546038,0.02969770076419457,0.10884290851765578,0.9320809650497591,0.2245933822957177,0.8231410625686085,191.17811411724486,700.6731649249139,4.314775775815934,4.1956017578125,1.0307116124358659e-08,2.609150484728739e-11,2.6469038523155643e-12,0.03027179673850971,0.11094698640937171,0.21745317061163089,0.7969719859354183,0.05772519199039197,0.047636925636534905,0.07484299883374779,0.27430169560702555,0.05772519199039197,0.21156445210564942,1.0973473361588708,0.1759189624229737,0.6447479448176718,371.57585160168685,1361.8359463037477,4.416363572590007,4.1956017578125,4.468811801949043e-09,1.1419281626794553e-11,1.1606006604886085e-12,0.058026466019515215,0.21266862989540417,0.1715723745549939,0.6288175780382722,0.02004814978066232,0.04556278155397156,0.04977846293893375,0.18243946663858265,0.020128044213057764,0.0737698481211225,0.8131717649163098,0.2728492022921016,1.0,129.5812841574446,474.9190507756002,4.748106001267642,4.1956017578125,9.811826048702262e-09,2.5947837016987004e-11,2.639685496596243e-12,0.02077374898714236,0.07613637427791635,0.26301343192227117,0.9639516249737808,0.020567040692237127,0.03165182490395839,0.03774706852971471,0.13834406775836636,0.020878596548087765,0.07652064353750965,0.7298586633130526,0.1881084104213418,0.6894226145472119,134.36087535134038,492.4363869222492,4.9557331781490035,4.1956017578125,4.511636177046341e-09,6.792157911292238e-12,6.555102489940032e-13,0.02139488285284679,0.07841284736446572,0.17594209719980813,0.6448327344254116,0.2728492022921016
artifacts\training\filtered\curve\Player02_1.csv,curve,6438,2148.1481,Player02,0.01905857183462263,0.025806203545047823,0.032080980374419824,0.11343834667118786,0.019173948622005044,0.06779908236759702,0.5694263104826109,0.1112977205999446,0.39354874027467596,123.43986556682844,436.48336490302626,4.310698551062839,4.1956017578125,3.17927019482755e-09,8.043338703610557e-12,8.161027158435019e-13,0.019504715981338443,0.06896867575089319,0.10730255885396983,0.3794218483325356,0.01917577642718908,0.029594587890014436,0.03526400479193096,0.12469352101817864,0.0191887360275064,0.06785137063348082,0.57097160869597,0.1667730676150682,0.5897095674364252,123.53377345526634,436.8154231967395,4.348908338125664,4.1956017578125,4.5055252609990686e-09,1.152249067274503e-11,1.1703302607001326e-12,0.0195331574693457,0.06906924485254645,0.16196708640388624,0.5727156178636128,0.03290678541667355,0.056837363862659904,0.06567604172995961,0.23223048369478932,0.03293693847911575,0.1164650145311867,0.9819033452267899,0.2687302718857045,0.95023024195109,212.04441692473762,749.7890586903018,4.060296372281064,4.1956017578125,2.2243578160229843e-08,5.7107444924532567e-11,5.800637731171249e-12,0.03347510813696878,0.11836798244248298,0.25933027510672224,0.916991853320907,0.018420354054625686,0.02615240705938649,0.031988401624614096,0.11311098821168078,0.018420354054625686,0.06513437197576413,0.4366211798436662,0.1369966377781919,0.4844201114708214,118.5868210890366,419.3229996193827,4.437271580744782,4.1956017578125,3.8860873369723816e-09,1.0588820432835464e-11,1.0799604580494533e-12,0.01860172309380217,0.06577569289867233,0.13450844847437513,0.47562187408731027,0.03130606163195457,0.029939112210023447,0.04331766308133569,0.15317125674639362,0.03130606163195457,0.11069823399620655,0.5142695889167154,0.1381415370667134,0.48846847535743304,201.5424852135604,712.6542281375679,4.4124817071473,4.1956017578125,2.6271677357029113e-09,7.19208286029989e-12,7.350851942373374e-13,0.031462410823840936,0.11125108473904445,0.13594545951176296,0.4807031451185255,0.042463733132835746,0.031131156483262062,0.052652801782640604,0.18618030721377357,0.042463733132835746,0.15015176044670805,0.6812764451669541,0.1249931689382253,0.44197584562754116,273.3724608396248,966.6450221018819,4.316626185878121,4.1956017578125,3.4690101475130797e-09,8.970101185729594e-12,9.121343940134715e-13,0.04264749896779306,0.15080155643950227,0.1232002088944543,0.435635938909009,0.020863210927702516,0.044748010810521995,0.04937264467002348,0.17458167165668445,0.02102686630110739,0.0743509992847865,0.8620334652375572,0.2828054296966235,1.0,135.36250145841694,478.64180544067216,4.003795847964618,4.1956017578125,1.6725614493091793e-08,4.046419896339203e-11,4.0966142474196936e-12,0.02173358679815314,0.0768499629638215,0.2704671648393089,0.9563718954386755,0.016616180742729334,0.017777267787120875,0.02433369500199373,0.08604394557805146,0.016616180742729334,0.05875481514111722,0.34173754766299225,0.0864992673192974,0.3058614094223317,106.97157854973278,378.25150197605967,4.775874080108985,4.1956017578125,1.0997201307434248e-09,2.7646975554313135e-12,2.80393394397594e-13,0.016787978929738188,0.0593622935307406,0.08337206252730658,0.2948036132712978,0.2828054296966235
artifacts\training\filtered\curve\Player02_2.csv,curve,6438,2148.1481,Player02,0.025515321452950004,0.03188417858641001,0.04083665599651198,0.13645929946812227,0.025520484093569086,0.08527895579386446,0.8869581662104821,0.1396227979789022,0.466561934052767,164.29961670163732,549.021707357758,4.534053239569724,4.1956017578125,5.29129167184014e-09,1.3766100811056076e-11,1.3983622452146452e-12,0.026056310603830197,0.08706946749082921,0.1360294050934547,0.454554293762539,0.024488825172140752,0.030842297019477147,0.03938210055024139,0.13159877373720594,0.024488825172140752,0.08183157622095885,0.6208054800865243,0.1628173540811513,0.544068595652515,157.65725642973112,526.8256727559868,4.028106192900543,4.1956017578125,4.505365881474457e-09,1.1972901837415058e-11,1.2190251408493766e-12,0.02480447910228711,0.08288636175936853,0.15896174320151904,0.5311847307322035,0.03823050318758366,0.06495640197149842,0.07537178206105205,0.251861479073939,0.03823050318758366,0.12775060925010803,1.1937801462051119,0.2992588717345106,1.0,246.12197521881,822.4383584429158,4.142480663628392,4.1956017578125,2.8054191558213455e-08,7.583757642864504e-11,7.728542532741435e-12,0.03886985956533765,0.12988707516020206,0.2945000982623311,0.9840981373598131,0.022055153097098164,0.027205133923635372,0.03502212286454627,0.11702952250523876,0.022057362923206956,0.0737066299667643,0.5355051231502647,0.1321689693952282,0.4416543062839679,142.00339312688862,474.51690338814024,4.516070925629541,4.1956017578125,3.2977058828066458e-09,9.273884416467884e-12,9.481758498128374e-13,0.022321453983400425,0.07458911361265522,0.12953685636948145,0.4328588677043496,0.0437595613624167,0.04115710134475005,0.060073340191245723,0.20074038187425958,0.04394294073850998,0.14683922479496025,0.6938638066684517,0.178796606774984,0.597464682462629,282.8924371198589,945.310110541447,4.51708681005283,4.1956017578125,4.946644997094406e-09,1.3834758247781199e-11,1.4150152173277126e-12,0.044134399179983776,0.14747900011845894,0.1757559564990283,0.5873040805117762,0.038541776831105136,0.032918440174118914,0.05068621375478501,0.16937246826136407,0.03859213266012742,0.1289590261316118,0.7838007064955799,0.1341590508039059,0.4483043394046006,248.44451997039965,830.1993472421054,4.194567219547699,4.1956017578125,4.711751531290955e-09,1.2834101971979212e-11,1.3099629407932095e-12,0.03888933943278247,0.1299521688609566,0.13271216722657136,0.443469449902584,0.02974885677855756,0.0418319222202909,0.05133131788952625,0.17152814081002468,0.02974885677855756,0.09940843727082366,0.9277875122292827,0.1811700254413554,0.6053956709496704,191.5205466693817,639.9828535051431,3.9486909947366295,4.1956017578125,1.3415945561764094e-08,3.428574351580862e-11,3.4832996314440194e-12,0.030231000643292153,0.10101956365762074,0.1757262040227639,0.5872046599796731,0.01890338564357739,0.02020399804170996,0.02766838494851529,0.09245635655895099,0.018907534646722995,0.06318120006646598,0.4464263347669786,0.0874849624187306,0.2923387430810855,121.71380034668823,406.7174337764242,4.045637251872108,4.1956017578125,2.7253793740534073e-09,7.20434022081186e-12,7.333655842932358e-13,0.019153657339363826,0.06400364082223806,0.08480396674026944,0.2833799587920114,0.2992588717345106
