Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:10:37
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.3977308, -0.0005035, , , , , , , 0.3977308, 0.0236667, , , , , , , 0.3977308, 0.0085603, , , , , , , 0.3977308, -0.0975204, , , , , , , 0.3977308, 0, , , , , , , 0.3977308, -0.0209812, , , , , , , 0.3977308, 0.0035248, , , , , , , 0.3977308, -0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.39825, -0.0223239, , , , , , , 0.39825, 0.0253452, , , , , , , 0.39825, 0.0048676, , , , , , , 0.39825, -0.096849, , , , , , , 0.39825, 0, , , , , , , 0.39825, -0.0256809, , , , , , , 0.39825, 0.0052033, , , , , , , 0.39825, 0.0003357, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3987692, -0.0451514, , , , , , , 0.3987692, 0.0298772, , , , , , , 0.3987692, 0.0011749, , , , , , , 0.3987692, -0.0750286, , , , , , , 0.3987692, 0, , , , , , , 0.3987692, -0.0287022, , , , , , , 0.3987692, 0.0058747, , , , , , , 0.3987692, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3992885, -0.0605936, , , , , , , 0.3992885, 0.0347448, , , , , , , 0.3992885, -0.0028534, , , , , , , 0.3992885, -0.0417945, , , , , , , 0.3992885, 0, , , , , , , 0.3992885, -0.0280308, , , , , , , 0.3992885, 0.0082246, , , , , , , 0.3992885, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.3998077, -0.0558938, , , , , , , 0.3998077, 0.0394446, , , , , , , 0.3998077, -0.0063783, , , , , , , 0.3998077, 0.0025177, , , , , , , 0.3998077, 0, , , , , , , 0.3998077, -0.0260166, , , , , , , 0.3998077, 0.0105745, , , , , , , 0.3998077, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4003269, -0.0391089, , , , , , , 0.4003269, 0.0417945, , , , , , , 0.4003269, -0.0082246, , , , , , , 0.4003269, 0.0481727, , , , , , , 0.4003269, 0, , , , , , , 0.4003269, -0.0253452, , , , , , , 0.4003269, 0.0119173, , , , , , , 0.4003269, 0.0198062, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4008462, -0.0381018, , , , , , , 0.4008462, 0.0431373, , , , , , , 0.4008462, -0.0092317, , , , , , , 0.4008462, 0.0500191, , , , , , , 0.4008462, 0, , , , , , , 0.4008462, -0.0236667, , , , , , , 0.4008462, 0.0102388, , , , , , , 0.4008462, 0.0219883, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4013654, -0.064622, , , , , , , 0.4013654, 0.0421302, , , , , , , 0.4013654, -0.0102388, , , , , , , 0.4013654, 0.0078889, , , , , , , 0.4013654, 0, , , , , , , 0.4013654, -0.0218204, , , , , , , 0.4013654, 0.0070497, , , , , , , 0.4013654, 0.0206455, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4018846, -0.1010452, , , , , , , 0.4018846, 0.0394446, , , , , , , 0.4018846, -0.0115816, , , , , , , 0.4018846, -0.0209812, , , , , , , 0.4018846, 0, , , , , , , 0.4018846, -0.0223239, , , , , , , 0.4018846, 0.0048676, , , , , , , 0.4018846, 0.014435, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4024038, -0.1198444, , , , , , , 0.4024038, 0.0394446, , , , , , , 0.4024038, -0.0129244, , , , , , , 0.4024038, -0.0105745, , , , , , , 0.4024038, 0, , , , , , , 0.4024038, -0.0256809, , , , , , , 0.4024038, 0.0052033, , , , , , , 0.4024038, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4029231, -0.1178302, , , , , , , 0.4029231, 0.0407874, , , , , , , 0.4029231, -0.0146029, , , , , , , 0.4029231, 0.0186313, , , , , , , 0.4029231, 0, , , , , , , 0.4029231, -0.0280308, , , , , , , 0.4029231, 0.0052033, , , , , , , 0.4029231, -0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4034423, -0.1045701, , , , , , , 0.4034423, 0.0399481, , , , , , , 0.4034423, -0.0179599, , , , , , , 0.4034423, 0.0506905, , , , , , , 0.4034423, 0, , , , , , , 0.4034423, -0.0303807, , , , , , , 0.4034423, 0.0050355, , , , , , , 0.4034423, -0.0142672, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4039615, -0.0918135, , , , , , , 0.4039615, 0.036759, , , , , , , 0.4039615, -0.0219883, , , , , , , 0.4039615, 0.0621042, , , , , , , 0.4039615, 0, , , , , , , 0.4039615, -0.0344091, , , , , , , 0.4039615, 0.0048676, , , , , , , 0.4039615, -0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4044808, -0.0921492, , , , , , , 0.4044808, 0.0340734, , , , , , , 0.4044808, -0.0226596, , , , , , , 0.4044808, 0.0396124, , , , , , , 0.4044808, 0, , , , , , , 0.4044808, -0.0310521, , , , , , , 0.4044808, 0.005539, , , , , , , 0.4044808, -0.0095674, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.405, -0.0988632, , , , , , , 0.405, 0.0340734, , , , , , , 0.405, -0.021149, , , , , , , 0.405, 0.0209812, , , , , , , 0.405, 0, , , , , , , 0.405, -0.0149386, , , , , , , 0.405, 0.0048676, , , , , , , 0.405, -0.0052033, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4055192, -0.0929885, , , , , , , 0.4055192, 0.0307164, , , , , , , 0.4055192, -0.0166171, , , , , , , 0.4055192, 0.0433051, , , , , , , 0.4055192, 0, , , , , , , 0.4055192, -0.0005035, , , , , , , 0.4055192, 0.0025177, , , , , , , 0.4055192, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4060385, -0.0763714, , , , , , , 0.4060385, 0.0223239, , , , , , , 0.4060385, -0.0176242, , , , , , , 0.4060385, 0.0562295, , , , , , , 0.4060385, 0, , , , , , , 0.4060385, -0.0129244, , , , , , , 0.4060385, 0.0011749, , , , , , , 0.4060385, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4065577, -0.061265, , , , , , , 0.4065577, 0.0132601, , , , , , , 0.4065577, -0.0275273, , , , , , , 0.4065577, -0.0135958, , , , , , , 0.4065577, 0, , , , , , , 0.4065577, -0.0424659, , , , , , , 0.4065577, 0.0015106, , , , , , , 0.4065577, 0.0082246, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4070769, -0.0513619, , , , , , , 0.4070769, 0.0115816, , , , , , , 0.4070769, -0.0381018, , , , , , , 0.4070769, -0.1015488, , , , , , , 0.4070769, 0, , , , , , , 0.4070769, -0.0614328, , , , , , , 0.4070769, 0.0005035, , , , , , , 0.4070769, 0.0099031, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4075962, -0.0424659, , , , , , , 0.4075962, 0.0157778, , , , , , , 0.4075962, -0.0572366, , , , , , , 0.4075962, -0.1072557, , , , , , , 0.4075962, 0, , , , , , , 0.4075962, -0.0666361, , , , , , , 0.4075962, -0.0001678, , , , , , , 0.4075962, 0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4081154, -0.0327306, , , , , , , 0.4081154, 0.0213169, , , , , , , 0.4081154, -0.0847639, , , , , , , 0.4081154, -0.0439765, , , , , , , 0.4081154, 0, , , , , , , 0.4081154, -0.0565652, , , , , , , 0.4081154, 0.0001678, , , , , , , 0.4081154, 0.0097353, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4086346, -0.0250095, , , , , , , 0.4086346, 0.0283665, , , , , , , 0.4086346, -0.0958419, , , , , , , 0.4086346, 0.0065461, , , , , , , 0.4086346, 0, , , , , , , 0.4086346, -0.0137636, , , , , , , 0.4086346, 0.0008392, , , , , , , 0.4086346, 0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4091538, -0.0223239, , , , , , , 0.4091538, 0.0374304, , , , , , , 0.4091538, -0.0743572, , , , , , , 0.4091538, 0.0159457, , , , , , , 0.4091538, 0, , , , , , , 0.4091538, 0.0428016, , , , , , , 0.4091538, 0.0001678, , , , , , , 0.4091538, 0.0018463, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4096731, -0.021149, , , , , , , 0.4096731, 0.0441444, , , , , , , 0.4096731, -0.018967, , , , , , , 0.4096731, 0.0538796, , , , , , , 0.4096731, 0, , , , , , , 0.4096731, 0.0757, , , , , , , 0.4096731, -0.0015106, , , , , , , 0.4096731, 0.0023499, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4101923, -0.0172885, , , , , , , 0.4101923, 0.0448157, , , , , , , 0.4101923, 0.0283665, , , , , , , 0.4101923, 0.1381399, , , , , , , 0.4101923, 0, , , , , , , 0.4101923, 0.0676432, , , , , , , 0.4101923, -0.0031891, , , , , , , 0.4101923, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4107115, -0.0102388, , , , , , , 0.4107115, 0.0407874, , , , , , , 0.4107115, 0.0213169, , , , , , , 0.4107115, 0.184802, , , , , , , 0.4107115, 0, , , , , , , 0.4107115, 0.0231632, , , , , , , 0.4107115, -0.0058747, , , , , , , 0.4107115, -0.0015106, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4112308, -0.0058747, , , , , , , 0.4112308, 0.0384375, , , , , , , 0.4112308, -0.0115816, , , , , , , 0.4112308, 0.1394827, , , , , , , 0.4112308, 0, , , , , , , 0.4112308, -0.01561, , , , , , , 0.4112308, -0.0078889, , , , , , , 0.4112308, -0.0045319, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.41175, -0.0050355, , , , , , , 0.41175, 0.0374304, , , , , , , 0.41175, -0.0229953, , , , , , , 0.41175, 0.0575723, , , , , , , 0.41175, 0, , , , , , , 0.41175, -0.0260166, , , , , , , 0.41175, -0.0095674, , , , , , , 0.41175, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4122692, -0.005539, , , , , , , 0.4122692, 0.040116, , , , , , , 0.4122692, -0.0146029, , , , , , , 0.4122692, 0.0065461, , , , , , , 0.4122692, 0, , , , , , , 0.4122692, -0.0203098, , , , , , , 0.4122692, -0.0119173, , , , , , , 0.4122692, 0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4127885, -0.0092317, , , , , , , 0.4127885, 0.043473, , , , , , , 0.4127885, -0.0072175, , , , , , , 0.4127885, -0.0018463, , , , , , , 0.4127885, 0, , , , , , , 0.4127885, -0.0135958, , , , , , , 0.4127885, -0.0142672, , , , , , , 0.4127885, 0.0001678, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4133077, -0.0132601, , , , , , , 0.4133077, 0.0428016, , , , , , , 0.4133077, -0.0041962, , , , , , , 0.4133077, 0.0028534, , , , , , , 0.4133077, 0, , , , , , , 0.4133077, -0.0119173, , , , , , , 0.4133077, -0.0152743, , , , , , , 0.4133077, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4138269, -0.0125887, , , , , , , 0.4138269, 0.0364233, , , , , , , 0.4138269, 0.0005035, , , , , , , 0.4138269, -0.0057069, , , , , , , 0.4138269, 0, , , , , , , 0.4138269, -0.0146029, , , , , , , 0.4138269, -0.0130922, , , , , , , 0.4138269, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4143462, -0.0048676, , , , , , , 0.4143462, 0.0313878, , , , , , , 0.4143462, 0.0052033, , , , , , , 0.4143462, -0.0270237, , , , , , , 0.4143462, 0, , , , , , , 0.4143462, -0.0182956, , , , , , , 0.4143462, -0.0142672, , , , , , , 0.4143462, -0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4148654, 0.0062104, , , , , , , 0.4148654, 0.0280308, , , , , , , 0.4148654, -0.0016785, , , , , , , 0.4148654, -0.0404517, , , , , , , 0.4148654, 0, , , , , , , 0.4148654, -0.0196384, , , , , , , 0.4148654, -0.0196384, , , , , , , 0.4148654, -0.0016785, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4153846, 0.0124208, , , , , , , 0.4153846, 0.026688, , , , , , , 0.4153846, -0.0162814, , , , , , , 0.4153846, -0.0273594, , , , , , , 0.4153846, 0, , , , , , , 0.4153846, -0.0176242, , , , , , , 0.4153846, -0.023331, , , , , , , 0.4153846, 0.0005035, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4159038, 0.0119173, , , , , , , 0.4159038, 0.0236667, , , , , , , 0.4159038, -0.0260166, , , , , , , 0.4159038, 0.0058747, , , , , , , 0.4159038, 0, , , , , , , 0.4159038, -0.0151064, , , , , , , 0.4159038, -0.0238346, , , , , , , 0.4159038, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4164231, 0.008896, , , , , , , 0.4164231, 0.0152743, , , , , , , 0.4164231, -0.0287022, , , , , , , 0.4164231, 0.0218204, , , , , , , 0.4164231, 0, , , , , , , 0.4164231, -0.0162814, , , , , , , 0.4164231, -0.0229953, , , , , , , 0.4164231, 0.0035248, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4169423, 0.0062104, , , , , , , 0.4169423, 0.0062104, , , , , , , 0.4169423, -0.0293736, , , , , , , 0.4169423, -0.0142672, , , , , , , 0.4169423, 0, , , , , , , 0.4169423, -0.0199741, , , , , , , 0.4169423, -0.0246738, , , , , , , 0.4169423, 0.0038605, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4174615, 0.0048676, , , , , , , 0.4174615, 0.0018463, , , , , , , 0.4174615, -0.0350805, , , , , , , 0.4174615, -0.0921492, , , , , , , 0.4174615, 0, , , , , , , 0.4174615, -0.0231632, , , , , , , 0.4174615, -0.0275273, , , , , , , 0.4174615, 0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4179808, 0.0018463, , , , , , , 0.4179808, 0.0008392, , , , , , , 0.4179808, -0.0404517, , , , , , , 0.4179808, -0.1596246, , , , , , , 0.4179808, 0, , , , , , , 0.4179808, -0.0240024, , , , , , , 0.4179808, -0.0290379, , , , , , , 0.4179808, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4185, -0.0010071, , , , , , , 0.4185, -0.0001678, , , , , , , 0.4185, -0.0384375, , , , , , , 0.4185, -0.1874876, , , , , , , 0.4185, 0.0407874, , , , , , , 0.4185, -0.0310521, , , , , , , 0.4185, -0.0287022, , , , , , , 0.4185, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4190192, -0.0068818, , , , , , , 0.4190192, -0.0028534, , , , , , , 0.4190192, -0.0364233, , , , , , , 0.4190192, -0.1942016, , , , , , , 0.4190192, 0.0320592, , , , , , , 0.4190192, -0.0495155, , , , , , , 0.4190192, -0.0270237, , , , , , , 0.4190192, 0.0031891, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4195385, -0.0125887, , , , , , , 0.4195385, -0.0068818, , , , , , , 0.4195385, -0.0370947, , , , , , , 0.4195385, -0.1918517, , , , , , , 0.4195385, 0.021149, , , , , , , 0.4195385, -0.0686503, , , , , , , 0.4195385, -0.0250095, , , , , , , 0.4195385, 0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4200577, -0.01561, , , , , , , 0.4200577, -0.0149386, , , , , , , 0.4200577, -0.0397803, , , , , , , 0.4200577, -0.2034333, , , , , , , 0.4200577, 0.008896, , , , , , , 0.4200577, -0.0750286, , , , , , , 0.4200577, -0.0226596, , , , , , , 0.4200577, 0.002182, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4205769, -0.0196384, , , , , , , 0.4205769, -0.0260166, , , , , , , 0.4205769, -0.0448157, , , , , , , 0.4205769, -0.2606699, , , , , , , 0.4205769, -0.0062104, , , , , , , 0.4205769, -0.0673075, , , , , , , 0.4205769, -0.0203098, , , , , , , 0.4205769, 0.0028534, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4210962, -0.0234989, , , , , , , 0.4210962, -0.0357519, , , , , , , 0.4210962, -0.0471656, , , , , , , 0.4210962, -0.3268025, , , , , , , 0.4210962, -0.021149, , , , , , , 0.4210962, -0.0614328, , , , , , , 0.4210962, -0.0182956, , , , , , , 0.4210962, -0.0008392, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4216154, -0.0258488, , , , , , , 0.4216154, -0.0399481, , , , , , , 0.4216154, -0.047837, , , , , , , 0.4216154, -0.3066606, , , , , , , 0.4216154, -0.0379339, , , , , , , 0.4216154, -0.0699931, , , , , , , 0.4216154, -0.0169528, , , , , , , 0.4216154, -0.005539, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4221346, -0.03122, , , , , , , 0.4221346, -0.0411231, , , , , , , 0.4221346, -0.0468299, , , , , , , 0.4221346, -0.1935302, , , , , , , 0.4221346, -0.0605936, , , , , , , 0.4221346, -0.0871138, , , , , , , 0.4221346, -0.01561, , , , , , , 0.4221346, -0.0065461, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4226538, -0.0454871, , , , , , , 0.4226538, -0.0382696, , , , , , , 0.4226538, -0.0451514, , , , , , , 0.4226538, -0.0364233, , , , , , , 0.4226538, -0.0777142, , , , , , , 0.4226538, -0.1008774, , , , , , , 0.4226538, -0.0129244, , , , , , , 0.4226538, -0.0058747, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4231731, -0.0661326, , , , , , , 0.4231731, -0.0320592, , , , , , , 0.4231731, -0.0411231, , , , , , , 0.4231731, 0.1399863, , , , , , , 0.4231731, -0.0844282, , , , , , , 0.4231731, -0.10692, , , , , , , 0.4231731, -0.0075532, , , , , , , 0.4231731, -0.0011749, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4236923, -0.0775463, , , , , , , 0.4236923, -0.0276951, , , , , , , 0.4236923, -0.0337377, , , , , , , 0.4236923, 0.254963, , , , , , , 0.4236923, -0.0850996, , , , , , , 0.4236923, -0.1173266, , , , , , , 0.4236923, -0.0025177, , , , , , , 0.4236923, 0.0068818, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4242115, -0.0710002, , , , , , , 0.4242115, -0.0258488, , , , , , , 0.4242115, -0.0240024, , , , , , , 0.4242115, 0.2428779, , , , , , , 0.4242115, -0.0820783, , , , , , , 0.4242115, -0.1327687, , , , , , , 0.4242115, 0.0018463, , , , , , , 0.4242115, 0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4247308, -0.057908, , , , , , , 0.4247308, -0.0206455, , , , , , , 0.4247308, -0.0152743, , , , , , , 0.4247308, 0.202594, , , , , , , 0.4247308, -0.0753643, , , , , , , 0.4247308, -0.124712, , , , , , , 0.4247308, 0.0052033, , , , , , , 0.4247308, 0.0135958, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.42525, -0.0501869, , , , , , , 0.42525, -0.0097353, , , , , , , 0.42525, -0.0132601, , , , , , , 0.42525, 0.2022583, , , , , , , 0.42525, -0.0652934, , , , , , , 0.42525, -0.0780499, , , , , , , 0.42525, 0.0078889, , , , , , , 0.42525, 0.0072175, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4257692, -0.0501869, , , , , , , 0.4257692, 0.0010071, , , , , , , 0.4257692, -0.01561, , , , , , , 0.4257692, 0.2321355, , , , , , , 0.4257692, -0.0525368, , , , , , , 0.4257692, 0.0176242, , , , , , , 0.4257692, 0.0077211, , , , , , , 0.4257692, -0.0048676, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4262885, -0.0582437, , , , , , , 0.4262885, 0.0025177, , , , , , , 0.4262885, -0.0166171, , , , , , , 0.4262885, 0.2751049, , , , , , , 0.4262885, -0.0377661, , , , , , , 0.4262885, 0.1327687, , , , , , , 0.4262885, 0.0078889, , , , , , , 0.4262885, -0.018967, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4268077, -0.0703288, , , , , , , 0.4268077, -0.0020142, , , , , , , 0.4268077, -0.014435, , , , , , , 0.4268077, 0.2838331, , , , , , , 0.4268077, -0.0219883, , , , , , , 0.4268077, 0.1649958, , , , , , , 0.4268077, 0.0102388, , , , , , , 0.4268077, -0.0273594, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4273269, -0.0783856, , , , , , , 0.4273269, -0.0036927, , , , , , , 0.4273269, -0.0135958, , , , , , , 0.4273269, 0.2307927, , , , , , , 0.4273269, -0.0045319, , , , , , , 0.4273269, 0.1065843, , , , , , , 0.4273269, 0.014435, , , , , , , 0.4273269, -0.0250095, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4278462, -0.0762036, , , , , , , 0.4278462, 0.002182, , , , , , , 0.4278462, -0.014435, , , , , , , 0.4278462, 0.1656672, , , , , , , 0.4278462, 0.0132601, , , , , , , 0.4278462, 0.0652934, , , , , , , 0.4278462, 0.0159457, , , , , , , 0.4278462, -0.0166171, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4283654, -0.068986, , , , , , , 0.4283654, 0.0119173, , , , , , , 0.4283654, -0.0186313, , , , , , , 0.4283654, 0.100206, , , , , , , 0.4283654, 0.0253452, , , , , , , 0.4283654, 0.0827497, , , , , , , 0.4283654, 0.0166171, , , , , , , 0.4283654, -0.010071, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4288846, -0.061265, , , , , , , 0.4288846, 0.0226596, , , , , , , 0.4288846, -0.0224918, , , , , , , 0.4288846, -0.0075532, , , , , , , 0.4288846, 0.0317235, , , , , , , 0.4288846, 0.0944991, , , , , , , 0.4288846, 0.0176242, , , , , , , 0.4288846, -0.0112459, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4294038, -0.054551, , , , , , , 0.4294038, 0.030045, , , , , , , 0.4294038, -0.0236667, , , , , , , 0.4294038, -0.1297475, , , , , , , 0.4294038, 0.040116, , , , , , , 0.4294038, 0.0715038, , , , , , , 0.4294038, 0.0184634, , , , , , , 0.4294038, -0.0159457, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4299231, -0.0532082, , , , , , , 0.4299231, 0.0347448, , , , , , , 0.4299231, -0.023331, , , , , , , 0.4299231, -0.2153506, , , , , , , 0.4299231, 0.0535439, , , , , , , 0.4299231, 0.0392767, , , , , , , 0.4299231, 0.018967, , , , , , , 0.4299231, -0.0176242, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4304423, -0.0599222, , , , , , , 0.4304423, 0.0360876, , , , , , , 0.4304423, -0.0250095, , , , , , , 0.4304423, -0.2532845, , , , , , , 0.4304423, 0.0649577, , , , , , , 0.4304423, -0.0058747, , , , , , , 0.4304423, 0.0199741, , , , , , , 0.4304423, -0.0132601, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4309615, -0.0666361, , , , , , , 0.4309615, 0.0374304, , , , , , , 0.4309615, -0.0265202, , , , , , , 0.4309615, -0.2284428, , , , , , , 0.4309615, 0.0710002, , , , , , , 0.4309615, -0.0616007, , , , , , , 0.4309615, 0.0206455, , , , , , , 0.4309615, -0.0025177, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4314808, -0.0666361, , , , , , , 0.4314808, 0.0394446, , , , , , , 0.4314808, -0.0246738, , , , , , , 0.4314808, -0.1673457, , , , , , , 0.4314808, 0.0743572, , , , , , , 0.4314808, -0.0887922, , , , , , , 0.4314808, 0.0203098, , , , , , , 0.4314808, 0.0062104, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.432, -0.056733, , , , , , , 0.432, 0.0374304, , , , , , , 0.432, -0.0203098, , , , , , , 0.432, -0.0995346, , , , , , , 0.432, 0.0773785, , , , , , , 0.432, -0.0453193, , , , , , , 0.432, 0.0213169, , , , , , , 0.432, 0.008896, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0.4325192, -0.0397803, , , , , , , 0.4325192, 0.03122, , , , , , , 0.4325192, -0.0169528, , , , , , , 0.4325192, -0.0303807, , , , , , , 0.4325192, 0.0800641, , , , , , , 0.4325192, 0.0468299, , , , , , , 0.4325192, 0.0218204, , , , , , , 0.4325192, 0.0078889, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
