,Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
730,0.3398276,0.026688,-0.0102388,-0.1072557,-0.0060426,-0.1121233,0.0273594,-0.0038605,-0.0337377
731,0.3402931,0.0302129,-0.0139315,-0.1079271,-0.0050355,-0.117998,0.0491798,-0.0048676,-0.0370947
732,0.3407586,0.033402,-0.0176242,-0.1062486,-0.0035248,-0.1220264,0.030045,-0.0041962,-0.0387732
733,0.3412241,0.0352483,-0.0196384,-0.1045701,-0.0011749,-0.1250477,-0.0253452,-0.002182,-0.0370947
734,0.3416897,0.0359197,-0.0218204,-0.1032273,0.0005035,-0.1263905,-0.0706645,-0.002182,-0.0344091
735,0.3421552,0.0364233,-0.0263523,-0.1017166,0.0005035,-0.1240406,-0.0706645,-0.0025177,-0.0359197
736,0.3426207,0.0359197,-0.0310521,-0.0995346,-0.0001678,-0.1169909,-0.0485084,-0.0018463,-0.0404517
737,0.3430862,0.0365911,-0.0364233,-0.0981918,-0.0008392,-0.1082628,-0.0397803,-0.002182,-0.0441444
738,0.3435517,0.0407874,-0.0397803,-0.0961776,-0.0011749,-0.1032273,-0.0481727,-0.0035248,-0.0461585
739,0.3440172,0.0448157,-0.0411231,-0.0914778,-0.0008392,-0.0981918,-0.0498512,-0.0041962,-0.0505226
740,0.3444828,0.0431373,-0.0404517,-0.0861067,-0.0001678,-0.0894636,-0.027863,-0.0025177,-0.0569009
741,0.3449483,0.036759,-0.0397803,-0.0809033,-0.0001678,-0.0780499,0.0146029,-0.0005035,-0.0569009
742,0.3454138,0.0273594,-0.0364233,-0.0740215,-0.0008392,-0.0686503,0.0468299,-0.0001678,-0.0506905
743,0.3458793,0.0179599,-0.0328985,-0.064622,-0.0030213,-0.0639506,0.0382696,-0.0015106,-0.045655
744,0.3463448,0.005539,-0.0297093,-0.0527047,-0.0048676,-0.0609293,0.0045319,-0.0028534,-0.0451514
745,0.3468103,-0.0077211,-0.0260166,-0.0404517,-0.0062104,-0.0555581,-0.0243381,-0.0001678,-0.0471656
746,0.3472759,-0.0182956,-0.0223239,-0.0345769,-0.0072175,-0.0471656,-0.0404517,0.002182,-0.047837
747,0.3477414,-0.0240024,-0.018967,-0.0370947,-0.0070497,-0.0407874,-0.0500191,-0.0062104,-0.0441444
748,0.3482069,-0.0297093,-0.0149386,-0.0417945,-0.0070497,-0.0374304,-0.0580758,-0.0219883,-0.0384375
749,0.3486724,-0.0377661,-0.0109102,-0.0451514,-0.0085603,-0.0344091,-0.0639506,-0.0323949,-0.0337377
750,0.3491379,-0.04448,-0.0082246,-0.0485084,-0.0104067,-0.03122,-0.0666361,-0.0350805,-0.0310521
751,0.3496034,-0.0468299,-0.0068818,-0.0491798,-0.0115816,-0.0292058,-0.0652934,-0.0404517,-0.0303807
752,0.350069,-0.0441444,-0.0035248,-0.047837,-0.0109102,-0.026688,-0.0540475,-0.0464942,-0.0283665
753,0.3505345,-0.0391089,-0.0005035,-0.0498512,-0.0099031,-0.0243381,-0.0166171,-0.04448,-0.0250095
754,0.351,-0.0344091,-0.0001678,-0.0558938,-0.012253,-0.0253452,0.0454871,-0.0317235,-0.0223239
755,0.3514655,-0.0280308,-0.0023499,-0.0639506,-0.01561,-0.033402,0.0787213,-0.0196384,-0.0219883
756,0.351931,-0.0203098,-0.0028534,-0.0715038,-0.0169528,-0.0451514,0.0572366,-0.0169528,-0.0229953
757,0.3523966,-0.0112459,-0.0008392,-0.0834211,-0.0157778,-0.0495155,0.0226596,-0.0213169,-0.0223239
758,0.3528621,0.0011749,0.0018463,-0.1028916,-0.0135958,-0.0438087,0.0135958,-0.0325628,-0.0216526
759,0.3533276,0.014435,0.0028534,-0.1270619,-0.0115816,-0.0370947,0.0253452,-0.0438087,-0.0229953
760,0.3537931,0.0209812,0.002182,-0.1555962,-0.0082246,-0.0327306,0.0273594,-0.043473,-0.0280308
761,0.3542586,0.0240024,0.0011749,-0.1707027,-0.0068818,-0.0290379,0.0139315,-0.0379339,-0.0323949
762,0.3547241,0.0297093,-0.0008392,-0.1532464,-0.0082246,-0.0229953,-0.0005035,-0.0325628,-0.0320592
763,0.3551897,0.0379339,-0.0018463,-0.114641,-0.0092317,-0.0146029,-0.0048676,-0.0293736,-0.0287022
764,0.3556552,0.0448157,-0.0011749,-0.0780499,-0.0102388,-0.0085603,-0.0038605,-0.0310521,-0.0287022
765,0.3561207,0.0485084,0.0008392,-0.0538796,-0.0099031,-0.0057069,-0.0045319,-0.036759,-0.0310521
766,0.3565862,0.0466621,0.0015106,-0.0407874,-0.0109102,-0.0077211,-0.0062104,-0.0391089,-0.0332341
767,0.3570517,0.0414588,0.0001678,-0.0344091,-0.0135958,-0.0135958,-0.0090639,-0.0357519,-0.0337377
768,0.3575172,0.0374304,-0.0010071,-0.0347448,-0.014435,-0.0169528,-0.0129244,-0.0310521,-0.0330663
769,0.3579828,0.0370947,-0.0025177,-0.0350805,-0.0139315,-0.0162814,-0.01561,-0.0283665,-0.033402
770,0.3584483,0.0391089,-0.0041962,-0.0340734,-0.0149386,-0.0142672,-0.0166171,-0.0229953,-0.0344091
771,0.3589138,0.0397803,-0.0065461,-0.0360876,-0.0171206,-0.0132601,-0.0174563,-0.0105745,-0.0330663
772,0.3593793,0.0417945,-0.008896,-0.0412909,-0.017792,-0.0085603,-0.0164492,0.0058747,-0.0310521
773,0.3598448,0.047837,-0.0102388,-0.04448,-0.0166171,0.0025177,-0.0132601,0.0199741,-0.0285344
774,0.3603103,0.0602579,-0.0099031,-0.0451514,-0.0162814,0.0172885,-0.0127565,0.0246738,-0.0256809
775,0.3607759,0.0797284,-0.0082246,-0.0461585,-0.0166171,0.0280308,-0.0142672,0.0157778,-0.0236667
776,0.3612414,0.0948348,-0.0068818,-0.0476692,-0.0176242,0.0317235,-0.0169528,0.002182,-0.0236667
777,0.3617069,0.0985275,-0.008896,-0.0461585,-0.0182956,0.0317235,-0.018967,-0.0041962,-0.0243381
778,0.3621724,0.0988632,-0.0159457,-0.0384375,-0.018967,0.0303807,-0.0209812,-0.0041962,-0.0265202
779,0.3626379,0.096849,-0.0223239,-0.0287022,-0.0186313,0.0285344,-0.0216526,-0.0075532,-0.0297093
780,0.3631034,0.0897993,-0.0263523,-0.0250095,-0.0169528,0.0271916,-0.0219883,-0.012253,-0.0317235
781,0.363569,0.0763714,-0.0263523,-0.0246738,-0.0159457,0.026688,-0.0219883,-0.0085603,-0.0320592
782,0.3640345,0.0584115,-0.0236667,-0.0258488,-0.0166171,0.0253452,-0.0229953,0.0018463,-0.0323949
783,0.3645,0.0386053,-0.0209812,-0.0290379,-0.0172885,0.0216526,-0.0224918,0.0115816,-0.0317235
784,0.3649655,0.0186313,-0.0172885,-0.0307164,-0.0164492,0.0182956,-0.0223239,0.0179599,-0.0310521
785,0.365431,0.0018463,-0.0135958,-0.03122,-0.0152743,0.0166171,-0.0219883,0.0226596,-0.0317235
786,0.3658966,-0.0129244,-0.0095674,-0.0350805,-0.0152743,0.0169528,-0.0206455,0.0198062,-0.0330663
787,0.3663621,-0.0243381,-0.005539,-0.0397803,-0.0169528,0.0146029,-0.0193027,0.0077211,-0.0337377
788,0.3668276,-0.0290379,-0.0058747,-0.0370947,-0.0203098,0.0083925,-0.0176242,-0.0072175,-0.0340734
789,0.3672931,-0.0332341,-0.0114137,-0.0280308,-0.0236667,0.0018463,-0.0125887,-0.0169528,-0.0323949
790,0.3677586,-0.0451514,-0.0186313,-0.0213169,-0.0256809,-0.0018463,-0.0070497,-0.0186313,-0.0297093
791,0.3682241,-0.06009,-0.0203098,-0.0216526,-0.0251774,-0.0035248,-0.0092317,-0.0135958,-0.0307164
792,0.3686897,-0.0706645,-0.0171206,-0.0276951,-0.0223239,-0.0018463,-0.0203098,-0.0016785,-0.0332341
793,0.3691552,-0.0676432,-0.0132601,-0.0354162,-0.0196384,0.0015106,-0.0330663,0.0159457,-0.0323949
794,0.3696207,-0.0448157,-0.0078889,-0.0417945,-0.0179599,0.0025177,-0.040116,0.0283665,-0.0283665
795,0.3700862,-0.0075532,-0.0008392,-0.0446479,-0.0162814,0.002182,-0.0387732,0.0253452,-0.0256809
796,0.3705517,0.0260166,0.0078889,-0.0431373,-0.0146029,0.0050355,-0.0317235,0.0125887,-0.0256809
797,0.3710172,0.0454871,0.0203098,-0.0386053,-0.012253,0.0102388,-0.026688,0.0038605,-0.0246738
798,0.3714828,0.0520333,0.0360876,-0.0330663,-0.0099031,0.014435,-0.0250095,0.0050355,-0.023331
799,0.3719483,0.0562295,0.0501869,-0.0307164,-0.0095674,0.0186313,-0.0229953,0.0099031,-0.0223239
800,0.3724138,0.0558938,0.0616007,-0.0325628,-0.0105745,0.0240024,-0.0179599,0.0169528,-0.0236667
801,0.3728793,0.0448157,0.0710002,-0.0384375,-0.0109102,0.0297093,-0.0169528,0.0213169,-0.0271916
802,0.3733448,0.0261845,0.0763714,-0.0424659,-0.0109102,0.0325628,-0.018967,0.0157778,-0.0290379
803,0.3738103,0.0075532,0.0763714,-0.0387732,-0.0109102,0.0327306,-0.0169528,0.0031891,-0.0246738
804,0.3742759,-0.0058747,0.0703288,-0.0352483,-0.0104067,0.0344091,-0.0075532,-0.0130922,-0.0181277
805,0.3747414,-0.0119173,0.0589151,-0.0377661,-0.0102388,0.0374304,0.0041962,-0.0223239,-0.0135958
806,0.3752069,-0.0127565,0.0481727,-0.0417945,-0.0099031,0.0381018,0.0115816,-0.0186313,-0.0139315
807,0.3756724,-0.0176242,0.0391089,-0.0412909,-0.008896,0.0359197,0.0124208,-0.0097353,-0.0171206
808,0.3761379,-0.0263523,0.0323949,-0.0414588,-0.0078889,0.0317235,0.0043641,-0.0052033,-0.0209812
809,0.3766034,-0.0332341,0.0288701,-0.0446479,-0.0070497,0.0253452,-0.0065461,-0.0030213,-0.0246738
810,0.377069,-0.0347448,0.0250095,-0.0468299,-0.008896,0.0193027,-0.0109102,-0.0008392,-0.0270237
811,0.3775345,-0.030045,0.0206455,-0.0461585,-0.0109102,0.01561,-0.008896,0.0018463,-0.0283665
812,0.378,-0.0253452,0.0159457,-0.043473,-0.0109102,0.0142672,-0.0065461,0.005539,-0.0283665
813,0.3784655,-0.0166171,0.0119173,-0.0404517,-0.0109102,0.0139315,-0.0068818,0.011078,-0.026688
814,0.378931,-0.0001678,0.0078889,-0.0370947,-0.0119173,0.0099031,-0.0099031,0.0176242,-0.0246738
815,0.3793966,0.0166171,0.0058747,-0.0330663,-0.0139315,0.0005035,-0.0105745,0.0226596,-0.0243381
816,0.3798621,0.0283665,0.0052033,-0.0313878,-0.014435,-0.0085603,-0.0082246,0.0226596,-0.0240024
817,0.3803276,0.0394446,0.0052033,-0.0310521,-0.0129244,-0.0162814,-0.0057069,0.0099031,-0.0231632
818,0.3807931,0.0528725,0.0085603,-0.0283665,-0.0125887,-0.0253452,-0.0072175,-0.0209812,-0.0216526
819,0.3812586,0.0696574,0.0132601,-0.023331,-0.0146029,-0.0310521,-0.0115816,-0.0525368,-0.0209812
820,0.3817241,0.0904707,0.0166171,-0.0179599,-0.01561,-0.0250095,-0.01561,-0.0673075,-0.0216526
821,0.3821897,0.1065843,0.0182956,-0.0154421,-0.0139315,-0.0115816,-0.0172885,-0.0730144,-0.0229953
822,0.3826552,0.1072557,0.0199741,-0.0159457,-0.0119173,-0.0031891,-0.0179599,-0.0773785,-0.0240024
823,0.3831207,0.0943313,0.0224918,-0.0198062,-0.0125887,-0.0008392,-0.0162814,-0.0699931,-0.0234989
824,0.3835862,0.0797284,0.0229953,-0.0256809,-0.0129244,0.0001678,-0.014435,-0.0471656,-0.0236667
825,0.3840517,0.0713359,0.0226596,-0.0327306,-0.0129244,0.0011749,-0.0149386,-0.0243381,-0.0243381
826,0.3845172,0.0659648,0.0240024,-0.043473,-0.012253,0.0003357,-0.0171206,-0.0129244,-0.0218204
827,0.3849828,0.0585794,0.026688,-0.0532082,-0.0117494,0.0005035,-0.0176242,-0.0117494,-0.018967
828,0.3854483,0.0488441,0.0290379,-0.0518654,-0.0119173,0.0023499,-0.0169528,-0.0176242,-0.0167849
829,0.3859138,0.0384375,0.0287022,-0.0397803,-0.0129244,-0.0005035,-0.017792,-0.0218204,-0.01561
830,0.3863793,0.0263523,0.0273594,-0.0261845,-0.0142672,-0.0142672,-0.0203098,-0.0182956,-0.014435
831,0.3868448,0.011078,0.027863,-0.0193027,-0.014435,-0.030045,-0.0256809,-0.008896,-0.0152743
832,0.3873103,-0.0025177,0.0280308,-0.0196384,-0.0149386,-0.0374304,-0.0327306,-0.0001678,-0.0159457
833,0.3877759,-0.008896,0.0246738,-0.0253452,-0.01561,-0.0384375,-0.0384375,0.0011749,-0.0142672
834,0.3882414,-0.008896,0.0196384,-0.0287022,-0.0162814,-0.036759,-0.0428016,-0.0003357,-0.0149386
835,0.3887069,-0.0048676,0.0172885,-0.0276951,-0.0159457,-0.0377661,-0.0486763,-0.0031891,-0.0229953
836,0.3891724,0.0038605,0.0179599,-0.0236667,-0.0139315,-0.04448,-0.0533761,-0.0082246,-0.0345769
837,0.3896379,0.0176242,0.0182956,-0.0191348,-0.0119173,-0.0525368,-0.054551,-0.0135958,-0.0417945
838,0.3901034,0.033402,0.0166171,-0.0159457,-0.0117494,-0.0599222,-0.0525368,-0.0125887,-0.043473
839,0.390569,0.0454871,0.0146029,-0.0142672,-0.0142672,-0.0760357,-0.0481727,-0.0099031,-0.043473
840,0.3910345,0.0538796,0.0142672,-0.0119173,-0.0152743,-0.1075914,-0.0394446,-0.0135958,-0.0421302
841,0.3915,0.0552224,0.0159457,-0.0092317,-0.0149386,-0.1317617,-0.0263523,-0.0149386,-0.0384375
842,0.3919655,0.0515297,0.0198062,-0.0085603,-0.012253,-0.1354543,-0.01561,-0.0062104,-0.0327306
843,0.392431,0.0481727,0.0224918,-0.0105745,-0.0102388,-0.1284047,-0.0105745,0.005539,-0.0293736
844,0.3928966,0.0458228,0.0253452,-0.0119173,-0.0119173,-0.1226978,-0.011078,0.0065461,-0.0320592
845,0.3933621,0.0421302,0.0293736,-0.0142672,-0.0146029,-0.1211872,-0.0172885,-0.0028534,-0.0344091
846,0.3938276,0.0369268,0.0317235,-0.0184634,-0.0139315,-0.1193408,-0.0243381,-0.0077211,-0.0317235
847,0.3942931,0.0307164,0.0344091,-0.0223239,-0.0139315,-0.1138018,-0.0283665,-0.0068818,-0.026688
848,0.3947586,0.024506,0.0374304,-0.0243381,-0.0125887,-0.103563,-0.0303807,-0.0057069,-0.0224918
849,0.3952241,0.0149386,0.040116,-0.0246738,-0.0115816,-0.0874495,-0.0337377,-0.0085603,-0.0216526
850,0.3956897,0.0031891,0.0421302,-0.0216526,-0.0125887,-0.0699931,-0.0370947,-0.0132601,-0.0196384
851,0.3961552,-0.0041962,0.0424659,-0.0169528,-0.0135958,-0.0501869,-0.0397803,-0.0199741,-0.0162814
852,0.3966207,-0.0062104,0.0414588,-0.0149386,-0.0142672,0.0015106,-0.0404517,-0.0263523,-0.0142672
853,0.3970862,-0.012253,0.0387732,-0.0159457,-0.0159457,0.0777142,-0.0397803,-0.0307164,-0.0132601
854,0.3975517,-0.0256809,0.036759,-0.0182956,-0.0176242,0.124712,-0.0377661,-0.0271916,-0.0115816
855,0.3980172,-0.0407874,0.0360876,-0.0236667,-0.0169528,0.1304189,-0.036759,-0.0219883,-0.0117494
856,0.3984828,-0.0486763,0.0344091,-0.0310521,-0.0159457,0.1253834,-0.0374304,-0.0263523,-0.0149386
857,0.3989483,-0.0431373,0.0313878,-0.0357519,-0.0142672,0.1169909,-0.0374304,-0.033402,-0.0176242
858,0.3994138,-0.0287022,0.0292058,-0.0327306,-0.0135958,0.1045701,-0.0359197,-0.0330663,-0.0146029
859,0.3998793,-0.0198062,0.026688,-0.0243381,-0.0142672,0.0897993,-0.0339055,-0.024506,-0.008896
860,0.4003448,-0.0209812,0.023331,-0.0176242,-0.0146029,0.0770428,-0.0350805,-0.0135958,-0.0065461
861,0.4008103,-0.0261845,0.0206455,-0.0139315,-0.01561,0.0676432,-0.0374304,-0.0078889,-0.0075532
862,0.4012759,-0.0350805,0.0172885,-0.0129244,-0.0181277,0.0589151,-0.0364233,-0.0068818,-0.008896
863,0.4017414,-0.0461585,0.0146029,-0.0172885,-0.0182956,0.0475013,-0.0330663,-0.0046998,-0.008896
864,0.4022069,-0.0548867,0.0132601,-0.0223239,-0.0159457,0.0313878,-0.0310521,-0.0015106,-0.0082246
865,0.4026724,-0.0532082,0.010071,-0.0263523,-0.0152743,0.0115816,-0.030045,-0.0085603,-0.0083925
866,0.4031379,-0.0374304,0.0058747,-0.027863,-0.018967,-0.0068818,-0.0297093,-0.0263523,-0.0104067
867,0.4036034,-0.01561,0.0028534,-0.0243381,-0.0256809,-0.0199741,-0.0276951,-0.04448,-0.0132601
868,0.404069,-0.002182,0.0001678,-0.0184634,-0.0330663,-0.023331,-0.026688,-0.0515297,-0.0135958
869,0.4045345,0.002182,-0.0030213,-0.0109102,-0.036759,-0.0179599,-0.0263523,-0.0411231,-0.0125887
870,0.405,0.0095674,-0.0062104,-0.0036927,-0.0337377,-0.0082246,-0.0243381,-0.0263523,-0.0142672
871,0.4054655,0.0246738,-0.0105745,-0.0001678,-0.0285344,-0.0045319,-0.0219883,-0.0231632,-0.0172885
872,0.405931,0.0412909,-0.0139315,-0.0005035,-0.0243381,-0.0085603,-0.0219883,-0.0273594,-0.0196384
873,0.4063966,0.0522011,-0.0171206,-0.002182,-0.0218204,-0.0124208,-0.0223239,-0.0287022,-0.018967
874,0.4068621,0.0552224,-0.0203098,-0.0035248,-0.0226596,-0.012253,-0.0216526,-0.0297093,-0.0176242
875,0.4073276,0.047837,-0.0223239,-0.0045319,-0.0250095,-0.0057069,-0.0209812,-0.0310521,-0.0176242
876,0.4077931,0.0394446,-0.0243381,-0.0077211,-0.0263523,0.0058747,-0.0218204,-0.0290379,-0.0196384
877,0.4082586,0.0397803,-0.0260166,-0.0115816,-0.0256809,0.0146029,-0.0223239,-0.0256809,-0.0213169
878,0.4087241,0.0428016,-0.0276951,-0.0162814,-0.0246738,0.0280308,-0.0223239,-0.0238346,-0.0209812
879,0.4091897,0.0414588,-0.0280308,-0.0216526,-0.0240024,0.0595865,-0.0219883,-0.0182956,-0.0204776
880,0.4096552,0.04448,-0.0276951,-0.0219883,-0.0216526,0.1119554,-0.0203098,-0.0015106,-0.0203098
881,0.4101207,0.0555581,-0.026688,-0.0209812,-0.0203098,0.1639887,-0.0182956,0.0240024,-0.0206455
882,0.4105862,0.068986,-0.0263523,-0.0216526,-0.0193027,0.1977264,-0.0151064,0.0501869,-0.0209812
883,0.4110517,0.0793927,-0.0263523,-0.0229953,-0.0152743,0.2039368,-0.0115816,0.0803998,-0.0209812
884,0.4115172,0.0827497,-0.0273594,-0.0250095,-0.0114137,0.1795987,-0.0085603,0.1117876,-0.0223239
885,0.4119828,0.0795605,-0.0292058,-0.0229953,-0.0085603,0.1520714,-0.0052033,0.1300832,-0.0229953
886,0.4124483,0.0716716,-0.0297093,-0.0164492,-0.0078889,0.1441825,-0.002182,0.1371328,-0.023331
887,0.4129138,0.0592508,-0.030045,-0.0095674,-0.0102388,0.1404898,-0.0015106,0.1520714,-0.0243381
888,0.4133793,0.0475013,-0.0303807,-0.0050355,-0.0132601,0.117998,-0.0001678,0.1831235,-0.0250095
889,0.4138448,0.0394446,-0.0317235,-0.0023499,-0.0142672,0.0676432,0.0018463,0.2163577,-0.0260166
890,0.4143103,0.0407874,-0.0332341,-0.0018463,-0.0149386,-0.0035248,0.0035248,0.244892,-0.026688
891,0.4147759,0.0421302,-0.0337377,-0.0035248,-0.0162814,-0.0844282,0.0043641,0.2742657,-0.026688
892,0.4152414,0.0320592,-0.0327306,-0.0062104,-0.0164492,-0.1529107,0.0025177,0.2996109,-0.0276951
893,0.4157069,0.0219883,-0.0303807,-0.0085603,-0.01561,-0.2049439,0.0010071,0.3207599,-0.0293736
894,0.4161724,0.0253452,-0.0273594,-0.0095674,-0.0135958,-0.2544594,0.0015106,0.3566796,-0.030045
895,0.4166379,0.0360876,-0.0258488,-0.0090639,-0.012253,-0.3130388,0.0025177,0.4191196,-0.030045
896,0.4171034,0.040116,-0.0273594,-0.0115816,-0.0104067,-0.370779,0.0025177,0.4953231,-0.0293736
897,0.417569,0.0370947,-0.0276951,-0.0152743,-0.0092317,-0.419791,0.002182,0.5654841,-0.0290379
898,0.4180345,0.0287022,-0.0236667,-0.0191348,-0.008896,-0.4568856,0.0011749,0.6208743,-0.0297093
899,0.4185,0.0135958,-0.018967,-0.0243381,-0.0095674,-0.4782025,0.0011749,0.655787,-0.0303807
900,0.4189655,-0.0085603,-0.0182956,-0.0310521,-0.0083925,-0.4849165,0.0031891,0.6712291,-0.0317235
901,0.419431,-0.0206455,-0.0196384,-0.036759,-0.0070497,-0.4782025,0.0048676,0.6611582,-0.0325628
902,0.4198966,-0.0125887,-0.0196384,-0.0391089,-0.0075532,-0.467628,0.0052033,0.6215457,-0.0323949
903,0.4203621,-0.0240024,-0.0182956,-0.0364233,-0.0082246,-0.4543679,0.0038605,0.5584344,-0.0307164
904,0.4208276,-0.1226978,-0.0186313,-0.0303807,-0.0068818,-0.4305333,0.0031891,0.4825666,-0.030045
905,0.4212931,-0.1898375,-0.0199741,-0.0297093,-0.0045319,-0.391928,0.0018463,0.3946136,-0.0310521
906,0.4217586,-0.1421683,-0.0209812,-0.0354162,-0.0028534,-0.3372091,0.0005035,0.2962539,-0.0317235
907,0.4222241,-0.0525368,-0.0216526,-0.0446479,-0.0001678,-0.2734264,-0.0010071,0.1942016,-0.0317235
908,0.4226897,0.0035248,-0.0223239,-0.0538796,0.0011749,-0.2150149,-0.0028534,0.0864424,-0.0310521
909,0.4231552,0.0223239,-0.0229953,-0.0632792,0.0011749,-0.1707027,-0.0048676,-0.023331,-0.0303807
910,0.4236207,0.0250095,-0.0223239,-0.0787213,0.0005035,-0.1374685,-0.0068818,-0.1223621,-0.0290379
911,0.4240862,0.0226596,-0.0224918,-0.0983597,0.0008392,-0.1065843,-0.0068818,-0.2056153,-0.0273594
912,0.4245517,0.0250095,-0.0236667,-0.1203479,0.0011749,-0.0720073,-0.0062104,-0.2829938,-0.0270237
913,0.4250172,0.030045,-0.0250095,-0.1478752,0.0015106,-0.0297093,-0.0060426,-0.434226,-0.0276951
914,0.4254828,0.0354162,-0.0253452,-0.1807736,0.002182,0.0213169,-0.0068818,-0.7400473,-0.0276951
915,0.4259483,0.040116,-0.0250095,-0.2143435,0.0031891,0.0743572,-0.0058747,-0.9946746,-0.0276951
916,0.4264138,0.0424659,-0.0263523,-0.2464027,0.0035248,0.1230335,-0.0050355,-1.0690318,-0.0283665
917,0.4268793,0.0414588,-0.0297093,-0.2749371,0.0030213,0.1639887,-0.0072175,-1.0488899,-0.0293736
918,0.4273448,0.0381018,-0.0318914,-0.2949111,0.0023499,0.1918517,-0.0097353,-1.0305943,-0.0310521
919,0.4278103,0.0354162,-0.0327306,-0.3069963,0.0018463,0.2039368,-0.0095674,-1.0183413,-0.0310521
920,0.4282759,0.0323949,-0.0340734,-0.3127031,0.0011749,0.2190433,-0.0031891,-0.9810788,-0.0297093
921,0.4287414,0.0246738,-0.0340734,-0.3157244,-0.0008392,0.2596628,0.0052033,-0.9243458,-0.0292058
922,0.4292069,0.0172885,-0.0340734,-0.31841,-0.0031891,0.3210956,0.0109102,-0.8780194,-0.0310521
923,0.4296724,0.0139315,-0.0350805,-0.3197528,-0.0038605,0.3892424,0.008896,-0.8488136,-0.0340734
924,0.4301379,0.0102388,-0.0365911,-0.3165637,-0.0028534,0.4510109,0.0005035,-0.8233005,-0.0347448
925,0.4306034,0.0041962,-0.0364233,-0.3086748,-0.0008392,0.4933089,-0.0072175,-0.7942626,-0.0340734
926,0.431069,-0.0048676,-0.0357519,-0.3001144,0.0005035,0.5168078,-0.012253,-0.764889,-0.0332341
927,0.4315345,-0.0099031,-0.0344091,-0.290547,0.0011749,0.5309071,-0.0149386,-0.7308156,-0.0320592
928,0.432,-0.0048676,-0.0337377,-0.2798047,0.0011749,0.5441672,-0.0176242,-0.6796216,-0.0323949
929,0.4324655,0.0162814,-0.0310521,-0.2646983,0.0011749,0.5624628,-0.0209812,-0.6138247,-0.0327306
930,0.432931,0.0453193,-0.0287022,-0.2452277,0.0008392,0.574548,-0.0251774,-0.5429923,-0.0323949
931,0.4333966,0.0652934,-0.0280308,-0.2267643,0.0010071,0.5648127,-0.0265202,-0.4745098,-0.0315557
932,0.4338621,0.068986,-0.0271916,-0.2089723,0.0018463,0.5396353,-0.0229953,-0.4174411,-0.0305486
933,0.4343276,0.0609293,-0.0253452,-0.1827878,0.0018463,0.5215076,-0.0176242,-0.370779,-0.0292058
934,0.4347931,0.0491798,-0.0229953,-0.1495537,0.0011749,0.5104295,-0.014435,-0.3264668,-0.0280308
935,0.4352586,0.0340734,-0.0203098,-0.1183337,0.0008392,0.4839094,-0.0176242,-0.279469,-0.0271916
936,0.4357241,0.0152743,-0.0184634,-0.093492,-0.0001678,0.4315404,-0.0231632,-0.2294499,-0.0280308
937,0.4361897,-0.0035248,-0.0176242,-0.0726787,-0.0008392,0.3637293,-0.0270237,-0.1822843,-0.030045
938,0.4366552,-0.0152743,-0.0159457,-0.0538796,0.0005035,0.2845045,-0.0250095,-0.1347829,-0.0303807
939,0.4371207,-0.0224918,-0.0139315,-0.0320592,0.0018463,0.1943694,-0.0198062,-0.0854353,-0.0283665
940,0.4375862,-0.030045,-0.0129244,-0.0072175,0.0015106,0.1018845,-0.017792,-0.0357519,-0.027863
941,0.4380517,-0.0370947,-0.0112459,0.0186313,-0.0005035,0.0151064,-0.0219883,0.0132601,-0.0283665
942,0.4385172,-0.0404517,-0.0092317,0.0441444,-0.0025177,-0.0562295,-0.0213169,0.0562295,-0.0276951
943,0.4389828,-0.0387732,-0.0072175,0.0694896,-0.0028534,-0.1096056,-0.0137636,0.093492,-0.0292058
944,0.4394483,-0.0411231,-0.005539,0.0891279,-0.0023499,-0.1512322,-0.0095674,0.128069,-0.0330663
945,0.4399138,-0.0498512,-0.0036927,0.1032273,-0.0018463,-0.1908446,-0.01561,0.1604639,-0.0350805
946,0.4403793,-0.0605936,-0.002182,0.1166552,-0.002182,-0.2321355,-0.026688,0.1874876,-0.0357519
947,0.4408448,-0.0627756,-0.0015106,0.128069,-0.0023499,-0.2630198,-0.0360876,0.2096437,-0.0370947
948,0.4413103,-0.0431373,-0.0028534,0.1352865,-0.0041962,-0.2845045,-0.0407874,0.2292821,-0.0381018
949,0.4417759,-0.0102388,-0.0028534,0.1461967,-0.005539,-0.3080034,-0.0441444,0.2435492,-0.0379339
950,0.4422414,0.0119173,-0.0011749,0.163653,-0.0036927,-0.3387198,-0.0471656,0.2500954,-0.0364233
951,0.4427069,0.0172885,0.0001678,0.1806058,-0.0018463,-0.3764858,-0.047837,0.2492561,-0.0340734
952,0.4431724,0.0186313,0.0003357,0.1908446,-0.0006714,-0.4083772,-0.0463264,0.2475776,-0.0327306
953,0.4436379,0.0260166,0.0015106,0.1972229,-0.0001678,-0.4229801,-0.04448,0.2519417,-0.0317235
954,0.4441034,0.0387732,0.0025177,0.2046082,0.0011749,-0.4191196,-0.0451514,0.2626841,-0.0297093
955,0.444569,0.0500191,0.0031891,0.2153506,0.0030213,-0.4016632,-0.0475013,0.272755,-0.0273594
956,0.4450345,0.0522011,0.0025177,0.2281071,0.0057069,-0.3738003,-0.0488441,0.2704051,-0.0265202
957,0.4455,0.040116,0.0015106,0.2368353,0.005539,-0.3405661,-0.0491798,0.2542916,-0.026688
