Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius right,Gastrocnemius left
0.0,-0.019177249991010944,0.006665595425082232,-0.09783663536231166,0.0009002574356290039,0.0003286649604281193,-0.020630521903075502,0.0007374826491240671,0.0004050054934657924
0.0004655,-0.01865798701665981,0.00732008655876248,-0.09566779156455121,0.0010976599282507401,0.0004430302462638243,-0.018926681144208795,0.002375914454516082,0.0004269127373867543
0.000931,-0.018135426890588162,0.007979285330877583,-0.093505330038062,0.0012959912675298483,0.000555788391178427,-0.017226658435521625,0.004012930413842776,0.0004486114678292881
0.0013966,-0.017609596906010983,0.008643139959848745,-0.09134954769904136,0.001495237530178803,0.0006669219082386318,-0.015530688003662195,0.005648283447470068,0.0004701039403390016
0.0018621,-0.017080524859943852,0.009311597569273859,-0.08920073967465769,0.001695384700163462,0.0007764139374774403,-0.013839002922349672,0.007281726178199716,0.0004913926337767048
0.0023276,-0.01654823905092145,0.009984604195970175,-0.08705919920859996,0.0018964186732342771,0.0008842482590994068,-0.012151835032280697,0.008913010999523931,0.00051248025304079
0.0027931,-0.016012768276780616,0.010662104798358153,-0.08492521756762801,0.0020983252614806733,0.0009904093065455464,-0.010469414861538379,0.010541890144043132,0.000533369731721741
0.0032586,-0.015474141832514637,0.011344043265185141,-0.08279908394918989,0.0023010901979060327,0.0010948821794098287,-0.008791971546561887,0.012168115752015481,0.0005540642346853909
0.0037241,-0.014932389508205158,0.012030362424587528,-0.08068108539017071,0.002504699141020735,0.0011976526561992284,-0.007119732753732139,0.013791439940007666,0.0005745671605818491
0.0041897,-0.01438754158703769,0.012721004053489884,-0.07857150667683495,0.00270913767945073,0.0012987072069293572,-0.00545292460162676,0.01541161486961696,0.0005948821442773276
0.0046552,-0.013839628843406239,0.013415908887339623,-0.07647063025602081,0.0029143913365591205,0.0013980330055478,-0.0037917715839952282,0.017028392816235326,0.000615013059206338
0.0051207,-0.013288682541112063,0.014115016630175689,-0.07437873614764273,0.0031204455750782453,0.0014956179421774247,-0.002136496493503006,0.018641526237826656,0.0006349640196419121
0.0055862,-0.012734734431660913,0.014818265965029854,-0.07229610185855391,0.0033272858017497856,0.00159145063517216,-0.00048732034629104474,0.0202507678436886,0.0006547393828816082
0.0060517,-0.01217781675266243,0.015525594564659267,-0.07022300229781842,0.0035348973719704657,0.001685520442978011,0.0011555376926055162,0.021855870663170445,0.000674343751347141
0.0065172,-0.011617962226334634,0.016236939102609087,-0.06815970969343974,0.003743265594441006,0.0017778174757923915,0.0027918603829382403,0.02345658811431854,0.000693781974595535
0.0069828,-0.011055204058115725,0.016952235264604078,-0.06610649351059007,0.003952375735816102,0.0018683326070151436,0.004421432481986872,0.02505267407242089,0.0007130591512397635
0.0074483,-0.010489575935384778,0.017671417760268173,-0.06406362037138297,0.0041622130253533155,0.0019570574844848705,0.006044040816324014,0.026643882938422663,0.000732180630776877
0.0079138,-0.009921112026292199,0.018394420335171042,-0.0620313539762294,0.004372762659558902,0.002043984541494398,0.00765947435256683,0.028229969707185245,0.0007511520153216649
0.0083793,-0.009349846978700276,0.0191211757832008,-0.06000995502681472,0.004584009806828697,0.002129107007579359,0.009267524267080928,0.02981069003556207,0.0007699791612439157
0.0088448,-0.008775815919233548,0.019851615959262086,-0.057999681150730835,0.004795939612082301,0.0022124189190741066,0.010867984014603418,0.03138580031026589,0.0007886681807073666
0.0093103,-0.0081990544524382,0.020585671792298872,-0.05600078682779538,0.005008537201388858,0.0022939151294294035,0.01246064939575442,0.03295505771550338,0.0008072254431084514
0.0097759,-0.007619598660049232,0.02132327329864158,-0.05401352331808621,0.005221787686582774,0.0023735913192865616,0.014045318623408711,0.03451822030035468,0.0008256575764129748
0.0102414,-0.007037485100363706,0.022064349595678157,-0.05203813859171626,0.005435676169867745,0.0024514440063028962,0.015621792387901184,0.03607504704587677,0.0008439714683888555
0.0107069,-0.0064527508077180116,0.022808828915848824,-0.050074877260369605,0.005650187748407505,0.00252747055472348,0.017189873921041043,0.03762529793191096,0.0008621742677331056
0.0111724,-0.005865433292066715,0.023556638620964333,-0.04812398051061599,0.0058653075189016475,0.0026016691846942617,0.018749369058910653,0.03916873400357546,0.0008802733850912488
0.0116379,-0.005275570538660233,0.02430770521684751,-0.04618568603901794,0.006081020582144959,0.0026740389813116805,0.020300086303425453,0.040705117437424575,0.0008982764939674431
0.0121034,-0.0046832010078182535,0.025061954368297935,-0.04426022798904221,0.006297312047568716,0.002744579903403946,0.021841836882631718,0.04223421160725621,0.0009161915315236489
0.012569,-0.0040883636347955245,0.025819310914379518,-0.04234783688978536,0.006514167037762505,0.002813292792039245,0.023374434809719197,0.043755781149549325,0.0009340266992662635
0.0130345,-0.0034910978297363064,0.026579698884030695,-0.04044873959652169,0.006731570692975216,0.002880179378756202,0.024897696940725904,0.045269592028513,0.0009517904636187018
0.0135,-0.0028914434777135532,0.02734304151199674,-0.03856315923308016,0.0069495081755939206,0.002945242293512013,0.02641144303091251,0.04677541160072875,0.0009694915563784524
0.0139655,-0.0022894409388486297,0.0281092612550838,-0.036691315136056814,0.007167964674599504,0.0030084850723438284,0.027915495789784413,0.04827300867936755,0.0009871389750571672
0.014431,-0.0016851310485071806,0.028878279808733896,-0.03483342280086786,0.007386925409998011,0.0030699121647390472,0.029409680934740088,0.04976215359796341,0.0010047419831023705
