Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius left
0.0,0.012708327533187926,0.003983791858901942,-0.004004294720984647,0.03619363300787709,-0.02253438461991808,0.05253201549369722,0.015544185796198437
0.0004655,0.01301292484747551,0.004166565069862199,-0.0033039138664234264,0.03673542166812961,-0.02204049672635185,0.05345435706227093,0.015752134256350234
0.000931,0.013319404647816535,0.004353282081188157,-0.0026025501931082337,0.037276179635071294,-0.02154539680044987,0.05437312767669593,0.0159616556243228
0.0013966,0.01362773761825922,0.0045439645759676305,-0.0019002855376296346,0.037815807903469424,-0.02104912197127913,0.05528818884708675,0.01617273075195052
0.0018621,0.01393789395051081,0.00473863367573733,-0.0011972020005505627,0.03835420733124032,-0.020551709301852968,0.056199403057220626,0.016385340080758436
0.0023276,0.01424984334951143,0.004937309930343096,-0.0004933819261125718,0.03889127866979129,-0.020053195777590904,0.05710663381479445,0.016599463645527737
0.0027931,0.014563555039176532,0.005140013307850134,0.00021109211802489573,0.03942692259449742,-0.019553618294952942,0.05800974570134281,0.016815081078022365
0.0032586,0.014878997768305528,0.005346763184505879,0.0009161373609977955,0.039961039735290915,-0.019053013650259954,0.05890860442177925,0.017032171610875786
0.0037241,0.015196139816654212,0.005557578334758176,0.0016216708488890378,0.04049353070734208,-0.018551418528711283,0.059803076853522326,0.01725071408163679
0.0041897,0.015514949001168562,0.005772476921331491,0.0023276094648042975,0.04102429614181221,-0.018048869493610297,0.060693031095168354,0.01747068693697325
0.0046552,0.01583539268237757,0.005991476485363906,0.0030338699488585107,0.041553236716659794,-0.017545402975807978,0.061578336514672295,0.017692068237032774
0.0051207,0.016157437770942768,0.00621459393660768,0.0037403689180602008,0.0420802531874821,-0.01704105526337401,0.06245886379699858,0.017914835659959143
0.0055862,0.016481050734362113,0.006441845543696187,0.004447022886081629,0.04260524641837448,-0.016535862491504058,0.06333448499120344,0.01813896650656344
0.0060517,0.016806197603825977,0.0066732469244800375,0.005153748282903668,0.043128117412790094,-0.016029860632671148,0.06420507355691037,0.01836443770514864
0.0065172,0.017132843981222924,0.006908813036435203,0.005860461474325069,0.04364876734438269,-0.01552308548702822,0.06507050441014076,0.018591225816486614
0.0069828,0.017460955046292984,0.007148558167145918,0.006567078781326395,0.044167097587815694,-0.015015572673068146,0.065930653968461,0.01881930703894619
0.0074483,0.017790495563925996,0.007392495924865148,0.007273516499279357,0.044683009749521135,-0.01450735761854675,0.06678540019540792,0.01904865721377105
0.0079138,0.018121429891602668,0.007640639229155339,0.007979690916992707,0.045196405698391874,-0.013998475551673583,0.06763462264415415,0.019279251830505915
0.0083793,0.018453721986975816,0.007893000301612139,0.00868551833558631,0.04570718759639111,-0.013488961492574527,0.06847820250037492,0.01951106603256954
0.0088448,0.01878733541558924,0.008149590656673734,0.009390915087185613,0.04621525792906305,-0.01297885024502957,0.06931602262427808,0.019744074622972757
0.0093103,0.0191222333587315,0.008410421092518399,0.010095797553429351,0.04672051953592869,-0.012468176388488506,0.07014796759175874,0.01997825207017973
0.0097759,0.019458378621421836,0.008675501682052784,0.010800082183784039,0.047222875640751505,-0.011956974270366667,0.07097392373464032,0.02021357251411041
0.0102414,0.019795733640525223,0.008944841763993452,0.011503685513659365,0.04772222988165817,-0.01144527799862226,0.07179377917996338,0.020450009772282073
0.0107069,0.020134260492993668,0.00921844993404406,0.012206524182319134,0.0482184863411004,-0.010933121434616567,0.07260742388828459,0.02068753734608759
0.0111724,0.020473920904230655,0.009496334036170631,0.012908514950582681,0.04871154957564513,-0.010420538186257785,0.07341474969094736,0.020926128427208042
0.0116379,0.02081467625657577,0.009778501153977232,0.013609574718311911,0.049201324645580795,-0.009907561601429068,0.07421565032628706,0.02116575590415708
0.0121034,0.02115648759790657,0.010064957602184347,0.014309620541679313,0.04968771714432856,-0.00939422476170109,0.07501002147473386,0.021406392368954422
0.012569,0.02149931565035492,0.010355708918212189,0.01500856965021263,0.05017063322764737,-0.00888056047632922,0.0757977607927781,0.021648010123925674
0.0130345,0.02184312081913498,0.010650759853871138,0.015706339463612214,0.05064997964262204,-0.00836660127653526,0.07657876794576605,0.021890581188625698
0.0135,0.022187863201480217,0.010950114367161487,0.016402847608337517,0.05112566375642355,-0.007852379410073536,0.07735294463949798,0.022134077306882674
0.0139655,0.02253350259568683,0.011253775614184636,0.017098011933959652,0.05159759358483043,-0.007337926836080977,0.07812019465060456,0.022378469953959954
0.014431,0.02287999851026107,0.011561745941167982,0.017791750529277332,0.052065677820499805,-0.006823275220210714,0.07888042385568254,0.02262373034383259
0.0148966,0.023227310173167835,0.011874026876605761,0.018483981738193798,0.05252982586097619,-0.006308455930048601,0.07963354025917373,0.02286982943657565
0.0153621,0.023575396541177983,0.012190619123518213,0.019174624175352758,0.052989947836425765,-0.005793500030811906,0.08037945401997519,0.02311673794586106
0.0158276,0.023924216309311745,0.012511522551831553,0.0198635967415319,0.053445954637083695,-0.005278438281329287,0.08111807747677119,0.023364426346559854
0.0162931,0.02427372792037531,0.012836736190881418,0.020550818638793312,0.053897757940402136,-0.004763301130300948,0.08184932517207946,0.023612864882446464
0.0167586,0.0246238895745877,0.013166258222042688,0.02123620938539094,0.05434527023788627,-0.004248118712837758,0.08257311387500677,0.023862023574001766
0.0172241,0.0249746592392947,0.013500085971488907,0.021919688830435873,0.0547884048616059,-0.0037329208472779616,0.08328936260270997,0.02411187222631135
