Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,Gastrocnemius right,Gastrocnemius left
0.0088448,0.004152067030457528,-0.0010927221748145627,0.005328355848183559,0.0012266248962763578,0.006637111024442672,0.01895362293748943,0.0021523914126810708
0.0093103,0.004324068240839671,-0.0008410859268690584,0.005879373564064997,0.0012235315687779947,0.006858023797395806,0.019494151685057748,0.0022182576430334077
0.0097759,0.004495591342699291,-0.0005904097273848713,0.00642993938657947,0.0012202646897600516,0.007077872973983077,0.020037116409011846,0.002283800546187326
0.0102414,0.0046666124649823145,-0.00034072991868401873,0.006979974547270194,0.0012168278165924074,0.007296628981158666,0.020582472288642302,0.002349009756576309
0.0107069,0.004837107815140814,-9.208263414384833e-05,0.007529400123984191,0.0012132246586514031,0.007514262538893401,0.021130173948491607,0.002413874974666809
0.0111724,0.005007053684913196,0.0001554962118967413,0.00807813705870803,0.0012094590783767371,0.007730744668750974,0.02168017546227928,0.002478385969844444
0.0116379,0.005176426456049314,0.00040197093412983954,0.008626106175462847,0.0012055350922860783,0.007946046702295638,0.0222324303567804,0.002542532583262211
0.0121034,0.005345202605978937,0.0006473060861675053,0.009173228198256136,0.0012014568719463737,0.008160140289326264,0.022786891615657816,0.002606304730649905
0.012569,0.005513358713422132,0.0008914664703248944,0.009719423769087802,0.0011972287449008433,0.008372997405931922,0.02334351168324852,0.0026696924050839898
0.0130345,0.005680871463940284,0.0011344171472952632,0.010264613466007958,0.0011928551955506601,0.008584590362364456,0.023902242468304948,0.0027326856797171817
0.0135,0.005847717655426613,0.0013761234457146045,0.010808717821223857,0.0011883408659903122,0.00879489181072377,0.024463035347692196,0.0027952747104670367
0.0139655,0.0060138742035352214,0.001616550971613716,0.011351657339253345,0.0011836905567956509,0.009003874752451665,0.025025841170042622,0.00285744973866283
0.014431,0.00617931814704779,0.0018556656177555423,0.0118933525151222,0.0011789092277636186,0.009211512545630098,0.025590610259369467,0.0029192010936500263
0.0148966,0.0063440266531770775,0.0020934335728556752,0.01243372385260266,0.0011740019986026552,0.009417778912079856,0.02615729241864155,0.002980519195351622
0.0153621,0.006507977022806411,0.002329821330683929,0.012972691882490436,0.0011689741495727686,0.00962264794425569,0.02672583693332139,0.0030413945567856608
0.0158276,0.00667114669566433,0.0025647956990449343,0.013510177180917432,0.0011638311220742484,0.009826094111934108,0.02729619257486908,0.003101817786538215
0.0162931,0.006833513255433529,0.002798323808635719,0.01404610038769735,0.001158578519183998,0.01002809226869034,0.027868307604214458,0.0031617795911911134
0.0167586,0.0069950544347932055,0.003030373121778285,0.014580382224701339,0.001153222106138457,0.010228617658161316,0.028442129775199998,0.0032212707777037205
0.0172241,0.007155748120393954,0.003260911441025219,0.015112943514260764,0.0011477678107621027,0.010427645920091795,0.029017606337996948,0.003280282255748072
0.0176897,0.007315572357764319,0.0034899069176364084,0.015643705197594202,0.0011422217238405427,0.010625153096161067,0.029594684042497214,0.0033388050399967037
0.0181552,0.0074745053561481815,0.0037173280599250022,0.01617258835325571,0.0011365900994372439,0.010821115635587924,0.03017330914168367,0.003396830252362557
0.0186207,0.0076325254932722185,0.003943143741470762,0.016699514215601518,0.0011308793551529901,0.01101551040051175,0.03075342739498178,0.0034543491241903757
0.0190862,0.007789611320042734,0.00416732320919902,0.017224404193272282,0.0011250960723272077,0.011208314671147825,0.03133498407159586,0.00351135299839907
0.0195517,0.007945741565171263,0.004389836091323493,0.017747179887688133,0.0011192469961803426,0.011399506150715062,0.03191792395383377,0.003567833331574551
0.0200172,0.008100895139728448,0.004610652405151269,0.0182677631115538,0.0011133390358965317,0.011589062970134583,0.032502191340424307,0.003623781696012556
0.0204828,0.008255051141625827,0.004829742564748294,0.018786075907371188,0.0011073792646458496,0.011776963692497725,0.03308773004983175,0.0036791897817110295
0.0209483,0.008408188860025315,0.0050470773884637435,0.01930204056595684,0.0011013749195454663,0.011963187317302464,0.03367448342357232,0.003734049398311668
0.0214138,0.008560287779676254,0.005262628106311678,0.019815579644961733,0.0010953334015590922,0.012147713284457741,0.03426239432953744,0.0037883524769903305
0.0218793,0.008711327585180026,0.005476366367208386,0.02032661598739079,0.001089262275334116,0.012330521478055734,0.034851405165329086,0.0038420910722960985
0.0223448,0.008861288165182344,0.005688264246063843,0.020835072740119556,0.0010831692689758667,0.012511592229912657,0.03544145786161251,0.0038952573639388665
0.0228103,0.009010149616493362,0.005898294250725758,0.021340873372405332,0.0010770622737584375,0.012690906322879041,0.03603249388549205,0.003947843658525438
0.0232759,0.009157892248135829,0.006106429328774668,0.021843941694390166,0.0010709493437715339,0.012868444993920721,0.03662445424391524,0.003999842391244183
0.0237414,0.009304496585321566,0.00631264287416859,0.022344201875593047,0.0010648386955027938,0.013044189936971765,0.03721727948711076,0.004051246127498379
0.0242069,0.00944994337335658,0.006516908733735772,0.022841578463388735,0.0010587387073550422,0.01321812330556068,0.03781090971206571,0.0041020475644883685
0.0246724,0.009594213581475247,0.006719201213514037,0.023335996401470768,0.001052657919097937,0.013390227715211199,0.038405284566048345,0.004152239532742719
0.0251379,0.009737288406604047,0.00691949508493522,0.023827381048296216,0.0010466050312534678,0.01356048624561906,0.03900034325018285,0.004201814997598542
0.0256034,0.009879149277055407,0.00711776559085315,0.024315658195509748,0.0010405889044147808,0.01372888244260629,0.0395960245230836,0.004250767060631149
0.026069,0.01001977785615225,0.007313988451413645,0.02480075408634453,0.0010346185584978037,0.013895400319854612,0.04019226670455715,0.00429908896103318
0.0265345,0.010159156045783898,0.0075081398697648865,0.025282595433997485,0.0010287031719251741,0.014060024360419707,0.04078900767938054,0.004346774076943335
0.027,0.010297265989893948,0.007700196537606563,0.02576110943997632,0.0010228520807419805,0.014222739518028146,0.04138618490116443,0.004393815926724877
0.0274655,0.010434090077900728,0.00789013564057609,0.026236223812415943,0.0010170747776628458,0.014383531218159008,0.04198373539631011,0.004440208170194029
0.027931,0.010569610948050872,0.00807793486347019,0.02670786678436181,0.001011380911049901,0.014542385358912347,0.04258159576806922,0.004485944609798438
0.0283966,0.010703811490706516,0.008263572395300074,0.027175967132017902,0.0010057802838212158,0.01469928831166702,0.04317970220071494,0.0045310191917458794
0.0288621,0.0108366748515666,0.008447026934178446,0.02764045419295689,0.001000282852289281,0.014854226921530518,0.043777990463833585,0.004575426007083426
0.0293276,0.010968184434822814,0.008628277692036562,0.028101257884289833,0.000994898724929172,0.015007188507583721,0.04437639591674535,0.004619159292727304
0.0297931,0.011098323906250726,0.008807304399169685,0.0285583087207928,0.0009896381610760767,0.015158160862923523,0.04497485351306279,0.00466221343244371
0.0302586,0.011227077196236742,0.008984087308609414,0.029011537832987325,0.0009845115695519234,0.0153071322545066,0.04557329780539541,0.004704582957780912
0.0307241,0.011354428502741631,0.009158607200321531,0.029460876985171677,0.0009795295072209235,0.01545409142279754,0.046171662950208574,0.004746262548952923
0.0311897,0.011480362294201388,0.009330845385228197,0.02990625859339951,0.000974702677473926,0.015599027581224714,0.046769882712844865,0.004787247035675119
0.0316552,0.011604863312366234,0.009500783709053443,0.030347615743402237,0.0009700419286415702,0.015741930415447327,0.047367890472715855,0.004827531397952116
0.0321207,0.011727916575078623,0.009668404555991007,0.0307848822084513,0.0009655582523363245,0.015882790082437048,0.04796561922867181,0.004867110766818243
0.0325862,0.011849507378991082,0.009833690852193626,0.031217992467156213,0.000961262781723583,0.016021597209377597,0.04856300160455701,0.004905980425030901
0.0330517,0.01196962130222477,0.009996626069082963,0.031646881721193974,0.0009571667897220675,0.01615834289238565,0.04915996985495762,0.004944135807717116
0.0335172,0.012088244206969566,0.010157194226479357,0.032071485912965256,0.0009532816871338415,0.01629301869505641,0.049756455871149005,0.0049815725029735474
0.0339828,0.012205362242026549,0.010315379895550578,0.03249174174317261,0.0009496190207042751,0.01642561664683717,0.05035239118724868,0.00501828625242028
0.0344483,0.012320961845293571,0.010471168201578765,0.03290758668831562,0.0009461904711123222,0.01655612924123215,0.05094770698658097,0.005054272951708726
0.0349138,0.012435029746194653,0.010624544826544735,0.03331895901809777,0.0009430078508914793,0.016684549433841896,0.05154233410825887,0.0050895286509840005
0.0353793,0.01254755296805379,0.010775496011528793,0.03372579781273955,0.0009400831022817988,0.01681087064024053,0.05213620305398845,0.005124049555302196
0.0358448,0.012658518830413698,0.010924008558927297,0.0341280429801922,0.0009374282950133379,0.016935086733694222,0.05272924399510089,0.005157832025002997
0.0363103,0.01276791495129999,0.011070069834484338,0.0345256352732462,0.0009350556240214285,0.017057192042724198,0.05332138677981694,0.005190872576038106
0.0367759,0.012875729249431126,0.011213667769138009,0.03491851630652848,0.0009329774070941632,0.017177181348517517,0.05391256094074863,0.005223167880255975
0.0372414,0.012981949946374435,0.011354790860681025,0.03530662857338217,0.0009312060824524995,0.01729504988218881,0.054502695702642885,0.005254714765643385
0.0377069,0.013086565568648421,0.011493428175235576,0.03568991546262237,0.0009297542062633926,0.017410793321896066,0.0550917199903711,0.005285510216524421
0.0381724,0.013189564949771448,0.011629569348542451,0.036068321275161436,0.0009286344500863716,0.017524407789813488,0.055679562437168637,0.0053155513737174346
0.0386379,0.013290937232256885,0.011763204587064612,0.036441791240496894,0.0009278595982539759,0.0176358898489644,0.0562661513931278,0.005344835534650655
0.0391034,0.013390671869554756,0.01189432466890548,0.036810271533054974,0.0009274425451864764,0.017745236499917206,0.05685141493394722,0.005373360153437128
0.039569,0.013488758627939908,0.012022920944542225,0.037173709288382636,0.0009273962926413153,0.01785244517734749,0.05743528086994031,0.005401122840909722
0.0400345,0.01358518758834672,0.012148985337374366,0.03753205261918052,0.0009277339468977229,0.017957513746469582,0.05801767675530511,0.005428121364617011
0.0405,0.013679949148150338,0.012272510344087936,0.0378852506311693,0.0009284687158769913,0.018060440499340986,0.05859852989765746,0.00545435364878092
0.0409655,0.013773034022894395,0.012393489034835552,0.03823325343878145,0.0009296139061989275,0.01816122415104324,0.05917776736782938,0.005479817774217009
0.041431,0.013864433247965068,0.012511915053232625,0.03857601218067055,0.0009311829201750475,0.018259863835742893,0.05975531600993422,0.005504511978218361
0.0418966,0.013954138180211286,0.012627782616170183,0.03891347903502989,0.0009331892527391195,0.01835635910263631,0.06033110245170029,0.0055284346544039725
0.0423621,0.01404214049951076,0.012741086513444825,0.039245607234712376,0.0009356464883157228,0.018450709911782052,0.06090505311507438,0.0055515843525325926
0.0428276,0.014128432210281514,0.012851822107206562,0.03957235108214343,0.0009385682976275412,0.01854291662982462,0.061477094227097046,0.005573959778282849
0.0432931,0.014213005642938535,0.012959985331225388,0.03989366596401875,0.0009419684344421661,0.018632980025613297,0.06204715183105147,0.00559555979300054
0.0437586,0.01429585345529517,0.013065572689977602,0.04020950836577847,0.0009458607322592275,0.01872090126571986,0.06261515179788825,0.0056163834134139185
0.0442241,0.014376968633908868,0.013168581257553009,0.040519835885849176,0.0009502591009387164,0.018806681909858854,0.06318101983792833,0.005636429811317792
0.0446897,0.014456344495370841,0.013269008676384255,0.04082460724964486,0.000955177523271393,0.018890323906214142,0.06374468151284614,0.005655698313227271
0.0451552,0.014533974687539149,0.013366853155799548,0.04112378232331795,0.0009606300514922059,0.018971829586675377,0.06430606224793467,0.005674188400001968
0.0456207,0.014609853190714638,0.01346211347040007,0.04141732212725121,0.000966630803737678,0.01905120166198794,0.06486508734465386,0.005691899706441417
0.0460862,0.014683974318759091,0.01355478895826339,0.041705188849281,0.0009731939604482453,0.019128443216819967,0.06542168199346327,0.005708832020852488
0.0465517,0.0147563327201549,0.013644879518974074,0.04198734585764225,0.0009803337607165658,0.01920355770475001,0.06597577128693956,0.005724985284589543
0.0470172,0.014826923379005597,0.013732385611482692,0.042263757713625255,0.000988064498582844,0.0192765489431788,0.06652728023317907,0.005740359591568031
0.0474828,0.014895741615976465,0.013817308251794337,0.04253439018393425,0.000996400519278243,0.01934742110816861,0.06707613376948511,0.005754955187752216
0.0479483,0.014962783089174482,0.01389964901048788,0.04279921025273776,0.0010053562154174816,0.01941617872921374,0.06762225677633978,0.005768772470617685
0.0484138,0.015028043794966842,0.013979410010067346,0.04305818613340098,0.0010149460231417282,0.0194828266839457,0.06816557409165976,0.005781811988589229
0.0488793,0.0150915200687374,0.014056593922146934,0.04331128727989052,0.0010251844182129132,0.019547370192776838,0.06870601052533594,0.005794074440454652
0.0493448,0.01515320858558043,0.014131203964471538,0.043558484397842184,0.0010360859120605913,0.01960981481348646,0.06924349087405628,0.005805560674755013
0.0498103,0.015213106360931207,0.014203243897774888,0.04379974945528289,0.0010476650477824756,0.019670166435753634,0.06977793993641133,0.005816271689151761
0.0502759,0.015271210751132941,0.014272718022477832,0.04403505569299792,0.0010599363960997784,0.019728431275641004,0.07030928252828168,0.005826208629771183
0.0507414,0.01532751945393955,0.014339631175229467,0.04426437763453534,0.001072914551268479,0.019784615870033988,0.07083744349850583,0.005835372790526531
0.0512069,0.015382030508953728,0.014403988725294187,0.044487691095839,0.001086614126947652,0.019838727071039775,0.07136234774482705,0.005843765612418192
0.0516724,0.015434742297999569,0.014465796570787857,0.04470497319450213,0.0011010497520259988,0.019890772040350425,0.07188392023011686,0.0058513886828121964
0.0521379,0.01548565354542899,0.014525061134766443,0.04491620235863358,0.0011162360664077383,0.01994075824357427,0.07240208599887286,0.005858243734697345
0.0526034,0.015534763318361027,0.014581789361170454,0.0451213583353283,0.0011321877167590317,0.01998869344453969,0.07291677019398893,0.005864332645921209
0.053069,0.015582071026852972,0.014635988710628507,0.04532042219873427,0.0011489193522161338,0.020034585699575284,0.07342789807379582,0.005869657438405235
0.0535345,0.015627576424002275,0.014687667156123208,0.04551337635770789,0.0011664456200564713,0.020078443351770326,0.0739353950293709,0.005874220277339158
0.054,0.01567127960597796,0.014736833178522507,0.04570020456304979,0.0011847811613338527,0.020120275025219368,0.07443918660211608,0.0058780234703549586
0.0544655,0.015713181011980305,0.014783495761979622,0.04588089191431292,0.0012039406064790251,0.020160089619254588,0.07493919850160322,0.005881069466680611
0.054931,0.015753281424127435,0.014827664389204569,0.0460554248661746,0.001223938570866801,0.020197896302669615,0.075435356623686,0.005883360856273908
0.0553966,0.01579158196726735,0.014869349036610325,0.04622379123436395,0.0012447896503509832,0.02023370450793841,0.07592758706887791,0.0058849003689367295
0.0558621,0.015828084108714006,0.014908560169336659,0.04638598020113606,0.0012665084167683325,0.020267523925432736,0.07641581616099505,0.005885690873410174
0.0563276,0.01586278965790601,0.014945308736154569,0.046541982320284524,0.0012891094134128214,0.02029936449764176,0.07689997046606319,0.005885735376451083
0.0567931,0.01589570076598635,0.014979606164254334,0.04669178952168421,0.001312607150481426,0.020329236413397116,0.07737997681148774,0.005885037021890547
0.0572586,0.015926819925301663,0.015011464353920046,0.0468353951153564,0.0013370161004927046,0.020357150102106703,0.07785576230548487,0.005883599089675092
0.0577241,0.015956149968819465,0.015040895673093555,0.04697279379504924,0.0013623506936794125,0.020383116228000382,0.07832725435677151,0.005881424994891331
0.0581897,0.01598369406946184,0.01506791295183061,0.04710398164132658,0.001388625313356394,0.020407145684390473,0.07879438069451171,0.0058785182867748965
0.0586552,0.01600945573935415,0.015092529476651968,0.0472289561241584,0.0014158542912649976,0.020429249587949918,0.07925706938851575,0.00587488264770458
0.0591207,0.01603343882898746,0.015114758984792106,0.04734771610500646,0.0014440519028952458,0.020449439273010836,0.07971524886968864,0.0058705218921826395
0.0595862,0.016055647526293473,0.01513461565834811,0.04746026183839828,0.0014732323627869991,0.020467726285886053,0.08016884795072314,0.005865439965802256
0.0600517,0.016076086355631,0.015152114118331221,0.047566594972982816,0.0015034098198113486,0.020484122379216114,0.08061779584703237,0.005859640944203177
0.0605172,0.016094760176682998,0.015167269418623473,0.04766671855206103,0.0015345983524334653,0.020498639506344243,0.08106202219791674,0.0058531290320165885
0.0609828,0.016111674183263324,0.01518009703984173,0.047760637013584566,0.0015668119639581288,0.02051128981572157,0.08150145708795935,0.005845908561800257
0.0614483,0.016126833902032286,0.015190612883111554,0.04784835618961582,0.0016000645777591563,0.02052208564534486,0.08193603106864414,0.005837983992964964
0.0619138,0.01614024519112011,0.01519883326375322,0.0479298833052433,0.0016343700324939314,0.020531039517228924,0.08236567518019096,0.0058293599106932475
0.0623793,0.016151914238657493,0.01520477490488242,0.04800522697694654,0.0016697420773042347,0.020538164131915657,0.08279032097360163,0.005820041024851426
0.0628448,0.016161847561212327,0.015208454930928124,0.048074397210405094,0.0017061943670045594,0.020543472363021658,0.08320990053291082,0.0058100321688958605
0.0633103,0.016170052002131997,0.015209890861070427,0.048137405397746906,0.0017437404572590847,0.02054697725182628,0.08362434649763505,0.00579933829877437
0.0637759,0.01617653472979067,0.015209100602601151,0.0481942643142315,0.0017823937997484746,0.020548692001901757,0.0840335920854128,0.005787964491823729
0.0642414,0.016181303235741358,0.01520610244421014,0.04824498811436367,0.0018221677373276655,0.02054862997378706,0.08443757111482787,0.005775915945664098
0.0647069,0.01618436533277272,0.015200915049200152,0.04828959232743384,0.0018630754991758047,0.020546804679706925,0.08483621802840809,0.005763197977091293
0.0651724,0.01618572915287093,0.015193557448633186,0.04832809385248254,0.0019051301959394943,0.020543229778337384,0.08522946791579045,0.005749816020967694
0.0656379,0.016185403145087148,0.015184049034411054,0.04836051095268654,0.0019483448148704871,0.020537919069618986,0.08561725653704376,0.005735775629112608
0.0661034,0.016183396073311217,0.015172409552292862,0.04838686324916618,0.0019927322149589765,0.02053088648961886,0.08599952034613922,0.00572108246919283
0.066569,0.016179717013952565,0.015158659094852023,0.04840717171421351,0.0020383051220636238,0.020522146105442566,0.08637619651455884,0.005705742323614189
0.0670345,0.01617437535352908,0.01514281809437538,0.048421458663942506,0.002085076124039469,0.020511712110196707,0.08674722295503157,0.005689761088414714
0.0675,0.016167380786164937,0.015124907315706931,0.04842974775036349,0.0021330576658648774,0.020499598818003204,0.08711253834538685,0.005673144772160128
0.0679655,0.016158743310998185,0.015104947849038654,0.048432063952884685,0.0021822620447687017,0.02048582065906614,0.08747208215251501,0.00565589949484225
0.068431,0.016148473229498875,0.015082961102650795,0.04842843356924517,0.002232701405358878,0.0204703921747921,0.08782579465642337,0.0056380314867808725
0.0688966,0.016136581142698468,0.01505896879560399,0.04841888420588428,0.0022843877347536942,0.02045332801296512,0.08817361697437721,0.005619547087529655
0.0693621,0.016123077948331135,0.015032992950385555,0.04840344476775425,0.002337332857717039,0.020434642922977447,0.08851549108511447,0.005600452744786542
0.0698276,0.016107974837887583,0.01500505588551229,0.04838214544758343,0.0023915484317989823,0.0204143517511175,0.08885135985312341,0.005580755013309214
0.0702931,0.016091283293582014,0.014975180208092213,0.04835501771459834,0.0024470459424830943,0.02039246943591627,0.08918116705297173,0.005560460553836071
0.0707586,0.016073015085232803,0.014943388806347699,0.04832209430271345,0.002503836698341951,0.020369011003553553,0.08950485739367654,0.005539576132013251
0.0712241,0.016053182267057407,0.014909704842102557,0.0482834091981975,0.0025619318262023196,0.02034399156332496,0.08982237654310415,0.005518108617328193
0.0716897,0.01603179717438204,0.014874151743235607,0.048238997626825895,0.0026213422663215326,0.020317426303170825,0.090133671152388,0.005496064982050213
0.0721552,0.016008872420266516,0.014836753196103307,0.048188896040529186,0.002682078767576557,0.020289330485267803,0.09043868888035313,0.005473452300178539
0.0726207,0.015984420892044535,0.014797533137934032,0.04813314210354819,0.002744151882667288,0.020259719441683855,0.09073737841793465,0.005450277746398186
0.0730862,0.01595845574777963,0.014756515749196574,0.04807177467810676,0.00280757196333556,0.020228608570097274,0.09102968951257748,0.005426548595044042
0.0735517,0.01593099041263687,0.01471372544594542,0.048004833809613394,0.0028723491556013722,0.02019601332958021,0.09131557299260298,0.00540227221907347
0.0740172,0.015902038575170405,0.01466918687214537,0.04793236071140288,0.002938493395017826,0.020161949236447013,0.09159498079152895,0.0053774560890477155
0.0744828,0.01587161418352688,0.014622924891978046,0.047854397749028985,0.003006014401946263,0.02012643186016758,0.09186786597232766,0.005352107772122348
0.0749483,0.015839731441564992,0.014574964582132784,0.04777098842411925,0.003074921676853116,0.02008947681934574,0.09213418275160727,0.005326234931046945
0.0754138,0.015806404804891438,0.014525331224084389,0.04768217735780327,0.003145224495629998,0.020051099777762614,0.09239388652370045,0.005299845323174236
0.0758793,0.01577164897681375,0.014474050296360183,0.04758801027372608,0.003216931904938566,0.020011316440484716,0.09264693388464373,0.005272946799478834
0.0763448,0.015735478904210485,0.014421147466798864,0.04748853398065886,0.0032900527175817097,0.019970142550036568,0.0928932826560306,0.005245547303585735
0.0768103,0.01569790977331925,0.014366648584803618,0.04738379635471993,0.0033645955079026077,0.019927593882637578,0.09313289190872054,0.005217654870808654
0.0772759,0.01565895700544315,0.0143105796735921,0.04727384632121852,0.0034405686072132213,0.019883686244502777,0.09336572198638601,0.005189277627198295
0.0777414,0.015618636252576298,0.014252966922445891,0.04715873383613413,0.0035179800992537424,0.019838435468207186,0.09359173452887803,0.005160423788600576
0.0782069,0.015576963392949065,0.014193836678962094,0.047038509867244185,0.003596837815684522,0.01979185740911363,0.09381089249539136,0.005131101659724832
0.0786724,0.01553395452649402,0.0141332154413097,0.046913226374912374,0.0036771493316119777,0.019743967941864046,0.09402316018740936,0.005101319633221971
0.0791379,0.0154896259702336,0.014071129850493257,0.046782936292550266,0.0037589219611499558,0.019694782956934297,0.09422850327140826,0.005071086188772565
0.0796034,0.015443994253590929,0.014007606682626374,0.046647693506764655,0.003842162753017992,0.019644318357252652,0.09442688880129993,0.005040409892184777
0.080069,0.015397076113625313,0.01394267284121745,0.04650755283720342,0.003926878486177906,0.019592590054881905,0.09461828524059197,0.00500929939450208
0.0805345,0.015348888490194274,0.013876355349469953,0.046362570016112575,0.004013075665510145,0.019539613967765136,0.09480266248424325,0.004977763431120664
0.081,0.01529944852104408,0.013808681342599546,0.04621280166761742,0.004100760517531244,0.019485406016535034,0.09497999188019274,0.004945810820916422
0.0814655,0.015248773536830853,0.013739678060170324,0.046058305286740514,0.004189938986153771,0.01942998212138649,0.0951502462505391,0.004913450465381459
0.081931,0.015196881056074335,0.013669372838452395,0.04589913921816986,0.004280616728490084,0.019373358199012224,0.09531339991234836,0.004880691347770013
0.0823966,0.015143788780046494,0.013597793102803058,0.045735362634790194,0.004372799110701183,0.019315550159600996,0.09546942869806693,0.004847542532253725
0.0828621,0.015089514587597268,0.01352496636007384,0.045567035515990964,0.00446649120389196,0.019256573903897907,0.09561830997551646,0.004814013163086173
0.0833276,0.015034076529919959,0.013450920191045691,0.04539421862576479,0.004561697780054099,0.019196445320326244,0.09576002266744725,0.004780112463776573
0.0837931,0.014977492825258983,0.013375682242894635,0.045216973490610206,0.004658423308057867,0.019135180282170337,0.09589454727062624,0.004745849736272571
0.0842586,0.014919781853562885,0.013299280221690146,0.04503536237725269,0.004756671949694075,0.019072794644818918,0.09602186587443505,0.00471123436015198
0.0847241,0.014860962151085752,0.013221741884928497,0.044849448270198176,0.004856447555767537,0.019009304243068553,0.09614196217895364,0.004676275791823386
0.0851897,0.014801052404940167,0.013143095034103346,0.04465929484913322,0.00495775366224344,0.01894472488848676,0.09625482151250445,0.0046409835637354555
0.0856552,0.014740071447605045,0.013063367507315666,0.04446496646618574,0.005060593486448216,0.018879072366834497,0.09636043084863198,0.004605367283594845
0.0861207,0.01467803825139166,0.012982587171925174,0.04426652812306051,0.005164969923326622,0.018812362435547847,0.09645877882249239,0.004569436633592536
0.0865862,0.01461497192287117,0.012900781917245226,0.044064045448062986,0.005270885541756853,0.01874461082127882,0.09654985574662849,0.004533201369638448
0.0870517,0.014550891697266932,0.012817979647283094,0.04385758467302517,0.0053783425809256075,0.01867583321749529,0.0966336536261071,0.004496671320604143
0.0875172,0.014485816932814831,0.012734208273527477,0.04364721261014697,0.005487342946765054,0.018606045282140143,0.09671016617299781,0.004459856387573408
0.0879828,0.014419767105094806,0.012649495707784937,0.04343299662876627,0.005597888208453753,0.018535262635349797,0.09677938882017488,0.004422766543100483
0.0884483,0.014352761801336671,0.012563869855066875,0.04321500463207061,0.005709979594983688,0.018463500857232064,0.09684131873442642,0.004385411830475664
0.0889138,0.01428482071470326,0.012477358606528616,0.04299330503376364,0.005823617991795667,0.018390775485703448,0.09689595482885627,0.004347802362997997
0.0893793,0.014215963638553899,0.012389989832462107,0.04276796673469887,0.0059388039374854654,0.01831710201438593,0.09694329777456619,0.004309948323254766
0.0898448,0.014146210460691045,0.01230179137534367,0.042539059099493334,0.00605553762058317,0.01824249589056314,0.09698335001160797,0.004271859962407463
0.0903103,0.014075581157592932,0.012212791042938303,0.04230665193313366,0.006173818876408228,0.018166972513195778,0.09701611575919791,0.004233547599483917
0.0907759,0.014004095788634895,0.012123016601461931,0.04207081545758694,0.006293647184002767,0.01809054723099614,0.09704160102518883,0.004195021620676247
0.0912414,0.013931774490302017,0.012032495768803027,0.041831620288428115,0.006415021663145695,0.01801323534056157,0.09705981361479758,0.004156292478644288
