Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,TibilaisÂ Anterior left,Gastrocnemius left
0.0,0.00042738538075707313,0.007147483846634738,-0.005043904470029087,-0.0026503723104064868,0.02551463039895511,-0.003251133578303534,-0.0064225045131829275
0.0004655,0.00047462648472824134,0.007264088290936559,-0.0044743135711565055,-0.0025560805458549204,0.025891488098215995,-0.002827277173741679,-0.006253976918301294
0.000931,0.0005227190875951078,0.007380695689796506,-0.003904733076658085,-0.0024619083413129207,0.026268906726174244,-0.002403200514481934,-0.006085566199186812
0.0013966,0.0005716670778147546,0.007497288420121973,-0.003335232820326354,-0.0023678678076349676,0.026646849095818357,-0.001978951871493406,-0.005917291985577419
0.0018621,0.0006214742286210624,0.007613848818930241,-0.002765882589418193,-0.0022739710147532885,0.027025278024569555,-0.0015545794771517475,-0.005749173837613988
0.0023276,0.0006721441961570267,0.00773035918879735,-0.002196752104261829,-0.0021802299878657073,0.027404156345162002,-0.0011301315106357279,-0.005581231239899435
0.0027931,0.0007236805176080062,0.007846801803343155,-0.0016279109979543459,-0.002086656703647443,0.02778344691643937,-0.0007056560834101824,-0.005413483595612472
0.0032586,0.0007760866093354584,0.007963158912749574,-0.0010594287961635733,-0.0019932630864892753,0.028163112634057078,-0.00028120122480766437,-0.005245950220679954
0.0037241,0.0008293657650108319,0.008079412749309078,-0.0004913748970477852,-0.0019000610047644451,0.028543116441079514,0.0001431851322792658,-0.005078650338011619
0.0041897,0.0008835211537494232,0.008195545533000455,7.618144869371769e-05,-0.0018070622671265684,0.028923421338461576,0.0005674551655836878,-0.004911603071800907
0.0046552,0.0009385558182441417,0.00831153947708894,0.0006431711576264196,-0.0017142786188407847,0.029303990395403937,0.0009915611775170407,-0.004744827441895356
0.0051207,0.0009944726728992616,0.00842737679374783,0.0012095253332304503,-0.001621721738150288,0.029684786759571348,0.0014154556090786206,-0.0045783423582400045
0.0055862,0.0010512745019643594,0.00854303969969879,0.0017751752853824884,-0.0015294032326803033,0.030065773667163447,0.0018390910536121327,-0.0044121666153970306
0.0060517,0.0011089639576687292,0.00865851042186805,0.002340052549658018,-0.0014373346358814763,0.030446914452827628,0.0022624202704001274,-0.004246318887144824
0.0065172,0.0011675435583566331,0.008773771203055739,0.002904088906442558,-0.001345527403514556,0.030828172559403517,0.0026853961980876917,-0.004080817721159517
0.0069828,0.0012270156866237931,0.008888804307615664,0.003467216399840895,-0.0012539929101781262,0.031209511547488442,0.00310797196792729,-0.003915681533781889
0.0074483,0.0012873825874555483,0.009003592027142834,0.004029367356373876,-0.0011627424458810472,0.03159089510481317,0.003530100916837131,-0.003750928604872424
0.0079138,0.0013486463663671168,0.00911811668616602,0.0045904744034529444,-0.0010717872126611398,0.03197228705541706,0.003951736600265903,-0.0035865770727570804
0.0083793,0.0014108089875464055,0.009232360647842639,0.005150470487623224,-0.0009811383212515298,0.032353651368611555,0.004372832804857136,-0.003422644929266149
0.0088448,0.0014738722719998213,0.009346306319653214,0.005709288892566496,-0.0008908067877959436,0.03273495216772119,0.004793343560906852,-0.0032591500148683584
0.0093103,0.0015378378957015553,0.00945993615909262,0.006266863256856017,-0.0008008035306141246,0.03311615373859151,0.005213223154608567,-0.0030961100139021203
0.0097759,0.0016027073877468323,0.009573232679355278,0.006823127591455662,-0.0007111393670184126,0.03349722053785415,0.005632426140080129,-0.00293354244990561
0.0102414,0.001668482128509662,0.009686178455011355,0.0073780162969566505,-0.0006218250101824065,0.03387811720094012,0.006050907351167247,-0.0027714646810471496
0.0107069,0.001735163347805648,0.009798756127671018,0.00793146418054587,-0.0005328710660625233,0.03425880854983336,0.0064686219130189295,-0.002609893895657222
0.0111724,0.001802752123060436,0.009910948411633678,0.008483406472700666,-0.00044428803037316263,0.03463925960055741,0.0068855252534303964,-0.002448847107863294
0.0116379,0.001871249377484389,0.010022738099519096,0.009033778843605542,-0.00035608628561609,0.035019435570388266,0.007301573113949383,-0.002288341153328516
0.0121034,0.0019406558782540835,0.010134108067877139,0.009582517419286682,-0.00026827609816455913,0.03539930188478689,0.007716721560742117,-0.0021283926850952863
0.012569,0.0020109722347012417,0.01024504128277294,0.010129558797460343,-0.00018086761540260778,0.035778824184044815,0.008130926995215594,-0.001969018169534596
0.0130345,0.0020821988965097284,0.010355520805344083,0.01067484006309138,-9.387086291987608e-05,0.03615796832963672,0.00854414616439313,-0.0018102338824019814
0.0135,0.002154336151921286,0.01046552979732641,0.011218298803658284,-7.295741762226731e-06,0.03653670041027455,0.008956336171040377,-0.0016520559050008847
0.0139655,0.0022273841259507305,0.010575051526544976,0.011759873124121368,7.88479742616094e-05,0.036914986747659154,0.00936745448353916,-0.0014945001204541564
0.014431,0.0023013427786113916,0.010684069372366647,0.012299501661591132,0.0001645506412171795,0.03729279390192713,0.009777458945506586,-0.0013375822100844055
0.0148966,0.002376211903151627,0.01079256683111075,0.012837123599694182,0.0002498027476250944,0.0376700886767928,0.010186307785156909,-0.001181317649903864
0.0153621,0.0024519911243032965,0.010900527521414197,0.013372678682634555,0.0003345949169853241,0.038046838124387215,0.010593959624403761,-0.001025721707214398
0.0158276,0.0025286798965431147,0.011007935189547395,0.01390610722894865,0.0004189179102448888,0.03842300954979715,0.011000373487700419,-0.0008708094373182693
0.0162931,0.0026062775023678246,0.01111477371467724,0.014437350144952375,0.0005027626282088437,0.03879857051530844,0.011405508810615944,-0.0007165956803402269
