Time,Rectus Femoris right,Rectus Femoris left,Hamstrings right,Hamstrings left,TibilaisÂ Anterior right,Gastrocnemius right,Gastrocnemius left
0.0,0.0013290359266745282,-0.004329987282166959,-0.048318101850345685,-0.0025057840925311737,0.0003751871341985888,0.04269704482448968,0.0012988070495856998
0.0004655,0.0013535823682785612,-0.003867394631669085,-0.04673957431054077,-0.0024604718464305403,0.00039775752029552324,0.043234848495056,0.0014213934082923762
0.000931,0.0013782139481466717,-0.0034054519296201347,-0.04515641603827239,-0.0024154116828988296,0.0004205965022104916,0.043770094272371544,0.0015438086906204654
0.0013966,0.001402928499694765,-0.0029442196479602086,-0.04356877911204717,-0.0023706072782068684,0.0004437035160515997,0.044302703171236954,0.0016660337476457462
0.0018621,0.0014277238525267856,-0.0024837580661198266,-0.04197681652776733,-0.0023260621574979472,0.00046707794523217876,0.04483259704021613,0.0017880494345176618
0.0023276,0.001452597833337695,-0.0020241272524817136,-0.04038068216765028,-0.0022817796919598877,0.0004907191202901931,0.045359698593781965,0.0019098366164875303
0.0027931,0.0014775482668176417,-0.001565387045971469,-0.03878053076936117,-0.002237763096051432,0.0005146263187212233,0.04588393144409048,0.002031376174953166
0.0032586,0.0015025729765563954,-0.0011075970377899984,-0.03717651789538988,-0.002194015424785311,0.000538798764825184,0.04640522013234948,0.0021526490135168226
0.0037241,0.0015276697859471116,-0.0006508165533002097,-0.035568799902702064,-0.002150539571070277,0.0005632356295669382,0.0469234901597482,0.002273636064053366
0.0041897,0.0015528365190884943,-0.00019510463408004968,-0.033957533912692066,-0.0021073382631143145,0.0005879360304509633,0.047438668017914756,0.002394318292785608
0.0046552,0.0015780710016844253,0.0002594799798464296,-0.032342877781462796,-0.002064414061891178,0.0006128990314102273,0.04795068121886919,0.0025146767063637574
0.0051207,0.0016033710619401688,0.0007128788675886564,-0.030724990070455736,-0.0020217693586723076,0.0006381236427094299,0.04845945832444006,0.0026346923579459868
0.0055862,0.001628734531454327,0.0011650339447687817,-0.02910403001745174,-0.001979406372626096,0.0006636088208627626,0.04896492897511331,0.0027543463532771996
0.0060517,0.0016541592461058149,0.0016158874806898918,-0.027480157507961313,-0.0019373271484864098,0.0006893534685663369,0.04946702391828216,0.002873619856763163
0.0065172,0.0016796430469352423,0.0020653821152828095,-0.025853533047021038,-0.0018955335542921701,0.0007153564346454271,0.049965675035867636,0.0029924940975372873
0.0069828,0.0017051837810201876,0.0025134608758214123,-0.024224317731410868,-0.0018540272791997315,0.0007416165140166704,0.05046081537128014,0.003110950375517439
0.0074483,0.0017307793023439402,0.0029600671933967516,-0.02259267322230529,-0.001812809831369706,0.0007681324476653602,0.050952379155693714,0.0032289700674502896
0.0079138,0.0017564274726573367,0.003405144919140634,-0.02095876171836952,-0.0017718825359297914,0.0007949029226379686,0.05144030183360607,0.0033465346329408082
0.0083793,0.0017821261623333405,0.0038486383401897784,-0.019322745929309944,-0.0017312465330150788,0.0008219265720500319,0.0519245200876587,0.0034636256204645887
0.0088448,0.001807873251214033,0.004290492195382123,-0.017684789049886362,-0.0016909027758872134,0.0008492019751095269,0.05240497186269246,0.003580224673360777
0.0093103,0.001833666629449688,0.004730651690677388,-0.016045054734391648,-0.0016508520291336928,0.000876727657155872,0.05288159638901481,0.0036963135358034204
0.0097759,0.0018595041983296094,0.005169062514294525,-0.014403707071602738,-0.0016110948669484887,0.000904502089714686,0.05335433420485625,0.003811874058749095
0.0102414,0.001885383871104419,0.0056056708515592165,-0.012760910560205084,-0.0015716316714950932,0.0009325236905684413,0.0538231271779945,0.003926888205858703
0.0107069,0.0019113035737994915,0.006040423399455159,-0.011116830084691096,-0.0015324626313530027,0.0009607908238431525,0.0542879185265265,0.00404133805939135
0.0111724,0.0019372612460192536,0.006473267380873307,-0.009471630891731489,-0.0014935877400485801,0.0009893018001112428,0.05474865283877089,0.004155205826068227
0.0116379,0.0019632548417420994,0.006904150558553787,-0.007825478567017015,-0.0014550067946711696,0.0010180548765107373,0.05520527609228527,0.004268473842904452
0.0121034,0.001989282330105706,0.007333021248715558,-0.006178539012566729,-0.0014167193945752706,0.0010470482568809406,0.05565773567198515,0.004381124583006777
0.012569,0.0020153416961825855,0.00775982833436932,-0.00453097842449769,-0.001378724940169531,0.0010762800919147588,0.056105980387353385,0.004493140661335104
0.0130345,0.002041430941745742,0.008184521278309466,-0.0028829632712499107,-0.0013410226317932584,0.0011057484793278287,0.056549960488731364,0.0046045048404257044
0.0135,0.002067548086024334,0.00860705013578117,-0.0012346602722593772,-0.0013036114686810884,0.0011354514640446265,0.05698962768268588,0.004715200036074048
0.0139655,0.002093691166449249,0.009027365566818967,0.0004137636229289578,-0.0012664902480163916,0.0011653870384017286,0.05742493514644839,0.004825209322975114
0.014431,0.002119858239388514,0.009445418848253307,0.0020621412551171015,-0.0012296575640739313,0.0011955531423684018,0.0578558375414254,0.004934515940319034
0.0148966,0.0021460473808724463,0.00986116188538188,0.0037103052754884525,-0.0011931118074522146,0.0012259476637846989,0.05828229102577946,0.005043103297339941
0.0153621,0.002172256687308439,0.010274547223302863,0.005358088165230923,-0.001156851164395912,0.0012565684386172376,0.05870425326608085,0.005150954978815874
0.0158276,0.0021984842761852605,0.010685528057907831,0.007005322254759442,-0.0011208736162086645,0.0012874132512328345,0.059121683448029434,0.005258054750517609
0.0162931,0.0022247282867667306,0.011094058246532798,0.008651839742548906,-0.001085176938756545,0.001318479834690166,0.059534542286246966,0.005364386564604246
0.0167586,0.002250986880774616,0.01150009231826663,0.010297472713588942,-0.0010497587020624002,0.001349765871049615,0.0599427920331396,0.005469934564963415
0.0172241,0.002277258243060576,0.011903585483916594,0.011942053157472089,-0.0010146162699912668,0.0013812689917014611,0.06034639648683074,0.005574683092493901
0.0176897,0.0023035405822669675,0.01230449364563124,0.013585412986127065,-0.0009797468000270148,0.001412986777712557,0.06074532099816491,0.005678616690328463
0.0181552,0.0023298321314762925,0.01270277340618099,0.015227384051208945,-0.0009451472431403361,0.0014449167601916287,0.061139532476782894,0.005781720108994611
0.0186207,0.0023561311488490685,0.013098382077896811,0.016867798161158132,-0.0009108143437481486,0.0014770564206733326,0.06152899939626879,0.005883978311511087
0.0190862,0.002382435918249878,0.013491277691267426,0.018506487097940248,-0.0008767446397644356,0.0015094031915211963,0.06191369179836923,0.00598537647841774
0.0195517,0.0024087447498613444,0.013881419003195372,0.020143282633479368,-0.0008429344627425031,0.001541954456349565,0.06229358129628497,0.00608590001273649
0.0200172,0.002435055980785781,0.014268765504912219,0.02177801654579729,-0.0008093799381085864,0.001574707550464684,0.06266864107703486,0.006185534544861044
0.0204828,0.0024613679756342478,0.014653277429553272,0.023410520634872076,-0.0007760769854867026,0.001607659761325044,0.06303884590289226,0.006284265937372996
0.0209483,0.002487679127102746,0.015034915759391955,0.025040626738229276,-0.0007430213191145926,0.0016408083290211197,0.06340417211189359,0.006382080289781877
0.0214138,0.002513987856535263,0.015413642232734162,0.02666816674627964,-0.0007102084483505546,0.0016741504467746341,0.06376459761741912,0.006478963943186749
0.0218793,0.002540292614473383,0.015789419350472716,0.028292972617417388,-0.0006776336782709185,0.0017076832614574971,0.06412010190684608,0.00657490348485685
0.0223448,0.002566591881192155,0.016162210382302075,0.029914876392893325,-0.0006452921103578753,0.001741403874130561,0.0644706660392746,0.006669885752728771
0.0228103,0.0025928841672219214,0.016531979372593365,0.03153371021147746,-0.000613178643277334,0.001775309340602346,0.06481627264232807,0.0067638978398176135
0.0232759,0.002619168013855814,0.01689869114592968,0.03314930632392597,-0.0005812879737464492,0.0018093966720079027,0.06515690590803087,0.0068569270985394835
0.0237414,0.0026454419936426015,0.017262311312301565,0.03476149710726779,-0.0005496145974904423,0.0018436628354079774,0.06549255158776728,0.0069489611449426916
0.0242069,0.0026717047108645855,0.017622806271962468,0.03637011507892618,-0.0005181528102883232,0.0018781047544086528,0.06582319698632692,0.007039987862844898
0.0246724,0.0026979548020002173,0.017980143219943855,0.03797499291069103,-0.00048689670910710773,0.0019127193098016403,0.06614883095504251,0.007129995407873461
0.0251379,0.0027241909361711038,0.01833429015022967,0.03957596344255752,-0.0004558401933241169,0.0019475033402254088,0.06646944388402531,0.007218972211406142
0.0256034,0.0027504118155730417,0.018685215859589703,0.04117285969644715,-0.00042497696603693467,0.0019824536428473282,0.06678502769350542,0.007306906984409308
0.026069,0.0027766161758907234,0.019032889951071597,0.042765514889826724,-0.0003943005354605913,0.002017566974067013,0.06709557582428291,0.007393788721170695
0.0265345,0.0028028027866957373,0.019377282837151226,0.04435376244924096,-0.00036380421641152695,0.002052840050241041,0.06740108322729751,0.0074796067029237944
0.027,0.002828970451827472,0.019718365742541422,0.04593743602377411,-0.0003334811318778759,0.0020882695484292246,0.06770154635232481,0.00756435050136089
0.0274655,0.002855118009756543,0.020056110706659202,0.047516369498455696,-0.0003033242146755916,0.0021238521071625955,0.06799696313580876,0.007648009982031745
0.027931,0.0028812443339303663,0.02039049058575169,0.04909039700762516,-0.0002733262091899058,0.002159584327233254,0.0682873329878421,0.0077305753076248864
0.0283966,0.0029073483331005135,0.020721479054681143,0.050659352948269884,-0.00024347967320158213,0.0021954627725062274,0.06857265677830728,0.0078120369411284005
0.0288621,0.0029334289516315393,0.02104905060836936,0.05222307199335068,-0.0002137769797973848,0.002231483970753456,0.0688529368221923,0.007892385648867057
0.0293276,0.002959485169790975,0.021373180562901845,0.05378138910512874,-0.00018421031936414296,0.00226764441451002,0.06912817686409685,0.007971612503412592
0.0297931,0.002985516004020271,0.021693845056291974,0.05533413954850776,-0.00015477170166575024,0.002303940561952698,0.06939838206194476,0.008049708886363898
0.0302586,0.0030115205071865004,0.02201102104890565,0.05688115890440529,-0.00012545295800240269,0.0023403688378009343,0.06966355896992119,0.008126666490993903
0.0307241,0.003037497768814724,0.022324686323547067,0.058422283083167256,-9.624574345134547e-05,0.0023769256342402877,0.06992371552065317,0.008202477324759885
0.0311897,0.00306344691530093,0.022634819485206743,0.059957348338040464,-6.714153918837011e-05,0.0024136073118684155,0.07017886100665387,0.008277133711674095
0.0316552,0.003089367110105545,0.02294139996047313,0.06148619127871829,-3.813165488928217e-05,0.0024504102006636485,0.07042900606105064,0.008350628294531566
0.0321207,0.003115257553927511,0.023244407996609786,0.06300864888497568,-9.20723121053857e-06,0.002487330600976199,0.07067416263761786,0.00842295403699219
0.0325862,0.003141117484858962,0.02354382466030024,0.06452455852041049,1.9640757651768125e-05,0.002524364784542039,0.07091434399013488,0.008494104225514262
0.0330517,0.003166946178520513,0.02383963183606322,0.0660337579463087,4.842150132542527e-05,0.002561508995519477,0.07114956465108975,0.00856407247113697
0.0335172,0.0031927429481771875,0.024131812224341204,0.06753608533565143,7.714435054898367e-05,0.0025987594515484726,0.07137984040974918,0.0086328527111095
0.0339828,0.0032185071448350027,0.024420349339265714,0.0690313792872822,0.00010581881438289266,0.0026361123448326957,0.07160518828961494,0.008700439210364648
0.0344483,0.003244238157318191,0.02470522750610309,0.07051947884025257,0.00013445455734577971,0.0026735638432443553,0.07182562652528664,0.008766826562835015
0.0349138,0.0032699354123270413,0.02498643185838502,0.07200022348836461,0.00016306139647677656,0.0027111100914518106,0.0720411745387501,0.008832009692609895
0.0353793,0.0032955983744763166,0.025263948334728167,0.0734734531949284,0.00019164929832480709,0.0027487472120699607,0.07225185291511078,0.00889598385493112
0.0358448,0.003321226546314204,0.025537763675347363,0.07493900840775239,0.00022022837586577014,0.0027864713068334085,0.07245768337779071,0.008958744637026134
0.0363103,0.0033468194683217486,0.025807865418266976,0.07639673007438445,0.0002488088853485713,0.0028242784577923842,0.07265868876320787,0.009020287958776716
0.0367759,0.0033723767188927373,0.026074241895235155,0.07784645965762092,0.0002774012230709782,0.002862164728531396,0.07285489299495712,0.009080610073222063
0.0372414,0.0033978979142940107,0.026336882227346016,0.0792880391513004,0.0003060159220862906,0.0029001261654105614,0.07304632105751238,0.009139707566895253
0.0377069,0.0034233827086062106,0.026595776320374975,0.08072131109639867,0.000334663648841829,0.0029381587988295604,0.07323299896947101,0.009197577359992624
0.0381724,0.003448830793645001,0.026850914859832663,0.08214611859744042,0.0003633551997502511,0.0029762586445141338,0.07341495375636212,0.00925421670637611
0.0386379,0.0034742418988628317,0.02710228930574312,0.08356230533924262,0.0003921014976947097,0.003014421704825022,0.0735922134230417,0.009309623193409057
0.0391034,0.0034996157912313636,0.02734989188715209,0.08496971560400428,0.00042091358846886806,0.0030526439700892137,0.07376480692569849,0.009363794741626475
0.039569,0.0035249522751046847,0.02759371559637118,0.08636819428875613,0.00044980263715279175,0.003090921419953362,0.07393276414349487,0.009416729604240956
0.0400345,0.003550251192063502,0.027833754182963643,0.08775758692318346,0.0004787799244257488,0.0031292500247591865,0.07409611584986754,0.009468426366485797
0.0405,0.0035755124207405165,0.028070002147477447,0.08913773968783423,0.0005078568428169667,0.0031676257469406732,0.07425489368351351,0.009518883944797172
0.0409655,0.0036007358766272095,0.028302454734931277,0.09050849943272417,0.0005370448928954207,0.003206044542442848,0.07440913011908633,0.009568101585837709
0.041431,0.0036259215118622993,0.028531107928059102,0.09186971369634996,0.0005663556793997509,0.003244502362161883,0.07455885843762808,0.009616078865364227
0.0418966,0.0036510693150021635,0.02875595844031914,0.0932212307251204,0.000595800907309429,0.003282995153406277,0.07470411269676198,0.009662815686942867
0.0423621,0.003676179310773517,0.02897700370867314,0.0945628994932156,0.0006253923778583127,0.0033215188613788206,0.07484492770067043,0.0097083122805151
0.0428276,0.003701251559808671,0.029194241886141975,0.09589456972288275,0.0006551419844917447,0.003360069430679052,0.07498133896988278,0.00975256920081828
0.0432931,0.0037262861583636873,0.02940767183414346,0.09721609190517672,0.0006850617087683714,0.0033986428068258734,0.07511338271089664,0.009795587325664545
0.0437586,0.00375128323801975,0.02961729311461845,0.09852731732115318,0.0007151636162078827,0.0034372349377999913,0.07524109578565576,0.00983736785408188
0.0442241,0.0037762429653680593,0.029823105981951495,0.09982809806352089,0.0007454598520859051,0.003475841775605812,0.07536451568090753,0.009877912304321204
0.0446897,0.003801165541678534,0.030025111374692475,0.10111828705875907,0.0007759626371773119,0.0035144592778523984,0.0754836804774623,0.009917222511733343
0.0451552,0.0038260512025525702,0.03022331090708616,0.10239773808970554,0.0008066842634492558,0.0035530834093530756,0.07559862881937673,0.009955300626519658
0.0456207,0.003850900217560115,0.03041770686041679,0.10366630581862009,0.0008376370897052602,0.003591710143743238,0.07570939988308298,0.009992149111360147
0.0460862,0.00387571288986127,0.03060830217417524,0.10492384581072732,0.0008688335371817444,0.003630335465115893,0.07581603334648539,0.010027770738922758
0.0465517,0.00390048955581262,0.030795100437056373,0.10617021455824178,0.0009002860850983872,0.0036689553696744328,0.0759185693580461,0.010062168589257615
0.0470172,0.003925230584558462,0.03097810587779437,0.1074052695048781,0.0009320072661637591,0.0037075658674021158,0.07601704850588084,0.01009534604707981
0.0474828,0.003949936377607088,0.03115732335584386,0.10862886907084757,0.0009640096620376787,0.0037461629837476887,0.07611151178688608,0.010127306798944363
0.0479483,0.003974607368392264,0.0313327583519145,0.10984087267834204,0.0009963058987517653,0.0037847427613265827,0.07620200057591846,0.010158054830316864
0.0484138,0.00399924402182002,0.03150441695836667,0.11104114077750549,0.0010289086420896697,0.0038233012616370704,0.07628855659504771,0.010187594422543298
0.0488793,0.004023846833800917,0.031672305869475795,0.112229534872892,0.0010618305929284743,0.0038618345667907695,0.07637122188290378,0.010215930149722474
0.0493448,0.004048416330767969,0.031836432371572944,0.11340591755040867,0.001095084482542753,0.0039003387812568493,0.07645003876413893,0.010243066875484456
0.0498103,0.004072953069180412,0.03199680433306943,0.1145701525047407,0.0011286830678727754,0.003938810033619282,0.07652504981902558,0.010269009749678417
0.0502759,0.004097457635013624,0.03215343019437332,0.11572210456725537,0.0011626391267583443,0.003977244478346474,0.0765962978532105,0.010293764204973266
0.0507414,0.004121930643235496,0.03230631895770584,0.11686163973438043,0.0011969654531397498,0.004015638297572593,0.07666382586764564,0.010317335953374352
0.0512069,0.004146372737269637,0.032455480176825896,0.11798862519645133,0.0012316748522273205,0.0040539877028898915,0.07672767702871598,0.010339730982659515
0.0516724,0.004170784588445807,0.032600923946671106,0.11910292936702106,0.001266780135641062,0.004092288937151335,0.07678789463858417,0.010360955552737673
0.0521379,0.004195166895437995,0.03274266089292392,0.12020442191262522,0.0013022941165218719,0.004130538276282798,0.07684452210577222,0.010381016191933042
0.0526034,0.0042195203836905264,0.032880702161511635,0.12129297378299377,0.0013382296046158238,0.0041687320311041345,0.07689760291599984,0.010399919693198008
0.053069,0.004243845804832589,0.03301505940804924,0.12236845724170031,0.0013745994013330271,0.004206866549158362,0.07694718060329862,0.01041767311025762
0.0535345,0.004268143936081511,0.033145744787234234,0.12343074589723813,0.0014114162947825599,0.0042449382165482205,0.07699329872142154,0.010434283753688586
0.054,0.004292415579635131,0.033272770942202545,0.12447971473451186,0.0014486930547849895,0.004282943459779354,0.07703600081556655,0.010449759186935624
0.0544655,0.004316661562053541,0.03339615099385468,0.12551524014673213,0.001486442427864007,0.004320878747609336,0.07707533039443278,0.010464107222267972
0.054931,0.004340882733630467,0.03351589853016102,0.12653719996769935,0.0015246771322187111,0.0043587405929017475,0.07711133090262745,0.010477335916678808
