Application:, Trigno Discover (2.0.1.3)
Date/Time:, 26-09-2025 10:53:32
Collection Length (seconds):, 4.833
 Hamstrings right (85641), Hamstrings right (85641),  Rectus Femoris right (85844),  Rectus Femoris right (85844),  Gastrocnemius left (85904),  Gastrocnemius left (85904), TibilaisÂ Anterior right (85650), TibilaisÂ Anterior right (85650),  Hamstrings left (85586),  Hamstrings left (85586), TibilaisÂ Anterior left (85605), TibilaisÂ Anterior left (85605),  Rectus Femoris left (85878),  Rectus Femoris left (85878),  Gastrocnemius right (85873)
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
0.0083793, -0.0337377, 0.0083793, 0.0206455, 0.0083793, -0.0404517, 0.0083793, -0.0149386, 0.0083793, 0, 0.0083793, -0.0837568, 0.0083793, -0.0283665, 0.0083793, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.0088448, -0.03122, 0.0088448, 0.018967, 0.0088448, -0.0370947, 0.0088448, -0.01561, 0.0088448, 0, 0.0088448, -0.1240406, 0.0088448, -0.0283665, 0.0088448, -0.0171206, , , , , , , , , , , , , , , , , , , , , , 
0.0093103, -0.0290379, 0.0093103, 0.0166171, 0.0093103, -0.0290379, 0.0093103, -0.0162814, 0.0093103, 0, 0.0093103, -0.1519036, 0.0093103, -0.0283665, 0.0093103, -0.0159457, , , , , , , , , , , , , , , , , , , , , , 
0.0097759, -0.0287022, 0.0097759, 0.0146029, 0.0097759, -0.018967, 0.0097759, -0.0164492, 0.0097759, 0, 0.0097759, -0.1532464, 0.0097759, -0.0243381, 0.0097759, -0.0146029, , , , , , , , , , , , , , , , , , , , , , 
0.0102414, -0.0280308, 0.0102414, 0.0152743, 0.0102414, -0.0078889, 0.0102414, -0.0164492, 0.0102414, 0, 0.0102414, -0.1307546, 0.0102414, -0.0162814, 0.0102414, -0.0125887, , , , , , , , , , , , , , , , , , , , , , 
0.0107069, -0.0270237, 0.0107069, 0.0169528, 0.0107069, 0.0011749, 0.0107069, -0.0172885, 0.0107069, 0, 0.0107069, -0.081239, 0.0107069, -0.0082246, 0.0107069, -0.0102388, , , , , , , , , , , , , , , , , , , , , , 
0.0111724, -0.0263523, 0.0111724, 0.0166171, 0.0111724, 0.0075532, 0.0111724, -0.018967, 0.0111724, 0, 0.0111724, 0.026688, 0.0111724, -0.0038605, 0.0111724, -0.0082246, , , , , , , , , , , , , , , , , , , , , , 
0.0116379, -0.0260166, 0.0116379, 0.0146029, 0.0116379, 0.0129244, 0.0116379, -0.0213169, 0.0116379, 0, 0.0116379, 0.1700313, 0.0116379, -0.0050355, 0.0116379, -0.0062104, , , , , , , , , , , , , , , , , , , , , , 
0.0121034, -0.0263523, 0.0121034, 0.0139315, 0.0121034, 0.0152743, 0.0121034, -0.021149, 0.0121034, 0, 0.0121034, 0.2475776, 0.0121034, -0.0085603, 0.0121034, -0.0041962, , , , , , , , , , , , , , , , , , , , , , 
0.012569, -0.0263523, 0.012569, 0.0149386, 0.012569, 0.0099031, 0.012569, -0.0193027, 0.012569, 0, 0.012569, 0.1861448, 0.012569, -0.0124208, 0.012569, -0.0020142, , , , , , , , , , , , , , , , , , , , , , 
0.0130345, -0.0243381, 0.0130345, 0.0142672, 0.0130345, -0.002182, 0.0130345, -0.017792, 0.0130345, 0, 0.0130345, 0.0548867, 0.0130345, -0.0129244, 0.0130345, -0.0008392, , , , , , , , , , , , , , , , , , , , , , 
0.0135, 0, 0.0135, 0.0129244, 0.0135, -0.0135958, 0.0135, -0.017792, 0.0135, -0.0052033, 0.0135, -0.0533761, 0.0135, -0.008896, 0.0135, -0.0011749, , , , , , , , , , , , , , , , , , , , , , 
0.0139655, 0, 0.0139655, 0.0132601, 0.0139655, -0.0219883, 0.0139655, -0.0193027, 0.0139655, -0.0048676, 0.0139655, -0.0876173, 0.0139655, -0.0023499, 0.0139655, -0.0030213, , , , , , , , , , , , , , , , , , , , , , 
0.014431, 0, 0.014431, 0.0139315, 0.014431, -0.0303807, 0.014431, -0.0216526, 0.014431, -0.0068818, 0.014431, -0.0481727, 0.014431, 0.0011749, 0.014431, -0.0048676, , , , , , , , , , , , , , , , , , , , , , 
0.0148966, 0, 0.0148966, 0.0142672, 0.0148966, -0.0411231, 0.0148966, -0.0219883, 0.0148966, -0.0090639, 0.0148966, -0.0068818, 0.0148966, 0.0001678, 0.0148966, -0.0045319, , , , , , , , , , , , , , , , , , , , , , 
0.0153621, 0, 0.0153621, 0.0149386, 0.0153621, -0.0515297, 0.0153621, -0.0216526, 0.0153621, -0.0102388, 0.0153621, -0.03122, 0.0153621, -0.0025177, 0.0153621, -0.0035248, , , , , , , , , , , , , , , , , , , , , , 
0.0158276, 0, 0.0158276, 0.0151064, 0.0158276, -0.0565652, 0.0158276, -0.0209812, 0.0158276, -0.0092317, 0.0158276, -0.0908064, 0.0158276, -0.0028534, 0.0158276, -0.0018463, , , , , , , , , , , , , , , , , , , , , , 
0.0162931, 0, 0.0162931, 0.0159457, 0.0162931, -0.0558938, 0.0162931, -0.0206455, 0.0162931, -0.0068818, 0.0162931, -0.1176623, 0.0162931, -0.002182, 0.0162931, -0.0016785, , , , , , , , , , , , , , , , , , , , , , 
0.0167586, 0, 0.0167586, 0.0169528, 0.0167586, -0.0532082, 0.0167586, -0.0193027, 0.0167586, -0.005539, 0.0167586, -0.0867781, 0.0167586, -0.0018463, 0.0167586, -0.002182, , , , , , , , , , , , , , , , , , , , , , 
0.0172241, 0, 0.0172241, 0.0172885, 0.0172241, -0.0501869, 0.0172241, -0.0176242, 0.0172241, -0.0060426, 0.0172241, -0.0256809, 0.0172241, -0.0028534, 0.0172241, -0.002182, , , , , , , , , , , , , , , , , , , , , , 
0.0176897, 0, 0.0176897, 0.017792, 0.0176897, -0.0451514, 0.0176897, -0.0176242, 0.0176897, -0.0072175, 0.0176897, 0.024506, 0.0176897, -0.0041962, 0.0176897, -0.0018463, , , , , , , , , , , , , , , , , , , , , , 
0.0181552, 0, 0.0181552, 0.0172885, 0.0181552, -0.0394446, 0.0181552, -0.0182956, 0.0181552, -0.0092317, 0.0181552, 0.040116, 0.0181552, -0.0065461, 0.0181552, -0.0025177, , , , , , , , , , , , , , , , , , , , , , 
0.0186207, 0, 0.0186207, 0.0166171, 0.0186207, -0.0327306, 0.0186207, -0.018967, 0.0186207, -0.0109102, 0.0186207, 0.0285344, 0.0186207, -0.008896, 0.0186207, -0.0035248, , , , , , , , , , , , , , , , , , , , , , 
0.0190862, 0, 0.0190862, 0.017792, 0.0190862, -0.0285344, 0.0190862, -0.0182956, 0.0190862, -0.0115816, 0.0190862, 0.0078889, 0.0190862, -0.0102388, 0.0190862, -0.0035248, , , , , , , , , , , , , , , , , , , , , , 
0.0195517, 0, 0.0195517, 0.0186313, 0.0195517, -0.0256809, 0.0195517, -0.0167849, 0.0195517, -0.012253, 0.0195517, -0.0028534, 0.0195517, -0.0082246, 0.0195517, -0.0031891, , , , , , , , , , , , , , , , , , , , , , 
0.0200172, 0, 0.0200172, 0.0186313, 0.0200172, -0.0246738, 0.0200172, -0.0135958, 0.0200172, -0.0109102, 0.0200172, 0.003357, 0.0200172, -0.0043641, 0.0200172, -0.0035248, , , , , , , , , , , , , , , , , , , , , , 
0.0204828, 0, 0.0204828, 0.0182956, 0.0204828, -0.0270237, 0.0204828, -0.0102388, 0.0204828, -0.008896, 0.0204828, 0.0043641, 0.0204828, -0.0025177, 0.0204828, -0.0028534, , , , , , , , , , , , , , , , , , , , , , 
0.0209483, 0, 0.0209483, 0.0176242, 0.0209483, -0.0305486, 0.0209483, -0.0068818, 0.0209483, -0.0095674, 0.0209483, -0.0203098, 0.0209483, -0.0028534, 0.0209483, -0.0005035, , , , , , , , , , , , , , , , , , , , , , 
0.0214138, 0, 0.0214138, 0.0179599, 0.0214138, -0.0350805, 0.0214138, -0.0028534, 0.0214138, -0.0085603, 0.0214138, -0.0599222, 0.0214138, -0.0031891, 0.0214138, 0.0005035, , , , , , , , , , , , , , , , , , , , , , 
0.0218793, 0, 0.0218793, 0.0172885, 0.0218793, -0.0391089, 0.0218793, 0.0005035, 0.0218793, -0.0072175, 0.0218793, -0.0830854, 0.0218793, -0.0031891, 0.0218793, 0.0006714, , , , , , , , , , , , , , , , , , , , , , 
0.0223448, 0, 0.0223448, 0.01561, 0.0223448, -0.0407874, 0.0223448, 0.0028534, 0.0223448, -0.0078889, 0.0223448, -0.0686503, 0.0223448, -0.0041962, 0.0223448, 0.0018463, , , , , , , , , , , , , , , , , , , , , , 
0.0228103, 0, 0.0228103, 0.0159457, 0.0228103, -0.0394446, 0.0228103, 0.0041962, 0.0228103, -0.0109102, 0.0228103, -0.0216526, 0.0228103, -0.0090639, 0.0228103, 0.0038605, , , , , , , , , , , , , , , , , , , , , , 
0.0232759, 0, 0.0232759, 0.0166171, 0.0232759, -0.0386053, 0.0232759, 0.0025177, 0.0232759, -0.0132601, 0.0232759, 0.0275273, 0.0232759, -0.0152743, 0.0232759, 0.005539, , , , , , , , , , , , , , , , , , , , , , 
0.0237414, 0, 0.0237414, 0.0179599, 0.0237414, -0.0391089, 0.0237414, -0.0025177, 0.0237414, -0.012253, 0.0237414, 0.0438087, 0.0237414, -0.0171206, 0.0237414, 0.0038605, , , , , , , , , , , , , , , , , , , , , , 
0.0242069, 0, 0.0242069, 0.018967, 0.0242069, -0.0391089, 0.0242069, -0.0068818, 0.0242069, -0.0117494, 0.0242069, 0.0196384, 0.0242069, -0.0135958, 0.0242069, 0.0011749, , , , , , , , , , , , , , , , , , , , , , 
0.0246724, 0, 0.0246724, 0.0184634, 0.0246724, -0.0350805, 0.0246724, -0.0082246, 0.0246724, -0.0135958, 0.0246724, -0.012253, 0.0246724, -0.0099031, 0.0246724, -0.0003357, , , , , , , , , , , , , , , , , , , , , , 
0.0251379, 0, 0.0251379, 0.0182956, 0.0251379, -0.0287022, 0.0251379, -0.0072175, 0.0251379, -0.0159457, 0.0251379, -0.0216526, 0.0251379, -0.0115816, 0.0251379, 0.0011749, , , , , , , , , , , , , , , , , , , , , , 
0.0256034, 0, 0.0256034, 0.018967, 0.0256034, -0.0236667, 0.0256034, -0.0065461, 0.0256034, -0.0169528, 0.0256034, -0.0129244, 0.0256034, -0.0142672, 0.0256034, 0.0045319, , , , , , , , , , , , , , , , , , , , , , 
0.026069, 0, 0.026069, 0.0186313, 0.026069, -0.0223239, 0.026069, -0.0068818, 0.026069, -0.0176242, 0.026069, -0.0050355, 0.026069, -0.0146029, 0.026069, 0.0065461, , , , , , , , , , , , , , , , , , , , , , 
0.0265345, 0, 0.0265345, 0.0179599, 0.0265345, -0.0246738, 0.0265345, -0.0075532, 0.0265345, -0.0182956, 0.0265345, -0.0045319, 0.0265345, -0.014435, 0.0265345, 0.0052033, , , , , , , , , , , , , , , , , , , , , , 
0.027, -0.012253, 0.027, 0.0193027, 0.027, -0.0276951, 0.027, -0.0085603, 0.027, -0.0203098, 0.027, -0.0099031, 0.027, -0.0152743, 0.027, 0.0031891, , , , , , , , , , , , , , , , , , , , , , 
0.0274655, -0.0132601, 0.0274655, 0.0206455, 0.0274655, -0.0283665, 0.0274655, -0.0099031, 0.0274655, -0.021149, 0.0274655, -0.0182956, 0.0274655, -0.0149386, 0.0274655, 0.0031891, , , , , , , , , , , , , , , , , , , , , , 
0.027931, -0.0166171, 0.027931, 0.0196384, 0.027931, -0.0250095, 0.027931, -0.0109102, 0.027931, -0.021149, 0.027931, -0.0271916, 0.027931, -0.0146029, 0.027931, 0.0025177, , , , , , , , , , , , , , , , , , , , , , 
0.0283966, -0.0226596, 0.0283966, 0.0172885, 0.0283966, -0.0224918, 0.0283966, -0.0115816, 0.0283966, -0.0209812, 0.0283966, -0.0317235, 0.0283966, -0.0140993, 0.0283966, 0.0025177, , , , , , , , , , , , , , , , , , , , , , 
0.0288621, -0.0276951, 0.0288621, 0.0162814, 0.0288621, -0.0216526, 0.0288621, -0.0129244, 0.0288621, -0.0209812, 0.0288621, -0.0310521, 0.0288621, -0.0132601, 0.0288621, 0.0015106, , , , , , , , , , , , , , , , , , , , , , 
0.0293276, -0.03122, 0.0293276, 0.0159457, 0.0293276, -0.0216526, 0.0293276, -0.014435, 0.0293276, -0.0203098, 0.0293276, -0.0273594, 0.0293276, -0.0112459, 0.0293276, -0.0018463, , , , , , , , , , , , , , , , , , , , , , 
0.0297931, -0.033402, 0.0297931, 0.0152743, 0.0297931, -0.0216526, 0.0297931, -0.0119173, 0.0297931, -0.0182956, 0.0297931, -0.0246738, 0.0297931, -0.0082246, 0.0297931, -0.0041962, , , , , , , , , , , , , , , , , , , , , , 
0.0302586, -0.0330663, 0.0302586, 0.0139315, 0.0302586, -0.0219883, 0.0302586, -0.0041962, 0.0302586, -0.0169528, 0.0302586, -0.0219883, 0.0302586, -0.0041962, 0.0302586, -0.0036927, , , , , , , , , , , , , , , , , , , , , , 
0.0307241, -0.0310521, 0.0307241, 0.012253, 0.0307241, -0.0229953, 0.0307241, 0.0011749, 0.0307241, -0.0166171, 0.0307241, -0.0157778, 0.0307241, -0.0008392, 0.0307241, -0.0058747, , , , , , , , , , , , , , , , , , , , , , 
0.0311897, -0.0298772, 0.0311897, 0.0115816, 0.0311897, -0.0226596, 0.0311897, 0.0010071, 0.0311897, -0.0162814, 0.0311897, -0.0095674, 0.0311897, 0.002182, 0.0311897, -0.0078889, , , , , , , , , , , , , , , , , , , , , , 
0.0316552, -0.0303807, 0.0316552, 0.0132601, 0.0316552, -0.018967, 0.0316552, -0.0008392, 0.0316552, -0.0149386, 0.0316552, -0.0072175, 0.0316552, 0.0045319, 0.0316552, -0.0083925, , , , , , , , , , , , , , , , , , , , , , 
0.0321207, -0.0305486, 0.0321207, 0.0159457, 0.0321207, -0.0162814, 0.0321207, -0.0011749, 0.0321207, -0.0139315, 0.0321207, -0.0112459, 0.0321207, 0.0025177, 0.0321207, -0.0070497, , , , , , , , , , , , , , , , , , , , , , 
0.0325862, -0.0307164, 0.0325862, 0.0176242, 0.0325862, -0.0169528, 0.0325862, -0.0025177, 0.0325862, -0.0135958, 0.0325862, -0.023331, 0.0325862, -0.0016785, 0.0325862, -0.0048676, , , , , , , , , , , , , , , , , , , , , , 
0.0330517, -0.0280308, 0.0330517, 0.0186313, 0.0330517, -0.0204776, 0.0330517, -0.0068818, 0.0330517, -0.0146029, 0.0330517, -0.0374304, 0.0330517, -0.0045319, 0.0330517, -0.0048676, , , , , , , , , , , , , , , , , , , , , , 
0.0335172, -0.0263523, 0.0335172, 0.0199741, 0.0335172, -0.0263523, 0.0335172, -0.0109102, 0.0335172, -0.0149386, 0.0335172, -0.0464942, 0.0335172, -0.0075532, 0.0335172, -0.0062104, , , , , , , , , , , , , , , , , , , , , , 
0.0339828, -0.0253452, 0.0339828, 0.0206455, 0.0339828, -0.0298772, 0.0339828, -0.0112459, 0.0339828, -0.0149386, 0.0339828, -0.0464942, 0.0339828, -0.0102388, 0.0339828, -0.0045319, , , , , , , , , , , , , , , , , , , , , , 
0.0344483, -0.0265202, 0.0344483, 0.0223239, 0.0344483, -0.0293736, 0.0344483, -0.0109102, 0.0344483, -0.0132601, 0.0344483, -0.0391089, 0.0344483, -0.0142672, 0.0344483, 0.0001678, , , , , , , , , , , , , , , , , , , , , , 
0.0349138, -0.0330663, 0.0349138, 0.0240024, 0.0349138, -0.0273594, 0.0349138, -0.0109102, 0.0349138, -0.0125887, 0.0349138, -0.0298772, 0.0349138, -0.0204776, 0.0349138, 0.0041962, , , , , , , , , , , , , , , , , , , , , , 
0.0353793, -0.0404517, 0.0353793, 0.0240024, 0.0353793, -0.0256809, 0.0353793, -0.0102388, 0.0353793, -0.0142672, 0.0353793, -0.0182956, 0.0353793, -0.0253452, 0.0353793, 0.0062104, , , , , , , , , , , , , , , , , , , , , , 
0.0358448, -0.0438087, 0.0358448, 0.0231632, 0.0358448, -0.0260166, 0.0358448, -0.0095674, 0.0358448, -0.01561, 0.0358448, -0.0068818, 0.0358448, -0.0263523, 0.0358448, 0.0062104, , , , , , , , , , , , , , , , , , , , , , 
0.0363103, -0.0438087, 0.0363103, 0.0224918, 0.0363103, -0.0263523, 0.0363103, -0.0109102, 0.0363103, -0.0162814, 0.0363103, -0.0025177, 0.0363103, -0.0250095, 0.0363103, 0.0052033, , , , , , , , , , , , , , , , , , , , , , 
0.0367759, -0.0431373, 0.0367759, 0.0236667, 0.0367759, -0.026688, 0.0367759, -0.0109102, 0.0367759, -0.0172885, 0.0367759, -0.0082246, 0.0367759, -0.0283665, 0.0367759, 0.0048676, , , , , , , , , , , , , , , , , , , , , , 
0.0372414, -0.0431373, 0.0372414, 0.0243381, 0.0372414, -0.0260166, 0.0372414, -0.0112459, 0.0372414, -0.0196384, 0.0372414, -0.0169528, 0.0372414, -0.0350805, 0.0372414, 0.0018463, , , , , , , , , , , , , , , , , , , , , , 
0.0377069, -0.0414588, 0.0377069, 0.0219883, 0.0377069, -0.0250095, 0.0377069, -0.0129244, 0.0377069, -0.0236667, 0.0377069, -0.0159457, 0.0377069, -0.0392767, 0.0377069, -0.0018463, , , , , , , , , , , , , , , , , , , , , , 
0.0381724, -0.0391089, 0.0381724, 0.0208133, 0.0381724, -0.026688, 0.0381724, -0.0142672, 0.0381724, -0.0261845, 0.0381724, -0.0270237, 0.0381724, -0.0439765, 0.0381724, -0.0035248, , , , , , , , , , , , , , , , , , , , , , 
0.0386379, -0.0391089, 0.0386379, 0.0219883, 0.0386379, -0.0292058, 0.0386379, -0.0142672, 0.0386379, -0.0270237, 0.0386379, -0.0659648, 0.0386379, -0.0506905, 0.0386379, -0.0025177, , , , , , , , , , , , , , , , , , , , , , 
0.0391034, -0.0372625, 0.0391034, 0.0223239, 0.0391034, -0.0317235, 0.0391034, -0.0137636, 0.0391034, -0.0243381, 0.0391034, -0.1008774, 0.0391034, -0.054551, 0.0391034, -0.0001678, , , , , , , , , , , , , , , , , , , , , , 
0.039569, -0.035584, 0.039569, 0.0213169, 0.039569, -0.0317235, 0.039569, -0.0125887, 0.039569, -0.018967, 0.039569, -0.0971847, 0.039569, -0.0498512, 0.039569, 0.0010071, , , , , , , , , , , , , , , , , , , , , , 
0.0400345, -0.0344091, 0.0400345, 0.0199741, 0.0400345, -0.0298772, 0.0400345, -0.0124208, 0.0400345, -0.011078, 0.0400345, -0.0814069, 0.0400345, -0.0406195, 0.0400345, 0.0008392, , , , , , , , , , , , , , , , , , , , , , 
0.0405, -0.0327306, 0.0405, 0.0186313, 0.0405, -0.0253452, 0.0405, -0.0135958, 0.0405, -0.0050355, 0.0405, -0.0864424, 0.0405, -0.030045, 0.0405, -0.0001678, , , , , , , , , , , , , , , , , , , , , , 
