Application:, Trigno Discover (2.0.1.3)
Date/Time:, 04-Nov-25 15:13:01
Collection Length (seconds):, 2.997
 Hamstrings right (85641), , , , , , , ,  Rectus Femoris right (85844), , , , , , , ,  Gastrocnemius left (85904), , , , , , , , TibilaisÂ Anterior right (85650), , , , , , , ,  Hamstrings left (85586), , , , , , , , TibilaisÂ Anterior left (85605), , , , , , , ,  Rectus Femoris left (85878), , , , , , , ,  Gastrocnemius right (85873)
sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49, , , , , , , , sensor mode: 49
EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.03375, -0.0877852, 0.8775, 179.146347, 0.8775, -200.3048859, 0.8775, 12.4390249, 0.03375, -0.0438087, 0.8775, 22.7439022, 0.8775, -251.5853729, 0.8775, -254.3292694, 0.03375, -0.0179599, 0.8775, -140.0609741, 0.8775, 39.4512215, 0.8775, -210.9146423, 0.03375, -0.0384375, 0.8775, -24.1463413, 0.8775, 85.4268341, 0.8775, -54.2073174, 0.03375, 0.0052033, 0.8775, -240.1219635, 0.8775, 134.4512177, 0.8775, 83.5365906, 0.03375, -0.0763714, 0.8775, 205.1829376, 0.8775, 120.18293, 0.8775, -113.9634171, 0.03375, 0.0411231, 0.8775, 179.8780518, 0.8775, 140.7317047, 0.8775, -160.4268341, 0.03375, -0.035584, 0.8775, 71.7682953, 0.8775, 61.2195129, 0.8775, -28.9024391, , , , , , , , , , , , , , , , , , , , , , 
0.0342692, -0.0753643, 0.891, 61.6463432, 0.891, -267.6219482, 0.891, -77.8048782, 0.0342692, -0.0391089, 0.891, -0.7926829, 0.891, -353.9024353, 0.891, -106.5853653, 0.0342692, -0.0176242, 0.891, -146.646347, 0.891, -54.8780518, 0.891, -263.3536682, 0.0342692, -0.0609293, 0.891, -24.8780499, 0.891, 86.646347, 0.891, -46.7682953, 0.0342692, 0.0058747, 0.891, -263.7804871, 0.891, -5.609756, 0.891, 44.5731735, 0.0342692, -0.0807355, 0.891, 239.6341553, 0.891, -9.6341467, 0.891, -164.9390259, 0.0342692, 0.0387732, 0.891, 183.6585388, 0.891, 83.1707306, 0.891, -139.2682953, 0.0342692, -0.1059129, 0.891, 75.8536606, 0.891, 105, 0.891, -31.341465, , , , , , , , , , , , , , , , , , , , , , 
0.0347885, -0.0726787, 0.9045, 112.68293, 0.9045, -74.8170776, 0.9045, -77.2560959, 0.0347885, -0.03122, 0.9045, -99.8780518, 0.9045, -137.0121918, 0.9045, -22.8048782, 0.0347885, -0.0193027, 0.9045, -204.8170776, 0.9045, -182.4390259, 0.9045, -303.23172, 0.0347885, -0.0780499, 0.9045, -24.2073174, 0.9045, 44.0243912, 0.9045, -79.146347, 0.0347885, 0.0058747, 0.9045, -247.6219635, 0.9045, -121.0365906, 0.9045, -1.9512196, 0.0347885, -0.1255512, 0.9045, 275.9146423, 0.9045, -84.9390259, 0.9045, -233.4756165, 0.0347885, 0.0360876, 0.9045, 201.0975647, 0.9045, 47.3170738, 0.9045, -70.4268341, 0.0347885, -0.1344472, 0.9045, 89.7560959, 0.9045, 51.7682953, 0.9045, -3.1707318, , , , , , , , , , , , , , , , , , , , , , 
0.0353077, -0.0696574, 0.918, 159.0853729, 0.918, 31.0975609, 0.918, -69.9390259, 0.0353077, -0.0162814, 0.918, -175.5487823, 0.918, 99.5121994, 0.918, -13.1097565, 0.0353077, -0.0250095, 0.918, -296.4634094, 0.918, -263.5365906, 0.918, -305.3658752, 0.0353077, -0.0881209, 0.918, -12.0121956, 0.918, 29.7560978, 0.918, -89.2073212, 0.0353077, 0.0031891, 0.918, -253.3536682, 0.918, -123.5365906, 0.918, 2.6829269, 0.0353077, -0.1428397, 0.918, 306.8902588, 0.918, -117.0731735, 0.918, -315.0609741, 0.0353077, 0.0339055, 0.918, 110.9756088, 0.918, 4.6341462, 0.918, -85.3658524, 0.0353077, -0.0894636, 0.918, 90.7317123, 0.918, 42.0121956, 0.918, 6.280488, , , , , , , , , , , , , , , , , , , , , , 
0.0358269, -0.061265, 0.9315, 164.3902435, 0.9315, 131.7682953, 0.9315, -59.5731735, 0.0358269, 0.0045319, 0.9315, -198.8414612, 0.9315, 189.4512177, 0.9315, -22.0121956, 0.0358269, -0.0251774, 0.9315, -373.7804871, 0.9315, -250, 0.9315, -269.1463623, 0.0358269, -0.093492, 0.9315, -4.0243902, 0.9315, 29.8780499, 0.9315, -91.7073212, 0.0358269, 0.0011749, 0.9315, -207.6219635, 0.9315, -109.5731735, 0.9315, 68.5365906, 0.0358269, -0.1156481, 0.9315, 298.1097717, 0.9315, -108.9634171, 0.9315, -381.5244141, 0.0358269, 0.0330663, 0.9315, 95.18293, 0.9315, 38.5365868, 0.9315, -118.9634171, 0.0358269, -0.0048676, 0.9315, 83.9024429, 0.9315, 35, 0.9315, 12.560976, , , , , , , , , , , , , , , , , , , , , , 
0.0363462, -0.0552224, 0.945, 147.3170776, 0.945, 194.6341553, 0.945, -44.0243912, 0.0363462, 0.0224918, 0.945, -210.4878082, 0.945, 243.5975647, 0.945, -27.3780499, 0.0363462, -0.018967, 0.945, -403.1707458, 0.945, -201.5243988, 0.945, -242.0731812, 0.0363462, -0.0874495, 0.945, -10.7317076, 0.945, 24.0853672, 0.945, -105.6707306, 0.0363462, -0.0005035, 0.945, -184.4512177, 0.945, -57.5609779, 0.945, 112.9268341, 0.0363462, -0.0652934, 0.945, 269.2073364, 0.945, -59.8170738, 0.945, -422.9268494, 0.0363462, 0.0317235, 0.945, 50.3048782, 0.945, 103.9024429, 0.945, -145.9756165, 0.0363462, 0.0924849, 0.945, 92.8658524, 0.945, 34.0243912, 0.945, 21.9512196, , , , , , , , , , , , , , , , , , , , , , 
0.0368654, -0.0538796, 0.9585, 130.4878082, 0.9585, 232.2561035, 0.9585, -32.0731697, 0.0368654, 0.0387732, 0.9585, -179.2682953, 0.9585, 189.512207, 0.9585, -33.5365868, 0.0368654, -0.0135958, 0.9585, -453.0487976, 0.9585, -89.0853653, 0.9585, -223.5365906, 0.0368654, -0.0679789, 0.9585, -18.1707325, 0.9585, 45, 0.9585, -104.5731735, 0.0368654, -0.0008392, 0.9585, -120, 0.9585, 77.6219559, 0.9585, 186.646347, 0.0368654, -0.0285344, 0.9585, 265.4878235, 0.9585, 90.9146347, 0.9585, -442.6829224, 0.0368654, 0.0280308, 0.9585, 93.9634171, 0.9585, 237.5609741, 0.9585, -123.5365906, 0.0368654, 0.1270619, 0.9585, 97.68293, 0.9585, 48.7804871, 0.9585, 17.8658543, , , , , , , , , , , , , , , , , , , , , , 
0.0373846, -0.057908, 0.972, 111.4634171, 0.972, 207.3780518, 0.972, -2.5, 0.0373846, 0.06009, 0.972, -158.9634247, 0.972, 170.3048859, 0.972, -39.3292694, 0.0373846, -0.0102388, 0.972, -476.4634399, 0.972, 37.2560997, 0.972, -276.6463623, 0.0373846, -0.0505226, 0.972, -34.5121956, 0.972, 105.5487823, 0.972, -94.5731735, 0.0373846, -0.002182, 0.972, -32.7439041, 0.972, 143.5365906, 0.972, 177.86586, 0.0373846, -0.0417945, 0.972, 318.2926941, 0.972, 218.5365906, 0.972, -403.3536682, 0.0373846, 0.0250095, 0.972, 112.6219559, 0.972, 225.7926941, 0.972, -83.9024429, 0.0373846, 0.0730144, 0.972, 100.7926865, 0.972, 84.8170776, 0.972, -18.7195129, , , , , , , , , , , , , , , , , , , , , , 
0.0379038, -0.0632792, 0.9855, 87.3780518, 0.9855, 137.5609741, 0.9855, 34.3902435, 0.0379038, 0.0871138, 0.9855, -123.2317123, 0.9855, 142.6829376, 0.9855, -57.8658562, 0.0379038, -0.0072175, 0.9855, -452.1951294, 0.9855, 197.4390259, 0.9855, -309.512207, 0.0379038, -0.0307164, 0.9855, -38.6585388, 0.9855, 155.7926941, 0.9855, -90.3658524, 0.0379038, -0.0050355, 0.9855, 37.0731697, 0.9855, 102.8658524, 0.9855, 132.2561035, 0.0379038, -0.0726787, 0.9855, 347.1341553, 0.9855, 268.0487976, 0.9855, -336.4024353, 0.0379038, 0.024506, 0.9855, 71.2804871, 0.9855, 144.6341553, 0.9855, -85.3048782, 0.0379038, -0.0010071, 0.9855, 96.5243912, 0.9855, 130.5487823, 0.9855, -52.0121956, , , , , , , , , , , , , , , , , , , , , , 
0.0384231, -0.0814069, 0.999, 85.2439041, 0.999, 139.8780518, 0.999, 58.7804909, 0.0384231, 0.1171588, 0.999, -87.7439041, 0.999, 167.0731812, 0.999, -60.8536606, 0.0384231, -0.0011749, 0.999, -379.5731812, 0.999, 230.36586, 0.999, -318.8414612, 0.0384231, 0.0072175, 0.999, -37.5609779, 0.999, 173.7195129, 0.999, -92.5609741, 0.0384231, -0.0082246, 0.999, 72.0121994, 0.999, -36.5853653, 0.999, 80.7926865, 0.0384231, -0.0713359, 0.999, 351.5243835, 0.999, 216.3414612, 0.999, -252.012207, 0.0384231, 0.0226596, 0.999, -43.9634171, 0.999, -19.3292694, 0.999, -109.2073212, 0.0384231, -0.0424659, 0.999, 103.0487823, 0.999, 167.9878082, 0.999, -59.0243912, , , , , , , , , , , , , , , , , , , , , , 
0.0389423, -0.0936599, 1.0125, 77.1951218, 1.0125, 161.8902435, 1.0125, 80.2439041, 0.0389423, 0.1373007, 1.0125, -47.8048782, 1.0125, 213.7195129, 1.0125, -46.0975609, 0.0389423, 0.0038605, 1.0125, -261.2804871, 1.0125, 155.1219482, 1.0125, -281.5853577, 0.0389423, 0.0508583, 1.0125, -40.7317085, 1.0125, 204.3902435, 1.0125, -101.8902435, 0.0389423, -0.0104067, 1.0125, 68.7804871, 1.0125, -172.6219482, 1.0125, 56.5243912, 0.0389423, -0.0298772, 1.0125, 297.9268494, 1.0125, 158.9634247, 1.0125, -161.2804871, 0.0389423, 0.0194705, 1.0125, -160.9146423, 1.0125, -151.4024353, 1.0125, -130.8536682, 0.0389423, -0.0715038, 1.0125, 116.7073212, 1.0125, 200.4878082, 1.0125, -68.4146347, , , , , , , , , , , , , , , , , , , , , , 
0.0394615, -0.0626078, 1.026, 48.1707344, 1.026, 181.2195129, 1.026, 91.5853653, 0.0394615, 0.1451896, 1.026, 0.1829268, 1.026, 244.6951294, 1.026, -35, 0.0394615, 0.0025177, 1.026, -139.0243988, 1.026, 111.8292694, 1.026, -236.5243988, 0.0394615, 0.0696574, 1.026, -50.7926826, 1.026, 239.8170776, 1.026, -108.3536606, 0.0394615, -0.0129244, 1.026, 79.6951218, 1.026, -202.5609741, 1.026, 76.2195129, 0.0394615, 0.0313878, 1.026, 263.5975647, 1.026, 191.4024506, 1.026, -120.5487823, 0.0394615, 0.0142672, 1.026, -210.8536682, 1.026, -139.2682953, 1.026, -132.3170776, 0.0394615, -0.0887922, 1.026, 126.0975647, 1.026, 243.4146423, 1.026, -89.8170776, , , , , , , , , , , , , , , , , , , , , , 
0.0399808, -0.011078, 1.0395, 30.6707325, 1.0395, 192.012207, 1.0395, 96.0365906, 0.0399808, 0.145861, 1.0395, 36.6463432, 1.0395, 228.23172, 1.0395, -29.0853672, 0.0399808, -0.005539, 1.0395, -122.5609818, 1.0395, 306.7683105, 1.0395, -180.9146423, 0.0399808, 0.0627756, 1.0395, -59.0243912, 1.0395, 280.0609741, 1.0395, -116.8292694, 0.0399808, -0.0151064, 1.0395, 100.7926865, 1.0395, -85.4878082, 1.0395, 117.1341476, 0.0399808, 0.0760357, 1.0395, 204.5731812, 1.0395, 288.6585388, 1.0395, -50.4878044, 0.0399808, 0.0114137, 1.0395, -197.6829376, 1.0395, -35.3658562, 1.0395, -128.2317047, 0.0399808, -0.0458228, 1.0395, 132.2561035, 1.0395, 287.6219482, 1.0395, -109.2073212, , , , , , , , , , , , , , , , , , , , , , 
0.0405, 0.0139315, 1.053, -2.9268293, 1.053, 189.8170776, 1.053, 111.5243912, 0.0405, 0.1398184, 1.053, 72.1951218, 1.053, 172.9878082, 1.053, -23.8414631, 0.0405, -0.0162814, 1.053, -107.7439041, 1.053, 449.5731812, 1.053, -56.341465, 0.0405, 0.0525368, 1.053, -60.5487823, 1.053, 329.8170776, 1.053, -126.9512253, 0.0405, -0.0151064, 1.053, 80.5487823, 1.053, 21.0975609, 1.053, 111.0975647, 0.0405, 0.0663005, 1.053, 112.2561035, 1.053, 349.1463623, 1.053, -1.7682927, 0.0405, 0.0112459, 1.053, -89.0853653, 1.053, 42.9268303, 1.053, -127.3780518, 0.0405, 0.0303807, 1.053, 141.4634247, 1.053, 271.9512329, 1.053, -116.5853653, , , , , , , , , , , , , , , , , , , , , , 
0.0410192, 0.0015106, 1.0665, -29.8170738, 1.0665, 170.1829376, 1.0665, 132.0121918, 0.0410192, 0.1297475, 1.0665, 109.5121994, 1.0665, 103.2926865, 1.0665, -35.9146347, 0.0410192, -0.0248417, 1.0665, -33.0487823, 1.0665, 348.7804871, 1.0665, 128.7195129, 0.0410192, 0.0461585, 1.0665, -65.3658524, 1.0665, 323.23172, 1.0665, -140.6097565, 0.0410192, -0.0159457, 1.0665, 12.5, 1.0665, 136.0975647, 1.0665, 103.7804871, 0.0410192, 0.0166171, 1.0665, -94.6951218, 1.0665, 390.4268494, 1.0665, 19.6951218, 0.0410192, 0.0105745, 1.0665, 30.2439022, 1.0665, 59.7560997, 1.0665, -82.9878082, 0.0410192, 0.0716716, 1.0665, 128.9634247, 1.0665, 218.1707306, 1.0665, -126.646347, , , , , , , , , , , , , , , , , , , , , , 
0.0415385, -0.0119173, 1.08, -39.5121956, 1.08, 120.6707382, 1.08, 154.2073212, 0.0415385, 0.1149767, 1.08, 147.3170776, 1.08, 69.7560959, 1.08, -58.7195129, 0.0415385, -0.0236667, 1.08, 65.5487823, 1.08, 181.3414612, 1.08, 161.5853729, 0.0415385, 0.0491798, 1.08, -71.8292694, 1.08, 316.2804871, 1.08, -152.6829376, 0.0415385, -0.0159457, 1.08, -58.5365868, 1.08, 242.8048859, 1.08, 100.6707306, 0.0415385, 0.0117494, 1.08, -172.2561035, 1.08, 223.7195129, 1.08, 85.3658524, 0.0415385, 0.0102388, 1.08, 138.4146423, 1.08, 180.3048859, 1.08, -15.6097565, 0.0415385, 0.0830854, 1.08, 120.9146347, 1.08, 184.0243988, 1.08, -131.7682953, , , , , , , , , , , , , , , , , , , , , , 
0.0420577, -0.0001678, 1.0935, -28.2317085, 1.0935, 54.5121956, 1.0935, 172.9268341, 0.0420577, 0.096849, 1.0935, 170.7926941, 1.0935, 49.4512215, 1.0935, -78.7195129, 0.0420577, -0.0162814, 1.0935, 93.2317123, 1.0935, 391.3414612, 1.0935, 226.8902435, 0.0420577, 0.057908, 1.0935, -90.7926865, 1.0935, 244.2073212, 1.0935, -153.5975647, 0.0420577, -0.0162814, 1.0935, -107.7439041, 1.0935, 278.4146423, 1.0935, 79.2073212, 0.0420577, 0.0605936, 1.0935, -186.2195129, 1.0935, 147.86586, 1.0935, 169.0243988, 0.0420577, 0.0085603, 1.0935, 102.1951218, 1.0935, 312.3780518, 1.0935, 50.9146347, 0.0420577, 0.0908064, 1.0935, 130.7926788, 1.0935, 148.0487823, 1.0935, -128.3536682, , , , , , , , , , , , , , , , , , , , , , 
0.0425769, 0.0360876, 1.107, -13.9024391, 1.107, -21.7682934, 1.107, 202.4390259, 0.0425769, 0.0797284, 1.107, 176.4634247, 1.107, 0.3658537, 1.107, -134.2073212, 0.0425769, -0.0095674, 1.107, 53.4146347, 1.107, -13.1097565, 1.107, -26.280489, 0.0425769, 0.0721752, 1.107, -71.7682953, 1.107, 120.36586, 1.107, -144.7561035, 0.0425769, -0.0149386, 1.107, -106.5243912, 1.107, 259.1463623, 1.107, -57.5609779, 0.0425769, 0.0748608, 1.107, 16.1585369, 1.107, -34.0243912, 1.107, 28.2926826, 0.0425769, 0.0050355, 1.107, 48.5975609, 1.107, 80.0609741, 1.107, 139.2682953, 0.0425769, 0.1012131, 1.107, 144.2073212, 1.107, 240.9146423, 1.107, -95.7317123, , , , , , , , , , , , , , , , , , , , , , 
0.0430962, 0.0609293, 1.1205, -71.8902435, 1.1205, -60.4878044, 1.1205, 222.0731812, 0.0430962, 0.0636149, 1.1205, 324.0853882, 1.1205, -45.4878044, 1.1205, -111.2804871, 0.0430962, -0.0075532, 1.1205, 171.4024506, 1.1205, -354.8170776, 1.1205, 184.6951294, 0.0430962, 0.0864424, 1.1205, -69.2073212, 1.1205, 121.0365906, 1.1205, -152.1951294, 0.0430962, -0.0129244, 1.1205, -163.5975647, 1.1205, 106.5853653, 1.1205, -90.7926865, 0.0430962, 0.0397803, 1.1205, -304.512207, 1.1205, 177.3170776, 1.1205, -20.4268303, 0.0430962, 0.002182, 1.1205, 252.6219635, 1.1205, 150, 1.1205, 45.9756126, 0.0430962, 0.1109483, 1.1205, 150.2439117, 1.1205, 315.6707458, 1.1205, -35.8536606, , , , , , , , , , , , , , , , , , , , , , 
0.0436154, 0.0387732, 1.134, -132.4390259, 1.134, -91.4024429, 1.134, 160.0609741, 0.0436154, 0.0508583, 1.134, 326.4634094, 1.134, -63.1707344, 1.134, -48.1707344, 0.0436154, -0.0068818, 1.134, -73.5975647, 1.134, -87.6219559, 1.134, 404.2073364, 0.0436154, 0.0931563, 1.134, -91.8902435, 1.134, 25.1219521, 1.134, -159.0243988, 0.0436154, -0.0129244, 1.134, -139.5121918, 1.134, -131.4634247, 1.134, -80.5487823, 0.0436154, 0.0203098, 1.134, -432.9878235, 1.134, 201.5853729, 1.134, 38.4756088, 0.0436154, 0.0018463, 1.134, 77.4390259, 1.134, -42.1341476, 1.134, 16.9512196, 0.0436154, 0.0985275, 1.134, 137.4390259, 1.134, 268.9024353, 1.134, 9.0853662, , , , , , , , , , , , , , , , , , , , , , 
0.0441346, -0.0172885, 1.1475, -133.8414612, 1.1475, -95.6097565, 1.1475, 21.8292694, 0.0441346, 0.042298, 1.1475, 0, 1.1475, 0, 1.1475, 0, 0.0441346, -0.0082246, 1.1475, 12.8658543, 1.1475, 93.1097565, 1.1475, 529.3902588, 0.0441346, 0.0897993, 1.1475, -74.7560959, 1.1475, -65, 1.1475, -155.8536682, 0.0441346, -0.0146029, 1.1475, -34.1463432, 1.1475, -656.0366211, 1.1475, -243.7804871, 0.0441346, 0.0240024, 1.1475, -327.4390259, 1.1475, -18.9634151, 1.1475, 183.7195129, 0.0441346, 0.0005035, 1.1475, -82.4390259, 1.1475, -703.9024658, 1.1475, -36.1585388, 0.0441346, 0.0733501, 1.1475, 147.86586, 1.1475, 30.9756107, 1.1475, 42.1951218, , , , , , , , , , , , , , , , , , , , , , 
0.0446538, -0.0538796, 1.161, -151.646347, 1.161, -77.9878082, 1.161, -53.5975609, 0.0446538, 0.0370947, 1.161, 32.8658562, 1.161, -147.0731812, 1.161, 108.1097565, 0.0446538, -0.012253, 1.161, 252.1951294, 1.161, -185.3048859, 1.161, 52.9268303, 0.0446538, 0.082414, 1.161, -19.2073174, 1.161, -86.9512253, 1.161, -136.4634247, 0.0446538, -0.0151064, 1.161, 58.4756126, 1.161, -506.3414612, 1.161, -187.6829376, 0.0446538, 0.0112459, 1.161, -91.646347, 1.161, -185, 1.161, 64.5121994, 0.0446538, 0.0003357, 1.161, -114.8170776, 1.161, -534.2683105, 1.161, -38.5975609, 0.0446538, 0.0616007, 1.161, 161.1585388, 1.161, -94.8780518, 1.161, 78.9024429, , , , , , , , , , , , , , , , , , , , , , 
0.0451731, -0.0407874, 1.1745, -195.0609741, 1.1745, -120.2439041, 1.1745, -40.7317085, 0.0451731, 0.0313878, 1.1745, 9.5121956, 1.1745, -117.4390259, 1.1745, 86.0365906, 0.0451731, -0.0135958, 1.1745, 116.646347, 1.1745, -198.4146423, 1.1745, 22.3170738, 0.0451731, 0.0750286, 1.1745, 36.7073174, 1.1745, -82.9268341, 1.1745, -119.2073212, 0.0451731, -0.0162814, 1.1745, 162.8048859, 1.1745, -182.86586, 1.1745, -131.4634247, 0.0451731, -0.0104067, 1.1745, -88.9024429, 1.1745, -253.9634247, 1.1745, 28.780489, 0.0451731, -0.0001678, 1.1745, -200.8536682, 1.1745, -301.0975647, 1.1745, 80.9146347, 0.0451731, 0.0555581, 1.1745, 130.7317047, 1.1745, -101.0975647, 1.1745, 122.68293, , , , , , , , , , , , , , , , , , , , , , 
0.0456923, -0.0005035, 1.188, -222.1951294, 1.188, -157.3780518, 1.188, -19.3902435, 0.0456923, 0.0251774, 1.188, 115.3048782, 1.188, -91.0975647, 1.188, 32.4390259, 0.0456923, -0.0132601, 1.188, 64.4512177, 1.188, -207.1951294, 1.188, 136.0975647, 0.0456923, 0.0673075, 1.188, 54.6341476, 1.188, -93.5365906, 1.188, -110.3048782, 0.0456923, -0.0162814, 1.188, 148.4146423, 1.188, -53.1097565, 1.188, -144.8170776, 0.0456923, -0.0169528, 1.188, -123.0487823, 1.188, -205.8536682, 1.188, 25.1219521, 0.0456923, 0.0008392, 1.188, -140.36586, 1.188, -36.5853653, 1.188, 100.4878082, 0.0456923, 0.0471656, 1.188, 67.4390259, 1.188, -120.0609818, 1.188, 162.5, , , , , , , , , , , , , , , , , , , , , , 
0.0462115, 0.0166171, 1.2015, -247.86586, 1.2015, -188.4146423, 1.2015, 24.8780499, 0.0462115, 0.017792, 1.2015, 196.7073212, 1.2015, -95.5487823, 1.2015, 7.5609756, 0.0462115, -0.0125887, 1.2015, 72.9268341, 1.2015, -159.0853729, 1.2015, 144.8780518, 0.0462115, 0.0582437, 1.2015, 71.5243912, 1.2015, -144.0853729, 1.2015, -69.8170776, 0.0462115, -0.0142672, 1.2015, 97.7439041, 1.2015, -10.5487804, 1.2015, -48.2317085, 0.0462115, -0.0193027, 1.2015, -123.7804871, 1.2015, -90.8536606, 1.2015, 79.0853653, 0.0462115, 0.0005035, 1.2015, -77.9268341, 1.2015, 75.6097565, 1.2015, 73.0487823, 0.0462115, 0.0387732, 1.2015, -20.5487804, 1.2015, -133.1707306, 1.2015, 141.4634247, , , , , , , , , , , , , , , , , , , , , , 
0.0467308, 0.0102388, 1.215, -191.9512177, 1.215, -131.1585388, 1.215, 35.2439041, 0.0467308, 0.0105745, 1.215, 206.2804871, 1.215, -141.0365906, 1.215, 15.9146347, 0.0467308, -0.0115816, 1.215, 24.5731716, 1.215, 14.2682934, 1.215, 126.646347, 0.0467308, 0.0464942, 1.215, 106.4634171, 1.215, -176.0365906, 1.215, -5.609756, 0.0467308, -0.0135958, 1.215, 91.7073212, 1.215, 126.9512253, 1.215, 22.439024, 0.0467308, -0.0317235, 1.215, -97.68293, 1.215, -11.7073174, 1.215, 64.6951218, 0.0467308, 0.0005035, 1.215, -24.6951218, 1.215, 101.3414688, 1.215, 31.0975609, 0.0467308, 0.0147707, 1.215, -112.86586, 1.215, -126.5243912, 1.215, 93.9024429, , , , , , , , , , , , , , , , , , , , , , 
0.04725, 0.0052033, 1.2285, -205.0609741, 1.2285, -78.1097565, 1.2285, 30.060976, 0.04725, 0.0057069, 1.2285, 190.2439117, 1.2285, -132.9268341, 1.2285, 48.1707344, 0.04725, -0.0124208, 1.2285, 12.6829271, 1.2285, 130.4878082, 1.2285, 82.1951218, 0.04725, 0.0297093, 1.2285, 141.5243988, 1.2285, -182.6219482, 1.2285, 53.3536606, 0.04725, -0.0142672, 1.2285, 121.0975647, 1.2285, 143.4146423, 1.2285, 19.4512196, 0.04725, -0.0421302, 1.2285, -80.3048782, 1.2285, 99.2682953, 1.2285, 47.6219521, 0.04725, 0.0003357, 1.2285, -69.9390259, 1.2285, 86.8292694, 1.2285, 36.7073174, 0.04725, -0.012253, 1.2285, -156.8292694, 1.2285, -132.0121918, 1.2285, 77.5609741, , , , , , , , , , , , , , , , , , , , , , 
0.0477692, -0.005539, 1.242, -247.2561035, 1.242, -33.0487823, 1.242, 45.6097565, 0.0477692, 0.0031891, 1.242, 140.9146423, 1.242, -107.0121994, 1.242, 51.341465, 0.0477692, -0.0139315, 1.242, 30, 1.242, 108.2317123, 1.242, 63.9024391, 0.0477692, 0.0125887, 1.242, 170.3048859, 1.242, -177.9878082, 1.242, 104.146347, 0.0477692, -0.0129244, 1.242, 106.5243912, 1.242, 90.7926865, 1.242, 21.0365868, 0.0477692, -0.0381018, 1.242, -73.0487823, 1.242, 117.5, 1.242, 43.3536606, 0.0477692, -0.0010071, 1.242, -104.6341476, 1.242, 83.8414688, 1.242, 42.1951218, 0.0477692, -0.0125887, 1.242, -216.5243988, 1.242, -152.6219482, 1.242, 75.6097565, , , , , , , , , , , , , , , , , , , , , , 
