file,shot_type,n_samples,fs_used,player,Rectus Femoris right__mean,Rectus Femoris right__std,Rectus Femoris right__rms,Rectus Femoris right__rms_rel,Rectus Femoris right__mav,Rectus Femoris right__mav_rel,Rectus Femoris right__wl,Rectus Femoris right__peak,Rectus Femoris right__peak_rel,Rectus Femoris right__iEMG,Rectus Femoris right__iEMG_rel,Rectus Femoris right__mnf,Rectus Femoris right__mdf,Rectus Femoris right__bp_20_60,Rectus Femoris right__bp_60_100,Rectus Femoris right__bp_100_200,Rectus Femoris right__mrms_mean,Rectus Femoris right__mrms_mean_rel,Rectus Femoris right__mrms_peak,Rectus Femoris right__mrms_peak_rel,Rectus Femoris left__mean,Rectus Femoris left__std,Rectus Femoris left__rms,Rectus Femoris left__rms_rel,Rectus Femoris left__mav,Rectus Femoris left__mav_rel,Rectus Femoris left__wl,Rectus Femoris left__peak,Rectus Femoris left__peak_rel,Rectus Femoris left__iEMG,Rectus Femoris left__iEMG_rel,Rectus Femoris left__mnf,Rectus Femoris left__mdf,Rectus Femoris left__bp_20_60,Rectus Femoris left__bp_60_100,Rectus Femoris left__bp_100_200,Rectus Femoris left__mrms_mean,Rectus Femoris left__mrms_mean_rel,Rectus Femoris left__mrms_peak,Rectus Femoris left__mrms_peak_rel,Hamstrings right__mean,Hamstrings right__std,Hamstrings right__rms,Hamstrings right__rms_rel,Hamstrings right__mav,Hamstrings right__mav_rel,Hamstrings right__wl,Hamstrings right__peak,Hamstrings right__peak_rel,Hamstrings right__iEMG,Hamstrings right__iEMG_rel,Hamstrings right__mnf,Hamstrings right__mdf,Hamstrings right__bp_20_60,Hamstrings right__bp_60_100,Hamstrings right__bp_100_200,Hamstrings right__mrms_mean,Hamstrings right__mrms_mean_rel,Hamstrings right__mrms_peak,Hamstrings right__mrms_peak_rel,Hamstrings left__mean,Hamstrings left__std,Hamstrings left__rms,Hamstrings left__rms_rel,Hamstrings left__mav,Hamstrings left__mav_rel,Hamstrings left__wl,Hamstrings left__peak,Hamstrings left__peak_rel,Hamstrings left__iEMG,Hamstrings left__iEMG_rel,Hamstrings left__mnf,Hamstrings left__mdf,Hamstrings left__bp_20_60,Hamstrings left__bp_60_100,Hamstrings left__bp_100_200,Hamstrings left__mrms_mean,Hamstrings left__mrms_mean_rel,Hamstrings left__mrms_peak,Hamstrings left__mrms_peak_rel,TibilaisÂ Anterior right__mean,TibilaisÂ Anterior right__std,TibilaisÂ Anterior right__rms,TibilaisÂ Anterior right__rms_rel,TibilaisÂ Anterior right__mav,TibilaisÂ Anterior right__mav_rel,TibilaisÂ Anterior right__wl,TibilaisÂ Anterior right__peak,TibilaisÂ Anterior right__peak_rel,TibilaisÂ Anterior right__iEMG,TibilaisÂ Anterior right__iEMG_rel,TibilaisÂ Anterior right__mnf,TibilaisÂ Anterior right__mdf,TibilaisÂ Anterior right__bp_20_60,TibilaisÂ Anterior right__bp_60_100,TibilaisÂ Anterior right__bp_100_200,TibilaisÂ Anterior right__mrms_mean,TibilaisÂ Anterior right__mrms_mean_rel,TibilaisÂ Anterior right__mrms_peak,TibilaisÂ Anterior right__mrms_peak_rel,TibilaisÂ Anterior left__mean,TibilaisÂ Anterior left__std,TibilaisÂ Anterior left__rms,TibilaisÂ Anterior left__rms_rel,TibilaisÂ Anterior left__mav,TibilaisÂ Anterior left__mav_rel,TibilaisÂ Anterior left__wl,TibilaisÂ Anterior left__peak,TibilaisÂ Anterior left__peak_rel,TibilaisÂ Anterior left__iEMG,TibilaisÂ Anterior left__iEMG_rel,TibilaisÂ Anterior left__mnf,TibilaisÂ Anterior left__mdf,TibilaisÂ Anterior left__bp_20_60,TibilaisÂ Anterior left__bp_60_100,TibilaisÂ Anterior left__bp_100_200,TibilaisÂ Anterior left__mrms_mean,TibilaisÂ Anterior left__mrms_mean_rel,TibilaisÂ Anterior left__mrms_peak,TibilaisÂ Anterior left__mrms_peak_rel,Gastrocnemius right__mean,Gastrocnemius right__std,Gastrocnemius right__rms,Gastrocnemius right__rms_rel,Gastrocnemius right__mav,Gastrocnemius right__mav_rel,Gastrocnemius right__wl,Gastrocnemius right__peak,Gastrocnemius right__peak_rel,Gastrocnemius right__iEMG,Gastrocnemius right__iEMG_rel,Gastrocnemius right__mnf,Gastrocnemius right__mdf,Gastrocnemius right__bp_20_60,Gastrocnemius right__bp_60_100,Gastrocnemius right__bp_100_200,Gastrocnemius right__mrms_mean,Gastrocnemius right__mrms_mean_rel,Gastrocnemius right__mrms_peak,Gastrocnemius right__mrms_peak_rel,Gastrocnemius left__mean,Gastrocnemius left__std,Gastrocnemius left__rms,Gastrocnemius left__rms_rel,Gastrocnemius left__mav,Gastrocnemius left__mav_rel,Gastrocnemius left__wl,Gastrocnemius left__peak,Gastrocnemius left__peak_rel,Gastrocnemius left__iEMG,Gastrocnemius left__iEMG_rel,Gastrocnemius left__mnf,Gastrocnemius left__mdf,Gastrocnemius left__bp_20_60,Gastrocnemius left__bp_60_100,Gastrocnemius left__bp_100_200,Gastrocnemius left__mrms_mean,Gastrocnemius left__mrms_mean_rel,Gastrocnemius left__mrms_peak,Gastrocnemius left__mrms_peak_rel,trial_peak_of_channel_peaks,gmm_label,gmm_confidence,_proxy_score,performance_level
artifacts\training\filtered\powershot\Player01_1.csv,powershot,6438,2148.1481,Player01,0.0244421527277021,0.0413992686241777,0.0480761715674318,0.1714964298833809,0.0244421527277021,0.0871895950696886,0.4713808674805602,0.1709051892498718,0.609649829620621,157.35541620727784,561.3153298721196,4.498765752308997,4.1956017578125,5.6331963481261344e-09,1.6835326427908302e-11,1.7277728643417888e-12,0.0246432264395049,0.0879068614948906,0.1696359547121599,0.6051222396564957,0.0336773589314774,0.0523257204561133,0.0622265660779292,0.2219734554216545,0.0337016242603218,0.1202198106354973,1.0002904713642742,0.2803333667069577,1.0,216.96265306301817,773.9451625457659,3.643950897615308,4.1956017578125,1.0359551851075336e-08,2.662147067241984e-11,2.700971980641788e-12,0.0342733526415264,0.1222592695408733,0.2727912569646437,0.9730959256441348,0.020645108112845,0.0396388533353999,0.0446929433214731,0.1594278406686858,0.0208194423027494,0.0742667294561218,0.8439690987394547,0.2199977151853388,0.7847717800047332,134.01989723364284,478.0732982589923,4.420816363769091,4.1956017578125,9.971228667981153e-09,2.6124203150751947e-11,2.658071671227713e-12,0.021436196930165,0.0764668051540688,0.21172373785064,0.755257001111688,0.019633802565171,0.0225683047970849,0.0299134515658465,0.1067067110748756,0.019633802565171,0.070037337316663,0.4010316522278731,0.1036765660683529,0.3698331286290642,126.38133536264591,450.8251616538989,3.953993663976493,4.1956017578125,1.9131903585844823e-09,5.215627698491614e-12,5.319542044778808e-13,0.019787811483484,0.0705867150811516,0.1028107835077278,0.3667447250943892,0.0303815409234661,0.0454718602703989,0.0546875498201824,0.1950804160867131,0.0303815409234661,0.108376470772475,0.8310215888988985,0.2327879204600797,0.8303967636625329,195.5904807513937,697.7067448266024,3.764059119428191,4.1956017578125,8.376990391146308e-09,2.2361125259778253e-11,2.275316760927446e-12,0.0308052606311772,0.1098879558756879,0.2283004503297212,0.8143891432245086,0.0363071210085182,0.0408341744240644,0.0546409812944652,0.1949142977032178,0.0365313877106856,0.1303140904695557,1.000638069830435,0.2242984868159122,0.8001134130079466,235.153104652152,838.8338049603842,4.516844921290087,4.1956017578125,9.558622666855684e-09,2.308194937679401e-11,2.3333294870330588e-12,0.037043396213218,0.1321405177284542,0.2158381807093141,0.7699339655665655,0.0123739407585894,0.0160719169989384,0.0202835136482279,0.0723549746735321,0.0123739407585894,0.0441400925760092,0.3352543471625698,0.0927200019313766,0.3307490757184822,79.661239906197,284.1661013883862,4.4946527980995326,4.1956017578125,1.6627470739219564e-09,4.4251542759158735e-12,4.507875781317514e-13,0.012540432136785,0.0447339975404854,0.0897237544473559,0.3200609171192503,0.0222064579896806,0.0253947575834561,0.033734559270427,0.1203372957942997,0.0224553980761965,0.080102480628608,0.7620525779443132,0.1081407708303776,0.3857577572755402,144.5497410252598,515.6351622472495,3.898838723645865,4.1956017578125,6.169425262570953e-09,1.5169372030192678e-11,1.5377059933837565e-12,0.022919718957979,0.0817587974889118,0.1033866878551629,0.3687990804292545,0.2803333667069577,1,1.0,0.09073762332698121,Excellent
artifacts\training\filtered\powershot\Player01_2.csv,powershot,6438,2148.1481,Player01,0.0102307182510408,0.0158735172411966,0.0188848125629763,0.140519590888888,0.0102774192119802,0.0764730249900585,0.3816856955311109,0.0924556142943255,0.6879509686789227,66.16354754873043,492.3149013155895,4.013475252220636,4.1956017578125,2.329937639356308e-09,5.438224763515521e-12,5.49346207768202e-13,0.0105450724506444,0.0784646001498206,0.088373487608332,0.6575763610433146,0.0130713020928221,0.0223147422440983,0.0258612965611232,0.1924307588707412,0.0130713020928221,0.0972619673265612,0.4280462659737868,0.0997491210356819,0.7422210642926873,84.14736514389953,626.130298353095,3.9558015716107793,4.1956017578125,2.518279379150835e-09,6.520834981261721e-12,6.624154265203208e-13,0.0133251816225894,0.0991510539954911,0.0984769097712324,0.7327546951768429,0.0209844061963874,0.027083387835436,0.0342615703093076,0.2549361730236844,0.0210754798067006,0.1568200791164138,0.4733406668650173,0.1252131944392156,0.9316961340132224,135.65908338574613,1009.422721785396,4.179804892387021,4.1956017578125,4.122376262281569e-09,1.1614708583811983e-11,1.1881466309112237e-12,0.0213196183832616,0.1586366845385827,0.1229292091983765,0.914701277931453,0.0102706637335755,0.00884517285165,0.0135544684994931,0.1008571497288352,0.0102768408313465,0.0764687213301864,0.2129561190672108,0.0298767399014558,0.2223091838505715,66.15871945828974,492.2789760824828,4.303474910253685,4.1956017578125,4.6051249070603404e-10,1.1954081526663402e-12,1.2163238506480466e-13,0.0103759459808514,0.0772061506807275,0.0290713737769473,0.2163165525785215,0.0209034792795084,0.0273560758834363,0.0344283362033248,0.2561770577358502,0.0211039472429672,0.157031901843513,0.7378469216109883,0.1343927380055423,1.0,135.85933329048785,1010.9127569443896,3.9035838677075305,4.1956017578125,7.0721163578182384e-09,1.7938195084349058e-11,1.822019980291635e-12,0.0216157696066,0.1608403097324248,0.1298658846171121,0.9663162351209524,0.0254238321243163,0.0175315120840538,0.0308824408983283,0.2297924825153482,0.0254238321243163,0.1891756392616083,0.6179124345429974,0.0833514098161099,0.6202076916735823,163.6518319861571,1217.7133557574234,4.242000631024608,4.1956017578125,2.1239927899814067e-09,5.468901664517534e-12,5.555072852277167e-13,0.0256892931919488,0.1911509027436397,0.0808830169055851,0.6018406805749401,0.0096323434703469,0.0147193839085142,0.0175909722123868,0.1308922823766069,0.0096323434703469,0.0716730949402168,0.3071901533717235,0.091664359229945,0.6820633360871389,62.00753221013039,461.3904972125296,3.8508646668770896,4.1956017578125,1.7340547812248235e-09,4.188037620408596e-12,4.242767416060822e-13,0.0098119910763363,0.0730098309027066,0.0879028109336517,0.6540741132160478,0.0126350257495302,0.0194973342227307,0.0232333793814881,0.1728767471091334,0.012703578394117,0.0945257800580945,0.4749832210077885,0.0826188562936375,0.6147568501077069,81.7842101077197,608.5463494638152,4.221110409793292,4.1956017578125,3.125645880724298e-09,8.189597000861258e-12,8.332775522663309e-13,0.0130291739073768,0.0969484966281403,0.0802765754270413,0.597328223372685,0.1343927380055423,1,1.0,0.2928776018006948,Excellent
artifacts\training\filtered\powershot\Player01_3.csv,powershot,6438,2148.1481,Player01,0.038053011947188,0.0580084663280585,0.069375888347367,0.2355612827303224,0.0380530794904795,0.1292067378183921,1.1870100441245297,0.2675447335156072,0.908430610634056,244.9846111614608,831.8291935295003,4.248356209150513,4.1956017578125,1.7060782270635222e-08,4.568664016456974e-11,4.65052833611018e-12,0.0386866915998795,0.131358126215704,0.2617174629238508,0.8886444951966901,0.0457806577670834,0.0618944830557071,0.0769856847622987,0.2613998477926169,0.0457958594979472,0.1554968399548212,1.3707866119673129,0.2945131200817522,1.0,294.8308290491868,1001.078759979679,4.35470840026649,4.1956017578125,2.7706689544299016e-08,7.410169540043652e-11,7.550808669503015e-12,0.0465084926994303,0.1579165392921045,0.2863728459277459,0.9723602325365108,0.0441041679418392,0.0672692300948252,0.0804383425201719,0.2731231209592414,0.0441041679418392,0.1497528121314143,1.498146262538175,0.2826502407105696,0.95972037046129,283.93858935781685,964.0948738684376,4.209005781331505,4.1956017578125,3.3957495194748644e-08,9.212047185300948e-11,9.386923935274872e-12,0.0449904246052648,0.1527620385563001,0.2739161654279201,0.9300643901768632,0.0267655286841453,0.0237072927458523,0.0357551290737336,0.1214041977614054,0.0267655286841453,0.0908805987207485,0.5812249633891872,0.0996591291097384,0.3383860422994894,172.31092441019587,585.0704524211521,4.253514080452009,4.1956017578125,2.318052519511053e-09,6.334556407670642e-12,6.467324678408883e-13,0.027009279394147,0.0917082382837468,0.0976332631484658,0.3315073471815599,0.0475026658094966,0.0543939951703597,0.072216410666841,0.245206090128667,0.0475071979912498,0.1613075776660223,1.0925135643678594,0.2642473899271264,0.8972346965519753,305.8467592965361,1038.4826292683936,3.8691995911438255,4.1956017578125,2.27311363210348e-08,5.979257755320331e-11,6.085865765059534e-12,0.0480832320313623,0.163263463502119,0.2579803354692199,0.8759553238158242,0.0557825637063255,0.0430843530141207,0.0704837278263263,0.2393228790851869,0.0560088963313272,0.1901745372694432,1.0339513715292936,0.1897634857431061,0.6443294807729814,360.5555896912382,1224.2428778424326,4.175076459793329,4.1956017578125,6.068069557264708e-09,1.5949211652996445e-11,1.6244235804315459e-12,0.0563714857295144,0.1914056858107599,0.1867388340533531,0.6340594741637229,0.0277688108782532,0.0387288652667718,0.0476553445317937,0.1618105995365006,0.0279713342491679,0.0949748325011923,0.9494007718014996,0.1615120415413775,0.5484035532832775,180.03183685395328,611.2863046779692,4.100857254536161,4.1956017578125,1.0146324491065322e-08,2.468907093500709e-11,2.499522024873608e-12,0.0285397411894954,0.0969048210197674,0.1565756307439826,0.5316422939002504,0.0290546764513508,0.0420681665892879,0.0511263617312709,0.1735962109840101,0.0293791371531277,0.0997549350092536,1.0390299459888217,0.215896473662724,0.7330623287777283,189.1395877736072,642.2110761011429,3.86196459322374,4.1956017578125,1.4707041754981698e-08,3.8653514442897616e-11,3.934331173899853e-12,0.0300726844701767,0.1021098294766257,0.2079422035067379,0.7060541257008056,0.2945131200817522,1,1.0,1.6651579768685911,Excellent
artifacts\training\filtered\powershot\Player01_4.csv,powershot,6438,2148.1481,Player01,0.0258343421505635,0.0548691598652955,0.0606468295847008,0.1064950047370491,0.0260605788555248,0.0457620206641351,0.9297196260572376,0.2972921605122322,0.5220409749172531,167.7621174299818,294.58798774388447,3.824302393534911,4.1956017578125,1.2519071978428325e-08,3.1187170368218854e-11,3.161426899744451e-12,0.0265844777200776,0.0466819799174769,0.2882222032520526,0.5061142538008814,0.0274287248089811,0.0385738024371248,0.0473315241578501,0.0831135102019178,0.0274287248089811,0.0481644662790507,0.8631710039756955,0.2216601699130476,0.3892322320317968,176.56006402808455,310.03706185142227,4.652880726217988,4.1956017578125,5.5027289998063365e-09,1.0898918929559522e-11,1.0836618179310428e-12,0.0277971269612545,0.0488113754286329,0.2102107438065167,0.3691271961082192,0.0422770615015828,0.0970155940245213,0.1058271015058966,0.1858309453825381,0.0422770615015828,0.0742379427863011,1.7966696087474243,0.5694805097614319,1.0,272.16574405361433,477.9193306679286,4.355224847077547,4.1956017578125,6.250729616127618e-08,1.6060758349588804e-10,1.631819099055422e-11,0.0435503079292671,0.0764737461296284,0.54648982050076,0.9596286635510964,0.0137621406997574,0.0150539314506249,0.0203965038366881,0.0358159822629095,0.0137699073472442,0.0241797693006435,0.412355090782509,0.0854762320040254,0.1500950963885196,88.64631854298074,155.66172506960186,4.181007854252435,4.1956017578125,1.243407381163607e-09,2.851522090160998e-12,2.8681058803781513e-13,0.0139829585548916,0.0245538843124751,0.0822457994554926,0.1444225009385259,0.0345853921321405,0.0417178491266335,0.0541897433532074,0.0951564494734134,0.0347143488733691,0.0609579226651879,0.973650853636699,0.2057722918568016,0.3613333350828884,223.4507040368407,392.3763855069407,4.083938118538986,4.1956017578125,8.675214328377816e-09,2.0110877849823733e-11,2.0282149334550887e-12,0.0351717785762846,0.0617611629782008,0.1980461725600946,0.3477663750828989,0.0333271160534266,0.0260435068061979,0.0422961098826245,0.074271391483342,0.0338331962156207,0.0594106306285954,0.9090623137727576,0.1110884178993108,0.1950697451364019,217.75805616669584,382.3801735689243,4.113645641439565,4.1956017578125,9.769464154713248e-09,2.2698240975682143e-11,2.288506118460589e-12,0.0343480047578261,0.0603146274000058,0.1044971632377271,0.1834955919413349,0.0164940696359606,0.0314082145768647,0.0354757702673571,0.0622949682373127,0.0167983989473483,0.0294977592023045,0.7363034154727761,0.1941724716128067,0.3409642091072614,108.14397454286684,189.8993428030939,4.491658746867971,4.1956017578125,3.8836829650791825e-09,9.334028539997222e-12,9.444767526579124e-13,0.0173594957103574,0.030483037457471,0.1855435053505086,0.325811862162301,0.0142532172540236,0.0218240645317541,0.0260661465271828,0.0457717974195509,0.0143579571458621,0.0252123767183481,0.5514409811768763,0.1122324074201677,0.1970785751160902,92.40776631334012,162.26677599915018,4.659002358001085,4.1956017578125,1.954970393791582e-09,4.547179881045454e-12,4.583190959886265e-13,0.0146890143306595,0.0257937086149147,0.1077608419021474,0.1892265671169166,0.5694805097614319,0,1.0,-0.5399602043698039,Poor
artifacts\training\filtered\powershot\Player01_5.csv,powershot,6438,2148.1481,Player01,0.0229161083739041,0.0437156375586969,0.0493579273285241,0.1368577052546231,0.0231564987350283,0.0642074221940858,0.7453354545461406,0.2356164041798549,0.6533078300021253,149.05802330954123,413.3021811097166,4.147250505645434,4.1956017578125,1.1655002187849072e-08,2.971562198541679e-11,3.020775650187473e-12,0.0235885301661009,0.0654053418283711,0.2286865807699155,0.6340930902219971,0.0350100158250111,0.0530981654385321,0.0636012293985364,0.1763509688914004,0.035022055841063,0.0971077688048955,0.8694922924127086,0.2811646518742141,0.7796022065128815,225.46671575387583,625.165176081847,4.808482040543594,4.1956017578125,9.877802618453734e-09,2.789405606846014e-11,2.854630049440561e-12,0.0354034998292464,0.098165421581895,0.2727647029115539,0.7563111608489511,0.0396502822252071,0.067449426349952,0.0782404626486589,0.2169420548169455,0.0396508081619429,0.1099421898414842,1.7213871773804568,0.3606514316215809,1.0,255.26547578178247,707.789997211556,4.146611900276071,4.1956017578125,3.245156756619648e-08,7.739662132952589e-11,7.817208583720356e-12,0.0408748763007755,0.113336237477255,0.3484851834586672,0.9662659091405484,0.017023015695066,0.0211637380248268,0.0271603915755639,0.0753092576215319,0.0170230283833473,0.0472007786210843,0.340949328035586,0.1116593430103975,0.309604602173208,109.59226364594709,303.87308641252935,4.530326770220181,4.1956017578125,2.041675843953273e-09,6.087152508847167e-12,6.244721816188377e-13,0.0171381209990868,0.0475199028658488,0.109215833177422,0.3028293349241948,0.0257068770822857,0.0410671129199098,0.0484494715440774,0.1343387750500151,0.0258999647754294,0.0718143961302928,0.8701511375896929,0.2002117123581785,0.5551391033108493,166.7391956762773,462.3278352911988,4.613304555114441,4.1956017578125,8.458521387958551e-09,2.3060417912462253e-11,2.3519409830155905e-12,0.0264960420804301,0.0734671756640397,0.1953817205499727,0.5417466933972414,0.0405391849962849,0.0435256081722586,0.0594802831779406,0.1649245724895699,0.0406766269412709,0.112786539508185,0.8967905149213862,0.2146581301344941,0.5951955581302876,261.8522172285273,726.0534529176077,4.117451477601869,4.1956017578125,1.353229826966422e-08,3.5149365769249546e-11,3.575896819946315e-12,0.0410663351439248,0.1138671069716267,0.2091813649156654,0.5800098005299262,0.0213541528191889,0.0303331737329961,0.0370958390030661,0.1028578725898128,0.0213626577625364,0.0592335310204772,0.7436019032548488,0.1478567327773833,0.4099712903192472,137.50268367023688,381.26199319933295,4.825838391646067,4.1956017578125,2.818098287376244e-09,4.282756128631556e-12,4.133496117856786e-13,0.0218111808191136,0.0604771779805364,0.141444603205241,0.3921919915006852,0.0167589924974128,0.0250057793245074,0.0301023724838143,0.0834666657178273,0.0168605978757679,0.0467503977454308,0.566319917088062,0.0976715430949136,0.2708197847870932,108.54624975157256,300.9727405309911,4.229046961187756,4.1956017578125,4.861246273436412e-09,1.2851648266699332e-11,1.3088566087442753e-12,0.0172551950085063,0.0478445210405033,0.0956015343206078,0.2650801464748356,0.3606514316215809,1,1.0,0.8145797833920853,Excellent
artifacts\training\filtered\powershot\Player02_1.csv,powershot,6438,2148.1481,Player02,0.0196445357257309,0.0218368291613406,0.0293726895551139,0.0228124178661929,0.0196555709743939,0.0152655785104439,0.5691939248995751,0.0786928442362859,0.0611171150135565,126.53790165130856,98.27617191692627,4.269844459650634,4.1956017578125,2.1548178892881347e-09,5.436206401309818e-12,5.515823066918629e-13,0.0200000155089728,0.01553309274811,0.0761223592728242,0.0591207374943912,0.0218219532495543,0.0272503627009299,0.0349110285004319,0.0271137911561036,0.0218584902418926,0.0169764846486568,0.5891803243105662,0.1231450330055342,0.095641086792451,140.72297568687776,109.29306690555526,4.183667575232456,4.1956017578125,4.2969020298311915e-09,1.1385000630475494e-11,1.1592810134131018e-12,0.0222407861835674,0.0172733963343801,0.1210739011187709,0.0940325338552682,0.0247324322561673,0.0352062440064712,0.0430252579579611,0.0334157402064282,0.0248265628793408,0.0192816502391499,0.7295913688357484,0.165700161327524,0.1286916989200584,159.83144310048198,124.13373522786684,4.122558793284614,4.1956017578125,7.810091415308125e-09,2.052582700399488e-11,2.089791311052572e-12,0.0252582950758321,0.0196169567916591,0.1612792277437756,0.1252581630131093,0.0337301759957636,0.0409217649747183,0.0530312702219291,0.0411869500070012,0.0337646993081871,0.0262234899633362,0.9026364395269376,0.1566571840833294,0.1216684341535834,217.3761790281121,168.82608658771272,4.391067297495535,4.1956017578125,1.0317215998235314e-08,2.6312271029275108e-11,2.673167463124002e-12,0.0342285002683602,0.0265837028505612,0.1538879554612755,0.1195177015700118,0.0521685240175627,0.0515878655562719,0.0733679955486246,0.0569815497937203,0.0521827593586437,0.0405279506211618,0.800455318438404,0.2684207281166859,0.2084700416097753,335.94515785216095,260.9131624350473,3.998973317279984,4.1956017578125,1.1185404675975641e-08,2.8327394133192298e-11,2.8795479387181077e-12,0.0524100970260059,0.0407045133378603,0.2608579992897354,0.2025964177495776,0.0365787050245329,0.0325995469451434,0.0489972664778393,0.0380539247213429,0.0365787269497395,0.0284090158861721,0.6914706263975103,0.1381927685508136,0.1073279713235652,235.4913644559728,182.89531844775453,4.304509326213872,4.1956017578125,4.611783422292282e-09,1.2403725340200251e-11,1.2648593461186177e-12,0.0368444548642153,0.0286153945432018,0.1362741252852712,0.105837849289368,0.0608653909078949,0.2023381778305764,0.211294424957614,0.1641026677480693,0.0633541520914615,0.0492042578653522,3.353711284996045,1.287574588866487,1.0,407.87208960821465,316.77550421935854,3.8081789676867888,4.1956017578125,4.160402985953008e-07,9.926110031099582e-10,1.0041968049202848e-10,0.0662438617900533,0.0514485625631761,1.2293470184688875,0.954777322493713,0.0153871193485894,0.017190204270345,0.0230709029884815,0.0179181099005626,0.0153872233280631,0.0119505490874973,0.4235914020042665,0.0862444286239734,0.0669820835000312,99.0619256940941,76.93684432006617,4.094304503708496,4.1956017578125,1.568265333136001e-09,4.260900424117451e-12,4.341064813691784e-13,0.0155977852167623,0.0121140828280044,0.0841379882758857,0.0653461081038858,1.287574588866487,2,1.0,-1.434272384774951,Below-Average
artifacts\training\filtered\powershot\Player02_2.csv,powershot,6438,2148.1481,Player02,0.0156628667264155,0.0215047539452794,0.0266041319410438,0.0998292107234966,0.0156657354321396,0.0587840267466458,0.4293909567795909,0.08069927561735,0.3028155554442003,100.8512721305166,378.43380567954887,4.246024600345167,4.1956017578125,1.3925412351713995e-09,3.5758237313264697e-12,3.633519405322778e-13,0.015945166597734,0.0598325628452735,0.0777029993658444,0.2915723435265848,0.0210227184550917,0.031871868258692,0.038180763186996,0.1432693035136485,0.0211212233746751,0.0792551722296773,0.6269792171200192,0.1655912059286023,0.6213636072485885,135.9766937897277,510.2382610303098,3.835213898184788,4.1956017578125,5.396424653760661e-09,1.4739866728445006e-11,1.5035623130514276e-12,0.0214536313655119,0.0805024983005658,0.1615967452336751,0.6063748130520973,0.0268204840674364,0.0492043204446703,0.0560393033150254,0.2102815995587084,0.0268783446888199,0.1008581652573816,0.7516398931468646,0.2203487329305783,0.8268354758249309,173.03832769704195,649.3081494705489,3.957952758015215,4.1956017578125,1.4864921550781022e-08,4.0606879639518926e-11,4.143034313885275e-12,0.0272911712943116,0.1024072537329323,0.2170161972626874,0.8143304857665937,0.0256796379807882,0.0293485850883308,0.0389972210998596,0.14633297607439,0.0257067997745843,0.0964620660208254,0.6358252859262693,0.1389533695804027,0.5214079242774078,165.49623064397773,621.0072224688363,4.63523335640857,4.1956017578125,3.310044191259456e-09,8.170489383934273e-12,8.272804876881719e-13,0.0260242395651143,0.097653225492259,0.1349406546409112,0.5063506329455374,0.0385258270237757,0.0440724621793924,0.0585373493627774,0.219655254968728,0.038935590693673,0.1461017144485716,0.775486636272001,0.2107155757011513,0.7906880651475159,250.6322075764272,940.471033585644,4.083670475851455,4.1956017578125,6.879421506403638e-09,1.7376851152728338e-11,1.7660287963887886e-12,0.0392478983662285,0.1472736161863616,0.2054513303039406,0.7709345372285094,0.0374656011013862,0.0270776447059752,0.0462262923963324,0.1734593068033924,0.0374656011013862,0.1405857329049924,0.6382589829811034,0.1208100433340784,0.453326998236173,241.17881144386124,904.9981575428563,4.440457090866716,4.1956017578125,3.6559102347691206e-09,9.981217456107983e-12,1.0188855091395979e-12,0.0377579699968738,0.1416828164761198,0.1192321409012097,0.4474060850930179,0.0194194799853555,0.042857190382659,0.0470516202738769,0.1765562629749356,0.0194355073553992,0.0729296999278111,0.7245611301981836,0.2664964667979892,1.0,125.12200600246484,469.5071852390087,3.857000264293719,4.1956017578125,1.4588125041799334e-08,3.543746130762417e-11,3.589144868114123e-12,0.0199753624710022,0.0749554495450178,0.2555027515323874,0.9587472381990892,0.0172428863770566,0.0164102437834768,0.0238036390420714,0.0893206552720083,0.0172870365804252,0.0648677890109862,0.394010385158688,0.081649177034304,0.3063799607377011,111.28571669138928,417.5879629043884,4.070853004194617,4.1956017578125,1.666257650977835e-09,4.61662347522375e-12,4.7131565355473e-13,0.017492544960282,0.0656389376206696,0.0796959137552583,0.2990505454455789,0.2664964667979892,1,1.0,0.22408529784803044,Excellent
