Rectus Femoris right_Max,Rectus Femoris right_Mean,Rectus Femoris right_TimePeak,Rectus Femoris right_iEMG,Rectus Femoris right_ImpactMean,Rectus Femoris left_Max,Rectus Femoris left_Mean,Rectus Femoris left_TimePeak,Rectus Femoris left_iEMG,Rectus Femoris left_ImpactMean,Hamstrings right_Max,Hamstrings right_Mean,Hamstrings right_TimePeak,Hamstrings right_iEMG,Hamstrings right_ImpactMean,Hamstrings left_Max,Hamstrings left_Mean,Hamstrings left_TimePeak,Hamstrings left_iEMG,Hamstrings left_ImpactMean,TibilaisÂ Anterior right_Max,TibilaisÂ Anterior right_Mean,TibilaisÂ Anterior right_TimePeak,TibilaisÂ Anterior right_iEMG,TibilaisÂ Anterior right_ImpactMean,TibilaisÂ Anterior left_Max,TibilaisÂ Anterior left_Mean,TibilaisÂ Anterior left_TimePeak,TibilaisÂ Anterior left_iEMG,TibilaisÂ Anterior left_ImpactMean,Gastrocnemius right_Max,Gastrocnemius right_Mean,Gastrocnemius right_TimePeak,Gastrocnemius right_iEMG,Gastrocnemius right_ImpactMean,Gastrocnemius left_Max,Gastrocnemius left_Mean,Gastrocnemius left_TimePeak,Gastrocnemius left_iEMG,Gastrocnemius left_ImpactMean
0.04505973145462089,0.0005204527300752501,0.0,0.0016640717817233155,0.0011142613943750236,8.970351339569099,1.0755357051598784,0.07201118533478329,3.4617036555369243,2.1265230161291058,16.989210949544987,1.389047275954446,0.11401771011340686,4.47083039478189,2.4649491374479253,23.661270902886688,1.6273171342629926,0.2715421780332453,5.236700011512804,3.2348168117266343,11.310456040174655,0.9560705213012194,0.009501475842783906,3.074737879916169,1.6358179338692147,26.66984325823094,3.055345236873855,0.47107317073170735,9.834123360678605,5.8199687472234585,23.762255445304202,1.5597719222027777,0.0035005437315519653,5.014911104365145,2.5859158859469304,97.34060049162504,4.242531678169876,0.25553969240329344,13.655767613194135,8.045719797439888
