Rectus Femoris right_Max,Rectus Femoris right_Mean,Rectus Femoris right_TimePeak,Rectus Femoris right_iEMG,Rectus Femoris right_ImpactMean,Rectus Femoris left_Max,Rectus Femoris left_Mean,Rectus Femoris left_TimePeak,Rectus Femoris left_iEMG,Rectus Femoris left_ImpactMean,Hamstrings right_Max,Hamstrings right_Mean,Hamstrings right_TimePeak,Hamstrings right_iEMG,Hamstrings right_ImpactMean,Hamstrings left_Max,Hamstrings left_Mean,Hamstrings left_TimePeak,Hamstrings left_iEMG,Hamstrings left_ImpactMean,TibilaisÂ Anterior right_Max,TibilaisÂ Anterior right_Mean,TibilaisÂ Anterior right_TimePeak,TibilaisÂ Anterior right_iEMG,TibilaisÂ Anterior right_ImpactMean,TibilaisÂ Anterior left_Max,TibilaisÂ Anterior left_Mean,TibilaisÂ Anterior left_TimePeak,TibilaisÂ Anterior left_iEMG,TibilaisÂ Anterior left_ImpactMean,Gastrocnemius right_Max,Gastrocnemius right_Mean,Gastrocnemius right_TimePeak,Gastrocnemius right_iEMG,Gastrocnemius right_ImpactMean,Gastrocnemius left_Max,Gastrocnemius left_Mean,Gastrocnemius left_TimePeak,Gastrocnemius left_iEMG,Gastrocnemius left_ImpactMean
0.04505973145462089,0.0005204527300752501,0.0,0.0016640717817233155,0.0011142613943750236,14.845928814147912,1.147351158282128,0.2785432654963492,3.692708363939265,1.9992422400190262,3.0805326900722996,0.660721549257761,0.7426153487649526,2.1263055035957406,0.9629148251198888,35.0108975841659,1.5241841768406976,0.056008699704831445,4.904962326059977,2.931273892010103,4.645735005354024,0.5501524748446239,0.511579462482523,1.7708045644862809,0.8794250670285828,37.2242012218123,2.757867981475372,0.2515390709958055,8.874236988599208,5.049513000003804,3.4420070495513397,0.8265480589268226,0.2830439645797732,2.6600518402682294,1.1111520436899502,27.372607257571925,2.243693667577641,0.27504272176479727,7.2199294975028,3.6802754387281276
